year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1960,50.315315315315274,86.14529914529913,-4.0071428571428385,0.594,0.3726188034188045,2822,0.57,6.044230110298059,92.43006993006998,316.0,85.64020109579997,48.042,10.174358974358938
1961,51.28283546704597,86.38803418803417,-3.9035714285714107,0.615,0.3785463247863241,2848,0.606,4.400385641000001,91.71713286713293,306.2,85.92432578429998,48.608999999999995,10.023333333333312
1962,52.250355618776666,86.6307692307692,-3.799999999999983,0.652,0.3844738461538455,2856,0.642,6.856623582999999,91.00419580419589,296.3,86.2084504728,49.13399999999999,9.872307692307686
1963,53.21787577050736,86.87350427350424,-3.696428571428555,0.736,0.3904013675213669,3074,0.6779999999999999,9.055552051,90.29125874125884,286.4,86.49257516130001,49.628,9.721282051282003
1964,54.18539592223806,87.11623931623927,-3.5928571428571274,0.848,0.3963288888888883,3331,0.7140000000000001,8.142273742999999,89.5783216783218,277.2,86.77669984980002,50.101000000000006,9.570256410256377
1965,55.152916073968754,87.35897435897436,-3.4892857142856997,0.895,0.4022564102564097,3326,0.75,5.1408560119999995,88.86538461538476,268.9,87.06082453830004,50.545,9.41923076923075
1966,56.12043622569945,87.6017094017094,-3.385714285714272,0.8370000000000001,0.4081839316239311,3230,0.792,1.0566803359999999,88.15244755244771,262.0,87.34494922680005,50.945,9.268205128205068
1967,57.08795637742992,87.84444444444443,-3.282142857142844,0.604,0.41411145299145247,3231,0.8340000000000001,0.625947574,87.43951048951067,256.5,87.62907391529995,51.292,9.117179487179442
1968,58.055476529160615,88.08717948717947,-3.1785714285714164,0.6859999999999999,0.42003897435897386,3381,0.8759999999999999,2.721413837,86.72657342657362,252.0,87.91319860379997,51.592,8.966153846153816
1969,59.02299668089131,88.3299145299145,-3.0749999999999886,0.575,0.42596649572649525,3760,0.9179999999999999,6.812508322999999,86.01363636363658,248.4,88.19732329229998,51.865,8.81512820512819
1970,59.990516832622006,88.57264957264954,-2.971428571428561,0.618,0.43189401709401665,4093,0.96,5.59851504,85.3006993006993,245.1,88.4814479808,52.146,8.664102564102507
1971,60.9580369843527,88.81538461538457,-2.867857142857133,0.642,0.43782153846153804,4167,1.012,3.44094115,84.58776223776226,241.5,88.76557266930001,52.479,8.51307692307688
1972,61.9255571360834,89.05811965811967,-2.7642857142857054,0.695,0.44374905982905943,4185,1.064,2.028897525,83.87482517482522,237.2,89.04969735780003,52.894,8.362051282051254
1973,62.893077287814094,89.3008547008547,-2.6607142857142776,0.634,0.4496765811965808,4171,1.1159999999999999,0.7052354390000001,83.16188811188817,231.7,89.33382204630004,53.408,8.211025641025628
1974,63.86059743954479,89.54358974358973,-2.55714285714285,0.6809999999999999,0.4556041025641022,4241,1.168,2.485503635,82.44895104895113,224.7,89.61794673480006,54.021,8.059999999999945
1975,64.82811759127549,89.78632478632477,-2.453571428571422,0.7929999999999999,0.4615316239316236,4543,1.22,8.939147157999999,81.73601398601409,216.1,89.90207142329996,54.717,7.908974358974319
1976,65.79563774300618,90.0290598290598,-2.3499999999999943,0.86,0.467459145299145,4925,1.338,14.62727947,81.02307692307704,206.7,90.18619611179997,55.465,7.757948717948693
1977,66.76315789473688,90.27179487179484,-2.2464285714285666,0.922,0.4733866666666664,5168,1.456,12.83693812,80.31013986014,196.7,90.47032080029999,56.222,7.606923076923067
