year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,economically-acNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1973,80.31384615384627,61.01811965811976,6.416764705882343,2.875,0.5559222222222227,3101.3385553470916,-5.513434580696639,95.89999999999999,109.31254281949896,99.6117591015,-71.18374800588299,61.09290244,90.7782608695652
1974,80.76307692307694,61.69025641025655,6.523823529411743,2.926,0.5580102564102569,3105.295590994371,-5.249049353853479,95.89999999999999,107.17424242424204,99.6127378484,-68.3620974350979,61.33290244,88.51304347826135
1975,81.21230769230772,62.362393162393346,6.630882352941171,3.02,0.5600982905982912,3109.2526266416507,-4.984664127010319,95.89999999999999,113.4,99.6137165953,-65.54044686431371,61.56485366,86.2478260869566
1976,81.6615384615385,63.03452991452991,6.737941176470571,3.0780000000000003,0.5621863247863255,3113.2096622889303,-4.720278900167159,95.89999999999999,110.8,99.6146953422,-62.71879629352952,61.7972439,83.98260869565183
1977,82.11076923076928,63.706666666666706,6.844999999999999,3.128,0.5642743589743597,3117.16669793621,-4.455893673323999,95.89999999999999,108.4,99.6156740891,-59.897145722745336,62.04007317,81.71739130434798
1978,82.56000000000006,64.3788034188035,6.9520588235293985,3.175,0.566362393162394,3121.1237335834894,-4.191508446480839,95.89999999999999,105.5,99.616652836,-57.07549515196115,62.30090244,79.45217391304323
1979,83.00923076923084,65.0509401709403,7.059117647058798,3.142,0.5684504273504283,3125.080769230769,-3.9271232196376786,95.89999999999999,102.6,99.6176315829,-54.25384458117696,62.5857561,77.18695652173938
1980,83.45846153846162,65.72307692307709,7.166176470588226,3.2039999999999997,0.5705384615384617,3844.0,-3.6627379927945185,95.89999999999999,99.5,99.61861032979999,-51.43219401039278,62.90378049,74.92173913043462
1981,83.9076923076924,66.39521367521365,7.273235294117626,3.082,0.5726264957264959,3806.0,-3.3983527659513584,95.89999999999999,96.0,99.6195890767,-48.61054343960768,63.26363415,72.65652173913077
1982,84.35692307692318,67.06735042735045,7.380294117647054,3.0789999999999997,0.5747145299145302,3765.0,-3.1339675391081983,95.89999999999999,92.1,99.6205678236,-45.788892868823496,63.65887805,70.39130434782601
1983,84.80615384615396,67.73948717948724,7.487352941176454,3.0589999999999997,0.5768025641025645,3939.0,-2.869582312265038,95.89999999999999,88.1,99.6215465705,-42.96724229803931,64.0775122,68.12608695652216
1984,85.25538461538463,68.41162393162404,7.594411764705882,3.0260000000000002,0.5788905982905987,3913.0,-2.605197085421878,95.89999999999999,83.9,99.6225253174,-40.14559172725512,64.50492683,65.8608695652174
1985,85.70461538461541,69.08376068376083,7.701470588235281,3.198,0.580978632478633,3692.0,-2.340811858578718,95.89999999999999,79.6,99.6235040643,-37.32394115647094,64.91895122,63.59565217391264
1986,86.15384615384619,69.7558974358974,7.808529411764681,3.141,0.5830666666666673,3559.0,-2.0764266317355577,95.89999999999999,75.5,99.6244828112,-34.50229058568675,65.29378049,61.33043478260879
1987,86.60307692307697,70.42803418803419,7.915588235294109,3.208,0.5851547008547016,3446.0,3.299968375,95.89999999999999,71.7,99.6254615581,-31.680640014902565,65.61119512,59.06521739130403
1988,87.05230769230775,71.10017094017098,8.022647058823509,3.234,0.5872427350427358,3734.0,13.20003006,95.89999999999999,68.6,99.626440305,-28.85898944411747,65.85858537,56.80000000000018
1989,87.50153846153853,71.77230769230778,8.129705882352937,3.112,0.5893307692307701,3761.0,2.7897509360000003,95.89999999999999,66.3,99.62741905189999,-26.037338873333283,67.90731707,54.53478260869542
1990,87.95076923076931,75,8.236764705882337,2.8789999999999996,0.615,3775.0,5.702796635,95.89999999999999,65.0,99.35575104,-23.215688302549097,68.29756098,52.26956521739157
1991,88.40000000000009,75,8.343823529411765,2.745,0.6128,3427.0,-0.7545004975197571,95.89999999999999,64.7,99.43019104,-20.39403773176491,68.55121951,50.004347826086814
1992,84.0,75,8.450882352941164,2.517,0.6106,2926.0,-0.490115270676597,95.89999999999999,65.0,99.50417328,-17.572387160980725,68.10243902,47.739130434782965
1993,64.0,74,8.557941176470564,1.92,0.6084,2551.0,-0.22573004383343687,95.89999999999999,64.9,99.57545471,-14.750736590196539,67.19268293,44.3
1994,82.0,74,8.664999999999992,1.376,0.6062,2049.0,0.03865518300972326,95.89999999999999,64.1,99.64131927,-11.929086019412352,66.03902439,41.56
1995,93.0,75,11.7,0.992,0.604,1919.0,0.3030404098528834,95.89999999999999,62.5,99.69907379,-9.107435448627257,65.79024390000001,38.82
1996,98.0,76,11.1,1.229,0.6018,2026.0,7.084502419,95.89999999999999,60.1,99.7460022,-6.285784877843071,66.54390244,36.08
1997,98.0,76,9.3,1.192,0.5996,2197.0,9.915168114,95.89999999999999,57.5,99.8,-3.4641343070588846,66.89268293,33.34
1998,97.0,77,8.8,1.2429999999999999,0.5974,2212.0,2.121835392,95.89999999999999,54.7,99.79656219,8.6,67.05121951,30.6
1999,99.0,78,8.8,0.961,0.5952,2262.0,3.655789576,95.89999999999999,52.2,99.79589081,8.175,68.65609756,36.4
2000,99.0,78,8.3,0.941,0.593,2359.0,5.426673849,95.89999999999999,49.7,99.78016663,7.75,68.55853659,42.2
2001,99.0,79,7.7,0.784,0.5969,2465.0,5.32158429,95.89999999999999,47.4,99.75331116,7.325,68.70731707,36.4
2002,98.0,80,8.2,0.992,0.6008,2446.0,2.1537369977548906,95.89999999999999,45.1,100.0,6.9,68.15609756,34.2
2003,98.0,81,8.4,1.083,0.6047,2595.0,7.030296139,95.89999999999999,43.1,99.68175507,6.475,68.25609756,28.1
2004,99.0,82,8.3,1.165,0.6086,2748.0,7.026859719,95.89999999999999,41.1,99.64485168,6.05,68.15365854,13.6
2005,98.0,82,9.7,1.101,0.6125,2716.0,2.946892678284371,95.89999999999999,39.3,99.61240387,5.625,67.95609756,15.4
2006,92.0,83,8.8,1.073,0.6164,2774.0,3.102898691,95.89999999999999,37.5,99.58831024,5.2,67.69512195,9.9
2007,94.0,84,8.1,1.276,0.6203,2986.0,8.542874896,95.89999999999999,35.8,99.57552338,36.6,67.89512195,9.9
2008,95.0,85,8.0,1.454,0.6242,3186.0,8.401615957,95.89999999999999,33.8,99.57323456,37.2401,68.45121951,4.0
2009,95.0,85,7.9,1.271,0.6281,3242.0,2.8862947,95.89999999999999,31.6,99.57969666,37.8802,69.10243902,2.1
2010,96.0,86,20.1,1.177,0.632,3195.0,4.268818812500172,95.89999999999999,29.5,99.0,38.5202,69.3,4.1
2011,96.0,87,10.484999999999985,1.389,0.638,3361.0,5.956274377000001,95.89999999999999,27.7,99.61186218,39.1603,69.60243902,1.8
2012,96.0,88,10.592058823529413,1.8090000000000002,0.647,3330.0,4.797589266186492,95.89999999999999,26.1,99.8,39.8004,70.00243902,2.9
2013,97.0,88,10.699117647058813,1.729,0.6559999999999999,3659.0,10.91546938,95.89999999999999,24.7,99.65803528,40.4405,70.20243902,3.3
2014,96.0,89,10.806176470588213,1.662,0.662,3768.0,4.024038629,95.9,23.5,99.8,41.08055411,70.40243902,1.3
2015,97.0,90,10.91323529411764,1.6980000000000002,0.664,3872.0,3.875825574,95.9,22.3,99.6528664713,47.325575967058285,70.65121951,2.5
2016,96.0,89.92000000000007,11.02029411764704,1.662,0.6457076923076928,3996.0,3.826482139,95.9,21.2,99.65384521819999,50.14722653784338,70.95121951,-6.626086956521249
2017,100.08000000000004,90.59213675213687,11.127352941176468,1.236184837092722,0.647795726495727,4141.0,6.1195154004022925,95.9,20.1,99.6548239651,52.96887710862757,71.2,-8.891304347826008
2018,100.52923076923082,91.26427350427366,11.234411764705868,1.203711476968266,0.6498837606837613,4240.0,6.383900627245453,95.9,19.2,99.655802712,55.79052767941175,71.4,-11.156521739130767
2019,100.9784615384616,91.93641025641023,11.341470588235296,1.1712381168438242,0.6519717948717956,4366.0,6.648285854088613,95.9,18.3,99.6567814589,58.61217825019594,72.29500712614839,-13.421739130434617
2020,101.42769230769238,92.60854700854702,11.448529411764696,1.1387647567193682,0.6540598290598298,3287.3192307692307,6.912671080931773,95.9,8.812424242423731,99.65776020579999,61.433828820980125,72.539434592585,-15.686956521739376
