year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1980,91.66035816035816,100.0,2.4147058823529335,6.888999999999999,0.7274923076923088,27543,4.54,3.430016382,108.118061188811,16.1,100.0,73.94317073,-1.4009090909090958
1981,91.77818477818477,100.0,2.362941176470585,6.676,0.7322499145299144,27648,4.546,0.844227623,107.47261013986008,15.2,100.0,74.35390244,-1.3200000000000216
1982,91.89601139601137,100.0,2.3111764705882365,6.513,0.7370075213675218,27758,4.552,0.41358566799999996,106.82715909090894,14.3,100.0,74.81463415,-1.239090909090919
1983,92.01383801383801,100.0,2.259411764705874,6.353,0.7417651282051292,28050,4.558,1.169203492,106.18170804195802,13.5,100.0,74.6402439,-1.1581818181818164
1984,92.13166463166462,100.0,2.2076470588235253,6.452000000000001,0.7465227350427348,28736,4.564,3.225852385,105.53625699300687,12.7,100.0,75.3895122,-1.0772727272727423
1985,92.24949124949123,100.0,2.155882352941177,6.522,0.7512803418803422,29526,4.57,2.798085725,104.89080594405573,12.0,100.0,75.47073171,-0.9963636363636397
1986,92.36731786731787,100.0,2.104117647058814,6.417000000000001,0.7560379487179496,30363,4.59,2.8599718839999997,104.24535489510481,11.4,100.0,75.77073171,-0.9154545454545655
1987,92.48514448514447,100.0,2.0523529411764656,6.715,0.7607955555555552,31305,4.61,3.191960621,103.59990384615367,10.8,100.0,76.2195122,-0.8345454545454629
1988,92.60297110297108,100.0,2.000588235294117,6.82,0.7655531623931626,32514,4.63,4.194377268999999,102.95445279720275,10.4,100.0,76.37073171,-0.7536363636363603
1989,92.72079772079772,100.0,1.9488235294117544,7.154,0.77031076923077,33449,4.65,3.388383507,102.3090017482516,10.0,100.0,76.81951219999999,-0.6727272727272862
1990,83.0,100,1.897058823529406,7.614,0.768,34169,4.67,1.985774909,101.66355069930069,9.7,100,76.97073171,-0.5918181818181836
1991,95.0,100,1.8452941176470574,7.609,0.774,34671,4.6819999999999995,1.5384475480000002,101.01809965034954,9.3,100,77.0195122,-0.5109090909091094
1992,95.0,100,1.7935294117646947,7.611000000000001,0.78,34937,4.694,0.834275471,100.3726486013984,8.9,100,77.4195122,-0.4300000000000068
1993,95.0,100,1.7417647058823462,7.495,0.7859999999999999,34618,4.706,1.9162912872924096,99.72719755244748,8.5,100,77.72195122,-0.34909090909093266
1994,95.0,100,1.6899999999999977,7.361000000000001,0.792,35355,4.718,2.151023646,99.08174650349633,8.0,100,77.92195122,-0.26818181818183007
1995,95.0,100,1.8,7.816,0.7979999999999999,36375,4.73,2.886836742,98.43629545454542,7.5,100,78.17073171,-0.18727272727272748
1996,96.0,100,1.7,7.7,0.804,36833,4.748,1.286366437,97.79084440559427,7.0,100,78.52195122,-0.10636363636365331
1997,95.0,100,1.5,7.772,0.81,37489,4.766,1.835365313,97.14539335664335,6.6,100,78.82439024,-0.025454545454550725
1998,95.0,100,1.5,7.98,0.816,38084,4.784,1.6160731869999998,96.49994230769221,6.2,100,78.97560976,0.05545454545452344
1999,95.0,100,1.4,8.057,0.8220000000000001,38671,4.802,1.559850895,95.85449125874106,5.9,100,79.42439024,0.13636363636362603
2000,87.0,100,1.3,8.138,0.828,40088,4.82,3.7101079869999998,95.20904020979015,5.6,100,79.77804878,0.21727272727272862
2001,93.0,100,1.2,8.217,0.8324,40775,4.83,1.77218597,94.563589160839,5.3,100,80.12682927,0.2981818181818028
2002,93.0,100,1.1,8.21,0.8368,40816,4.84,0.24854630600000002,93.91813811188808,5.0,100,80.22926829,0.37909090909090537
2003,96.0,100,1.2,8.397,0.8412,40696,4.85,0.151323895,93.27268706293694,4.8,100,79.98292683,0.45999999999997954
2004,94.0,100,1.2,8.424,0.8456,41073,4.86,1.5819360269999998,92.6272360139858,4.6,100,80.7804878,0.6
2005,95.0,100,1.0,8.359,0.85,41260,4.87,0.949664837,91.98178496503488,4.5,100,80.78292683,0.7
2006,96.0,100,1.1,8.245,0.8544,41962,4.878,2.00658763,91.33633391608373,4.3,100,81.28292683,0.7
2007,97.0,100,1.1,8.071,0.8588,42366,4.886,1.473871503,90.69088286713281,4.2,100,81.43414634,0.6
2008,96.0,100,1.0,7.841,0.8632,41644,4.894,0.13118468308854858,90.04543181818167,4.1,100,81.48536585,0.7
2009,96.0,100,1.0,6.977,0.8676,39182,4.902,0.012177576141624513,89.4,4.1,100,81.63658537,0.9
2010,96.0,100,0.9,7.12,0.872,39721,4.91,1.686523279,88.7545,4.0,100,82.03658537,1.3
2011,96.0,100,0.8100000000000023,6.909,0.877,39881,4.914,0.57662466,88.1091,3.9,100,82.18780488,1.1
2012,97.0,100,0.7582352941176396,6.534,0.8759999999999999,38652,4.918,-0.3448437446991477,87.4636,3.8,100,82.23902439,1.2
2013,96.0,100,0.7064705882352911,6.082999999999999,0.877,37547,4.922,-0.46385085164607176,86.8182,3.7,100,82.6902439,1.4
2014,95.0,100,0.6547058823529426,5.825,0.8809999999999999,37246,4.926,0.11367153699999999,86.1727,3.6,100,83.0902439,1.2
2015,93.0,100,0.6029411764705799,6.002999999999999,0.887,37626,4.93,0.783243955,85.5273,3.5,100.0,82.54390244,1.4309090909090685
2016,93.0,100.0,0.5511764705882314,5.928,0.8987661538461538,38112,4.934,0.8798905490000001,84.8818,3.4,100.0,83.24390244,1.511818181818171
2017,96.01994301994301,100.0,0.4994117647058829,8.410087092731828,0.9035237606837612,38779,4.938,-0.939879279433768,84.2364,3.3,100.0,82.94634146,1.5927272727272737
2018,96.13776963776962,100.0,0.4476470588235202,8.477392576268272,0.9082813675213686,39127,4.942,-1.058886386380692,83.5909,3.2,100.0,83.34634146,1.6736363636363478
2019,96.25559625559626,100.0,0.3958823529411717,8.544698059804688,0.9130389743589742,39143,4.946000000000001,-1.1778934933276162,82.9455,3.1,100.0,84.27676255489774,1.7545454545454504
2020,96.37342287342287,100.0,0.3441176470588232,8.612003543341103,0.9177965811965816,45780.57570621476,4.95,-1.2969006002745402,82.3,-6.843954802259759,100.0,84.53528244767682,1.8354545454545246
