year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1978,99.0,94.33367521367524,4.763529411764694,8.24,0.6440502564102548,18631,7.654,1.9185953210400013,75.84764770168854,26.9,100.0,69.39390244,0.061939655172412955
1979,99.0,94.50529914529915,4.654558823529413,8.025,0.6495097435897428,18624,7.682,1.9185537242784627,75.91058558161349,25.3,100.0,69.61536585,0.06704392446633811
1980,99,94.67692307692306,4.545588235294105,8.07,0.654969230769229,18789,7.71,1.9185121275169241,75.97352346153845,23.8,100.0,69.06170732,0.07214819376026149
1981,99,94.84854700854703,4.436617647058824,8.052999999999999,0.6604287179487169,18920,7.662000000000001,1.9184705307553858,76.5,22.4,100.0,69.13926829,0.07725246305418665
1982,99,95.02017094017094,4.327647058823516,8.1,0.6658882051282031,19614,7.614,1.9184289339938472,76.5444,21.8,100.0,69.35780488,0.0823567323481118
1983,99,95.19179487179485,4.218676470588235,8.347000000000001,0.6713476923076911,19441,7.566,1.9183873372323086,76.5889,21.9,100.0,68.97365854,0.08746100164203519
1984,99,95.36341880341882,4.109705882352927,8.55,0.6768071794871773,19990,7.518,1.9183457404707702,76.6333,22.1,100.0,69.02585366,0.09256527093596034
1985,99,95.53504273504274,4.000735294117646,8.142000000000001,0.6822666666666652,19534,7.47,1.9183041437092316,76.6778,21.7,100.0,68.97219512,0.09766954022988372
1986,99,95.70666666666665,3.8917647058823377,7.935,0.6877261538461514,19959,7.47,1.918262546947693,76.7222,20.7,100.0,69.17341463,0.10277380952380888
1987,99,95.87829059829062,3.7827941176470574,8.054,0.6931856410256394,20302,7.47,1.9182209501861547,76.7667,19.6,100.0,69.65121951,0.1
1988,99,96.04991452991453,3.6738235294117487,7.494,0.6986451282051274,20948,7.47,1.918179353424616,76.8111,18.5,100.0,70.02341463,0.1
1989,99,96.22153846153844,3.5648529411764684,7.309,0.7041046153846136,20566,7.47,1.9181377566630775,76.8556,17.7,100.0,69.46170732,0.1
1990,99,96,3.4558823529411598,7.077999999999999,0.703,19243,7.47,1.9180961599015391,76.9,17.2,100,69.31560976,0.125
1991,99,96,3.3469117647058795,6.732,0.7096,16954,7.534,1.9180545631400006,76.9444,16.7,100,69.37707317,0.15
1992,99,97,3.237941176470571,6.024,0.7162,16435,7.598,1.918012966378462,76.9889,15.8,100,69.11707317,0.175
1993,99,97,3.1289705882352905,6.132000000000001,0.7228,16355,7.662000000000001,1.9179713696169234,77.0333,14.5,100,69.10121951,0.2
1994,99,97,3.019999999999982,5.974,0.7294,16852,7.726,2.9471545569999997,77.0778,13.3,100,69.4697561,0.1909
1995,99,97,2.9,5.952999999999999,0.736,17129,7.79,1.489525475,77.1222,12.4,100,69.79170732,0.1818
1996,99,97,2.6,6.1129999999999995,0.7426,17161,7.818,0.0055837,77.1667,11.9,100,70.32878049,0.1727
1997,99,98,2.8,5.99,0.7492,17770,7.846,3.3058621710000002,77.2111,11.5,100,70.70243902,0.1636
1998,99,98,2.8,5.9670000000000005,0.7558,18566,7.874,4.218935085,77.2556,11.1,100,70.55780488,0.1545
1999,99,98,2.5,6.031000000000001,0.7624,19212,7.902,3.204949192,77.3,10.7,100,70.67707317,0.1455
2000,99,98,2.0,5.727,0.769,20072,7.93,4.202333971,77.13,10.1,100,71.24634146,0.1364
2001,99,98,2.5,5.902,0.7742,20891,7.932,3.774101285,76.96,9.5,100,72.24878049,0.1273
2002,99,99,2.0,5.818,0.7794,21899,7.934,4.503063882,76.79,8.9,100,72.34878049,0.1182
2003,99,99,2.3,6.106,0.7846,22807,7.936,3.82774715,76.62,8.4,100,72.3,0.1091
2004,99,99,2.1,5.972,0.7898,24002,7.938,5.005389217,76.45,7.9,100,72.64878049,0.1
2005,99,99,1.6,5.997000000000001,0.795,25105,7.94,4.38289382,76.28,7.5,100,72.64878049,0.7
2006,99,99,1.7,5.955,0.8002,26113,7.876,3.8557457810000004,76.11,7.2,100,73.09756098,0.1
2007,99,100,1.5,5.837000000000001,0.8054,26263,7.812,0.448348194,75.94,6.9,100,73.15121951,0.1
2008,99,100,1.5,5.746,0.8106,26533,7.747999999999999,0.889204526,75.77,6.5,100,73.70243902,0.1
2009,99,100,1.4,5.199,0.8158,24820,7.684,1.9173058214323073,75.6,6.2,100,73.90487805,0.1
2010,99,100,1.3,5.26,0.821,25040,7.62,0.6770981490000001,76.1182,6.0,100,74.20731707,0.1
2011,99,100,1.1674999999999898,5.096,0.823,25560,7.955427450980391,1.739423344,76.6364,5.9,100,74.85853659,0.1
2012,99,100,1.058529411764681,4.75,0.8240000000000001,25240,7.970078129713425,1.9171810311476918,77.1545,5.7,100,75.06341463,0.2
2013,99,100,0.9495588235294008,4.458,0.8340000000000001,25840,7.984728808446455,2.117146834,77.6727,5.6,100,75.56585366,0.2
2014,99,100,0.8405882352941205,4.487,0.8340000000000001,27004,7.999379487179489,4.04732118,78.1909,5.4,100,75.76341463,0.7
2015,99,100,0.7316176470588118,4.781000000000001,0.836,28026,8.01403016591252,3.148083829,78.7091,5.1,100.0,75.56829268,0.2507976190476189
2016,99,100.8553846153846,0.6226470588235316,4.893,0.8515107692307673,28750,8.02868084464555,1.95436933,79.2273,4.7,100.0,76.06341463,0.25590188834154226
2017,99.0,101.02700854700856,0.5136764705882229,5.685098370927321,0.8569702564102553,30019,8.043331523378583,1.916973047339999,79.7455,4.4,100.0,75.81707317,0.2610061576354674
2018,99.0,101.19863247863248,0.4047058823529426,5.661620214328927,0.8624297435897414,31533,8.057982202111614,1.9169314505784605,80.2636,4.0,100.0,76.06585366,0.2661104269293926
2019,99.0,101.37025641025639,0.2957352941176339,5.6381420577305335,0.8678892307692294,32732,8.072632880844647,1.9168898538169221,80.7818,3.7,100.0,74.50881869081823,0.27121469622331595
2020,99.0,101.54188034188036,0.1867647058823536,5.61466390113214,0.8733487179487156,28130.425423728826,8.087283559577678,1.9168482570553835,81.3,-4.06694915254252,100.0,74.62983374406019,0.2763189655172411
