year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1971,84.5809014514897,100.0,1.697499999999998,6.96,0.7922646153846156,27021,6.926,5.672449982000001,95.72608695652174,15.6,100.0,74.17926829,0.957222222222228
1972,84.83193277310926,100.0,1.6699999999999946,7.474,0.7960864957264953,28181,6.902,5.330597939,95.71242236024844,15.0,100.0,74.34463415,0.9355555555555597
1973,85.08296409472882,100.0,1.6424999999999983,7.7,0.7999083760683758,29219,6.877999999999999,4.532960538999999,95.69875776397515,14.3,100.0,74.44219512,0.9138888888888914
1974,85.33399541634833,100.0,1.6149999999999949,6.942,0.8037302564102564,30256,6.854,3.9230266830000002,95.68509316770187,13.6,100.0,74.75365854,0.8922222222222231
1975,85.5850267379679,100.0,1.5874999999999986,7.398,0.807552136752137,31663,6.83,4.952034515,95.67142857142858,12.9,100.0,74.81756098,0.8705555555555549
1976,85.83605805958746,100.0,1.5599999999999952,7.273,0.8113740170940167,33350,6.832000000000001,5.825551025,95.65776397515528,12.2,100.0,75.0395122,0.8488888888888937
1977,86.08708938120702,100.0,1.5324999999999989,7.6770000000000005,0.8151958974358973,34591,6.834,4.160767218,95.64409937888199,11.5,100.0,75.38682927,0.8272222222222254
1978,86.33812070282659,100.0,1.5049999999999955,8.562999999999999,0.8190177777777778,35793,6.836,3.869332136,95.63043478260869,10.9,100.0,75.41853659,0.8055555555555571
1979,86.58915202444615,100.0,1.4774999999999991,8.399,0.8228396581196584,37231,6.837999999999999,4.37251015,95.6167701863354,10.4,100.0,75.41390244,0.7838888888888889
1980,86.84018334606571,100.0,1.4499999999999957,9.305,0.8266615384615381,38806,6.84,4.564618245,95.60310559006211,10.1,100.0,75.67170732,0.7622222222222277
1981,87.09121466768528,100.0,1.4224999999999994,9.832,0.8304834188034187,39290,6.834,1.598265645,95.58944099378881,9.9,100.0,75.86902439,0.7405555555555594
1982,87.34224598930479,100.0,1.394999999999996,9.977,0.8343052991452993,39238,6.827999999999999,0.235335438,95.57577639751553,9.9,100.0,76.01097561,0.7188888888888911
1983,90.0,100.0,1.3674999999999997,9.085,0.8381271794871799,40662,6.822,3.9727712910000004,95.56211180124224,10.0,100.0,76.06682927,0.6972222222222229
1984,90.0,100.0,1.3399999999999963,9.767000000000001,0.8419490598290595,43002,6.816,6.052445185,95.54844720496894,10.1,100.0,76.22439024,0.6755555555555617
1985,85.0,100.0,1.3125,9.795,0.8457709401709401,45255,6.81,5.55331802,95.53478260869565,10.2,100.0,75.91682927,0.6538888888888934
1986,83.0,100.0,1.2849999999999966,11.282,0.8495928205128207,46925,6.797999999999999,4.042325838,95.52111801242236,10.2,100.0,76.24121951,0.6322222222222251
1987,80.0,100.0,1.2575000000000003,9.713,0.8534147008547004,47524,6.7860000000000005,1.7533765909999999,95.50745341614906,10.1,100.0,76.08170732,0.6105555555555569
1988,83.0,100.0,1.2299999999999969,10.093,0.857236581196581,47149,6.774,3.1938459300179716,95.49378881987577,9.8,100.0,76.2204878,0.5888888888888886
1989,83.0,100.0,1.2025000000000006,11.675,0.8610584615384616,47442,6.7620000000000005,1.038285106,95.48012422360247,9.3,100.0,76.5004878,0.5672222222222274
1990,86.0,100,1.1749999999999972,8.405,0.8490000000000001,48178,6.75,1.9324388730000002,95.46645962732919,8.7,100,76.53731707,0.5455555555555591
1991,96.0,100,1.1475000000000009,7.98,0.8558,49428,6.73,3.084674239,95.4527950310559,7.9,100,76.98073171,0.5238888888888908
1992,98.0,100,1.1199999999999974,8.113999999999999,0.8626,50900,6.71,3.574403305,95.43913043478261,7.2,100,77.18439024,0.5022222222222226
1993,94.0,100,1.0925000000000011,8.462,0.8694,52038,6.69,2.845312158,95.42546583850931,6.6,100,77.15170732,0.4805555555555614
1994,93.0,100,1.0649999999999977,8.856,0.8762,54358,6.67,5.055453525,95.41180124223602,6.1,100,77.6897561,0.4588888888888931
1995,97.0,100,1.0,8.812000000000001,0.883,56323,6.65,4.153950576000001,95.39813664596272,5.7,100,77.73658537,0.43722222222222484
1996,97.0,100,1.0,9.467,0.8898,58856,6.632000000000001,5.027995443,95.38447204968944,5.4,100,78.15048780000001,0.41555555555555657
1997,95.0,100,0.9,9.432,0.8966,61631,6.614,5.284684789,95.37080745341615,5.2,100,78.14268293,0.3938888888888883
1998,93.0,100,0.9,9.432,0.9034,62873,6.596,2.624396901,95.35714285714286,5.1,100,78.32926829,0.3722222222222271
1999,92.0,100,0.8,9.544,0.9102,63701,6.577999999999999,2.0133075540000003,94.3,5.0,100,78.28292683,0.35055555555555884
2000,90.0,100,1.1,9.379,0.917,65317,6.56,3.205285075,94.5,4.9,100,78.63414634,0.32888888888889056
2001,91.0,100,0.8,9.626,0.9192,66343,6.506,2.085328038,94.7,4.7,100,78.78536585,0.3072222222222223
2002,93.0,100,1.0,9.384,0.9214,66935,6.452000000000001,1.437708805,94.9,4.6,100,78.98780488,0.2855555555555611
2003,92.0,100,1.1,9.607999999999999,0.9236,67155,6.398,0.919841882,95.1,4.4,100,79.3902439,0.26388888888889284
2004,92.0,100,0.8,9.641,0.9258,69403,6.343999999999999,3.9590380339999998,95.3,4.2,100,79.84146341,0.3
2005,91.0,100,0.7,9.401,0.9279999999999999,70741,6.29,2.624720536,95.5,4.1,100,80.04146341,0.2
2006,94.0,100,0.7,9.399,0.9302,71854,6.25,2.395092468,95.7,3.9,100,80.34390244,0.2
2007,93.0,100,0.6,9.715,0.9324,73237,6.21,2.9297660430000003,95.9,3.7,100,80.39512195,0.1
2008,94.0,100,0.7,9.41,0.9346,72678,6.17,0.384306042,96.1,3.6,100,80.59268293,0.2
2009,94.0,100,0.6,8.953,0.9368,70554,6.13,1.8112110195129674,96.3,3.4,100,80.79512195,0.1
2010,93.0,100,0.6,9.382,0.9390000000000001,70162,6.09,0.601886135,96.1,3.3,100,80.99756098,0.1
2011,94.0,100,0.5974999999999966,9.081,0.941,69931,6.17,0.9687801770000001,95.9,3.1,100,81.29512195,0.1
2012,95.0,100,0.5700000000000003,8.891,0.9420000000000001,70897,6.25,2.7488176419999997,95.7,3.0,100,81.45121951,0.1
2013,94.0,100,0.5424999999999969,8.725,0.945,70776,6.33,0.99870545,95.5,2.9,100,81.75121951,0.047222222222224275
2014,93.0,100,0.5150000000000006,8.554,0.948,71365,6.41,1.9188195259999998,95.3,2.8,100,82.1,0.025555555555555998
2015,95.0,100,0.48749999999999716,8.589,0.9490000000000001,72050,6.49,1.611027108,95.1,2.7,100.0,82.30487805,0.003888888888894826
2016,96.0,100.0,0.46000000000000085,8.597000000000001,0.964249230769231,72266,6.484,1.077979021,94.9,2.6,100.0,82.40731707,-0.01777777777777345
2017,96.1283422459893,100.0,0.43249999999999744,10.609970551378439,0.9680711111111107,73105,6.478,1.2844929583681903,94.7,2.6,100.0,82.6097561,-0.03944444444444173
2018,96.37937356760887,100.0,0.40500000000000114,10.69351884020395,0.9718929914529912,73465,6.472,1.2186532007251003,94.5,2.5,100.0,82.75853659,-0.061111111111110006
2019,96.63040488922843,100.0,0.3774999999999977,10.777067129029462,0.9757148717948718,74345,6.466,1.1528134430819819,94.3,2.4,100.0,82.21101694871419,-0.08277777777777828
2020,96.881436210848,100.0,0.3500000000000014,10.860615417854973,0.9795367521367524,81727.99322033953,6.46,1.0869736854388918,94.1,-0.7672316384181386,100.0,82.37682554729281,-0.10444444444443945
