year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,economically-acNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1972,4.053579895685289,54.471452991453134,6.65095238095239,0.376,0.2781825641025648,1255,1.4280000000000002,3.864090404896615,60.75480519480516,206.6,19.93459399063113,10.461538461538453,49.06100000000001,60.82803694581298
1973,6.045282124229743,55.41059829059827,6.558809523809515,0.37799999999999995,0.28610974358974417,1268,1.462,3.295521135,61.25532467532469,202.9,21.34433339402358,10.326923076923094,49.722,60.043398226601084
1974,8.036984352774198,56.34974358974364,6.466666666666669,0.382,0.29403692307692353,1265,1.496,1.18533626,61.7558441558441,199.0,22.754072797415574,10.19230769230768,50.373999999999995,59.258759507389186
1975,10.028686581318198,57.288888888889005,6.374523809523822,0.406,0.3019641025641029,1321,1.53,9.149912015,62.25636363636363,194.5,24.163812200808024,10.05769230769232,51.012,58.474120788177515
1976,12.020388809862652,58.228034188034144,6.282380952380947,0.415,0.30989128205128225,1333,1.5519999999999998,1.6631036369999999,62.75688311688316,189.6,25.573551604200475,9.923076923076906,51.63,57.68948206896562
1977,14.012091038407107,59.16717948717951,6.190238095238101,0.429,0.3178184615384616,1383,1.574,7.254764586,63.257402597402574,184.4,26.98329100759247,9.788461538461547,52.222,56.90484334975372
1978,16.00379326695156,60.106324786324876,6.098095238095226,0.425,0.32574564102564096,1433,1.5959999999999999,5.712532089,63.7579220779221,178.9,28.39303041098492,9.653846153846132,52.786,56.12020463054205
1979,17.99549549549556,61.045470085470015,6.00595238095238,0.436,0.3336728205128203,1364,1.618,4.4926195704025815,64.25844155844152,173.3,29.80276981437737,9.519230769230774,53.318999999999996,55.33556591133015
1980,6,61.98461538461538,5.913809523809533,0.45,0.3415999999999997,1387,1.64,6.735821528,64.75896103896105,167.9,31.212509217769366,9.384615384615358,53.81399999999999,54.55092719211825
1981,6,62.92376068376075,5.821666666666658,0.475,0.34952717948717904,1447,1.7180000000000002,6.006203623999999,65.25948051948046,162.8,32.622248621161816,9.25,54.268,53.76628847290658
1982,12,63.86290598290611,5.729523809523812,0.479,0.3574543589743584,1470,1.796,3.47573324,65.75999999999999,158.0,34.031988024554266,9.115384615384585,54.68600000000001,52.98164975369468
1983,14,64.80205128205125,5.6373809523809655,0.507,0.36538153846153776,1538,1.874,7.2888929010000005,66.26051948051952,153.6,35.44172742794626,8.980769230769226,55.074,53.9
1984,16,65.74119658119662,5.545238095238091,0.507,0.3733087179487189,1578,1.952,3.820737856,66.76103896103893,149.5,36.85146683133871,8.846153846153868,55.441,51.625
1985,18,66.68034188034198,5.453095238095244,0.545,0.38123589743589825,1606,2.03,5.254299223,67.26155844155846,145.6,38.26120623473116,8.711538461538453,55.801,49.35
1986,20,67.61948717948712,5.360952380952369,0.5720000000000001,0.3891630769230776,1639,2.0980000000000003,4.77656417,67.76207792207788,141.7,39.67094563812316,8.576923076923094,56.169,47.075
1987,30,68.55863247863249,5.268809523809523,0.598,0.39709025641025697,1673,2.166,3.965355634,68.26259740259741,137.8,41.08068504151561,8.44230769230768,56.553000000000004,44.8
1988,40,69.49777777777786,5.1766666666666765,0.632,0.40501743589743633,1784,2.234,9.62778292,68.76311688311682,133.8,42.49042444490806,8.30769230769232,56.963,44.9833
1989,50,70.436923076923,5.084523809523802,0.679,0.4129446153846157,1879,2.302,5.947343328,69.26363636363635,130.0,43.90016384830051,8.173076923076906,57.4,45.1667
1990,70,71,4.992380952380955,0.711,0.428,1944,2.37,5.533454562999999,69.76415584415588,126.2,45.0628891,8.038461538461547,57.865,45.35
1991,57,72,4.900238095238109,0.741,0.4346,1951,2.4219999999999997,1.056831433,70.2646753246753,122.7,46.54481888,7.903846153846132,58.353,45.5333
1992,56,73,4.808095238095234,0.7709999999999999,0.4412,1994,2.474,5.4823960220000005,70.76519480519482,119.4,48.02629852,7.769230769230774,58.851000000000006,45.7167
1993,61,74,4.715952380952388,0.7829999999999999,0.4478,2068,2.526,4.75077622,71.26571428571424,116.1,50.9,7.634615384615358,59.349,45.9
1994,67,75,4.623809523809513,0.8109999999999999,0.4544,2170,2.5780000000000003,6.658924067,72.0,112.8,50.9784317,7.5,59.84,45.2
1995,71,76,4.4,0.8440000000000001,0.461,2286,2.63,7.57449184,72.78,109.5,52.44367599,7.365384615384585,60.32,44.5
1996,66,77,4.4,0.9009999999999999,0.4676,2417,2.676,7.549522249,73.56,106.1,53.89809799,7.230769230769226,60.783,43.8
1997,62,78,4.4,0.919,0.4742,2505,2.722,4.049820849,74.34,102.6,55.33898926,7.096153846153868,61.233000000000004,43.1
1998,61,79,4.5,0.9209999999999999,0.4808,2609,2.7680000000000002,6.184415821,75.12,99.0,56.76364517,6.961538461538453,61.669,42.4
1999,59,80,4.2,0.9620000000000001,0.4874,2741,2.8139999999999996,8.845755561,75.9,95.4,60.1,6.826923076923094,62.093,41.7
2000,58,81,4.2,0.9790000000000001,0.494,2848,2.86,3.840991157,75.84,91.8,59.56223679,5.2,62.505,41.0
2001,59,82,4.0,0.971,0.5026,2909,2.93,4.823966264,75.78,88.2,55.8,5.0,62.907,40.3
2002,59,83,3.9,0.9670000000000001,0.5112,2994,3.0,3.8039753210000002,75.72,84.6,62.3,4.8,63.303999999999995,39.6
2003,61,84,3.5,0.992,0.5198,3147,3.07,7.860381475,75.66,81.2,63.68630219,4.6,63.699,38.9
2004,63,85,3.6,1.024,0.5284,3338,3.14,7.922943417999999,75.6,77.8,64.4,4.4,64.095,38.2
2005,65,86,3.5,1.068,0.537,3583,3.21,9.284824616,75.54,74.5,66.4319458,4.2,64.5,36.78
2006,65,87,3.5,1.121,0.5456,3859,3.262,9.263964759,75.48,71.2,67.9,15.3,64.918,35.36
2007,64,87,3.4,1.192,0.5542,4185,3.3139999999999996,9.801360337,75.42,67.9,69.21004486,12.1,65.35,33.94
2008,70,88,3.4,1.3090000000000002,0.5628,4383,3.366,3.890957062,75.36,64.7,70.61524963,8.9,65.794,32.52
2009,74,89,3.4,1.431,0.5714,4540,3.418,8.479783897,75.3,61.4,75.0,5.7,66.244,31.1
2010,79,90,3.1495238095237994,1.396,0.58,4967,3.47,10.25996306,77.72,58.2,76.3,2.5,66.693,26.15
2011,82,91,3.057380952380953,1.475,0.59,5240,3.5239999999999996,6.6383638,80.14,55.1,67.6,2.1,67.13,21.2
2012,82,92,2.9652380952381066,1.597,0.599,5455,3.5780000000000003,5.456387552000001,82.56,52.0,79.9,1.7,67.545,29.44248817734001
2013,83,93,2.8730952380952317,1.59,0.607,5716,3.6319999999999997,6.386106401,84.98,49.1,77.73751831,4.942307692307679,67.931,28.657849458128112
2014,85,94,2.7809523809523853,1.729,0.615,6040,3.6860000000000004,7.505220232999999,87.4,46.2,79.16925812,4.807692307692321,68.286,27.87321073891644
2015,87,94,2.6888095238095104,1.7730000000000001,0.624,6414,3.74,8.01005265,82.27714285714285,43.5,80.55338833650012,4.673076923076906,68.607,27.088572019704543
2016,88,95.79384615384606,2.596666666666664,1.8359999999999999,0.6269784615384619,6889,3.784,7.107034368,82.77766233766238,40.9,81.96312773989257,4.538461538461547,68.89699999999999,26.303933300492645
2017,93.68018018018029,96.73299145299143,2.5045238095238176,1.4870062656641636,0.6349056410256413,7275,3.8280000000000003,7.904635040292192,83.27818181818179,38.5,83.37286714328502,4.403846153846132,69.165,25.519294581280974
2018,95.67188240872474,97.6721367521368,2.4123809523809427,1.5120167660530655,0.6428328205128206,7723,3.872,7.994424921078775,83.77870129870132,36.3,84.78260654667702,4.269230769230774,69.416,24.734655862069076
2019,97.6635846372692,98.61128205128216,2.3202380952380963,1.5370272664419673,0.65076,8148,3.9160000000000004,8.084214801865329,84.27922077922074,34.3,86.19234595006947,4.134615384615358,71.30321858562252,23.950017142857178
2020,99.6552868658132,99.5504273504273,2.22809523809525,1.5620377668308691,0.6586871794871794,5664.349152542389,3.96,8.174004682651912,84.77974025974027,20.357853107345363,87.60208535346192,4.0,71.78061005260088,23.165378423645507
