year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1960,97.76188405797103,100.0,1.1233333333333277,10.33,0.629659829059829,9076.544297719025,6.09,-3.3075163716830502,62.203513329263274,22.30242914979749,100.0,70.34878049,0.1
1961,97.76536231884059,100.0,1.1426190476190428,11.155,0.6342868376068385,9504.756926770671,6.138,-3.188374628799977,62.66600752950751,21.932753036437248,100.0,70.51268293,0.1
1962,97.76884057971016,100.0,1.1619047619047578,11.823,0.6389138461538462,9932.969555822317,6.186,-3.069232885916904,63.12850172975175,21.563076923076892,100.0,69.78682927,0.1
1963,97.77231884057971,100.0,1.1811904761904728,12.372,0.6435408547008556,10361.182184873964,6.234,-2.9500911430338306,63.59099592999587,21.193400809716536,100.0,70.30439024,0.1
1964,97.77579710144929,100.0,1.2004761904761878,12.82,0.6481678632478634,10789.394813925494,6.282,-2.830949400150729,64.0534901302401,20.823724696356294,100.0,70.45951219999999,0.1
1965,97.77927536231886,100.0,1.2197619047619028,12.458,0.6527948717948728,11217.60744297714,6.33,-2.7118076572676557,64.51598433048434,20.454048582995938,100.0,70.16317073,0.1
1966,97.78275362318841,100.0,1.2390476190476107,12.375,0.6574218803418805,11645.820072028786,6.388,-2.5926659143845825,64.97847853072847,20.084372469635582,100.0,70.38487805,0.1
1967,97.78623188405798,100.0,1.2583333333333258,12.355,0.66204888888889,12074.032701080432,6.446000000000001,-2.4735241715015093,65.4409727309727,19.714696356275226,100.0,70.26414634,0.1
1968,97.78971014492754,100.0,1.2776190476190408,12.937000000000001,0.6666758974358977,12502.245330132078,6.504,-2.354382428618436,65.90346693121694,19.345020242914984,100.0,69.84073171,0.1
1969,97.79318840579711,100.0,1.2969047619047558,13.738,0.6713029059829072,12930.457959183608,6.562,-2.235240685735363,66.36596113146106,18.975344129554628,100.0,69.36707317,0.1
1970,97.79666666666668,100.0,1.3161904761904708,15.732000000000001,0.6759299145299149,13632.0,6.62,-2.1160989428522896,66.8284553317053,18.605668016194272,100.0,69.4402439,0.1
1971,97.80014492753624,100.0,1.3354761904761858,16.455,0.6805569230769244,14300.0,6.664,-1.9969571999692164,67.29094953194954,18.235991902833916,100.0,69.67707317,0.1
1972,97.80362318840581,100.0,1.3547619047619008,16.535,0.6851839316239321,15001.0,6.707999999999999,-1.8778154570861432,67.75344373219366,17.866315789473674,100.0,70.17658537,0.1
1973,97.80710144927536,100.0,1.3740476190476159,16.514,0.6898109401709398,15624.0,6.752000000000001,-1.7586737142030415,68.2159379324379,17.49663967611332,100.0,70.02268293,0.1
1974,97.81057971014494,100.0,1.3933333333333309,16.605999999999998,0.6944379487179493,16274.0,6.796,-1.6395319713199683,68.67843213268213,17.126963562752962,100.0,70.08658537,0.1
1975,97.8140579710145,100.0,1.4126190476190459,17.269000000000002,0.699064957264957,17071.0,6.84,-1.520390228436895,69.14092633292626,16.75728744939272,100.0,70.41463415,0.1
1976,97.81753623188406,100.0,1.4319047619047538,17.83,0.7036919658119665,17637.0,6.882000000000001,-1.4012484855538219,69.60342053317049,16.387611336032364,100.0,70.53268293,0.1
1977,97.82101449275363,100.0,1.4511904761904688,18.247,0.7083189743589742,18131.0,6.9239999999999995,-1.2821067426707486,70.06591473341473,16.01793522267201,100.0,70.57341463,0.1
1978,97.8244927536232,100.0,1.4704761904761838,18.305,0.7129459829059837,18785.0,6.966,-1.1629649997876754,70.52840893365885,15.648259109311653,100.0,70.64390244,0.1
1979,97.82797101449276,100.0,1.4897619047618988,17.744,0.7175729914529914,18954.0,7.007999999999999,-1.0438232569046022,70.99090313390309,15.27858299595141,100.0,70.7495122,0.1
1980,97.83144927536233,100.0,1.5090476190476139,17.894000000000002,0.7222000000000008,19223.0,7.05,-0.9246815140215006,71.45339733414733,14.908906882591054,100.0,70.27804878,0.1
1981,97.83492753623189,100.0,1.5283333333333289,17.676,0.7268270085470085,19175.0,7.077999999999999,-0.8055397711384273,71.91589153439145,15.4,100.0,70.72219512,0.1
1982,97.83840579710146,100.0,1.547619047619044,17.505,0.731454017094018,18870.0,7.106,-0.6863980282553541,72.37838573463569,15.0,100.0,70.80780488,0.1
1983,97.84188405797103,100.0,1.566904761904759,17.552,0.7360810256410257,19169.0,7.1339999999999995,-0.5672562853722809,72.84087993487992,14.7,100.0,70.59146341,0.1
1984,97.84536231884059,100.0,1.586190476190474,18.171,0.7407080341880352,19594.0,7.162000000000001,-0.4481145424892077,73.30337413512405,14.4,100.0,70.83756098,0.1
1985,97.84884057971016,100.0,1.6054761904761818,17.942,0.7453350427350429,20033.0,7.19,-0.32897279960613446,73.76586833536828,14.2,100.0,71.04634146,0.1
1986,97.85231884057973,100.0,1.6247619047618969,18.076,0.7499620512820524,20586.0,7.25,-0.20983105672306124,74.22836253561252,13.8,100.0,70.99731707,0.1
1987,97.85579710144928,100.0,1.6440476190476119,17.934,0.7545890598290601,21059.0,7.31,-0.09068931383998802,74.69085673585676,13.4,100.0,71.44560976,0.1
1988,97.85927536231885,100.0,1.663333333333327,17.644000000000002,0.7592160683760696,21492.0,7.37,0.028452429043085203,75.15335093610088,13.0,100.0,71.64146341,0.1
