year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1980,96.03384615384613,100.0,3.1955882352941103,7.294,0.7197230769230778,23839.0,8.469175154313405,64.52066629023159,14.934008097166043,100.0,71.10487805,0.10000000000000002
1981,96.00076923076921,100.0,3.1091176470588096,7.8420000000000005,0.7248251282051292,23589.0,8.241340167530325,65.03791643139482,18.1,100.0,71.20487805,0.10000000000000002
1982,95.96769230769229,100.0,3.022647058823509,7.12,0.7299271794871807,23144.0,8.013505180747188,65.55516657255805,17.1,100.0,71.05365854,0.10000000000000002
1983,95.93461538461537,100.0,2.9361764705882365,7.575,0.7350292307692321,23049.0,7.785670193964052,66.07241671372105,16.1,100.0,70.54146341,0.10000000000000002
1984,95.90153846153844,100.0,2.8497058823529358,7.895,0.7401312820512835,23275.0,7.557835207180972,66.58966685488429,15.2,100.0,70.90243902,0.10000000000000002
1985,95.86846153846152,100.0,2.763235294117635,7.974,0.7452333333333332,23289.0,7.330000220397835,67.10691699604752,14.3,100.0,71.35121951,0.10000000000000002
1986,95.8353846153846,100.0,2.6767647058823343,8.253,0.7503353846153846,23805.0,7.1021652336146985,67.62416713721075,13.5,100.0,71.80243902,0.10000000000000002
1987,95.80230769230768,100.0,2.590294117647062,8.132,0.7554374358974361,23500.0,6.874330246831619,68.14141727837398,12.6,100.0,72.00243902,0.10000000000000002
1988,95.76923076923075,100.0,2.5038235294117612,8.366,0.7605394871794875,22634.0,6.646495260048482,68.65866741953698,11.8,100.0,72.44634146,0.10000000000000002
1989,95.73615384615383,100.0,2.4173529411764605,8.306000000000001,0.7656415384615389,22357.0,6.418660273265402,69.17591756070021,11.1,100.0,72.70487805,0.10000000000000002
1990,95.7030769230769,100,2.3308823529411598,7.511,0.767,20391.0,6.190825286482266,69.69316770186344,10.4,100,73.20487805,0.10000000000000002
1991,95.66999999999997,100,2.2444117647058874,6.973,0.7727,18565.0,5.962990299699129,70.21041784302668,9.7,100,73.35365854,0.10000000000000002
1992,98.0,100,2.1579411764705867,6.981,0.7784,17576.0,5.735155312916049,70.72766798418968,9.1,100,73.30487805,0.10000000000000002
1993,98.0,100,2.071470588235286,7.142,0.7841,18119.0,5.507320326132913,71.24491812535291,8.5,100,73.25365854,0.1
1994,98.0,100,1.9849999999999852,7.331,0.7898,19106.0,5.279485339349776,71.76216826651614,7.9,100,73.40487805,0.1
1995,98.0,100,2.2,7.653,0.7955,20514.0,5.051650352566696,72.27941840767937,7.4,100,73.95853659,0.1
1996,98.0,100,1.9,7.999,0.8012,21249.0,3.516280804,72.7966685488426,7.0,100,74.45853659,0.1
1997,94.0,100,1.8,8.164,0.8069,22366.0,5.114380403,73.31391869000561,6.5,100,74.70731707,0.1
1998,91.0,100,0.7,8.023,0.8126,23151.0,3.285631522,73.83116883116884,6.2,100,74.80731707,0.1
1999,92.0,100,1.3,7.705,0.8183,24355.0,5.274353781,73.8,5.8,100,75.0097561,0.1
2000,91.0,100,1.8,7.76,0.8240000000000001,25292.0,4.15543396,74.4,5.5,100,75.41219512,0.1
2001,92.0,100,1.4,8.228,0.8292,25997.0,2.949365533,75.0,5.2,100,75.75853659,0.1
2002,93.0,100,1.8,8.304,0.8344,26960.0,3.8363052769999997,75.6,4.9,100,76.00731707,0.1
2003,95.0,100,1.1,8.18,0.8396,27710.0,2.8420830089999995,76.2,4.7,100,76.85853659,0.1
2004,94.0,100,1.4,8.351,0.8448,28897.0,4.351795538999999,76.8,4.4,100,77.20731707,0.1
2005,95.0,100,1.0,8.481,0.85,30002.0,4.003007364,77.4,4.2,100,77.61219512,0.1
2006,97.0,100,0.6,8.544,0.8552,31598.0,5.655999211,78.0,4.0,100,78.08658537,0.1
2007,97.0,100,1.2,8.572000000000001,0.8604,33733.0,6.941645669,78.6,3.8,100,78.56097561,0.10000000000000002
2008,97.0,100,0.5,8.995,0.8656,34657.0,3.3001302989999997,79.2,3.6,100,78.76585366,0.10000000000000002
2009,96.0,100,0.6,8.017999999999999,0.8708,31667.0,1.8619605376030108,79.8,3.4,100,78.97073171,0.10000000000000002
2010,96.0,100,0.7,7.999,0.8759999999999999,31920.0,1.237755909,80.5,3.2,100,79.42195122,0.10000000000000002
2011,96.0,100,0.5149999999999864,7.962000000000001,0.877,32060.0,0.649366928,81.2,3.1,100,79.97073171,0.10000000000000002
2012,96.0,100,0.42852941176471404,7.672999999999999,0.878,31139.0,1.1784555772537146,81.9,2.9,100,80.12439024,0.10000000000000002
2013,95.0,100,0.3420588235294133,7.3420000000000005,0.888,30745.0,0.950620590470578,82.6,2.8,100,80.32195122,0.10000000000000002
2014,95.0,100,0.25558823529411256,6.524,0.888,31621.0,3.106280193,83.3,2.6,100,81.07804878,0.10000000000000002
2015,95.0,100,0.16911764705881183,6.555,0.89,32325.0,2.316644859,83.35,2.5,100.0,80.77560976,0.10000000000000002
2016,94.0,100.0,0.08264705882351109,6.722,0.9033969230769241,33293.0,2.491928133,83.4,2.4,100.0,81.17560976,0.10000000000000002
2017,94.80999999999997,100.0,-0.0038235294117612284,9.117485588972414,0.9084989743589755,34895.0,0.03928064333808834,83.45,2.3,100.0,81.02926829,0.10000000000000002
2018,94.77692307692305,100.0,-0.09029411764706197,9.198759441707693,0.913601025641027,36395.0,-0.18855434344499145,83.5,2.2,100.0,81.37804878,0.10000000000000002
2019,94.74384615384614,100.0,-0.1767647058823627,9.280033294443001,0.9187030769230784,37461.0,-0.4163893302281281,83.55,2.1,100.0,80.70658294331389,0.10000000000000002
2020,94.71076923076922,100.0,-0.26323529411766344,9.36130714717828,0.9238051282051281,34830.876923076925,-0.6442243170112647,83.6,-0.6724696356275217,100.0,80.94472231411925,0.10000000000000002
