year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1978,83.53319964349373,100.0,1.5777941176470591,5.394,0.7036769230769231,19352,4.686,1.4630033740000001,84.28717948717949,17.3,100.0,74.29560976,-0.17727272727272236
1979,83.95799910873438,100.0,1.5605882352941194,5.431,0.7088000000000001,19449,4.738,0.041546504,84.41367521367522,16.0,100.0,74.81878049,-0.14545454545454106
1980,84.38279857397504,100.0,1.5433823529411796,5.684,0.7139230769230771,19737,4.79,2.208728136,84.54017094017095,14.9,100.0,75.34926829,-0.11363636363635976
1981,84.80759803921569,100.0,1.5261764705882328,5.44,0.7190461538461541,19701,4.768,4.3115286627923695,84.66666666666669,13.8,100.0,75.52853659,-0.08181818181817846
1982,85.23239750445634,100.0,1.508970588235293,5.475,0.7241692307692311,19931,4.746,1.246461737,84.79316239316239,13.0,100.0,76.13414634,-0.04999999999999716
1983,85.657196969697,100.0,1.4917647058823533,5.315,0.7292923076923081,20328,4.724,1.770115752,84.91965811965812,12.3,100.0,75.90902439,-0.018181818181815856
1984,95.0,100.0,1.4745588235294136,5.138,0.7344153846153851,20528,4.702,1.78468753,85.04615384615386,11.7,100.0,76.29536585,0.013636363636365445
1985,79.0,100.0,1.4573529411764738,5.1770000000000005,0.7395384615384621,20851,4.68,2.321435858,85.17264957264959,11.2,100.0,76.2595122,0.045454545454546746
1986,88.0,100.0,1.440147058823527,4.885,0.7446615384615392,21444,4.68,3.2533217189999997,85.2991452991453,10.7,100.0,76.5104878,0.07727272727272805
1987,77.0,100.0,1.4229411764705873,4.883,0.7497846153846162,22563,4.68,5.547122621000001,85.42564102564103,10.3,100.0,76.72804878,0.10909090909090935
1988,93.0,100.0,1.4057352941176475,5.081,0.7549076923076932,23691,4.68,5.094324229,85.55213675213676,9.9,100.0,76.74707317,0.14090909090909776
1989,93.0,100.0,1.3885294117647078,5.775,0.7600307692307702,24840,4.68,4.8270303,85.6786324786325,9.5,100.0,76.81365854,0.17272727272727906
1990,86.0,100,1.371323529411768,5.885,0.755,25855,4.68,3.7813934469999997,85.8051282051282,9.1,100,76.83756098,0.20454545454546036
1991,86.0,100,1.3541176470588212,6.114,0.762,26445,4.724,2.546000579,85.93162393162393,8.7,100,76.97121951,0.23636363636364166
1992,84.0,100,1.3369117647058815,6.316,0.769,26561,4.768,0.9292154229999999,86.05811965811967,8.3,100,77.41,0.26818181818182296
1993,87.0,100,1.3197058823529417,6.082999999999999,0.7759999999999999,26151,4.812,2.9301932070388546,86.1846153846154,7.8,100,77.54658537,0.30000000000000426
1994,88.0,100,1.302500000000002,6.377999999999999,0.7829999999999999,26647,4.856,2.3831953230000003,83.6,7.4,100,77.90146341,0.33181818181818556
1995,90.0,100,1.0,6.7,0.79,27848,4.9,2.757494028,84.16,6.9,100,77.98073171,0.36363636363636687
1996,90.0,100,1.0,6.371,0.797,28474,4.9319999999999995,2.6746390669999998,84.72,6.5,100,78.1204878,0.39545454545454817
1997,94.0,100,1.2,6.669,0.804,29401,4.9639999999999995,3.689613998,85.28,6.1,100,78.60414634,0.42727272727272947
1998,95.0,100,1.3,6.853,0.8109999999999999,30540,4.996,4.305978447,85.84,5.9,100,78.66585366,0.45909090909091077
1999,95.0,100,1.2,7.397,0.818,31781,5.0280000000000005,4.484901183,86.4,5.6,100,78.71707317,0.49090909090909207
2000,95.0,100,1.4,7.626,0.825,33312,5.06,5.289093179,86.96,5.4,100,78.96585366,0.5227272727272734
2001,96.0,100,1.4,7.582000000000001,0.8292,34405,5.1160000000000005,4.001069225,87.52,5.3,100,79.36829268,0.5545454545454618
2002,98.0,100,1.4,7.952999999999999,0.8334,34900,5.172000000000001,2.879762121,88.08,5.1,100,79.56829268,0.5863636363636431
2003,98.0,100,1.4,7.9270000000000005,0.8376,35367,5.228,3.1875714760000005,88.64,5.0,100,79.6195122,0.6181818181818244
2004,97.0,100,1.2,8.195,0.8418,35863,5.284,3.1667465010000004,89.2,4.9,100,79.87073171,0.8
2005,96.0,100,1.2,8.413,0.846,36575,5.34,3.723102943,89.76,4.7,100,80.17073171,0.8
2006,98.0,100,1.1,8.088,0.8502,37463,5.316,4.174119116,90.32,4.5,100,80.82195122,0.6
2007,96.0,100,1.1,8.136000000000001,0.8544,38162,5.292000000000001,3.768895263,90.88,4.4,100,80.87317073,0.7
2008,97.0,100,0.9,7.334,0.8586,37977,5.268,1.115972755,91.44,4.2,100,81.17560976,0.5
2009,96.0,100,0.9,6.414,0.8628,36297,5.244,1.0884125993675013,92.0,4.0,100,81.47560976,0.8
2010,97.0,100,0.8,6.077999999999999,0.867,36136,5.22,0.013786544,90.88,3.8,100,81.62682927,0.7
2011,97.0,100,1.009999999999998,6.066,0.871,35648,5.35,0.8581900234085822,89.76,3.7,100,82.47560976,1.1
2012,97.0,100,0.9927941176470583,5.986000000000001,0.8740000000000001,34582,5.48,0.7430787354291226,88.64,3.6,100,82.42682927,0.9
2013,96.0,100,0.9755882352941185,5.416,0.877,34103,5.61,0.627967447449663,87.52,3.5,100,83.07804878,1.2
2014,97.0,100,0.9583823529411788,5.474,0.882,34678,5.74,1.378998287,86.4,3.4,100,83.22926829,0.8
2015,97.0,100,0.9411764705882391,5.857,0.884,35969,5.87,3.204680464,86.8,3.3,100.0,82.83170732,1.000000000000007
2016,97.0,100.0,0.9239705882352922,5.621,0.8983538461538476,37079,5.877999999999999,3.235753073,87.2,3.2,100.0,83.32926829,1.0318181818181884
2017,100.10037878787875,100.0,0.9067647058823525,7.991647243107764,0.9034769230769228,38094,5.886,0.16752229553179632,87.6,3.2,100.0,83.28292683,1.0636363636363697
2018,100.5251782531194,100.0,0.8895588235294127,8.082578212773313,0.9085999999999999,39045,5.894,0.05241100755233674,88.0,3.2,100.0,83.43170732,1.095454545454551
2019,100.94997771836006,100.0,0.872352941176473,8.173509182438863,0.9137230769230769,39881,5.902,-0.06270028042712283,88.4,3.1,100.0,84.01542458532441,1.1272727272727323
2020,101.37477718360071,100.0,0.8551470588235333,8.264440152104413,0.9188461538461539,41983.78022598848,5.91,-0.1778115684065824,88.8,-0.3571014492753193,100.0,84.2595440847166,1.1590909090909136
