Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Congo (Brazzaville)",32428,32391,21121,15504,35957,28008,14000,9491,17122,34701.375,52280.75,69860.125,87439.5,105018.875,122598.25,140177.625,157757,103213,117291,92855,446656,277263,120319,183026,248159,264574,374252
"Costa Rica",1151,3273,6951,5033,4445,4515,5480,4712,5148,3998,1879,1363,1021,718,1289,3541,2903,1223,966,262,114,17,8,6,6,8,13
"Ivory Coast",511916,466895,553875,421043,588427.5,755812,1109011,983089,1035638.75,1088188.5,1140738.25,1193288,1109751,1136810,1275138,1280914,1253408,1277670,1343654,1847366.93,1721461,2588004,2795919,4708425,4658774,3606725,3471024
"North Korea",,,,,,,,,1085,7980,152260,296540,241190,60559,33803,11507,9353,4795,16989,14845,13520,16760,23537,15673,11212,7409,5113
"Congo (Kinshasa)",,,,,,,198064,169708.5,141353,1508042,961762,2197534,2638199,4384256,4130878,6332048,5006230,3277830,3938597,6749112,9252959,9442144,9128398,11363817,9968983,11627473,15397717
Djibouti,3237,7338,7468,4166,6140,5982,6105,4314,5920,6140,4667,4312,5021,5036,2142,2469,6457,4694,3528,7120,1010,230,27,1684,9439,9557,13804
"Dominican Republic",356,377,698,987,1670,1808,1414,816,2006,3589,1233,1038,1296,1529,2355,3837,3525,2711,1840,1643,3414,1616,952,579,496,661,755
Ecuador,71670,59400,41089,46859,30006,18128,11882,16365,43696,87620,104570,104434,88038,51345,28621,17062,11459,8464,4891,4120,1888,1233,558,378,242,686,1191
Egypt,75,24,16,17,527,322,25,11,13,61,17,11,10,45,43,23,29,30,80,94,,,,,,,
"El Salvador",9269,5933,4539,3887,2803,3362,5888,2719,1182,1230,745,360,117,85,112,67,49,40,33,20,24,16,19,7,8,9,14
"Equatorial Guinea",25552,22598,25100,17867,14827,12530,12804.8333,13079.6667,13354.5,13629.3333,13904.1667,14179,14453.8333,14728.6667,15003.5,15278.3333,15553.1667,15828,62312,78983,78095,37267,20890,25162,20417,15142,147714
Eritrea,,,,,,81183,129908,192529,255150,147062,136404,125746,74861,65517,27783,24192,10148,19568,10572,21298,53750,39567,42178,34678,35725,24310,47055
Ethiopia,,,206262,305616,358469,412609,478411,509804,604960,647919,1601616.5,2555314,2929684.52,3582097.3,5170614,3901957,3038565,2557152,2532645,3043203,4068764,3549559,3876745,3316013,2513863,2174707,1962996
"French Guiana",5909,3573,4072,3974,4241,4711,4724,3195,3462,5307,3708,3823,3661,3839,3038,3414,4074,4828,5200,3416,1632,1209,900,875,448,434,258
Gabon,57450,80247,100629,70928,82245,54849,74310,57450,80247,103635.5,127024,132918,157440,166321,170182,176610,33458,93529,77278,112840,185105,178822,188089,185196,185996,217287,161508
Gambia,222538,215414,188035,243929.5,299824,135909,266189,325555,226727,127899,304744.5,481590,620767,540165,395043,329426,427598,439798,508846,479409,194009,261967,300363,279829,166229,249437,155456
Ghana,1438713,1372771,1446947,1697109,1672709,1928316,2189860,2227762,1745214,2895079,3349528,3044844,3140893,3552896,3416033,3452969,3511452,3123147,3050513,1899544,3849536,4154261,10676731,7200797,8453557,10186510,10448267
Guatemala,41711,57829,57560,41868,22057,24178,20268,32099,47689,45098,53311,35824,35540,31127,28955,39571,31093,15382,7198,7080,7384,6817,5346,6214,5685,6836,4854
Guinea,21762,17718,214332,410946,607560,600317,772731,802210,817949,807895,816539,851877,850147,731911,876837,850309,834835,888643,657003,812471,1092554,1189016,1220574,775341,1595828,895016,992146
"Guinea Bissau",81835,64123,56073,158748,178067,197386,6457,10632,2113,197454,246316,202379,194976,162344,187910,166431,128978,120105,128758,143011,140143,174986,129684,132176,98952,142309,150903
Guyana,22681,42204,39702,33172,39566,59311,34075,32103,41200,27283,24018,27122,21895,27627,28866,38984,21064,11657,11815,13673,22935,29506,31656,31479,12354,9984,12367
Haiti,4806,25511,13457,853,23140,21008.5,18877,26663,34449,1196,16897,9837,9837,9837,10802,21778,32739,29825,36774,49535,84153,32969,25423,26543,17696,17583,21998
Honduras,53095,73352,70838,44513,52110,59446,74487,65863,42979,46740,35125,24149,17223,14123,17293,16007,11561,10270,8225,9216,9685,7618,6449,5428,3482,3575,4338
India,2018783,2117460,2125826,2207431,2511453,2988231,3035588,2660057,2222748,2284713,2031790,2085484,1841227,1869403,1915363,1816569,1785109,1508927,1532497,1563344,1599986,1310656,1067824,881730,1102205,1169261,1090724
Indonesia,1484496,1631710,1431284,1337373,1448595,1312738,1517406,1086074,1453475,1503381,1554787,1400596,1494165,1481748,1494636,1792992,1327431,1182933,746119.5,544470,465764,422447,417819,343527,252027,217025,218450
Iran,77470,96340,76971,64581,51089,67532,56362,38684,32951,23110,19716,19303,15558,23562,13821,18966,15909,15712,11460,6122,3031,3239,1629,1373,1243,799,705
Iraq,3924,1764,5752,49863,98243,98705,49840,13959,9684,4143,1860,1263,952,307,154,47,23,3,6,1,,,,,,,
Jamaica,,3,6,6,3,5,14,4,3,5,7,6,7,9,141,88,194,199,22,22,,,,,,,
Kenya,,,,,6103447,4343190,3777022,1928870,80718,122792,4216531,3262931,3295805,5280498,7513874,9181224,8926058,9610691,839903.56,8123689,6071583,11120812,9335951,9750953,9655905,7676980,8322500
Laos,22044,41048,38500,41787,52601,52021,77894,72190,39031,28050,279903,103983,85192,88657,53808,30359,20468,20364,19347,22800,23047,17904,46819,41385,48071,36056,11753
Liberia,,,,,,,239998,826151,777754,673057,568360,463663,358966,254269,149572,44875,886543,553774,606952,871560,2675816,2480748,1800372,1483676,1066107,1781092,2343410
Madagascar,,,,,,196358,432637,668916,905195,1141474,1367854,1361475,1576439,2167873,1426872,1198195,1063934,578175,116538,215110,293910,255814,395149,385598,433101,752176,475333
Malawi,3870904,4142669.6667,4414435.3333,4686201,4736974,5460132,6183290,2761269,2985659,4193145,3646212,3823796,2784001,3358960,2871098,3688389,4204468,4376870,4580226,5455423,6851108,5338701,4922596,3906838,5065703,4933416,5165386
Malaysia,50500,39189,36853,39890,58958,59208,51921,26649,13491,11106,12705,12780,11019,6338,6154,5569,5294,5456,7390,7010,6650,5306,4725,3850,3923,2311,2302
Mali,248904,282256,280562,295737,263100,95357,29818,384907,12234,530197,546634,612896,723077,809428,1969214,962706,1022592,1291853,1045424,1633423,2171542,1961070,2171739,2327385,2590643,3317001,2311098
Mauritania,26903,42112,45687,43892,156080,214478,181204,189571,168131,253513,248727.5,243942,224614,318120,224840,223472,158073,222476,199791,167705,244319,154003,169104,128486,172326,181562,159225
Mayotte,,,,,,,,,,,,,,,,,,,,,396,92,72,82,15,21,27
Mexico,44513,26565,16170,15793,12864,7329,6293,4805,25023,13450,7390,4996,4624,3819,3406,2967,2514,2361,2357,2703,1226,1130,842,499,666,551,596
Morocco,837,494,405,198,206,197,102,125,121,60,59,59,107,73,56,100,83,75,142,145,,,,,,,
Mozambique,,,,,,,12794,103409,194024,2336640,2813945.25,3291250.5,3768555.75,4245861,4723166.25,5200471.5,5677776.75,6155082,4831491,4310086,3381371,3344413,3203338,3924832,7117648,7718782,8520376
"Burma (Myanmar)",989042,939257,789672,702239,701043,656547,664507,568262,548066,592431,592354,663804,722058,713215,602763,516041,538110,520887,634280,591492,693124,567452,480586,333871,205658,182768,110146
Namibia,,,,380530,401519,275442,345177,390601,353110,429571,484041.5,538512,445803,468259,610799,339204,265595,172024,128531.3,81812,25889,14406,3163,4911,15914,12168,25198
Nepal,22856,29135,23234,16380,9442,9718,6628,8957,8498,9699,197075,266917,304200,383322,293836,361936,316272,67691,111215,132012,96383,71752,70272,38113,26526,20621,10687
Nicaragua,35785,27653,26866,44037,41490,69444,75606,42819,33903,38676,23878,10482,7695,6717,6897,6642,3114,1356,762,610,692,925,1235,1196,1163,2307,6284
Niger,1162824,808968,865976,726666,806204,778175,1162824,978855,872925,815895,1078018.5,1340142,888345,681783,754934,745428,790817,249027,596858,309675,3643803,3157482,4592519,4288425,3222613,3817634,5056393
Nigeria,1116992,909656,1219348,981943,1175004,1133926,1149435,1148542,2122663,1965486,2476608,2253519,2605381,2608479,3310229,3532108,3982372,2969950,2834174,4295686,3873463,4306945,6938519,12830911,16512127,14732621,16696308
Oman,32720,19274,14827,16873,7215,1801,1265,1026,1093,901,694,635,590,740,615,544,443,705,965,898,,,,,,,
Pakistan,79689,66586,99015,92634,108586,111836,98035,77480,73516,91774,3337054,3577845,4238778,4210611,1958350,4022823,4314637,4553732,4658701,4242032,4281356,4065802,4285449,3472727,3666257,3776244,2115941
Panama,381,1115,727,481,735,730,476,505,1039,936,1036,928,2244,4500,5095,3667,1663,1281,744,778,418,354,844,705,874,562,811
"Papua New Guinea",104900,86500,86500,66797,65000,99000,71013,38105,20900,18564,1606187,1483293,1435941,1518179,1736565,1614143,1536399,1458055,1444654,1355668,1379787,1151343,878371,1125808,644688,553103,728798
Paraguay,2912,2983,1289,436,583,898,637,567,2091,9947,6853,2710,2778,1392,694,376,823,1341,341,91,27,10,15,11,8,8,11
Peru,28882,33705,54922,95222,122039,192629,208132,183740,247004,166579,68321,79473,85742,85742,93581,86272,64871,50797,42214,36886,31546,25039,31436,48719,65252,63865,56623
Philippines,86200,86400,95778,64944,61959,56852,40545,42005,50709,37061,36596,34968,37469,44605,39946,46342,35405,36235,23655,19198,19106,9617,8154,7720,4972,8301,6690
"South Korea",,,,1,20,107,396,1724,3992,3621,4183,2556,1799,1171,864,1369,2051,2227,1052,1343,1772,838,555,443,638,699,673
Russia,216,169,160,209,335,425,611,831,1081,792,795,898,642,533,382,205,143,122,96,107,,,,,,,
Rwanda,1282012,1331494,1373247,733203,371550,1391931,1145759,1331494,1279581,906552,955172.5,1003793,1073546,1217405,1303494,1654246,1429072,946569,772197,1247583,638669,208858,483470,962618,1610812,2505794,3380568
"Saint Thomas and Principe",,,,,,51938,47074,47757,46026,37026,32149,44034,50953,47830,53991,22370,7293,2421,1647,3893,3346,8442,12550,9243,1754,2058,2238
"Saudi Arabia",15666,9962,19623,18380,10032,18751,21007,20631,40796,13166,8120,3074,2612,1724,1232,1059,1278,2864,1491,2333,1941,2788,3406,2513,2305,2620,5382
Senegal,,,,,450071,628773,745024.5,861276,948823,1145112,1123377,931682,960478,1414383,1195402,1346158,1555310,1002918,443828,222232,707772,604290,634106,772222,628642,502084,356272
"Sierra Leone",,,,,,,7192,209312,249744,409670,460881,445047,500227,516634,352859,224584,148625,653987,851478,646808,934028,856332,1945859,1715851,1898852,1569606,1845727
"Solomon Islands",116500,141400,153359,126123,131687,118521,84795,68125,72808,63169,368913,373838,353114,208364,412251,393288,403892,150126,102140,84078,95006,80859,57296,53270,51649,50916,84513
Somalia,,,,3049,4050,5051,6052,7053,8054,9055,9709.5,10364,96922,23349,36732,28404,49092,50444,56408,56153,24553,41167,23202,9135,26174,39169,58021
"South Africa",6822,4693,2872,13285,10289,8750,27035,23121,26445,51444,64624,26506,15649,13459,13399,7755,14456,6327,7796,6072,8060,9866,6846,8851,13988,8976,4323
Sudan,7508704,6947787,9326944,9867778,8562205,6347143,4595092,4065460,5062000,4215308,4332827,4223414,3516456,3730993,2599669,2853275,2233987,3141189,3145944,2686822,1465496,1214004,964698,989946,1207771,1102186,897194
Suriname,1608,1490,1404,6107,4704,6606,16649,11323,12412,13939,11361,16003,12837,10982,8378,9131,3289,1104,2086,1371,1771,795,569,729,729,376,327
Swaziland,,,,,,,38875,23754,4410,30420,29374,12854,10129,7203,5140,6066,7807,6338,5881,6639,1722,797,626,962,711,651,487
Syria,107,54,456,966,583,626,345,130,60,43,42,79,27,24,13,28,34,37,51,39,,,,,,,
Thailand,273880,198383,168370,115220,102119,82743,87622,97540,131055,125379,78561,63528,44555,37355,26690,29782,30294,33178,26150,31771,32480,24897,32569,33302,37921,14135,11522
"Timor Leste",,,,,,,,,10332,67076.5,123821,83049,120344,117196,242957,185367,223002,215402,143594,131333,119072,36064,6148,1042,342,80,95
Togo,810509,780825,634166,561328,328488,340411,352334,366672,368472,412619,455722.5,498826,583872,490256,516942,437662,566450,516640,602908,618842,983430,519450,768287,882430,1130251,1113928,1183265
Uganda,,,2446659,1470662,2191277,1431068,1874454,2317840,2845811,3070800,3552859,5624032,6993533,8892642,9736328,8864473,8797632,10675641,10184961,9775318,13208169,12173358,13591932,16541563,13724345,13421804,16117426
Tanzania,10715736,8715736,7681524,8777340,7976590,2438040,4969273,1131655,777811,423967,17734,342969,340478,9059437,8872075,6211753,8358110,5769646,3812350,40,12893535,10164967,8477435,8585482,7403562,7746258,6055112
Vanuatu,28805,19466,13330,10469,3771,8318,5654,6099,6181,5152,33779,19493,35151,43386,42008,34912,30067,20215,17398,14814,16831,5764,3435,2381,982,697,2147
Venezuela,46910,43454,21416,12539,13727,16371,18858,22400,21862,19086,29736,20006,29491,31719,46655,45049,37062,41749,32037,35828,45155,45824,52803,78643,91918,137996,242561
Vietnam,123796,187994,225928,156069,140120,100116,84625,65859,72091,75102,274910,188122,151961,135989,108350,84473,74766,59601,51668,49186,54297,45588,43717,35406,27868,19252,10446
Yemen,11384,12717,29320,31262,37201,500000,416246,1394495,2088067.5,2781640,1916813,1051986,187159,265032,158561,200560,217270,223299,158608,138579,198963,142147,165678,149451,122812,104831,144628
Zambia,1933696,2340994,2953692,3514000,3514000,2742118,3215866,3307748,3399630,3385616,3337796,3838402,3760335,4346172,4078234,4121356,4731338,4248295,3080301,2976395,4229839,4607908,4695400,5465122,5972933,5094123,5976192
Zanzibar,,,,,,,,,,,17734,18385,16983,15705,11936,7628,1585,293,67,40,74343,4489,3157,2548,4246,4442,5015
Zimbabwe,662613,581168,420137,877734,324188,761791,1696192,1849383,1719960,1804479,1806677.2,1808875.4,1811073.6,1813271.8,1815470,1494518,1313458,1154519,1003846,736897,648965,319935,276963,422633,535983,391651,280853
