Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,17.66153604,18.06204079,19.03846105,19.76723583,19.63312731,19.35158624,18.9984204,18.57725558,18.11600292,17.48082055,16.96273694,16.59656478,16.56757202,16.59510925,16.46584999,16.5294882,16.49454162,16.6095986,16.97534126,17.27988441,17.61195709,17.96054122,18.25944397,18.5690165,18.78159514,18.88294441,18.98629296,19.11488314
Albania,39.17924617,39.05807935,38.94701785,38.84498003,38.7569966,38.68684209,38.60256032,38.56770539,39.42516698,39.2963839,38.32190077,38.56760908,38.85760202,39.21711908,39.62606081,40.06899594,40.52499449,40.9916129,41.45665164,41.89296085,42.27680262,42.61380412,42.82925701,43.05437769,43.13470979,43.09362818,43.09900669,43.0001446
Algeria,19.14709079,19.32051854,19.51140969,19.72315555,19.9569517,20.21254639,20.49498503,20.81190047,21.15847655,21.52424509,21.88697403,22.2482413,22.61910371,22.98288584,23.32042605,23.6106688,23.84898536,24.04502729,24.19357778,24.28699454,24.32042236,24.29908428,24.22502054,24.09393984,23.91196713,23.70303898,23.48372609,23.26170133
"American Samoa",3.812012732,3.808342297,3.805193791,3.802782876,3.802173195,3.804825813,3.814256692,3.83235351,3.852548699,3.868920291,3.875746518,3.871947824,3.864618076,3.854939279,3.844288923,3.834136229,3.827741192,3.827804196,3.833178861,3.84227068,3.854772716,3.873480649,3.899630119,3.931894006,3.968494785,4.008025962,4.048951975,4.090167873
Andorra,98.12592461,100.9688958,100.8820008,99.81115574,98.32757265,96.64902537,95.54199624,94.73712377,93.77068664,92.05531888,90.28561023,88.82359063,87.78029247,89.02564977,90.13868054,90.19178326,90.19839198,89.74585362,88.76616443,87.21878864,86.12205957,84.64168288,84.29339155,83.64753191,83.52496867,83.37842821,83.12137078,83.02906887
Angola,5.258609845,5.237746506,5.221658832,5.207451389,5.195336486,5.18502129,5.182317593,5.19045882,5.203479507,5.21847481,5.231666891,5.247501045,5.269981161,5.292867723,5.309712159,5.314593593,5.30880307,5.297743692,5.283323724,5.268440112,5.255776529,5.245614454,5.238162725,5.234085499,5.234626622,5.240877722,5.25355679,5.272504629
"Antigua and Barbuda",55.04512738,55.47218076,55.88805337,56.28714017,56.66691995,57.02010392,57.41558878,57.88535988,58.36897429,58.79373975,59.07780855,59.27750674,59.49836512,59.73408163,59.97489376,60.19785817,60.21266218,59.94418949,59.53962566,59.15004419,58.9279855,58.85315254,58.79583462,58.73990583,58.67220385,58.58652618,58.47960463,58.34451298
Argentina,339.6963143,341.041455,342.2457119,343.5449459,344.6737032,345.6825267,346.0449362,345.4293327,344.3767421,343.2748191,343.0676927,345.9496642,351.8516333,359.0333091,365.7290115,370.5570068,374.6161674,378.8726766,382.4011316,384.9475033,386.2871484,386.8481252,387.3095471,387.5174225,387.183772,386.296845,384.958267,383.2797665
Armenia,23.10946071,22.58113267,22.09745353,21.69245311,21.35865512,21.09425266,20.86776319,20.64697375,20.4942433,20.45510059,20.5512436,20.77264346,21.05983578,21.39613944,21.76595348,22.16389344,22.63885367,23.19349153,23.73858084,24.20977823,24.56569505,24.82927079,25.03639751,25.18198987,25.26952546,25.31247378,25.32111321,25.3318082
Australia,169.8407104,171.0634426,171.9892244,172.4707832,172.4362561,171.9116476,170.9349795,169.8186182,168.7617098,167.7060514,166.8743729,166.1060385,165.3229172,164.675661,164.2189948,164.0139972,163.8405244,163.6743164,163.5198031,163.3419447,163.1006928,162.56101,161.7893083,160.8078935,159.6727308,158.3633324,156.8025063,155.0063991
Austria,97.3345009,96.6414109,95.72182501,94.75429504,93.85627324,93.11116993,92.70325333,92.39947777,92.19468921,92.08705323,92.08324218,92.78873326,94.36140051,96.33574034,98.02701425,98.77468836,98.81243442,98.66786491,98.44006173,98.069308,97.54700386,96.97585301,96.30587019,95.44352728,94.48030845,93.49849104,92.37242581,91.09523603
Azerbaijan,23.07645932,22.50826274,21.9942025,21.53615081,21.15707198,20.86011304,20.60687456,20.39358338,20.25402059,20.23263696,20.38294743,20.67624386,21.07601721,21.54060966,22.04294651,22.55019824,23.13314248,23.8333741,24.55885335,25.2194857,25.74422467,26.11536857,26.4191514,26.64058914,26.8006674,26.91443385,26.96928158,26.99563441
Bahamas,54.90007036,54.82537286,54.64135316,54.35293535,54.02343283,53.71664772,53.52847405,53.50026886,53.58512054,53.73334058,53.87429832,53.98792778,54.07991226,54.17112495,54.25328197,54.298592,54.32023835,54.39684026,54.52534769,54.67115571,54.85205152,55.08923348,55.37560983,55.69166352,55.99619898,56.26913135,56.53571139,56.82919108
Bahrain,24.07143062,24.09462765,23.99086963,23.86383009,23.79582847,23.87292836,24.17808238,24.43266076,24.59021549,24.65465772,24.6611144,24.72993063,25.08677743,25.79032971,26.78868582,27.5362084,27.86959619,28.26964841,28.83394875,29.39902698,29.58860656,29.20668801,28.79223965,28.55000904,28.30774955,28.02206903,27.52911736,27.14256703
Bangladesh,3.97306556,3.980629548,3.996685891,4.020659245,4.051619484,4.088408503,4.134435737,4.190568292,4.252083154,4.314520352,4.373106715,4.430463591,4.490431815,4.549968423,4.606435243,4.657143695,4.701340431,4.741490679,4.779962817,4.818905714,4.859968076,4.902891048,4.946595462,4.990489336,5.033616372,5.076274242,5.118670499,5.16060799
Barbados,14.17332556,14.11172639,14.06070941,14.02650074,14.00791669,13.99989179,14.02598271,14.09785944,14.18479013,14.255317,14.28197755,14.28530298,14.29708465,14.31617025,14.34162138,14.36094159,14.35939325,14.33270301,14.27853653,14.20689573,14.13779307,14.08066105,14.03504959,14.00337385,13.98467949,13.97728491,13.97962375,13.98452221
Belarus,71.50450304,71.17398988,70.90515495,70.7652378,70.75535568,70.87997446,71.09763053,71.33690069,71.70829246,72.21934884,72.82223516,73.57781958,74.48258402,75.48637617,76.46292318,77.30910696,78.15957062,79.03095701,79.75959808,80.14744245,80.02466985,79.51470283,78.85172779,78.11761642,77.33334561,76.51438422,75.68769823,74.85619342
Belgium,69.89566889,69.38794965,68.97909902,68.6797587,68.48394406,68.36210157,68.62912454,69.35699755,70.19603973,70.81844416,70.92411148,70.56055114,70.08999861,69.60262352,69.20514149,68.98355802,68.98073937,69.05998372,69.12725189,69.09483045,68.92203883,68.66641458,68.37621174,68.06149286,67.67998764,67.2559065,66.83329135,66.31539201
Belize,47.16061849,47.39041126,47.65526387,47.96881487,48.33316498,48.73964902,49.2366897,49.8252606,50.41912709,50.96231947,51.41050578,51.7906685,52.15568142,52.50139946,52.82368848,53.10519471,53.34590166,53.56207892,53.7516676,53.9353034,54.14669479,54.39860396,54.68803396,55.03801733,55.45424943,55.92770209,56.44019677,56.97586859
Benin,4.122727832,4.129864752,4.138142692,4.147759983,4.157874424,4.16813378,4.178664669,4.190697427,4.204558642,4.218436775,4.232959245,4.252342365,4.276444951,4.302614152,4.325035462,4.34016556,4.355693188,4.371842148,4.390927421,4.411804015,4.434190948,4.465568776,4.502263922,4.544653108,4.591577797,4.642062268,4.697167896,4.755515125
