Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Bangladesh,35.24,32.26,39.03,38.5,38.59,34.78,41.04,41.6,44.32,41.14,36.35,36.9,43.94,41.41,47.26,43.44,48.21,48.64,47.57,52.42,51.82,54.12,55.46,55.97,57.92,58.8,58.89,59.26,68.2,68.04,69.43,69.92,68.92,64.17,67.55,72.34,72.41,76.79,89.15,97.33,93.61,97.03,99.01,93.24,102.18,104.58,111.14,121.08,123.86,129.11,130.88,130.94,134.34,137.22
Barbados,274.42,345.42,272.17,194.16,213.23,317.94,381.98,555.29,674.79,615.56,535.88,797.74,769.28,769.28,769.28,769.28,769.28,769.28,768.87,768.87,768.87,768.87,767.94,924.51,768.64,807.55,807.32,846.23,845.99,885.6,808.95,693.39,616.73,501.17,424.51,308.37,250.58,200.58,150.41,115.61,96.31,83.66,101.24,96.17,100,103.83,107.84,101.89,100.68,99.72,103.25,123.11,131.95,31.17
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.47,110.13,84.7,76.15,81.13,89.3,66.75,48.19,68.67,74.39,91.31,80.44,108.34,100.1,91.55,117.97,152.05,142.22,116.04,142.45,160.06,128.82,164.14
Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.67,83.21,93.92,91.34,105.18,99.57,95.25,95.95,111.15,115.42,108.37,104.34,105.44,109.83,113.83
Belize,8.42,5.72,7.23,10.21,12,8.4,14.79,19.17,21.93,34.49,37.65,39.63,49,41.74,31.88,46.56,52.17,49.11,43.54,54.7,65.35,56.75,45.41,41.65,47.17,41.53,49.49,51.91,51.9,52.82,72.32,68.73,82.24,62.27,81.18,105.77,118.28,95.24,116.69,89.49,107.59,110.14,107.74,93.32,119.4,87.28,125.13,110.89,148.15,169.42,172.9,162.73,207.82,172.6
Benin,25.43,25.12,24.54,25.93,25.29,23.06,27.68,25.87,24.42,25.35,21.32,24.42,31.28,30.9,27.43,26.09,30.14,37.16,35.06,31.09,32.36,31.56,30.96,43.17,47.74,44.89,36.4,50.31,50.97,49.54,53.33,55.08,56.26,58.39,66.22,64.81,79.46,79.53,88.58,92.02,87.85,87.96,96.58,103.24,108.57,88.19,96.03,128.99,127.34,127.51,153.4,156.12,159.99,169.29
Bhutan,55.17,56.78,58.43,59.97,61.56,63.14,64.8,66.9,68.45,70.09,71.7,73.37,74.97,76.71,78.32,79.83,81.61,83.33,85.47,87.94,90.54,92.03,94.98,100.98,93.91,92.78,84.1,56.72,56.61,73.25,74.08,68.9,65.85,72.51,81.95,86.71,89.69,88.56,81.88,61.72,64.05,52.67,62.28,84.87,108.19,106.94,111.27,100.78,86.64,89.07,110.16,101.78,98.84,101
Bolivia,21.81,22.41,24.63,21.11,24.36,23.52,23.47,26.97,28.54,26.88,29.17,28.3,28.44,29.73,35.65,36.86,32.77,31.19,32.11,35,42.77,39.28,27.53,50.95,57.37,49.06,52.14,50.94,53.51,49.69,57.28,58.7,66.85,60.01,67.44,74.11,61.18,72.39,70.05,77.02,82.6,79.2,94.04,79.43,106.26,114.3,103.66,119,140.33,130,122.81,133.12,154.26,191.22
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.76,70.48,62.52,49.22,59.82,89.2,95.97,98.4,66.67,81.81,94.72,56,104.74,98.12,97.14,72.36,99.67,101.31,79.76,80.9,65.17,89.09,78.38
Botswana,176.91,44.02,49.45,30.53,29.52,89.36,188.15,70.1,137.31,23.6,274.46,222.57,88.38,307.83,181.82,337.43,201.87,94.98,21.23,124.86,149.27,48,42.46,23.52,54.22,59.6,58.19,301.65,211.39,152.76,149.97,59.67,125.33,152.86,170.42,251.07,121.66,37.97,56.17,72.67,65.25,96.84,101.88,75.2,100.12,124.67,87.25,102.52,156.01,142.39,206.35,106.83,55.11,139.5
Brazil,27.4,28.78,29.88,30.41,37.65,31.66,36.39,36.29,36.05,42.08,39.61,39.55,41.64,44.57,45.4,55.34,53.95,41.97,46.69,58.31,54.35,59.24,50,56.64,61.24,65,74.75,75.03,75.62,54.42,62.93,74.08,72.75,77.31,83.68,73.92,73.34,66.48,81.26,78.31,93.02,84.5,107.96,107.04,95.31,97.65,111.65,127.83,116.19,120.26,126.74,141.16,157,158.38
Brunei,638.91,684.07,500.63,444.48,378.69,433.63,717.04,715.83,886.81,889.9,570.98,519.39,797.57,1284.53,1300.07,950.06,554.63,499.55,605.01,355.23,324.01,305.79,344.38,432.29,139.15,199.12,137.59,253.64,204.75,120.55,113.53,96.59,101.25,100.47,64.8,56.76,57.08,57.08,23.58,37.48,44.11,46.1,69.01,77.72,110.82,111.46,124.75,112.8,109.49,135.05,188.69,228.44,158.9,155.36
Bulgaria,65.97,67.67,67.97,79.59,82.74,106.31,102.25,81.75,94.46,105.98,110.49,128.11,114.66,103.94,119.8,132.63,118.57,118.99,129.82,120.89,134.73,159.75,125.96,148.44,84.68,135.6,115.8,124.88,152.65,130.53,142.79,102.77,89.24,101,103.13,51.2,97.88,84.83,81.24,67.73,95.83,108.02,58.61,118.25,93.56,88.2,50.04,111.45,98.59,114.66,121.72,112.87,149.02,154.33
"Burkina Faso",21.35,26.16,26.86,30.03,27.85,29.11,30.32,31.94,30.86,31.81,26.13,25.91,24.2,31.71,36.96,29.7,32.74,34.52,34.85,30.76,37.52,35.82,33.25,32.06,46.87,55.65,47.8,62.02,57.33,44.22,72.1,72.6,75.16,66.34,68.6,74.15,59.33,79.3,80.38,67.9,91.81,91.16,104.89,85.03,106.98,107.99,90.27,128.99,107.7,135.4,107.91,144.49,143.57,132.66
Burundi,35.89,35.52,35.72,40.8,40.51,41.51,42,45.78,44.51,46.76,47.38,42.97,48.68,39.82,50.06,50.63,52.01,55.96,60.27,61.23,64.32,62.31,64.02,65.23,74.89,77.73,83.07,88.46,90.92,90.17,92.02,93.88,92.43,70.78,80.48,84.96,100.29,81.57,86.97,84.49,95.29,98.11,95.22,98.22,100.62,101.16,103.3,101.94,107.24,111.58,118.05,86.93,79.59,81.75
"Cape Verde",219.55,219.55,219.55,219.55,287.1,320.87,371.54,185.77,118.22,15.6,15.37,9.71,12.06,37.15,67.55,84.44,25.33,16.89,101.33,143.55,50.66,74.31,45.6,42.64,22.34,204.99,357.72,278.77,164.05,192.83,139.46,173.36,200.77,137.86,137.91,172.09,82.75,82.46,615.39,411.07,330.15,85.57,205.26,168.88,61.61,69.51,51.81,195.63,124.68,119.01,94.05,101.35,97.7,17.99
Cambodia,42.98,36.46,47.37,50.14,44.93,42.66,44.07,59.21,44.55,69.54,49.95,35.33,19.28,11.25,19.32,19.78,17.98,18.3,8.94,30.98,26.45,34.55,36.5,22.09,32.16,37.62,31.79,44.43,47.78,44.9,42.87,39.54,42.34,39.19,61.83,61.22,61.19,62.92,73,73.39,75.52,69.89,87.82,77.22,108.28,114.5,124.37,133.28,143.66,154.13,163.21,174.87,176.52,171.76
Cameroon,36.53,35.98,36.82,36.68,35.41,38.72,33.61,33.52,41.44,38.38,41.79,40.24,39.98,45.18,58.48,45.1,45.3,49.6,47.57,48.54,45.16,53.34,50.3,36.06,47.39,62.31,39.33,49.51,47.73,44.82,53.15,54.85,52.24,50.9,62.82,68.85,67.05,76.29,64.19,68.82,73.14,79.54,84.14,89.37,99.66,110.97,125.79,131.29,151.47,163.01,162.91,175.77,175.01,167.42
Canada,29.96,55.41,66.12,55.04,62.04,75.91,57.8,66.45,70.39,52.2,72.99,66.92,69.95,58.18,71.02,87.85,81.83,82.27,69.83,80.04,99.61,104.78,94.37,83.57,94.48,113.26,101.63,67.33,94.35,113.75,108.62,99.63,102.28,91.83,97.23,116.04,97.43,100.71,107.22,101.28,85.13,70.29,97.14,100.96,101.82,97.22,94.33,112.32,100.19,92.82,96.03,105.34,136.24,105
"Central African Republic",26.44,33.76,34.71,36.83,37.63,35.81,37.84,39.12,43.11,38.29,39.58,41.34,41.94,43.41,40.32,40.87,42.41,39.87,40.13,42.76,50.11,52.92,44.9,46.72,48.21,73.99,53.78,61.93,54.41,37.88,38.57,39.56,39.18,41.94,47.15,54.45,59.94,63.96,69.92,72.15,80,85.06,88.99,92.15,105.8,102.05,104.94,104.13,112.26,111.29,115.75,116.71,119.86,126.19
Chad,40.85,37.59,51.84,42.2,36.06,38.59,39.51,39.61,39.35,37.21,37.02,26.95,26.15,32.72,32.54,33,33.4,34.87,30.66,33.28,24.24,22.65,25.48,18.76,40.21,35.19,30.34,48.47,38.37,34.84,50.6,57.9,34.57,67.66,52.5,51.49,57.21,75.97,74.63,54.5,79.27,72.18,98.62,73.38,112.65,113.97,124.72,123.52,92.4,211.33,95.33,185.44,162.98,168.76
Chile,37.56,34.74,39.51,42.1,40.82,48.84,47.76,49.54,39.42,46.79,48.93,47.09,32.25,39.73,41.56,35.59,51.32,37.84,51.25,45.06,39.36,37.93,36.55,55.7,61.89,70.21,75.5,74.8,83.96,78.76,74.99,76.65,69.65,68.86,73.15,68.02,79.68,81.26,55.57,68.52,82.15,88.47,95.84,103.25,103.8,92.95,73.42,84.98,80.86,92.32,101.53,89.53,102.1,89.06
"Hong Kong",99563076.19,64602627.68,47651687.88,39356270.13,68953052.84,55387284.22,39530017.21,58698362.39,63631170.87,54393333.67,35519042.99,26015575.21,23467239.23,10093212.69,11690813.35,11608199.99,4665201.17,1179353.48,334066.08,234480.17,99585.91,66322.44,38648.33,80568.48,50099.69,36671.61,16836.22,10019.94,10019.94,6611.8,5700.4814,4789.1629,3877.8443,2966.5257,2055.2071,1143.8886,232.57,186.95,141.49,115.41,101.09,100.9,100.6,100.22,99.78,104.94,110.1,143.07,175.65,175.65,175.65,175.65,170.38,170.38
China,24.2,27.36,31.95,36.05,38.39,42.43,42.88,42.22,42.09,48.46,51.28,49.95,53.89,56.44,58.35,59.41,58.54,65.26,69.88,67,68.85,76.69,83.28,88.49,82.25,84.94,86.39,84.18,88.62,96.71,94.5,96.2,95.44,93.17,98.22,105.92,105.88,107.44,106.91,97.01,93.75,93.34,87.11,96.3,99.59,104.1,105.69,110.31,111.33,114.01,118.63,122.56,124.74,126.11
Taiwan,164.42,172.67,170.99,183.12,191.37,193.48,196.54,204.37,188.72,200.67,188.9,199.19,185,202.5,207.19,222.81,217.38,201.34,200.35,193.77,195.74,205.2,207.94,190.46,187.75,173.51,169.17,165.52,165.76,162.57,164.16,149.1,160.47,149.03,148.76,139.08,143.98,128.62,130.57,128.97,116.72,122.53,111.95,97.01,98.7,104.29,91.39,97.35,105.61,97.11,111.19,112.96,106.42,116.78
Colombia,29.62,33.97,31.93,36.89,38.06,38.53,37.67,42.84,39.65,41.2,47.47,51.34,55.23,69.72,70.31,69.6,63.82,83.68,82.38,78.96,83.59,89.66,82.82,79.24,77.79,73.01,87.02,84.19,96.76,102.6,90.67,86.38,81.32,84.34,82.38,76.82,79.89,75.31,88.27,92.45,90.29,89.77,106.25,110.31,100.23,89.45,96.9,106.56,103.86,86.46,91,103.22,90.92,98.08
Comoros,48.44,47.67,52.91,57.85,63.48,70.36,66.89,61.56,56.24,56.24,45.52,51.04,56.41,61.99,67.5,67.81,74.03,74.07,74.06,74.59,74.87,74.68,73.58,70.57,69.77,71.03,69.57,69.56,80.18,80.5,85.03,87.06,90.29,89.73,89.92,90.73,89.97,92.19,90.92,84.37,89.35,90.29,92.05,96.32,95.43,108.25,90.94,107.1,113.38,127.33,140.47,142.7,154.66,162.52
"Congo (Brazzaville)",29.24,29.58,43.89,45.65,53.23,60.47,67.55,84.03,57.13,42.35,52.51,64.68,60.55,88.82,86.75,87.82,88.67,59.78,82.8,51.37,58.15,37.68,49.92,56.02,60.64,83.99,75.39,78.62,82.69,26.08,26.96,27.96,42.53,43.66,50.16,52.33,52.66,56.19,44.73,45.68,84.48,90.33,101.64,100.78,100.59,98.63,96.73,104.46,108.94,112.94,114.24,120.02,127.92,130.82
"Costa Rica",44.32,49.04,50.51,57.02,63.58,66.77,71.05,77.16,68.81,61.24,67.39,66.41,72.19,81.54,120.65,106.79,117.45,129.72,139.04,146.86,141.65,101.4,157.42,148.87,154.49,134.75,115.11,132.7,101.99,128.1,121.19,112.79,96.54,113.06,99,127.22,134.36,126.73,140.69,139.68,112.95,98.58,95.94,102.65,95.85,101.5,95.49,114.83,137.25,139.57,146.15,111.59,115.68,115.16
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.8,87.04,82.79,88.04,87.95,101.56,102.32,91.95,88.66,108.09,118.41,74.33,107.03,96.4,96.57,80.78,118.56,110.28,95.75,90.02,85.87,102.77,95.45
"Ivory Coast",19.53,31.17,30.17,33.54,33.65,36.55,44.67,45.96,42.61,41.45,50.71,41.19,43,49.36,60.99,56.2,58.22,61.16,65.9,59.13,56.85,63.71,53.13,74.16,73.83,72.83,75.69,80.96,84.25,87.63,85.16,87.93,88.57,89.5,93.55,95.89,84.62,86.78,88.45,90.14,91.86,93.66,94.04,97.18,100.6,102.22,86.03,98.89,100.17,151.67,117.99,187.19,218.86,231.93
Cuba,42.89,47.24,48.64,28.74,17.25,18.51,19.14,25.42,42.18,67.56,64.1,57.73,60.68,78.46,80.21,81.11,81.98,82.31,76.93,85.73,82.84,92.64,92.16,98.34,93.15,101.03,83.68,87.29,94.08,82.42,73.67,66.8,34.5,70.84,71.74,104.65,116.74,86.14,110.45,112.6,122.64,138.64,147.4,113.41,90.01,96.59,102.22,97.25,117.15,100.25,121.44,134.64,145.97,131.45
Cyprus,119.71,224.59,217.91,148.81,335.16,146.07,273.09,165.37,268.13,126.69,304.94,233.75,262.245,290.74,116.78,126.25,107.09,119.81,101.49,125.63,113.33,119.08,89.21,119.48,146.34,83.72,169.08,213.28,196.85,141.79,78.38,243.39,276.63,214.66,191.54,188.75,56,78.4,165.72,54.22,165.83,187.7,217.1,140.08,83.43,76.49,73.96,39.41,67.71,84.56,97.83,122.75,63.61,4.48
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.56,86.36,84.89,85.35,88.97,86.21,90.28,85.22,97.18,88.89,72.51,116.38,100.34,83.28,93.69,110.38,103.28,91.34,111.08,86.26,100.44,117.9
"North Korea",75.86,79.07,86.31,90.05,78.83,87.4,81.1,78.32,94.75,94.3,97.29,93.11,104.37,109.51,113.53,117.62,124.98,123.5,128,118.45,131.47,103.44,106.41,113.19,112.3,121.88,119.29,118.14,121.52,114.06,183.67,187.02,197.78,146.96,81.3,55.62,61.01,94.98,86.83,64.54,83.46,90.14,93.81,96.73,102.14,101.12,81.21,106.61,95.68,98.06,101.48,113.93,114.3,111.01
"Congo (Kinshasa)",31.28,30.93,28.29,27.91,26.68,33.76,35.14,45.44,43.98,45.92,46.51,48.85,49.56,50.99,52.63,53.69,54.1,53.49,59.8,61.27,64.72,67.32,70.05,73.04,79.1,82.21,86.26,91.52,97.1,102.78,100.39,103.09,110.49,113.94,101.06,104.01,99.98,107.17,105.1,103.46,101.45,99.47,99.89,99.96,100.04,100,100.1,100.17,100.33,100.13,99.61,100.25,100.8,100.73
Denmark,51.18,57.44,54.02,61.13,60.72,57.47,58.98,65.17,64.73,59.52,67.44,67.9,63.5,69.75,59.61,56.32,70.69,71.9,73.68,67.88,70.52,78.73,64.07,95.37,80.84,81.67,74.53,82.4,93.1,103.28,98.8,76.16,90.94,85.13,101.02,101.93,105.62,103.76,97.38,104.09,103.83,95.87,100.47,99.82,103.39,96.79,91.91,102.25,115.58,100.13,98.64,104.3,99.51,109.33
Djibouti,,,,,,,,,,,,,,,,,,,,,52.37,52.37,51.95,72.81,71.96,103.89,93.04,105.17,40.02,103.89,102.27,102.53,102.83,103.19,103.89,104.85,106.23,107.61,110.41,114.11,125.18,103.89,103.89,103.28,93.25,103.47,112.85,125.41,135.9,146.55,155.51,166.91,166.91,169.43
Dominica,68.11,68.06,73.38,73.33,78.66,78.61,83.94,83.88,83.88,83.83,89.16,89.11,94.44,94.33,99.66,104.99,104.99,104.93,115.54,120.82,123.43,125.99,131.42,120.98,104.99,94.54,94.65,83.99,84.1,78.8,84.39,85.45,83.88,91.45,88.96,89.08,89.88,90.27,91.05,91.64,92.17,92.84,94.42,94.9,100.06,105.04,110.52,98.86,97.44,89.53,73.33,105.31,105.34,99.86
"Dominican Republic",20.5,20.25,21.13,24.75,28.16,30.19,28.14,30.65,33.17,35.92,36.77,37.26,38.77,43.81,36.97,53.15,52.66,58.71,61.36,64.08,65.01,71.07,82.08,87.57,83.93,76.31,84.37,71.21,80.21,69.45,75.03,90.99,71.36,59.66,78.44,76.52,81.26,75.82,88.61,89.73,112.98,113.31,95.32,89.78,100.23,109.99,115.29,119.31,120.1,131.29,135.26,103.09,112.65,110.88
Ecuador,16.96,17.51,19.05,17.62,21.2,20.98,21.04,14.92,22.84,21.58,19.07,18.72,20.5,22,27.78,27.83,23.97,16.7,22.47,26.22,30.33,29.26,20.37,31.15,29.97,41.97,51.17,59.23,57.06,55.02,57.31,66.04,78,86.55,79.11,79.4,71.95,59.6,77.98,78.69,71.89,87.5,86.17,110.31,94.9,94.79,112.35,93.59,100.98,111.97,99.82,113.51,107.13,112.92
Egypt,21.2,29.2,29.77,28.9,27.25,28.2,30.95,34.59,33.27,34.81,34.9,34.54,34.6,34.44,36.63,36.37,33.07,36.02,36,35.71,35.8,37.43,38.04,36.45,37.17,38.48,41.13,41.49,48.15,56.75,60.84,64.96,67.15,68.4,73.36,75.32,82.88,79.2,88.78,92.1,84.03,92.66,94.64,95.72,100.85,103.43,100.14,109.26,100.3,84.09,98.02,105.31,106.12,104.09
"El Salvador",32.34,38.62,37.07,37.59,41.18,52.29,51.17,59.08,52.41,65.58,70.55,49.96,69.86,59.85,80.64,62.57,65.32,84.24,87.33,86.25,80.4,66.52,71.18,86.62,83.5,74.18,74.13,94.31,94.43,96.77,86.23,116.49,107.7,86.8,104.29,100.93,92.13,91.4,99.83,90.36,87.43,92.41,89.21,93.05,100.83,106.12,97.4,117.05,112.81,109.9,103.98,122.27,118.24,114.28
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,95.86,42.68,29.01,32,168.55,115.82,43.07,80.7,16.7,37.27,38.18,123.72,138.1,173.31,37.14,86.13,91.26,107.68,100.79,111.48,104.25
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.6,115.35,69.21,69.65,88.31,91.33,80.56,51.41,101.54,81.59,75.97,73.15,91.29,117.05,91.66,135.11,135.1,136.9,106.85,124.21,163.38,155.53,203.52
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.33,43.94,55.31,77.65,80.53,58.78,69.89,67.42,79.43,73.74,79.69,84.56,110.21,105.23,102.8,111.67,132.45,151.06,158.82,166.84,185.03,202.65
Fiji,155.02,153.23,151.01,124.68,98.44,98.21,108.5,136.31,125.99,144,120.44,121,112.71,118.68,159.09,144.06,124.34,112.51,132.01,125.9,120.32,142.84,115.05,158.41,195.58,172.25,161.95,226.12,222.11,188.18,202.36,157.9,155.92,129.74,133.16,126.14,126.24,37.14,122.76,93.76,101.85,89.9,110.46,101.68,107.56,90.76,104.02,82.41,83.2,56.4,58.75,35.7,47.43,45.18
Finland,47.89,32.97,46.2,43.18,56.37,48.69,59.08,62.08,66.1,71.24,77.76,75.6,69.49,72.55,87.48,102.82,72.07,74.81,80.53,83.24,58.87,86.04,98.57,93.03,92.43,89.2,52.67,69.46,96.73,110.89,88.38,64.7,85.91,87.01,84.57,95.43,97.35,70.65,71.56,105.93,93.3,100.34,97.94,94.77,106.27,98.95,108.19,110.53,110.32,77.8,98.03,97.6,108.08,111.83
France,28.73,35.78,35.16,37.07,41.69,37.51,45.77,47.44,47.25,44.72,53.17,58.46,62.24,59.98,51.54,47.62,57.05,66.37,64.64,70.82,68.1,72.18,68.92,86.97,83.13,75.32,79.2,84.35,87.23,83.78,91.76,92.04,84.35,81.46,81.66,95.63,96.44,105.09,98.55,100.63,91.39,106.45,83.35,107.93,98.07,94.01,90.4,106.91,106.6,100.54,98.13,104.79,105.81,113.07
"French Guiana",2.45,4.33,0.49,0.61,0.62,0.97,0.76,0.32,0.57,0.66,2.86,1.42,1.82,1.82,1.82,1.79,3.9,4.72,7.23,1.72,2.74,2.04,12.48,25.69,40.16,44.9,67.25,73.76,84.57,111.51,147.4,125.41,142.29,129.76,129.88,159.72,161.22,128.32,101.58,100.32,163.04,115.8,120.37,131.24,90.57,78.19,49.69,38.65,36.75,34.58,54.97,55.22,57.38,53.97
Gabon,28.99,27.78,28.39,29.99,30.12,27.1,27.17,27.2,25.09,26.45,26.8,21.76,25.34,25.43,23.34,25.35,27.44,30.22,33.21,33.68,32.97,35.41,39.31,41.4,40.01,63.14,69.76,75.24,61.97,70.91,74.28,75.44,80.2,90.77,87.77,87.72,74.66,81.37,83.41,80.81,78.86,75.38,96.33,94.07,106.08,99.86,101.93,108.87,119.5,122.46,127.5,131.03,133.46,134.47
Gambia,50.63,53.86,46.96,51.46,50.75,49.3,38.54,52.22,50.12,56.18,56.95,49.28,46.69,32.1,30.25,20.71,20.33,34.51,27.53,41.61,49.69,49.28,36.39,44.23,55.43,50.44,44.88,51,47.09,44.14,53.19,46.22,44.18,46.46,47.25,49.53,47.02,51.04,73.76,85.06,95.21,65.31,93.14,105.6,93.14,101.26,65.27,107.83,151.9,183.27,90.11,109.2,113.92,85.5
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.66,70.86,83.86,90.82,114.58,162.53,104.37,141.95,70.7,128.45,118.17,136.23,119.87,124.28,55.84,76.45,85.63,68.21,38.86,75.57,69.29,90.72,80.29
Germany,32.63,40.6,40.21,43.75,39.56,39.72,49.28,52.59,50.33,46.21,56.36,56.3,58.25,63.72,58.77,53.27,59.2,66.08,62.42,64.27,62.43,68.02,65.74,75.48,74.84,74.9,70.46,75.08,74.41,76.27,80.42,71.78,73.64,75.44,82.63,87.82,94.6,93.11,92.55,95.4,104.38,91.78,83.14,108.87,98.51,92.62,86.59,107.51,106.41,95.59,90.71,97.07,102.38,112.31
Ghana,22.18,21.35,20.1,21.06,19.69,32.08,30,27.33,27.55,42.89,41.45,37.04,38.69,45.69,35.02,36.08,35.19,29.96,41.12,34.66,38.57,31.47,21.87,53.16,46.59,43.36,53.86,57.76,59.65,42.21,73.44,64.54,84.71,81.99,93.64,92.87,86.56,92.54,88.06,90.81,87.41,112.57,105.9,95.74,103.64,100.62,84.92,120.14,138.95,156.56,141.57,154.62,151.3,154.4
