Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,4.292786911,4.366363647,4.481954826,4.783801124,5.033503867,4.670810359,4.3824731,4.389353366,4.859361738,4.745208938
Algeria,4.001368917,3.448674058,3.365308171,4.114013133,3.765881087,3.130282942,3.51945762,3.528313318,3.462273884,3.361112294
Angola,,,,3.573517,3.226417238,2.9314,2.636364,2.687420489,,
Argentina,4.666777059,4.430390204,4.276259569,4.159281142,4.116633053,4.149976243,4.056752272,4.14095972,4.409856634,4.608910663
Armenia,4.035617134,3.957458434,3.842224185,3.86857225,4.086865053,4.093928329,4.303882262,4.158765553,4.388344416,4.74652317
Australia,5.806812408,5.814094107,5.649001957,5.543223235,5.756399723,5.608291743,5.534292376,5.693268354,5.859432065,6.044068618
Austria,5.633647988,5.410836713,5.061508659,4.971118692,5.199456419,5.188786607,4.970493521,5.166749305,5.844854506,6.142604659
Azerbaijan,4.246190476,4.565405342,4.40739655,4.174698353,4.26734772,4.506352212,4.591944222,4.415819614,4.415819614,4.572859764
Bahrain,4.875057208,5.14606557,4.924779532,5.003991238,5.216733584,5.012057407,4.741196291,4.919020551,5.369304645,5.215402029
Bangladesh,3.852576387,3.818056702,3.907377955,3.98778815,4.088149263,4.015996465,3.864927019,3.783321177,3.873017869,4.22347885
Barbados,4.853992095,4.978391658,4.936273468,4.763685454,4.910899082,5.006813423,4.993000005,4.948521243,4.933,4.917551165
Belgium,5.408883579,5.315824061,5.179321649,4.992385472,5.063212139,5.159653212,5.324526992,5.536018295,5.779004098,5.895950341
Belize,,,,,4.604355,,,,,
Benin,4.528251879,4.411656622,4.445299547,4.868080156,4.968170375,4.645776962,4.488184827,4.6683,4.848484993,4.79643364
Bhutan,,,,,,,4.724151,4.828486357,5.054143766,4.950924966
Bolivia,3.939084392,3.763134392,3.74513299,3.876072,3.67214184,3.74147068,4.095677414,4.072426644,4.135944907,4.078285363
"Bosnia and Herzegovina",4.007896857,3.77100054,3.430057533,3.993353578,4.493408,4.61135495,4.707857,4.3203,3.932692289,4.087270665
Botswana,4.558870663,4.889204095,4.719100917,4.58453517,4.778166615,4.815536144,4.800829372,4.751208319,4.871440321,5.047033408
Brazil,4.628831731,4.922547335,4.668300539,4.545522915,4.756962635,4.869271469,4.841864893,4.754313045,4.620036729,4.656007562
Brunei,,4.972117,4.815463144,4.794819587,4.896782991,4.880762889,4.949721887,4.8216,4.6934,4.565217495
Bulgaria,4.271130487,4.348951998,4.113079651,4.109893362,3.993202076,3.810706017,3.961996185,4.137424374,4.481057303,4.862517898
"Burkina Faso",4.455145166,4.260374287,4.076696156,4.49271215,4.815323951,4.761675472,4.614306818,4.620247451,,
Burundi,4.12292476,4.566961677,4.422355504,4.496806088,4.303422878,3.908222095,3.884746287,4.283965283,4.283965283,4.793903213
"Cape Verde",,,,4.056653,4.062143367,4.003695088,4.017003334,4.123858238,4.282932585,4.335996222
Cambodia,4.546706513,4.653511455,4.422752685,4.271007331,4.375305015,4.658214953,4.519441441,4.202770744,4.128164689,4.256690102
Cameroon,3.901966486,4.262517251,4.39206672,4.774011607,4.700934958,4.653954538,4.75172687,4.781090025,4.775624854,4.874161361
Canada,5.573824522,5.58032793,5.682699791,5.702355116,5.640251888,5.518541035,5.328717278,5.620673048,5.897451356,5.914034076
Chad,3.29090172,3.158915857,3.507812356,3.784541722,3.406757291,3.313478539,3.180221978,3.4693725,3.803559376,3.650417417
Chile,5.527703702,5.628715267,5.405625444,5.112546457,5.09538937,4.871427551,5.030356538,5.152648225,5.150777664,5.213625315
China,4.013543817,4.430411079,4.407907922,4.399296088,4.435439314,4.300677486,4.417052905,4.465868956,4.280986311,4.254093085
Colombia,4.847317719,4.610762006,4.530690792,4.653339041,4.594063873,4.528641145,4.770242555,4.993648313,5.32076025,5.4441626
"Congo (Kinshasa)",,,,,,,,,,4.69148922
"Costa Rica",4.964659027,4.97975116,4.718694442,4.83390325,4.801589009,4.67853875,4.821326758,4.958740052,5.061713662,4.943697277
"Ivory Coast",,4.234453,4.725381108,5.026072141,4.983664597,4.963389166,4.828992076,4.538320284,4.969036302,4.760232157
Croatia,4.398067061,4.28407379,3.999644475,3.803448459,3.8246602,3.901741219,4.157580832,4.204108675,4.372448924,4.647680349
Cyprus,3.946119734,4.341579345,4.355617455,4.127405457,3.881491821,3.725051351,4.105278905,4.296135213,4.092538479,3.968759644
"Czech Republic",5.033008403,5.154400169,5.171295043,4.805428141,4.670911504,4.542647698,4.382942798,4.565810171,5.237762501,5.594811524
Denmark,5.718372606,5.71837571,5.527063663,5.231123533,5.308452135,5.337550241,5.217172286,5.236906771,5.804203462,6.130328051
"Dominican Republic",3.836688774,4.129293758,4.47329905,4.467165749,4.054873111,4.21129251,4.502496243,4.629081188,4.8412931,4.837369157
