Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,88812.96545,88345.5988,87846.79354,87362.99618,86881.35128,86389.45381,85898.01089,85404.38576,84881.6267,84287.05927,83584.46976,82598.83927,81263.72809,79777.29517,78371.8694,77290.87341,76416.6253,75493.82805,74570.73808,73699.5238,72950.28683,72261.86543,71557.97675,70856.51681,70142.98129,69441.19666,68754.90757,68097.52431
Albania,56693.52517,56429.61297,56157.89801,55893.67835,55640.87236,55410.68876,55167.70336,54901.87784,54611.96868,54283.26716,53912.64476,53490.18819,52977.35914,52433.15584,51929.76475,51523.20575,51168.69203,50798.51229,50443.52585,50143.69039,49940.52392,49790.96914,49636.78365,49501.46228,49375.12113,49252.71733,49147.79102,49086.0007
Algeria,56626.82656,56267.46102,55874.31449,55456.54517,55003.28905,54520.88756,53995.59246,53407.91138,52785.4659,52161.42754,51564.64416,50910.65325,50127.6775,49308.10305,48541.88794,47913.30234,47381.08705,46804.14252,46245.5317,45750.81004,45365.83187,45042.74081,44705.91984,44359.41816,44010.70743,43670.30787,43346.38152,43051.29592
"American Samoa",64202.21993,64175.26956,64098.17778,63976.42014,63814.43987,63622.03249,63320.2273,62873.1547,62388.53496,61963.03038,61701.39477,61390.74199,60846.70834,60225.81133,59658.42718,59296.29351,59069.46673,58820.70219,58587.70948,58413.70048,58350.98165,58389.00392,58462.18753,58572.97554,58714.35979,58883.86531,59075.88595,59279.45312
Andorra,35397.24719,35462.53502,35523.16866,35556.91272,35575.54985,35565.33673,35531.81856,35475.40365,35399.18705,35305.90508,35211.6179,35140.81268,35038.36384,34992.65587,34916.80168,34820.22064,34775.1057,34724.31657,34674.4076,34622.4455,34586.56969,34514.35377,34508.78203,34515.30716,34552.92943,34581.09746,34621.2354,34706.82451
Angola,94605.6654,94246.27828,93854.71053,93437.52095,93009.09231,92586.69857,92103.00563,91514.17969,90848.87088,90167.697,89530.50929,88928.94768,88309.66338,87685.24532,87049.99448,86407.78617,85569.8129,84445.22259,83192.34387,82009.65941,81152.96652,80563.27062,79998.16131,79463.36038,78974.88314,78543.60795,78189.17936,77927.03593
"Antigua and Barbuda",68439.58454,68140.42158,67835.18086,67538.73689,67263.86865,67027.7069,66808.64564,66554.94567,66300.52534,66079.61699,65919.71574,65827.33964,65743.6281,65658.7434,65576.77823,65487.29764,65351.08244,65134.71776,64880.60921,64648.22619,64487.99443,64411.95936,64342.47153,64277.8687,64212.50846,64148.85512,64090.20789,64011.66231
Argentina,58057.54184,57388.75634,56713.67509,56068.50181,55464.92501,54928.38102,54377.84674,53754.07936,53120.46826,52528.41105,52062.51027,51651.82631,51202.62038,50766.23362,50409.55976,50190.73027,50097.73628,50023.84939,49958.02581,49888.03637,49801.73477,49704.46106,49576.93379,49420.13001,49242.21084,49028.8123,48804.41209,48573.50696
Armenia,56034.85109,55612.66207,55240.20746,54931.10258,54721.76085,54611.01599,54580.60405,54548.92483,54504.34155,54422.31862,54278.84754,54041.60563,53725.83615,53381.2326,53074.35592,52842.48372,52659.79544,52432.03943,52207.23803,51985.4736,51799.80886,51623.64965,51404.30049,51141.7266,50851.32375,50529.69115,50195.89475,49854.60184
Australia,35628.61804,35410.789,35198.28599,34995.74625,34818.58206,34687.52311,34555.03721,34379.65794,34192.95798,34019.98218,33896.58795,33815.8177,33756.99296,33715.33608,33698.28078,33697.57181,33731.43271,33769.71206,33802.02511,33816.72578,33813.6667,33787.32709,33741.74079,33688.63161,33630.61742,33567.00283,33487.76393,33388.52169
Austria,38052.43393,37732.96871,37414.69277,37125.43326,36874.11216,36677.34737,36522.7421,36349.59886,36190.5255,36049.79761,35937.25141,35874.74058,35826.21947,35801.00007,35769.52635,35734.58487,35693.01403,35615.91183,35534.8221,35450.46545,35359.76072,35290.96406,35215.52195,35133.84986,35042.3704,34937.44697,34839.56972,34744.32355
Azerbaijan,58732.591,58577.53867,58431.25883,58276.93391,58165.53795,58088.19032,58027.63904,57946.25102,57864.95564,57823.72178,57814.59067,57777.97143,57647.61222,57442.41058,57198.40162,56943.08562,56499.08229,55767.39083,54917.22649,54120.24747,53560.34914,53168.73456,52748.99513,52321.56491,51895.07988,51498.79653,51132.09808,50821.50647
Bahamas,55494.9197,55767.00615,55939.53917,56005.65058,55980.54312,55872.78018,55672.04586,55357.11649,54997.23973,54666.70872,54449.29254,54318.83664,54166.74912,54001.81706,53845.10804,53712.62498,53528.44105,53242.05294,52935.81092,52698.69091,52611.70656,52658.87526,52726.17512,52817.2943,52916.26592,53025.05107,53164.84562,53329.53343
Bahrain,51896.52441,51777.90553,51611.90675,51432.2677,51271.18442,51142.20191,50990.16745,50705.1781,50340.45441,49949.99569,49579.29675,49198.10557,48720.50875,48213.48561,47712.28925,47312.53226,46981.51309,46602.87822,46213.83446,45877.30471,45684.44422,45603.27603,45508.03191,45397.46532,45315.62462,45301.03046,45349.21267,45382.95388
