Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Afghanistan,0.391092499,0.396120735,0.402094781,0.409207774,0.416045712,0.418870646,0.417313987,0.415221706,0.41260744,0.412045644,0.414113409,0.416982328,0.416933355,0.418432088,0.419896842,0.420001903,0.418604284,0.415861544,0.414110936,0.41139138,0.40885094,0.406750441,0.406020312,0.407899341,0.409560177,0.412110038,0.414727308
Albania,0.272018957,0.282415723,0.290018263,0.304834681,0.325043349,0.339141779,0.345900511,0.355251275,0.373513945,0.395376757,0.40531062,0.429653396,0.443441372,0.460539516,0.475849617,0.504204721,0.528349522,0.556151806,0.573415257,0.559195592,0.565433592,0.565882623,0.566503315,0.567364796,0.568444308,0.569785672,0.570663423
Algeria,0.183313055,0.182449724,0.183076123,0.183946437,0.184926427,0.185658472,0.187468149,0.189258724,0.190553413,0.19472761,0.198447208,0.203324748,0.207767038,0.212082313,0.216202509,0.219597403,0.223304682,0.227065222,0.230842961,0.235026036,0.238657518,0.24271443,0.247172472,0.251937418,0.256703639,0.261229499,0.265125683
"American Samoa",0.54767588,0.554192522,0.553482604,0.54581375,0.547074155,0.549365179,0.556498581,0.578045091,0.494616214,0.496794556,0.455249585,0.42994714,0.401248564,0.402979814,0.382385627,0.372523953,0.386157903,0.396853022,0.407416355,0.412368811,0.409743752,0.410041119,0.41424615,0.418640737,0.423628886,0.428021693,0.428554088
Andorra,1.279427564,1.303076795,1.331563222,1.344624271,1.365992496,1.367880682,1.37459503,1.3761044,1.386031055,1.384005182,1.379376087,1.368644862,1.354671564,1.353813461,1.365744823,1.349040723,1.335381104,1.325164214,1.317750394,1.32210518,1.323992085,1.334445727,1.345081264,1.357048825,1.376116889,1.389812605,1.401416912
Angola,1.125463975,1.100335843,1.08066332,1.086445555,1.094829023,1.082572258,1.024925009,0.989219802,1.046276224,0.960414802,0.90537005,0.875844728,0.850115301,0.853099641,0.847730348,0.837303122,0.829219393,0.815636302,0.809149004,0.800771619,0.788531511,0.781599822,0.777434967,0.775909017,0.776248306,0.778615085,0.771855694
"Antigua and Barbuda",6.28666652,6.1297788,5.987693618,5.770731168,5.647271867,5.610306783,5.621755787,5.409884318,5.169191805,4.863557032,4.627940243,4.268818902,4.251461363,4.405806533,4.582681062,4.611430004,4.660983204,4.527305769,4.602216933,4.569384975,4.484826332,4.383991315,4.22654269,4.20053004,3.979414927,4.262045045,4.399459366
Argentina,2.922912957,3.018020273,3.087708401,3.108098126,3.178711719,3.194672827,3.134352163,3.046803171,2.81493564,2.628565168,2.409325647,2.264403344,2.134120387,2.10040495,2.010707498,1.980633424,1.955142422,1.97360289,1.922034497,1.860879852,1.772082819,1.714129105,1.66952606,1.635309904,1.645206667,1.681946145,1.702985003
Armenia,2.069962973,2.093599819,2.164917379,2.184438931,2.140345831,2.008450467,1.919687058,1.796616891,1.711331476,1.619766871,1.519169192,1.47713822,1.435427172,1.434761011,1.446862225,1.486738761,1.550311483,1.561861718,1.615455063,1.632394387,1.628300755,1.628565107,1.630606682,1.567055213,1.524726613,1.54212164,1.564774164
Australia,1.524495755,1.500161155,1.492483247,1.509393897,1.530436534,1.575063032,1.575072969,1.612625453,1.606037572,1.667253472,1.686358586,1.686989408,1.720321519,1.734377672,1.751219034,1.796520072,1.86073609,1.917820201,1.953852495,1.941848655,1.932634152,1.897749519,1.860003479,1.845012206,1.872206859,1.893501224,1.911104679
Austria,2.74425119,2.877508577,2.937610519,2.943388287,3.01448977,3.257661751,3.437765845,3.533862323,3.643787322,3.715096795,3.825738692,3.979930783,4.064891893,4.267768708,4.403649871,4.447306953,4.54705303,4.710464534,4.864834703,5.017364113,5.016851015,5.026356228,5.051746737,5.054215871,5.011927449,4.937297324,4.896952839
