Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,4.201193536,4.310470139,4.473569689,4.926637832,5.108683756,4.658268666,4.4806935,4.542438328,4.373571282,4.766211636
Algeria,4.896374077,4.311269967,3.524146181,3.687000221,3.379680252,3.1589535,3.263713357,3.328292381,3.271963927,2.957363093
Angola,,,,3.785124,3.726727695,3.1348,2.542857,2.611321783,,
Argentina,3.797200039,3.705591255,3.400316323,3.213391665,3.203158842,2.722387432,2.005687263,1.793997981,2.559979618,3.472647689
Armenia,5.00759269,4.845047458,4.629551128,4.1889939,4.246359027,4.455375727,4.327199149,3.833189711,3.875104841,4.339727502
Australia,5.336264196,5.349576365,5.10573812,4.898998989,4.936800162,4.979996486,4.93529988,4.641895303,4.777663626,4.8495381
Austria,5.794415586,5.621240801,5.207832616,4.982179491,4.784800762,4.785319566,4.670220287,4.588839101,5.121625374,5.404290618
Azerbaijan,4.822535767,5.02661591,4.97606145,4.540830321,4.198433976,4.437261563,4.559963533,4.283555111,4.283555111,4.392738469
Bahrain,6.001263471,6.123258975,5.893870014,5.872461055,6.024802544,6.017643331,5.712461517,5.465369598,5.601352288,5.490656536
Bangladesh,5.544841331,5.366536871,5.241077642,5.18696875,5.240192813,5.160534965,4.876860097,4.659669845,4.570833371,4.531488917
Barbados,5.505193394,5.674242373,5.454952013,5.114856683,4.982483367,5.224467543,4.995673361,4.707804718,4.7129,4.717910893
Belgium,5.779677134,5.751687804,5.516489334,5.189668744,4.981573217,5.222560266,5.05443501,4.688062027,4.920056461,5.519247954
Belize,,,,,3.633197,,,,,
Benin,4.430890773,4.480928137,4.157834926,4.42180665,4.53605525,3.574271577,3.212242964,3.6811,4.150000095,4.15766387
Bhutan,,,,,,,4.421003,4.212195373,3.63270544,3.487205978
Bolivia,3.46038225,2.538035475,2.004162841,2.776535429,3.314756605,3.442524128,3.535242134,3.6022095,3.565099653,3.568176065
"Bosnia and Herzegovina",3.64563286,3.684601718,4.016390733,3.881422599,3.668942,4.0406694,4.34481,3.8429,3.340909004,3.435474704
Botswana,5.234697434,5.613873747,5.480082524,5.310153256,5.233437541,4.84082562,4.365595281,4.274387058,4.565608525,4.745918171
Brazil,4.648649474,4.961970129,4.908079136,4.563507587,4.599640171,4.599550388,4.252762989,3.7459288,3.880502191,4.071399233
Brunei,,4.967719,4.78879148,4.71194969,4.612085597,4.808967981,4.661214205,4.4651,4.2689,4.072727203
Bulgaria,3.981913082,4.252468883,4.032913438,3.652018142,3.597689991,3.593502407,3.650974621,3.801154443,3.780641244,3.864801295
"Burkina Faso",5.159437514,4.769146662,4.592755048,4.7687062,4.924673114,4.849014304,4.629218957,4.623111796,,
Burundi,4.391873932,4.374835698,4.107543178,3.804080595,3.547053243,3.312357386,3.221869576,3.270684466,3.270684466,3.204113628
"Cape Verde",,,,4.694095,4.625796121,4.481488236,4.381983019,4.2717711,4.35991504,4.604469085
Cambodia,4.976988755,5.188566969,5.225717591,5.122348788,5.015096365,5.004448884,5.034343544,4.832129057,4.612631645,4.441238748
Cameroon,4.522616408,4.502239647,4.193097173,4.075423375,4.228742538,4.806057955,4.93683234,4.457478974,4.32044761,4.406794724
Canada,5.356312666,5.4523962,5.133966112,4.977810147,4.801441218,4.721490408,4.673930394,4.630084271,4.70670992,4.851582718
Chad,3.597397062,3.723743559,3.322306894,3.281631612,3.212329305,3.462153571,3.424695371,3.132022698,3.196063673,3.244815331
Chile,5.818764061,5.786126006,5.661948059,5.553683057,5.615172766,5.460308569,5.488837438,5.273469922,5.179067554,5.409942236
China,5.262638672,5.387752675,5.557163403,5.432340731,5.26445008,4.989976216,4.837717929,4.96239256,4.604073061,4.426578914
Colombia,5.127930269,4.980111157,4.494366923,4.48874652,4.639221975,4.489963342,4.54892442,4.536490715,4.51721642,4.506467342
"Congo (Kinshasa)",,,,,,,,,,4.68131876
"Costa Rica",5.605680532,5.826188492,5.599660695,5.1254125,5.080323055,5.19209608,5.065026075,4.870373731,4.852053455,4.958420226
"Ivory Coast",,5.515836,5.013284594,4.776238942,4.703073412,4.76465582,4.959545383,4.621530907,4.440517519,4.776794805
Croatia,4.453919414,4.278105127,3.859241837,3.342484666,3.0543618,2.971505839,3.01633774,2.614580639,3.099324593,3.924734471
Cyprus,5.325339495,5.620117236,5.384964867,5.188781143,5.092744205,4.990132257,4.747145997,4.636583288,4.868227729,4.741542577
"Czech Republic",5.68812616,5.724148855,5.754244414,5.377481678,5.169416647,5.084554373,4.729633644,4.486704956,4.977132539,5.304820994
Denmark,5.684893974,5.730657585,5.035979687,4.598618517,4.95083194,4.669685858,4.558176742,4.70186621,5.170961779,5.442583065
"Dominican Republic",5.418403361,5.270224737,5.0094292,4.889332001,5.010527072,4.750846179,4.494465643,4.355282888,4.635862789,5.015389158
Ecuador,3.789739512,3.09831346,2.603529091,2.534464058,2.908242633,3.199852,3.49695693,3.3296,3.162162066,3.053689531
Egypt,4.535732613,4.941464804,4.996046896,4.62422235,4.220367859,4.013584266,3.58241527,3.552545669,3.784382545,3.784382545
"El Salvador",5.579105639,5.46992425,5.351693142,4.792923624,4.1417112,3.864279745,3.514000656,3.728894236,4.098630303,4.127546271
