Country,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Egypt,2.501,2.5602,2.6194,2.6786,2.7378,2.797,2.8078,2.8186,2.8294,2.8402,2.851,2.807,2.763,2.719,2.675,2.631,2.593,2.555,2.517,2.479,2.441,2.4614,2.4818,2.5022,2.5226,2.543,2.6328,2.7226,2.8124,2.9022,2.992,3.0416,3.0912,3.1408,3.1904,3.24,3.2758,3.3116,3.3474,3.3832,3.419,3.4418,3.4646,3.4874,3.5102,3.533,3.5646,3.5962,3.6278,3.6594,3.691,3.7008,3.7106,3.7204,3.7302,3.74
"El Salvador",30.8,30.638,30.476,30.314,30.152,29.99,30.37,30.75,31.13,31.51,31.89,32.156,32.422,32.688,32.954,33.22,33.524,33.828,34.132,34.436,34.74,35.178,35.616,36.054,36.492,36.93,37.634,38.338,39.042,39.746,40.45,40.116,39.782,39.448,39.114,38.78,39.912,41.044,42.176,43.308,44.44,43.794,43.148,42.502,41.856,41.21,41.856,42.502,43.148,43.794,44.44,44.726,45.012,45.298,45.584,45.87
"Equatorial Guinea",7.665,7.7362,7.8074,7.8786,7.9498,8.021,8.0568,8.0926,8.1284,8.1642,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.1286,8.0572,7.9858,7.9144,7.843,7.7718,7.7006,7.6294,7.5582,7.487,7.273,7.059,6.845,6.631,6.417,6.417,6.417,6.417,6.417,6.417
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.342,3.6344,3.9268,4.2192,4.5116,4.804,4.986,5.168,5.35,5.532,5.714,5.748,5.782,5.816,5.85,5.884,5.884,5.884,5.884,5.884,5.884
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.92,23.916,22.912,21.908,20.904,19.9,18.712,17.524,16.336,15.148,13.96,13.854,13.748,13.642,13.536,13.43,13.518,13.606,13.694,13.782,13.87,13.99,14.11,14.23,14.35,14.47
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.501,9.502,9.503,9.504,9.505,9.506,10.3348,11.1636,11.9924,12.8212,13.65,13.906,14.162,14.418,14.674,14.93,14.888,14.846,14.804,14.762,14.72
"Faroe Islands",2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149,2.149
Fiji,8.429,8.3634,8.2978,8.2322,8.1666,8.101,8.1228,8.1446,8.1664,8.1882,8.21,8.3742,8.5384,8.7026,8.8668,9.031,9.1952,9.3594,9.5236,9.6878,9.852,10.1796,10.5072,10.8348,11.1624,11.49,12.038,12.586,13.134,13.682,14.23,14.284,14.338,14.392,14.446,14.5,14.37,14.24,14.11,13.98,13.85,13.838,13.826,13.814,13.802,13.79,13.768,13.746,13.724,13.702,13.68,13.68,13.68,13.68,13.68,13.68
Finland,7.925,7.9624,7.9998,8.0372,8.0746,8.112,7.947,7.782,7.617,7.452,7.287,7.2616,7.2362,7.2108,7.1854,7.16,7.105,7.05,6.995,6.94,6.885,6.8572,6.8294,6.8016,6.7738,6.746,6.7488,6.7516,6.7544,6.7572,6.76,6.6672,6.5744,6.4816,6.3888,6.296,6.3434,6.3908,6.4382,6.4856,6.533,6.5626,6.5922,6.6218,6.6514,6.681,6.6762,6.6714,6.6666,6.6618,6.657,6.6458,6.6346,6.6234,6.6122,6.601
France,38.83,38.282,37.734,37.186,36.638,36.09,35.658,35.226,34.794,34.362,33.93,34.004,34.078,34.152,34.226,34.3,34.368,34.436,34.504,34.572,34.64,34.8,34.96,35.12,35.28,35.44,35.292,35.144,34.996,34.848,34.7,34.834,34.968,35.102,35.236,35.37,35.398,35.426,35.454,35.482,35.51,35.458,35.406,35.354,35.302,35.25,35.224,35.198,35.172,35.146,35.12,35.136,35.152,35.168,35.184,35.2
Gabon,0.5978,0.6538,0.7098,0.7659,0.8219,0.8779,0.9377,0.9975,1.0574,1.1172,1.177,1.2606,1.3442,1.4278,1.5114,1.595,1.6138,1.6326,1.6514,1.6702,1.689,1.689,1.689,1.689,1.689,1.689,1.695,1.701,1.707,1.713,1.719,1.745,1.771,1.797,1.823,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849,1.849
Gambia,11.06,11.166,11.272,11.378,11.484,11.59,11.786,11.982,12.178,12.374,12.57,13.136,13.702,14.268,14.834,15.4,15.966,16.532,17.098,17.664,18.23,17.93,17.63,17.33,17.03,16.73,16.34,15.95,15.56,15.17,14.78,15.54,16.3,17.06,17.82,18.58,19.908,21.236,22.564,23.892,25.22,25.628,26.036,26.444,26.852,27.26,29.684,32.108,34.532,36.956,39.38,39.38,39.38,39.38,39.38,39.38
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,16.01,15.82,15.63,15.44,15.25,15.254,15.258,15.262,15.266,15.27,13.8716,12.4732,11.0748,9.6764,8.278,8.1288,7.9796,7.8304,7.6812,7.532,7.796,8.06,8.324,8.588,8.852
Germany,35.55,35.458,35.366,35.274,35.182,35.09,35.044,34.998,34.952,34.906,34.86,34.926,34.992,35.058,35.124,35.19,35.136,35.082,35.028,34.974,34.92,34.878,34.836,34.794,34.752,34.71,34.328,33.946,33.564,33.182,32.8,32.996,33.192,33.388,33.584,33.78,33.744,33.708,33.672,33.636,33.6,33.642,33.684,33.726,33.768,33.81,33.786,33.762,33.738,33.714,33.69,33.708,33.726,33.744,33.762,33.78
Ghana,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.998,14.166,14.334,14.502,14.67,14.922,15.174,15.426,15.678,15.93,16.098,16.266,16.434,16.602,16.77,17.038,17.306,17.574,17.842,18.11,18.932,19.754,20.576,21.398,22.22,23.084,23.948,24.812,25.676,26.54,27.184,27.828,28.472,29.116,29.76,30.012,30.264,30.516,30.768,31.02,31.02,31.02,31.02,31.02,31.02
Greece,28.05,28.312,28.574,28.836,29.098,29.36,29.414,29.468,29.522,29.576,29.63,29.55,29.47,29.39,29.31,29.23,29.372,29.514,29.656,29.798,29.94,29.896,29.852,29.808,29.764,29.72,29.75,29.78,29.81,29.84,29.87,29.784,29.698,29.612,29.526,29.44,29.382,29.324,29.266,29.208,29.15,28.93,28.71,28.49,28.27,28.05,28.012,27.974,27.936,27.898,27.86,27.934,28.008,28.082,28.156,28.23
Grenada,55.88,55.88,55.88,55.88,55.88,55.88,55.292,54.704,54.116,53.528,52.94,52.94,52.94,52.94,52.94,52.94,51.176,49.412,47.648,45.884,44.12,42.354,40.588,38.822,37.056,35.29,34.702,34.114,33.526,32.938,32.35,31.762,31.174,30.586,29.998,29.41,30.586,31.762,32.938,34.114,35.29,31.762,28.234,24.706,21.178,17.65,18.238,18.826,19.414,20.002,20.59,20.59,20.59,20.59,20.59,20.59
Guatemala,14.12,14.158,14.196,14.234,14.272,14.31,14.35,14.39,14.43,14.47,14.51,14.772,15.034,15.296,15.558,15.82,15.932,16.044,16.156,16.268,16.38,16.382,16.384,16.386,16.388,16.39,16.39,16.39,16.39,16.39,16.39,16.638,16.886,17.134,17.382,17.63,17.824,18.018,18.212,18.406,18.6,19.484,20.368,21.252,22.136,23.02,22.25,21.48,20.71,19.94,19.17,19,18.83,18.66,18.49,18.32
Guinea,15.94,15.844,15.748,15.652,15.556,15.46,15.362,15.264,15.166,15.068,14.97,14.882,14.794,14.706,14.618,14.53,14.45,14.37,14.29,14.21,14.13,14.048,13.966,13.884,13.802,13.72,13.706,13.692,13.678,13.664,13.65,13.442,13.234,13.026,12.818,12.61,12.56,12.51,12.46,12.41,12.36,12.718,13.076,13.434,13.792,14.15,14.33,14.51,14.69,14.87,15.05,15.132,15.214,15.296,15.378,15.46
"Guinea Bissau",7.694,7.7494,7.8048,7.8602,7.9156,7.971,7.971,7.971,7.971,7.971,7.971,8.032,8.093,8.154,8.215,8.276,8.4088,8.5416,8.6744,8.8072,8.94,8.9788,9.0176,9.0564,9.0952,9.134,9.3392,9.5444,9.7496,9.9548,10.16,10.658,11.156,11.654,12.152,12.65,13.048,13.446,13.844,14.242,14.64,14.646,14.652,14.658,14.664,14.67,14.78,14.89,15,15.11,15.22,15.22,15.22,15.22,15.22,15.22
Guyana,1.675,1.6796,1.6842,1.6888,1.6934,1.698,1.7072,1.7164,1.7256,1.7348,1.744,1.8018,1.8596,1.9174,1.9752,2.033,2.087,2.141,2.195,2.249,2.303,2.3076,2.3122,2.3168,2.3214,2.326,2.3298,2.3336,2.3374,2.3412,2.345,2.345,2.345,2.345,2.345,2.345,2.3208,2.2966,2.2724,2.2482,2.224,2.196,2.168,2.14,2.112,2.084,2.084,2.084,2.084,2.084,2.084,2.0858,2.0876,2.0894,2.0912,2.093
Haiti,41.98,42.16,42.34,42.52,42.7,42.88,42.116,41.352,40.588,39.824,39.06,39.068,39.076,39.084,39.092,39.1,39.208,39.316,39.424,39.532,39.64,39.64,39.64,39.64,39.64,39.64,39.496,39.352,39.208,39.064,38.92,39.784,40.648,41.512,42.376,43.24,43.096,42.952,42.808,42.664,42.52,43.602,44.684,45.766,46.848,47.93,47.57,47.21,46.85,46.49,46.13,46.634,47.138,47.642,48.146,48.65
Honduras,13.25,13.312,13.374,13.436,13.498,13.56,13.658,13.756,13.854,13.952,14.05,14.342,14.634,14.926,15.218,15.51,15.554,15.598,15.642,15.686,15.73,15.758,15.786,15.814,15.842,15.87,15.994,16.118,16.242,16.366,16.49,16.526,16.562,16.598,16.634,16.67,15.874,15.078,14.282,13.486,12.69,12.748,12.806,12.864,12.922,12.98,13.006,13.032,13.058,13.084,13.11,13.11,13.11,13.11,13.11,13.11
Hungary,60.43,60.44,60.45,60.46,60.47,60.48,60.348,60.216,60.084,59.952,59.82,59.512,59.204,58.896,58.588,58.28,58.016,57.752,57.488,57.224,56.96,56.938,56.916,56.894,56.872,56.85,56.17,55.49,54.81,54.13,53.45,53.61,53.77,53.93,54.09,54.25,53.69,53.13,52.57,52.01,51.45,51.458,51.466,51.474,51.482,51.49,51.036,50.582,50.128,49.674,49.22,49.234,49.248,49.262,49.276,49.29
Iceland,1.165,1.165,1.165,1.165,1.165,1.165,1.1708,1.1766,1.1824,1.1882,1.194,1.2056,1.2172,1.2288,1.2404,1.252,1.2618,1.2716,1.2814,1.2912,1.301,1.303,1.305,1.307,1.309,1.311,1.3128,1.3146,1.3164,1.3182,1.32,1.3142,1.3084,1.3026,1.2968,1.291,1.2832,1.2754,1.2676,1.2598,1.252,1.2444,1.2368,1.2292,1.2216,1.214,1.2066,1.1992,1.1918,1.1844,1.177,1.177,1.177,1.177,1.177,1.177
India,49.4,49.486,49.572,49.658,49.744,49.83,49.902,49.974,50.046,50.118,50.19,50.316,50.442,50.568,50.694,50.82,50.922,51.024,51.126,51.228,51.33,51.39,51.45,51.51,51.57,51.63,51.648,51.666,51.684,51.702,51.72,51.726,51.732,51.738,51.744,51.75,51.744,51.738,51.732,51.726,51.72,51.67,51.62,51.57,51.52,51.47,51.48,51.49,51.5,51.51,51.52,51.52,51.52,51.52,51.52,51.52
Indonesia,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,14.096,14.582,15.068,15.554,16.04,15.924,15.808,15.692,15.576,15.46,15.754,16.048,16.342,16.636,16.93,17.424,17.918,18.412,18.906,19.4,19.916,20.432,20.948,21.464,21.98,22.346,22.712,23.078,23.444,23.81,23.862,23.914,23.966,24.018,24.07
Iran,8.761,8.7908,8.8206,8.8504,8.8802,8.91,9.0534,9.1968,9.3402,9.4836,9.627,9.5,9.373,9.246,9.119,8.992,8.8974,8.8028,8.7082,8.6136,8.519,8.7096,8.9002,9.0908,9.2814,9.472,9.6736,9.8752,10.0768,10.2784,10.48,10.428,10.376,10.324,10.272,10.22,10.1752,10.1304,10.0856,10.0408,9.996,10.1228,10.2496,10.3764,10.5032,10.63,10.4258,10.2216,10.0174,9.8132,9.609,9.5754,9.5418,9.5082,9.4746,9.441
Iraq,10.85,10.952,11.054,11.156,11.258,11.36,11.442,11.524,11.606,11.688,11.77,11.828,11.886,11.944,12.002,12.06,12.134,12.208,12.282,12.356,12.43,12.444,12.458,12.472,12.486,12.5,12.532,12.564,12.596,12.628,12.66,12.254,11.848,11.442,11.036,10.63,10.712,10.794,10.876,10.958,11.04,11.178,11.316,11.454,11.592,11.73,11.484,11.238,10.992,10.746,10.5,10.822,11.144,11.466,11.788,12.11
Ireland,22.34,21.932,21.524,21.116,20.708,20.3,20.04,19.78,19.52,19.26,19,18.572,18.144,17.716,17.288,16.86,16.504,16.148,15.792,15.436,15.08,14.862,14.644,14.426,14.208,13.99,14.054,14.118,14.182,14.246,14.31,14.402,14.494,14.586,14.678,14.77,15.172,15.574,15.976,16.378,16.78,16.45,16.12,15.79,15.46,15.13,15.436,15.742,16.048,16.354,16.66,16.342,16.024,15.706,15.388,15.07
Israel,17.72,17.9,18.08,18.26,18.44,18.62,18.62,18.62,18.62,18.62,18.62,18.638,18.656,18.674,18.692,18.71,18.774,18.838,18.902,18.966,19.03,19.102,19.174,19.246,19.318,19.39,19.426,19.462,19.498,19.534,19.57,19.454,19.338,19.222,19.106,18.99,19.116,19.242,19.368,19.494,19.62,19.15,18.68,18.21,17.74,17.27,17.316,17.362,17.408,17.454,17.5,17.604,17.708,17.812,17.916,18.02
Italy,51.67,51.432,51.194,50.956,50.718,50.48,48.55,46.62,44.69,42.76,40.83,40.85,40.87,40.89,40.91,40.93,40.984,41.038,41.092,41.146,41.2,40.97,40.74,40.51,40.28,40.05,39.758,39.466,39.174,38.882,38.59,38.156,37.722,37.288,36.854,36.42,36.366,36.312,36.258,36.204,36.15,35.36,34.57,33.78,32.99,32.2,32.104,32.008,31.912,31.816,31.72,31.43,31.14,30.85,30.56,30.27
Jamaica,25.11,24.82,24.53,24.24,23.95,23.66,23.478,23.296,23.114,22.932,22.75,22.75,22.75,22.75,22.75,22.75,22.386,22.022,21.658,21.294,20.93,20.748,20.566,20.384,20.202,20.02,20.31,20.6,20.89,21.18,21.47,21.908,22.346,22.784,23.222,23.66,23.386,23.112,22.838,22.564,22.29,22.108,21.926,21.744,21.562,21.38,21.016,20.652,20.288,19.924,19.56,19.56,19.56,19.56,19.56,19.56
Japan,15.93,15.888,15.846,15.804,15.762,15.72,15.584,15.448,15.312,15.176,15.04,14.952,14.864,14.776,14.688,14.6,14.552,14.504,14.456,14.408,14.36,14.314,14.268,14.222,14.176,14.13,14.038,13.946,13.854,13.762,13.67,13.556,13.442,13.328,13.214,13.1,13,12.9,12.8,12.7,12.6,12.54,12.48,12.42,12.36,12.3,12.248,12.196,12.144,12.092,12.04,12.024,12.008,11.992,11.976,11.96
Jordan,3.334,3.3588,3.3836,3.4084,3.4332,3.458,3.485,3.512,3.539,3.566,3.593,3.6134,3.6338,3.6542,3.6746,3.695,3.7086,3.7222,3.7358,3.7494,3.763,3.8326,3.9022,3.9718,4.0414,4.111,4.0316,3.9522,3.8728,3.7934,3.714,3.5794,3.4448,3.3102,3.1756,3.041,3.0704,3.0998,3.1292,3.1586,3.188,3.049,2.91,2.771,2.632,2.493,2.6726,2.8522,3.0318,3.2114,3.391,3.4338,3.4766,3.5194,3.5622,3.605
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92,12.736,12.552,12.368,12.184,12,11.69,11.38,11.07,10.76,10.45,10.47,10.49,10.51,10.53,10.55,10.602,10.654,10.706,10.758,10.81,10.816,10.822,10.828,10.834,10.84
Kenya,6.728,6.7368,6.7456,6.7544,6.7632,6.772,6.7806,6.7892,6.7978,6.8064,6.815,6.927,7.039,7.151,7.263,7.375,7.375,7.375,7.375,7.375,7.375,7.6696,7.9642,8.2588,8.5534,8.848,9.0674,9.2868,9.5062,9.7256,9.945,9.7804,9.6158,9.4512,9.2866,9.122,9.1992,9.2764,9.3536,9.4308,9.508,9.5948,9.6816,9.7684,9.8552,9.942,10.1696,10.3972,10.6248,10.8524,11.08,11.046,11.012,10.978,10.944,10.91
Kiribati,48.15,47.902,47.654,47.406,47.158,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,47.158,47.406,47.654,47.902,48.15,48.15,48.15,48.15,48.15,48.15,47.656,47.162,46.668,46.174,45.68,44.94,44.2,43.46,42.72,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98
Kuwait,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0561,0.0673,0.0785,0.0898,0.101,0.1122,0.1347,0.1571,0.1796,0.202,0.2245,0.2357,0.2469,0.2582,0.2694,0.2806,0.303,0.3255,0.3479,0.3704,0.3928,0.4826,0.5724,0.6622,0.752,0.8418,0.8418,0.8418,0.8418,0.8418,0.8418,0.853,0.8642,0.8755,0.8867,0.8979,0.899,0.9001,0.9013,0.9024,0.9035
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.942,6.98,7.018,7.056,7.094,7.132,7.117,7.102,7.087,7.072,7.057,6.999,6.941,6.883,6.825,6.767,6.766,6.765,6.764,6.763,6.762,6.766,6.77,6.774,6.778,6.782
Laos,2.745,2.7534,2.7618,2.7702,2.7786,2.787,2.831,2.875,2.919,2.963,3.007,3.0728,3.1386,3.2044,3.2702,3.336,3.3588,3.3816,3.4044,3.4272,3.45,3.4694,3.4888,3.5082,3.5276,3.547,3.5674,3.5878,3.6082,3.6286,3.649,3.7046,3.7602,3.8158,3.8714,3.927,4.0672,4.2074,4.3476,4.4878,4.628,4.8324,5.0368,5.2412,5.4456,5.65,5.8874,6.1248,6.3622,6.5996,6.837,6.9004,6.9638,7.0272,7.0906,7.154
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.49,24.582,22.674,20.766,18.858,16.95,16.612,16.274,15.936,15.598,15.26,15.92,16.58,17.24,17.9,18.56,18.52,18.48,18.44,18.4,18.36,18.456,18.552,18.648,18.744,18.84
Lebanon,25.84,26.528,27.216,27.904,28.592,29.28,29.836,30.392,30.948,31.504,32.06,31.868,31.676,31.484,31.292,31.1,30.584,30.068,29.552,29.036,28.52,28.634,28.748,28.862,28.976,29.09,29.128,29.166,29.204,29.242,29.28,29.586,29.892,30.198,30.504,30.81,29.834,28.858,27.882,26.906,25.93,26.048,26.166,26.284,26.402,26.52,26.154,25.788,25.422,25.056,24.69,24.69,24.69,24.69,24.69,24.69
Lesotho,11.73,11.776,11.822,11.868,11.914,11.96,11.932,11.904,11.876,11.848,11.82,11.3796,10.9392,10.4988,10.0584,9.618,9.618,9.618,9.618,9.618,9.618,9.8684,10.1188,10.3692,10.6196,10.87,10.91,10.95,10.99,11.03,11.07,11.024,10.978,10.932,10.886,10.84,10.674,10.508,10.342,10.176,10.01,10.176,10.342,10.508,10.674,10.84,10.5514,10.2628,9.9742,9.6856,9.397,9.3444,9.2918,9.2392,9.1866,9.134
Liberia,5.217,5.2062,5.1954,5.1846,5.1738,5.163,5.1558,5.1486,5.1414,5.1342,5.127,5.136,5.145,5.154,5.163,5.172,5.1792,5.1864,5.1936,5.2008,5.208,5.2492,5.2904,5.3316,5.3728,5.414,5.2292,5.0444,4.8596,4.6748,4.49,4.5258,4.5616,4.5974,4.6332,4.669,4.8306,4.9922,5.1538,5.3154,5.477,5.486,5.495,5.504,5.513,5.522,5.6926,5.8632,6.0338,6.2044,6.375,6.357,6.339,6.321,6.303,6.285
Libya,1.127,1.1296,1.1322,1.1348,1.1374,1.14,1.1436,1.1472,1.1508,1.1544,1.158,1.1612,1.1644,1.1676,1.1708,1.174,1.177,1.18,1.183,1.186,1.189,1.1944,1.1998,1.2052,1.2106,1.216,1.2188,1.2216,1.2244,1.2272,1.23,1.253,1.276,1.299,1.322,1.345,1.3204,1.2958,1.2712,1.2466,1.222,1.2146,1.2072,1.1998,1.1924,1.185,1.1816,1.1782,1.1748,1.1714,1.168,1.1674,1.1668,1.1662,1.1656,1.165
Liechtenstein,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24.876,24.752,24.628,24.504,24.38,24.254,24.128,24.002,23.876,23.75,22.75,21.75,20.75,19.75,18.75,17.9,17.05,16.2,15.35,14.5
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.85,44.826,44.802,44.778,44.754,44.73,40.936,37.142,33.348,29.554,25.76,26.324,26.888,27.452,28.016,28.58,29.884,31.188,32.492,33.796,35.1,35.382,35.664,35.946,36.228,36.51
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.32,24.32,24.32,24.32,24.32,24.32,24.408,24.496,24.584,24.672,24.76,24.762,24.764,24.766,24.768,24.77
Madagascar,3.697,3.7394,3.7818,3.8242,3.8666,3.909,3.9516,3.9942,4.0368,4.0794,4.122,4.2954,4.4688,4.6422,4.8156,4.989,5.0474,5.1058,5.1642,5.2226,5.281,5.3286,5.3762,5.4238,5.4714,5.519,5.5634,5.6078,5.6522,5.6966,5.741,5.7818,5.8226,5.8634,5.9042,5.945,5.9654,5.9858,6.0062,6.0266,6.047,6.064,6.081,6.098,6.115,6.132,6.3086,6.4852,6.6618,6.8384,7.015,7.015,7.015,7.015,7.015,7.015
Malawi,12.32,12.836,13.352,13.868,14.384,14.9,15.41,15.92,16.43,16.94,17.45,17.462,17.474,17.486,17.498,17.51,17.704,17.898,18.092,18.286,18.48,18.616,18.752,18.888,19.024,19.16,19.43,19.7,19.97,20.24,20.51,20.764,21.018,21.272,21.526,21.78,22.454,23.128,23.802,24.476,25.15,25.412,25.674,25.936,26.198,26.46,27.726,28.992,30.258,31.524,32.79,32.882,32.974,33.066,33.158,33.25
Malaysia,8.963,9.2464,9.5298,9.8132,10.0966,10.38,10.656,10.932,11.208,11.484,11.76,12.034,12.308,12.582,12.856,13.13,13.466,13.802,14.138,14.474,14.81,15.436,16.062,16.688,17.314,17.94,18.346,18.752,19.158,19.564,19.97,20.07,20.17,20.27,20.37,20.47,20.432,20.394,20.356,20.318,20.28,20.414,20.548,20.682,20.816,20.95,21.264,21.578,21.892,22.206,22.52,22.584,22.648,22.712,22.776,22.84
Maldives,13.33,13.33,13.33,13.33,13.33,13.33,13.998,14.666,15.334,16.002,16.67,17.336,18.002,18.668,19.334,20,20.666,21.332,21.998,22.664,23.33,23.33,23.33,23.33,23.33,23.33,23.33,23.33,23.33,23.33,23.33,23.33,23.33,23.33,23.33,23.33,25.998,28.666,31.334,34.002,36.67,34.002,31.334,28.666,25.998,23.33,23.264,23.198,23.132,23.066,23,23,23,23,23,23
Mali,1.373,1.377,1.381,1.385,1.389,1.393,1.4012,1.4094,1.4176,1.4258,1.434,1.4818,1.5296,1.5774,1.6252,1.673,1.6744,1.6758,1.6772,1.6786,1.68,1.6836,1.6872,1.6908,1.6944,1.698,1.7196,1.7412,1.7628,1.7844,1.806,2.1946,2.5832,2.9718,3.3604,3.749,3.8128,3.8766,3.9404,4.0042,4.068,4.2152,4.3624,4.5096,4.6568,4.804,4.9738,5.1436,5.3134,5.4832,5.653,5.5804,5.5078,5.4352,5.3626,5.29
Malta,53.12,51.246,49.372,47.498,45.624,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.124,42.498,41.872,41.246,40.62,40.62,40.62,40.62,40.62,40.62,40.62,40.62,40.62,40.62,40.62,38.746,36.872,34.998,33.124,31.25,31.25,31.25,31.25,31.25,31.25,30.812,30.374,29.936,29.498,29.06,29.686,30.312,30.938,31.564,32.19,32.146,32.102,32.058,32.014,31.97
"Marshall Islands",51.66,51.66,51.66,51.66,51.66,51.66,51.024,50.388,49.752,49.116,48.48,48.48,48.48,48.48,48.48,48.48,48.682,48.884,49.086,49.288,49.49,49.49,49.49,49.49,49.49,49.49,49.592,49.694,49.796,49.898,50,50,50,50,50,50,50,50,50,50,50,51.112,52.224,53.336,54.448,55.56,54.448,53.336,52.224,51.112,50,49.444,48.888,48.332,47.776,47.22
Mauritania,0.2639,0.2641,0.2643,0.2645,0.2647,0.2649,0.2591,0.2533,0.2474,0.2416,0.2358,0.2274,0.2191,0.2107,0.2024,0.194,0.2045,0.215,0.2254,0.2359,0.2464,0.2641,0.2817,0.2994,0.317,0.3347,0.3508,0.3669,0.3831,0.3992,0.4153,0.4293,0.4432,0.4572,0.4711,0.4851,0.468,0.4509,0.4339,0.4168,0.3997,0.3995,0.3993,0.3992,0.399,0.3988,0.3988,0.3988,0.3988,0.3988,0.3988,0.4085,0.4182,0.4279,0.4376,0.4473
Mauritius,45.59,46.08,46.57,47.06,47.55,48.04,48.824,49.608,50.392,51.176,51.96,52.058,52.156,52.254,52.352,52.45,52.45,52.45,52.45,52.45,52.45,52.45,52.45,52.45,52.45,52.45,51.96,51.47,50.98,50.49,50,49.314,48.628,47.942,47.256,46.57,46.374,46.178,45.982,45.786,45.59,44.806,44.022,43.238,42.454,41.67,41.18,40.69,40.2,39.71,39.22,39.122,39.024,38.926,38.828,38.73
Mexico,10.53,10.494,10.458,10.422,10.386,10.35,10.2358,10.1216,10.0074,9.8932,9.779,9.799,9.819,9.839,9.859,9.879,9.9192,9.9594,9.9996,10.0398,10.08,10.25,10.42,10.59,10.76,10.93,11.264,11.598,11.932,12.266,12.6,12.644,12.688,12.732,12.776,12.82,12.874,12.928,12.982,13.036,13.09,13.134,13.178,13.222,13.266,13.31,13.276,13.242,13.208,13.174,13.14,13.126,13.112,13.098,13.084,13.07
Micronesia,28.61,28.61,28.61,28.61,28.61,28.61,28.266,27.922,27.578,27.234,26.89,26.89,26.89,26.89,26.89,26.89,27.018,27.146,27.274,27.402,27.53,27.53,27.53,27.53,27.53,27.53,27.596,27.662,27.728,27.794,27.86,27.86,27.86,27.86,27.86,27.86,27.86,27.86,27.86,27.86,27.86,27.86,27.86,27.86,27.86,27.86,27.716,27.572,27.428,27.284,27.14,27.14,27.14,27.14,27.14,27.14
Mongolia,0.4629,0.475,0.4872,0.4993,0.5115,0.5236,0.5181,0.5126,0.5071,0.5016,0.4961,0.5375,0.579,0.6204,0.6619,0.7033,0.7226,0.7419,0.7612,0.7805,0.7998,0.8105,0.8213,0.832,0.8428,0.8535,0.8571,0.8607,0.8642,0.8678,0.8714,0.8541,0.8369,0.8196,0.8024,0.7851,0.725,0.6649,0.6048,0.5447,0.4846,0.4778,0.471,0.4643,0.4575,0.4507,0.4438,0.4369,0.43,0.4231,0.4162,0.4061,0.396,0.386,0.3759,0.3658
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.76,13.746,13.732,13.718,13.704,13.69,11.151,8.612,6.0729,3.5339,0.9949
