Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,0.032143239,0.031473991,0.027633199,0.024785317,0.024456594,0.023958042,0.023182044,0.022556186,0.022045267,0.022328856,0.022697134,0.02292683,0.021747563,0.02046707,0.019828242,0.018704204,0.018125261,0.01753028,0.016705248,0.01594039,0.015022972,0.014225084,0.013569123,0.012969541,0.012487029,0.011969058,0.011760714,0.011536337
Albania,0.01044444,0.011193756,0.010742937,0.013180874,0.012841734,0.010709389,0.012886742,0.015275926,0.0174905,0.020410982,0.023760049,0.025576292,0.026901024,0.029862799,0.028928225,0.029489146,0.030428725,0.031447653,0.035070689,0.039318313,0.04743784,0.045340133,0.044870831,0.044813614,0.045547774,0.044764131,0.044289177,0.044007209
Algeria,0.006039333,0.005904046,0.005849104,0.005841465,0.005829847,0.005856641,0.00590042,0.005937685,0.005968794,0.006115967,0.006218751,0.006356715,0.00644553,0.006525178,0.006539273,0.006632195,0.006583737,0.006519057,0.006436894,0.006371763,0.006417991,0.006395018,0.006356668,0.006325714,0.00634369,0.006330983,0.006390945,0.006485863
"American Samoa",0.000652403,0.000655291,0.000654913,0.000654135,0.000654276,0.000715623,0.000716116,0.000729803,0.000619694,0.000575688,0.000593497,0.000619009,0.000667423,0.00078102,0.000897429,0.001018059,0.001075062,0.000990238,0.001004613,0.0009371,0.000877997,0.00090557,0.000894039,0.000923137,0.000912319,0.000992488,0.001027073,0.001056293
Andorra,0.056313644,0.05516934,0.056065464,0.056099736,0.058205166,0.060676948,0.060509722,0.059577657,0.059604965,0.059562616,0.060164868,0.060209161,0.060465061,0.059035358,0.056742977,0.054199938,0.052784077,0.053327813,0.054056673,0.054800343,0.052623347,0.051019256,0.049962825,0.049873013,0.048896657,0.046938427,0.047354229,0.047025185
Angola,0.023707317,0.023242095,0.022788053,0.022631106,0.022325883,0.021697993,0.020633561,0.019765772,0.019639042,0.01846739,0.017541973,0.016527353,0.015322411,0.014610647,0.01422877,0.013257427,0.012692798,0.011908756,0.011231823,0.010747121,0.010248088,0.009854279,0.009531452,0.009109624,0.008572056,0.008299697,0.008076463,0.007952951
"Antigua and Barbuda",0.004906212,0.004739846,0.00471466,0.004733873,0.004735176,0.004754422,0.004798795,0.004619846,0.004436809,0.004726957,0.004214366,0.004649246,0.00471685,0.003519709,0.003424447,0.003655932,0.003134054,0.003218942,0.003655379,0.003779989,0.003754019,0.003861208,0.004144684,0.003673195,0.003762773,0.003412894,0.003612428,0.003696352
Argentina,0.017987315,0.018074465,0.018696262,0.018788914,0.018803191,0.019551265,0.020305188,0.021051727,0.024298521,0.024131706,0.021813174,0.022302155,0.022768578,0.02373302,0.025778144,0.024675904,0.023882743,0.023709745,0.023461013,0.023398806,0.022771799,0.021854348,0.023021083,0.023154485,0.023560554,0.024200372,0.023476798,0.023038117
Armenia,0.00118481,0.001184292,0.001205317,0.001278711,0.001256685,0.001212139,0.001185622,0.001170366,0.001163566,0.00160244,0.002462372,0.003301627,0.004353639,0.005207128,0.005475457,0.005834969,0.005810421,0.005520673,0.005208682,0.004896558,0.004522051,0.004224575,0.003493928,0.003789856,0.00578583,0.006668068,0.009287543,0.007553241
Australia,0.12548972,0.129118993,0.128494398,0.131051633,0.127110859,0.123299186,0.113999479,0.064472674,0.043010791,0.028653098,0.02189384,0.019529471,0.017019751,0.014405499,0.013154056,0.012521498,0.011416283,0.011562908,0.010410221,0.009569038,0.007912676,0.006891907,0.004461861,0.005327056,0.004281406,0.005914662,0.005588684,0.00588246
Austria,0.051061707,0.046864652,0.042362937,0.036516369,0.029280153,0.022021655,0.015493113,0.011532717,0.00545204,0.002657029,0.002492576,0.003970505,0.006052774,0.00550569,0.004906791,0.003671206,0.003003097,0.003457321,0.003738328,0.004877037,0.005092968,0.00410269,0.003445943,0.00407953,0.005030996,0.004530293,0.002832877,0.00330118
