Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Italy,,,,,,,,,,,,,,,,,17.24137931,15.625,13.3681,11.11111112,10.5556,9.999999997,10.7522,11.50442478,13.0439,14.58333333,12.2863,9.9893,7.692307699,8.1054,8.518518517,9.4317,10.34482759,8.5057,6.666666664,7.1795,7.692307695,9.7285,11.76470588,10.8525,9.940335475,10.5257,11.11111111,8.3333,5.555555553,
Japan,,,,,,42.38975818,39.74175036,40.32679739,40.5654579,41.31319001,41.68030551,41.95696721,42.15925745,41.90340909,41.9340055,41.65927241,41.60552439,41.22621565,41.01821192,40.9633758,40.59893859,39.8989899,38.88499299,38.45094664,37.81597573,37.090301,36.8473232,36.52145431,35.307667,34.55083909,33.85930309,33.86467144,32.52972259,31.99735012,31.08739159,32.82543889,32.98083278,31.7423231,30.69439785,28.28492393,28.68430093,27.39536493,26.52354571,26.58757851,25.87099,25.73179033
"South Korea",,,,,,,,,,,,,,,,52.77623552,51.9461,51.116,50.2859,49.4558,48.6257,47.7956,46.96548718,47.26031778,45.50637632,44.18220588,43.28277957,42.21548579,42.02184197,41.80339812,41.65435244,40.41614049,41.02851279,40.08315463,39.62354825,39.61663236,39.77414431,38.16206428,39.03744173,38.6146827,39.60585734,36.5642295,36.29852997,36.59963437,36.65317614,37.17628175
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63135637,14.9616,15.2919,15.6221,15.95238095,14.6249,13.2975,11.97,10.64257028,11.1019,11.5612,12.0204,12.47974068,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.08852964,13.2334,11.3783,9.5232,7.668067227,6.8991,6.1301,5.3611,4.592164419,4.2949,3.9975,3.7002,3.402916786,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.91955557,16.9377,14.9558,12.9739,10.99195711,13.0079,15.0238,17.0397,19.05564924,19.5725,20.0893,20.6062,21.12299465,
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.66666667,18.60465116,12.5,22.22222222,16.66666667,11.62790698,10,13.55555556,15.43340381,18.3,16.66666667
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.05038602,16.0398,16.0292,16.0186,16.00806452,16.4783,16.9486,17.4189,17.88914703,16.9455,16.0019,15.0583,14.11468179,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.06647168,10.08034702,10.14072454,10.18854242,10.74286708,10.68187393,10.21170116,9.70579198,9.388516033,9.162434733,9.831148259,9.23566879,8.66873065,8.059701493,7.780979827,6.406685237,7.008086253,6.282722513,7.124681934
"New Zealand",,,,,,,,,,,,,,,21.47465253,22.2448,23.01499927,21.6521,20.28923349,18.7002,17.11112417,16.3413,15.57156499,14.437,13.30243228,13.68282943,20.39488598,12.70949721,11.4,8.333333333,7.166556072,8.056265985,7.3125,7.692307692,8.076699593,9.611111111,9.333333333,7.142857143,8.053691275,8.759124088,7.011235955,4.533333333,5.907906169,6.594323873,6.083333333,
Poland,,,,,,,,,,,,,,,,,,,,,,20.14881717,17.24770505,20.02866825,18.85394397,20.10461351,20.46569512,18.56877152,19.1076226,17.55932069,15.9295,14.29974246,11.31595541,10.9774,10.63884891,11.0396,11.44042048,12.2171,12.99382224,10.092,7.190207044,8.9052,10.62015527,10.8465,11.07286288,
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.03030352,15.9663881,14.3548395,15.27777972,15.63548277,13.79250058,13.45086716,15.24812329,16.31546546,16.66666636,18.879689,18.91701543
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.35516093,20.68965517,20.88376561,20.09925558,17.80276817,17.52170482,16.44476957,16.43272126,14.85111765,15.44985643,15.96526916,14.10932976,14.35004753,13.37662489
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.405241223,8.8591,8.3129,7.7667,7.220573689,5.6634,4.1062,2.5489,0.991735537,1.9929,2.994,3.9951,4.996271439,
Sweden,,,,,,18.26961771,17.6977,17.1258,16.55391962,14.6595,12.76507277,15.2027027,13.59139785,14.53287197,15.86353945,16.68081494,15.08034611,14.66074313,17.52254018,19.57255343,19.03719913,19.27756654,19.04218928,18.74759892,17.23088627,18.77629063,16.38501102,16.72597865,16.95846207,16.84563758,15.49573211,16.59149485,15.8579131,16.00508098,15.32059186,14.44411148,14.58948612,16.36363636,15.38904899,14.91743633,14.32126071,15.93451569,15.13586957,13.42049093,,
Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.206997085,3.1813,3.1556,3.1299,3.10421286,4.0488,4.9934,5.938,6.882591093,
"United States",,,,38.1104034,39.10068426,37.63003166,37.7559727,38.22485207,38.97247706,37.64195057,36.55215104,35.17400058,34.72409152,34.28645028,33.43217198,32.9782197,32.19021491,31.02222222,30.06917423,29.36357908,28.45544956,26.57109191,25.05773672,23.87640449,23.88451444,24.57998539,23.82394868,23.78649162,23.7458194,23.46278317,23.08892356,23.58208955,22.09131075,20.57553957,19.63534362,18.97506925,19.24629879,19.84334204,20.05012531,19.78021978,18.81067961,17.78846154,19.08665105,17.90697674,17.45120551,18.88268156
