Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,0.615984132,0.604727639,0.563745654,0.537475653,0.53276845,0.523628113,0.511754853,0.504603634,0.499087908,0.511592892,0.532193197,0.548168124,0.545467647,0.551019923,0.55730995,0.549920452,0.549705647,0.547987554,0.541101209,0.5364214,0.53499687,0.531985817,0.529197588,0.528908456,0.528035062,0.528243756,0.529725355,0.529254819
Albania,0.219695532,0.238781813,0.245016541,0.265245089,0.272754049,0.287276402,0.299487295,0.311626637,0.310224418,0.321362103,0.363338325,0.397836303,0.438634154,0.483882219,0.529602409,0.585622762,0.634763447,0.679766008,0.725927495,0.770934665,0.867190313,0.874427067,0.891672007,0.90837056,0.929272252,0.944163149,0.954490872,0.966159866
Algeria,0.236141091,0.23802727,0.240244663,0.243365284,0.249821616,0.253620102,0.258245473,0.263752106,0.267287751,0.28146027,0.298053163,0.313990011,0.328971161,0.338441687,0.35020647,0.360808251,0.36953578,0.377058792,0.383482425,0.389535587,0.39549485,0.401882829,0.40583042,0.411584838,0.417444335,0.420845981,0.421382367,0.424122687
"American Samoa",1.035788188,1.038746828,1.043755076,1.046815013,1.057731921,1.069343501,1.081494993,1.083082903,1.189001956,1.225072632,1.198931351,1.181002201,1.121598103,1.106541036,1.10124709,1.13952256,1.180026148,1.205676097,1.240577934,1.267632538,1.276887877,1.35596237,1.390900952,1.376837533,1.338686191,1.344484002,1.361960748,1.376102462
Andorra,1.700766231,1.683009138,1.727179376,1.783375391,1.911651186,1.975383272,2.022836257,2.068698569,2.113128201,2.18028031,2.264155663,2.327981339,2.39898692,2.314380648,2.282804826,2.275749662,2.282681875,2.340093375,2.408989704,2.540109512,2.618534677,2.695355382,2.780394977,2.866065833,2.933035172,2.998557625,3.04473937,3.087540979
Angola,1.001352838,0.99869364,1.00095768,1.015713637,1.024411029,1.001009016,0.941159768,0.918196022,0.99248858,0.94706106,0.919138996,0.88539375,0.867569519,0.859700649,0.859594791,0.830432072,0.813554091,0.79031278,0.779164523,0.764263993,0.75416883,0.745613111,0.738616257,0.730456493,0.71116955,0.711427705,0.705447173,0.706767851
"Antigua and Barbuda",1.745633217,1.751361686,1.766443997,1.785805941,1.794078173,1.789944146,1.776856222,1.774424675,1.796515665,1.829255855,1.851739705,1.839691484,1.850043121,1.83467682,1.795318694,1.769705934,1.757750542,1.760491508,1.770722705,1.7879611,1.828411578,1.873789102,1.918476592,1.952739725,2.002087402,2.071419952,2.081242208,2.101781772
Argentina,2.472528341,2.495520504,2.525467672,2.441698192,2.27471699,2.113067066,1.884347243,1.538084773,1.361541059,1.301795176,1.235451143,1.215805701,1.243280814,1.294866275,1.275750883,1.260088215,1.289246298,1.346248554,1.351683177,1.382301705,1.388561817,1.401543404,1.42764713,1.459064485,1.464385299,1.469663191,1.469105537,1.462477023
Armenia,0.17706813,0.183486669,0.193496786,0.196568441,0.19654446,0.198099473,0.200360592,0.199429374,0.200565236,0.208459914,0.222516145,0.238862998,0.259824297,0.278482897,0.29418724,0.312499358,0.319834115,0.363141858,0.383417984,0.414143896,0.452658105,0.502132279,0.602378407,0.661759387,0.676776758,0.727116871,0.724700296,0.696185847
Australia,2.420113252,2.439056698,2.500293182,2.474906555,2.564762621,2.570680603,2.598086364,2.572144909,2.585646492,2.620734025,2.675111335,2.734748838,2.843194492,2.870117889,2.906305614,2.903866401,2.965869076,3.067783757,3.096805517,3.095855756,3.088364543,3.110274544,3.076625443,3.09813182,3.183620572,3.257963384,3.296672781,3.360431448
