Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Colombia,6219.97,6399.61,6582.42,6769.99,6963.67,7164.53,7373.34,7590.58,7816.48,8051.03,8294.04,8545.25,8804.38,9071.18,9345.3,9626.12,9914.16,10208.3,10504.3,10796.7,11081.8,11357.8,11626.3,11891.5,12159.5,12434.7,12718.1,13008.6,13307,13613.1,13926.9,14248.9,14578.7,14913.8,15250.8,15587.3,15921.9,16254.9,16586.7,16918.5,17250.8,17583.8,17916.5,18247.2,18573.7,18894.5,19208.6,19516.6,19820.1,20121.7,20423,20724.5,21025.3,21324.2,21619.4,21909.7,22194.5,22474.1,22748,23015.8,23277.2,23531.9,23779.8,24021,24256,24485.2,24708.4,24925.5
Comoros,80.202,82.035,83.733,85.341,86.898,88.424,89.95,91.478,93.01,94.527,96.046,97.557,99.075,100.648,102.33,104.154,106.157,108.35,110.666,113.022,115.375,117.656,119.937,122.412,125.353,128.925,133.249,138.196,143.532,148.909,154.061,158.911,163.516,168.027,172.639,177.507,182.651,188.005,193.577,199.324,205.212,211.251,217.446,223.749,230.147,236.593,243.096,249.648,256.243,262.867,269.505,276.169,282.854,289.619,296.524,303.613,310.902,318.386,326.07,333.967,342.069,350.39,358.914,367.611,376.436,385.346,394.326,403.378
"Congo (Brazzaville)",418.438,426.684,435.405,444.593,454.238,464.347,474.933,486.012,497.625,509.806,522.589,535.996,550.059,564.764,580.093,596.042,612.598,629.788,647.722,666.565,686.396,707.301,729.209,751.929,775.188,798.806,822.701,846.925,871.65,897.1,923.433,950.723,978.902,1007.82,1037.25,1067.03,1097.12,1127.67,1158.76,1190.61,1223.36,1257.07,1291.77,1327.55,1364.56,1402.9,1442.77,1484.23,1527,1570.7,1615.15,1659.94,1705.38,1752.79,1803.97,1860.06,1921.8,1988.39,2057.63,2126.46,2192.71,2255.53,2315.74,2374.67,2434.47,2496.7,2561.75,2629.17
"Costa Rica",469.967,483.226,497.98,514.02,531.198,549.407,568.589,588.722,609.834,631.953,655.11,679.266,704.302,729.958,755.92,781.943,807.989,834.052,859.96,885.548,910.716,935.374,959.67,983.982,1008.89,1034.81,1061.86,1089.98,1119.22,1149.55,1180.93,1213.45,1247.13,1281.68,1316.75,1352.11,1387.57,1423.26,1459.5,1496.81,1535.52,1575.63,1616.87,1659.06,1701.86,1744.98,1788.44,1832.02,1874.94,1916.19,1955.05,1991.17,2024.74,2056.44,2087.27,2117.99,2148.78,2179.43,2209.79,2239.53,2268.45,2296.51,2323.84,2350.53,2376.65,2402.3,2427.5,2452.2
"Ivory Coast",1296.98,1329.02,1365.32,1404.62,1446.03,1489.11,1533.85,1580.63,1630.2,1683.57,1741.65,1805,1873.43,1945.99,2021.25,2098.34,2176.87,2257.7,2342.85,2435.1,2536.41,2647.5,2767.85,2896.67,3032.63,3174.72,3322.66,3476.59,3636.34,3801.74,3972.58,4148.81,4330.06,4515.62,4704.5,4896.08,5089.51,5284.91,5483.66,5687.72,5898.27,6115.37,6337.68,6563.27,6789.48,7014.08,7237.35,7458.96,7675.36,7882.13,8076.63,8257.52,8427.21,8591.58,8758.8,8935.19,9122.59,9320.69,9531.02,9754.69,9992.37,10245.3,10513.6,10794.4,11084.1,11380,11680.9,11987.7
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438.99,2421.92,2402.94,2383.57,2364.05,2344.48,2325.93,2309.61,2296.33,2286.64,2280.29,2276.27,2273.11,2269.66,2265.62,2261.16,2256.05,2250.19,2243.45,2235.73,2226.93,2217.11,2206.42,2194.98,2182.81,2169.93
Cuba,2862.87,2929.2,2995.06,3059.32,3121.41,3181.42,3240.04,3298.6,3358.9,3423.02,3492.77,3568.97,3650.97,3736.4,3821.81,3904.68,3983.77,4059.66,4133.68,4208.03,4284.03,4362.29,4441.48,4518.77,4590.32,4653.44,4707.46,4753.44,4792.59,4826.9,4858.11,4885.99,4910.9,4935.93,4965,5000.73,5044.69,5095.72,5150.27,5203.12,5250.51,5291.12,5326.07,5356.95,5386.36,5416.15,5446.75,5477.26,5506.66,5533.41,5556.42,5575.59,5591.43,5604.31,5614.82,5623.52,5630.27,5635.28,5639.98,5646.18,5655.07,5667.42,5682.67,5699.09,5714.21,5726.26,5734.61,5739.87
Cyprus,250.379,254.289,258,261.827,265.949,270.426,275.16,279.955,284.478,288.357,291.266,293.057,293.87,294.183,294.677,295.855,297.878,300.59,303.791,307.145,310.388,313.472,316.466,319.409,322.382,325.455,328.68,332.013,335.237,338.047,340.281,341.814,342.869,343.88,345.508,348.24,352.199,357.283,363.391,370.348,377.989,386.289,395.249,404.637,414.16,423.601,432.884,442.019,450.931,459.551,467.863,475.706,483.117,490.493,498.404,507.185,517.086,527.829,538.696,548.672,557.033,563.482,568.314,572.078,575.638,579.588,584.134,589.067
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5327.57,5327.58,5324.99,5319.74,5312.3,5303.27,5293.57,5284.03,5274.32,5264.77,5257.69,5256.02,5261.65,5275.75,5297.1,5322.17,5345.97,5364.88,5377.6,5385.09,5388.75,5390.94,5393.36,5396.25,5398.91
"North Korea",5677.65,5544.51,5457.87,5421.04,5433.93,5493.17,5591.84,5719.69,5863.83,6009.81,6145.01,6262.15,6362.46,6456.95,6562.74,6691.78,6846.11,7020.01,7208.21,7402.75,7597.1,7790.98,7984.4,8171.57,8345.52,8501.73,8636.97,8753.45,8858.87,8964.33,9077.91,9202.5,9335.99,9475.4,9615.78,9753.61,9887.58,10019.3,10151.8,10289.1,10433.8,10587.3,10747.4,10908.4,11062.6,11204.4,11331.5,11445.5,11550.1,11650.7,11751.4,11853.2,11954.9,12054.2,12147.9,12233.8,12311.4,12382,12447.6,12511.3,12575.1,12639.9,12705.2,12770.5,12835.3,12899,12961.5,13023.1
"Congo (Kinshasa)",6476.57,6594.11,6715.19,6842.08,6976.46,7119.47,7271.64,7432.91,7602.78,7780.34,7964.77,8155.73,8353.76,8560.44,8777.92,9007.55,9250.37,9505.51,9770.01,10039.7,10311.9,10584.7,10859.4,11140,11431.8,11738.7,12063.4,12404.2,12754.3,13104.3,13448,13784.5,14118.6,14457.4,14810.8,15187.2,15584,16002,16455.4,16962.6,17534.2,18181.7,18895.1,19636.6,20354.2,21012.4,21596.3,22122.1,22622.8,23147.4,23731.8,24386.5,25102.9,25875.7,26693.2,27546.8,28437.1,29368.6,30340.5,31351.9,32401.8,33489.7,34614.6,35775.4,36971.1,38200.5,39463.3,40758.5
Denmark,2151.15,2170.57,2188.9,2206.02,2221.92,2236.74,2250.76,2264.39,2278.14,2292.56,2308.16,2325.19,2343.51,2362.6,2381.64,2400.04,2417.56,2434.34,2450.55,2466.49,2482.37,2498.17,2513.66,2528.52,2542.3,2554.66,2565.59,2575.13,2583.06,2589.13,2593.23,2595.3,2595.61,2594.82,2593.87,2593.47,2593.82,2594.97,2597.13,2600.54,2605.3,2611.56,2619.27,2628.13,2637.7,2647.65,2657.95,2668.59,2679.17,2689.18,2698.3,2706.25,2713.23,2719.96,2727.44,2736.37,2747.02,2759.07,2772.11,2785.45,2798.57,2811.36,2823.97,2836.28,2848.26,2859.89,2871.06,2881.82
Djibouti,31.222,31.885,32.6,33.365,34.174,35.031,35.98,37.083,38.412,40.047,42.061,44.508,47.364,50.585,54.079,57.785,61.74,65.999,70.531,75.257,80.172,85.094,90.12,95.853,103.134,112.481,124.363,138.382,153.162,166.753,177.872,185.682,190.799,195.099,201.273,211.107,225.491,243.483,262.79,280.191,293.434,301.62,305.676,307.35,309.238,313.216,319.854,328.492,338.328,348.079,356.818,364.385,371.137,377.317,383.382,389.622,396.094,402.698,409.467,416.421,423.588,431.002,438.643,446.423,454.195,461.853,469.357,476.74
"Dominican Republic",1167.34,1203.17,1241.71,1282.73,1326.04,1371.45,1418.84,1468.08,1519.11,1571.84,1626.21,1682.12,1739.43,1797.93,1857.43,1917.73,1978.71,2040.31,2102.5,2165.29,2228.66,2292.57,2356.96,2421.72,2486.75,2551.96,2617.29,2682.77,2748.49,2814.57,2881.1,2948.12,3015.6,3083.51,3151.8,3220.43,3289.34,3358.53,3428.12,3498.33,3569.24,3640.96,3713.34,3785.86,3857.83,3928.78,3998.46,4067.07,4135.02,4202.97,4271.36,4340.31,4409.64,4479.18,4548.61,4617.73,4686.45,4754.8,4822.74,4890.24,4957.26,5023.74,5089.61,5154.75,5219.01,5282.3,5344.51,5405.66
Ecuador,1745.53,1789.98,1835.88,1883.45,1932.82,1984.15,2037.54,2093.08,2150.82,2210.81,2273.05,2337.6,2404.46,2473.7,2545.38,2619.48,2696.02,2774.96,2856.12,2939.33,3024.41,3111.32,3200.03,3290.43,3382.43,3475.93,3570.91,3667.38,3765.36,3864.92,3966.12,4068.91,4173.29,4279.53,4387.92,4498.72,4611.89,4727.24,4844.58,4963.56,5083.92,5205.48,5328.03,5451.15,5574.33,5697.15,5819.59,5941.56,6062.35,6181.12,6297.39,6410.71,6521.54,6631.44,6742.61,6856.56,6973.89,7094.1,7216.38,7339.47,7462.4,7584.94,7707.3,7829.46,7951.44,8073.3,8194.89,8316.04
Egypt,10271.6,10512.8,10768.5,11039.5,11325.8,11627.3,11943.3,12272.4,12613.1,12963.6,13322,13687.1,14058.7,14437.4,14824.6,15220.8,15627.3,16042.7,16462.8,16882.1,17296.8,17706.1,18112.7,18521.8,18940.3,19374.2,19824.6,20292.1,20781.1,21296,21840.2,22413.3,23014,23642.7,24299.4,24982.4,25693.8,26428.6,27170,27895.6,28589.8,29245.8,29868.3,30467.5,31059.3,31655.9,32259.7,32868.7,33484.6,34108.6,34741.7,35388.1,36049.5,36721.2,37396.4,38071.5,38741.6,39412.2,40102.9,40840.2,41641.6,42514.9,43449.8,44424,45405.2,46369.2,47308.8,48228.2
"El Salvador",1114.45,1134.41,1156.67,1180.97,1207.11,1234.97,1264.52,1295.8,1328.92,1363.99,1401.15,1440.39,1481.56,1524.28,1568.06,1612.55,1657.52,1702.94,1748.95,1795.81,1843.66,1892.4,1941.78,1991.47,2041.07,2090.19,2138.79,2186.76,2233.59,2278.71,2321.73,2362.48,2401.14,2438.19,2474.37,2510.21,2545.74,2580.93,2616.33,2652.59,2690.09,2729.12,2769.33,2809.8,2849.17,2886.48,2921.42,2954.17,2984.76,3013.39,3040.18,3065.13,3088.24,3109.9,3130.56,3150.61,3170.21,3189.42,3208.39,3227.24,3246.09,3265,3284.06,3303.3,3322.78,3342.51,3362.5,3382.73
"Equatorial Guinea",114.653,117.261,118.88,119.99,120.935,121.954,123.213,124.744,126.501,128.377,130.239,132.028,133.783,135.686,137.984,140.799,144.35,148.41,152.145,154.401,154.406,151.919,147.376,141.633,135.884,131.081,127.328,124.588,123.49,124.806,128.97,136.378,146.708,158.697,170.591,181.121,189.855,197.126,203.338,209.219,215.318,221.689,228.183,234.938,242.071,249.682,257.869,266.674,276.053,285.93,296.261,307.028,318.289,330.153,342.735,356.143,370.37,385.407,401.173,417.606,434.623,452.203,470.327,488.898,507.813,526.976,546.354,565.935
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.85,1543.3,1545.8,1558.92,1581.31,1612.57,1651.41,1696.52,1748.56,1807.22,1868.92,1928.98,1983.99,2032.57,2075.63,2114.97,2153.45,2193.34,2234.87,2277.59,2322.16,2369.21,2419.19,2472.48,2529.01
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.26,796.774,781.858,769.792,761.374,755.957,752.631,749.858,746.552,742.511,738.162,733.683,729.446,725.664,722.378,719.43,716.746,714.213,711.747,709.313,706.924,704.579,702.317,700.141,698.052,696.009
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26838,27792.7,28736.8,29663.1,30576.5,31487.2,32411.4,33360.7,34338.1,35339.7,36362.4,37400.7,38450.8,39511.7,40585.8,41677.4,42792.3,43934.5,45105.3,46302.5,47522.7,48760.6,50012.1,51275.7,52551.4
Fiji,137.994,143.131,148.53,153.961,159.251,164.337,169.268,174.157,179.215,184.678,190.768,197.583,205.015,212.726,220.253,227.259,233.612,239.422,244.877,250.274,255.802,261.544,267.443,273.395,279.287,285.019,290.485,295.741,301.089,306.972,313.649,321.343,329.834,338.306,345.662,351.141,354.382,355.75,356.114,356.746,358.545,361.786,366.166,371.28,376.515,381.375,385.877,390.113,393.884,396.959,399.206,400.462,400.853,400.925,401.393,402.775,405.262,408.711,412.79,417.024,421.032,424.734,428.23,431.612,435.004,438.516,442.154,445.833
Finland,2093.5,2114.57,2137.21,2160.42,2183.4,2205.59,2226.61,2246.32,2264.79,2282.16,2298.67,2314.36,2329.1,2342.39,2353.63,2362.48,2368.59,2372.41,2375.25,2378.92,2384.67,2393.15,2403.93,2415.92,2427.5,2437.5,2445.49,2451.99,2457.93,2464.68,2473.23,2483.95,2496.4,2509.6,2522.18,2533.17,2542.13,2549.44,2556.01,2563.09,2571.58,2581.83,2593.4,2605.43,2616.72,2626.39,2634.18,2640.46,2645.66,2650.45,2655.38,2660.49,2665.76,2671.42,2677.75,2684.93,2693.07,2702.11,2711.88,2722.07,2732.45,2742.99,2753.66,2764.24,2774.46,2784.13,2793.12,2801.47
France,21740.8,21810.9,21935.5,22094.7,22273.5,22462.3,22656.5,22856.9,23068.6,23299.5,23556.9,23842.4,24149.2,24459.8,24750.7,25005.7,25215.8,25386.9,25535.8,25687,25857.7,26054.8,26271.1,26492.3,26697.2,26871.3,27009.9,27120.1,27213.8,27308.7,27417.5,27543.5,27683.3,27834.7,27993.2,28155.2,28321.2,28491.7,28663.2,28830.9,28991.7,29144.2,29289.3,29428.6,29564.7,29699.6,29833.7,29967.1,30101.7,30240.2,30384.4,30534.6,30690.4,30852.1,31020.1,31193.9,31374.1,31559.6,31745.2,31924.7,32093.4,32249.3,32393.6,32528.4,32657.8,32784.4,32909,33030.8
"French Guiana",12.267,12.62,12.947,13.25,13.556,13.879,14.228,14.602,15.01,15.44,15.89,16.366,16.883,17.437,18.05,18.73,19.495,20.313,21.193,22.111,23.051,24.016,25.017,26.012,26.952,27.818,28.588,29.298,30.037,30.903,31.991,33.302,34.827,36.597,38.653,40.997,43.684,46.635,49.72,52.718,55.458,57.902,60.109,62.151,64.148,66.188,68.245,70.321,72.632,75.453,78.941,83.237,88.214,93.483,98.494,102.865,106.439,109.345,111.86,114.37,117.138,120.271,123.651,127.2,130.812,134.375,137.896,141.398
"French Polynesia",28.787,29.72,30.634,31.512,32.353,33.177,34,34.849,35.767,36.779,37.929,39.231,40.69,42.256,43.871,45.51,47.154,48.803,50.478,52.188,53.935,55.729,57.552,59.407,61.278,63.156,65.053,66.944,68.863,70.817,72.821,74.866,76.94,79.07,81.271,83.557,85.953,88.434,90.897,93.22,95.291,97.083,98.621,100.064,101.612,103.418,105.532,107.884,110.382,112.834,115.117,117.207,119.132,120.91,122.573,124.149,125.653,127.078,128.406,129.653,130.823,131.9,132.897,133.881,134.937,136.111,137.436,138.896
Gabon,242.465,244.091,245.106,245.81,246.445,247.186,248.179,249.501,251.179,253.194,255.546,258.236,261.32,264.925,269.203,274.24,280.132,286.78,293.84,300.841,307.45,313.528,319.211,324.754,330.513,336.795,343.663,351.052,358.934,367.242,375.947,385.021,394.519,404.455,414.834,425.679,436.98,448.711,460.809,473.201,485.83,498.681,511.767,525.004,538.321,551.683,565.068,578.558,592.204,606.133,620.443,635.204,650.46,666.328,682.934,700.401,718.642,737.673,757.853,779.643,803.282,828.979,856.432,884.63,912.252,938.316,962.446,984.906
Gambia,139.201,139.456,141.371,144.799,149.56,155.379,161.922,168.793,175.55,181.727,186.938,190.989,193.925,196.11,198.099,200.333,202.873,205.68,209.021,213.2,218.407,224.813,232.382,240.774,249.533,258.312,267.054,275.883,284.948,294.492,304.672,315.448,326.793,338.986,352.373,367.144,383.488,401.195,419.612,437.832,455.236,471.577,487.084,502.118,517.214,532.789,548.941,565.599,582.901,600.97,619.91,639.799,660.659,682.415,704.928,728.09,751.88,776.337,801.509,827.42,854.116,881.605,909.842,938.8,968.408,998.625,1029.44,1060.83
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778.47,2730.22,2680.41,2635.45,2597.18,2564.13,2535.41,2509.07,2483.56,2459.15,2436.38,2414.27,2391.48,2367.09,2341,2313.5,2284.42,2253.71,2221.53,2187.4,2151.88,2117.6,2088.04,2065.58,2051.32,2044.25
Germany,37682.3,37822.7,37957.7,38092.5,38231.5,38378,38534.3,38701.8,38880.9,39071.2,39271.7,39481.2,39698.1,39921.3,40149.1,40378.8,40611,40841.3,41055.8,41236.7,41371.5,41455.1,41491.3,41487.9,41457,41408.3,41345.9,41270.1,41183.2,41086.8,40983.7,40875.1,40766.5,40669.6,40599.3,40566.1,40571.8,40613.8,40692,40805,40949.1,41128,41335.6,41546.4,41727,41853.8,41914.6,41916.7,41880.5,41836.7,41807.3,41801.7,41812.1,41823.1,41811.7,41763,41670.4,41545,41410.6,41300.5,41238.4,41231.9,41272.5,41347.1,41435.2,41520.9,41601.6,41679.4
Ghana,2463.16,2504.89,2564.06,2635.64,2715.61,2800.96,2889.76,2981.06,3074.81,3171.6,3272.1,3376.25,3482.8,3588.93,3691.07,3786.98,3874.55,3955.2,4034.58,4120.59,4218.57,4332.21,4459.14,4591.42,4717.72,4830.6,4926.07,5008.79,5090.5,5187.75,5312.01,5468.01,5651.13,5852.04,6056.94,6255.8,6445.39,6628.95,6810.76,6997.75,7194.72,7403.48,7621.75,7845.34,8068.23,8286.51,8498.43,8706.65,8916.91,9137.35,9373.77,9627.49,9896.58,10179.7,10474.4,10778.3,11091.8,11414.1,11740.1,12063,12378.3,12683.5,12979.9,13271.2,13562.8,13858.9,14160.3,14465.9
Greece,3937.96,3976.58,4012.81,4046.46,4077.43,4105.78,4131.63,4155.28,4177.1,4197.55,4217.08,4236.03,4254.6,4272.77,4290.39,4307.51,4324.34,4341.43,4359.46,4379.31,4401.73,4426.34,4453.33,4484.54,4522.36,4568.09,4622.89,4685.24,4750.49,4812.24,4865.94,4910.17,4946.29,4976.09,5002.54,5028.07,5052.45,5075.57,5100.19,5129.78,5166.61,5212.04,5264.82,5321.42,5376.76,5427.08,5471.33,5510.35,5544.58,5575.08,5602.73,5626.82,5647.1,5665.42,5684.34,5705.36,5730,5757.02,5782.06,5799.05,5803.9,5794.75,5773.69,5745.59,5717.47,5694.36,5678,5666.92
Grenada,41.525,41.497,41.745,42.244,42.917,43.727,44.63,45.581,46.508,47.386,48.169,48.819,49.334,49.714,49.99,50.17,50.252,50.223,50.114,49.958,49.756,49.552,49.348,49.104,48.764,48.31,47.682,46.935,46.245,45.877,46.006,46.732,47.949,49.366,50.551,51.212,51.221,50.7,49.897,49.17,48.775,48.796,49.135,49.685,50.232,50.667,50.946,51.131,51.232,51.3,51.377,51.458,51.539,51.613,51.688,51.774,51.873,51.985,52.106,52.237,52.38,52.529,52.693,52.857,53.042,53.243,53.451,53.673
Guadeloupe,108.997,110.314,112.233,114.705,117.679,121.083,124.802,128.72,132.657,136.463,139.991,143.146,145.928,148.411,150.742,153.023,155.261,157.42,159.443,161.235,162.758,164.026,165.072,165.898,166.473,166.831,166.93,166.853,166.836,167.206,168.176,169.84,172.124,174.877,177.893,181.005,184.185,187.453,190.677,193.705,196.455,198.826,200.839,202.695,204.646,206.869,209.468,212.353,215.295,217.958,220.123,221.657,222.66,223.494,224.626,226.379,228.917,232.058,235.378,238.325,240.469,241.677,242.102,241.958,241.635,241.376,241.25,241.198
Guam,19.201,19.85,20.559,21.33,22.147,23.024,23.936,24.882,25.833,26.776,27.69,28.584,29.451,30.304,31.173,32.075,33.018,34.005,35.014,36.061,37.135,38.233,39.351,40.508,41.717,42.994,44.345,45.76,47.188,48.555,49.838,50.995,52.065,53.073,54.056,55.068,56.084,57.117,58.214,59.455,60.873,62.493,64.281,66.144,67.993,69.705,71.273,72.699,73.957,75.034,75.896,76.55,77,77.288,77.485,77.658,77.812,77.961,78.109,78.262,78.416,78.583,78.776,79.018,79.355,79.804,80.382,81.075
Guatemala,1542.15,1589.52,1637.9,1687.57,1738.71,1791.44,1845.81,1901.82,1959.4,2018.43,2078.83,2140.55,2203.7,2268.44,2335.1,2403.84,2474.73,2547.68,2622.5,2698.93,2776.74,2855.95,2936.6,3018.51,3101.46,3185.36,3270.07,3355.73,3442.86,3532.11,3623.98,3718.74,3816.26,3916.12,4017.7,4120.57,4224.56,4329.93,4437.24,4547.29,4660.64,4777.56,4897.86,5020.97,5146.11,5272.72,5400.52,5529.76,5661.14,5795.68,5934.01,6076.43,6222.53,6371.48,6522.09,6673.51,6825.38,6977.9,7131.48,7286.76,7444.18,7603.78,7765.25,7928.28,8092.46,8257.43,8423.02,8589.18
Guinea,1546.59,1573.1,1597.4,1620.79,1644.31,1668.67,1694.28,1721.23,1749.35,1778.25,1807.54,1836.98,1866.7,1897.24,1929.37,1963.43,1999.9,2038.09,2075.77,2109.95,2138.55,2161.27,2179.03,2192.73,2203.77,2213.56,2222.26,2230.72,2241.99,2259.95,2287.43,2326.56,2377.25,2437.53,2504.16,2575.24,2647.91,2723.82,2810.52,2918.42,3053.66,3220.36,3412.68,3614.77,3804.74,3967.03,4095.94,4196.31,4276.15,4348.23,4422.25,4499.93,4579.24,4661.79,4748.78,4841.09,4940.39,5047.27,5160.14,5276.38,5394.25,5513.18,5634.26,5759.46,5891.45,6032.16,6182.23,6340.85
"Guinea Bissau",270.762,275.169,279.207,283.118,287.066,291.145,295.386,299.733,304.074,308.272,312.196,315.797,319.175,322.579,326.357,330.754,335.818,341.461,347.6,354.111,360.87,367.989,375.436,382.723,389.212,394.526,398.37,401.075,403.497,406.864,412.067,419.415,428.627,439.208,450.382,461.587,472.631,483.689,494.874,506.382,518.372,530.901,543.834,556.817,569.396,581.272,592.29,602.651,612.806,623.406,634.944,647.59,661.252,675.793,690.948,706.553,722.551,739.064,756.218,774.221,793.189,813.186,834.093,855.736,877.835,900.195,922.737,945.479
Guyana,204.817,211.049,218.063,225.702,233.787,242.206,250.805,259.503,268.217,276.853,285.359,293.675,301.725,309.446,316.763,323.624,330.002,335.888,341.326,346.385,351.101,355.455,359.434,363.179,366.895,370.684,374.649,378.706,382.488,385.512,387.441,388.208,387.958,386.916,385.409,383.71,381.788,379.683,377.801,376.652,376.574,377.808,380.177,382.999,385.331,386.515,386.298,384.921,382.811,380.609,378.784,377.482,376.552,375.896,375.33,374.703,373.997,373.314,372.808,372.689,373.096,374.092,375.608,377.472,379.484,381.464,383.349,385.18
Haiti,1649.44,1676.23,1704.04,1732.97,1763.06,1794.32,1826.8,1860.5,1895.4,1931.48,1968.72,2007.06,2046.46,2086.87,2128.23,2170.48,2213.71,2257.88,2302.5,2346.98,2390.94,2434.21,2477.17,2520.62,2565.64,2613.09,2663.1,2715.6,2770.96,2829.55,2891.53,2957.13,3026.08,3097.38,3169.68,3241.96,3313.82,3385.4,3456.8,3528.31,3600.13,3672.19,3744.31,3816.55,3889.04,3961.85,4035.03,4108.51,4182.04,4255.25,4327.91,4399.84,4471.18,4542.34,4613.93,4686.36,4759.77,4833.93,4908.44,4982.76,5056.43,5129.35,5201.52,5272.95,5343.66,5413.64,5482.85,5551.21
Honduras,768.889,789.464,810.811,833.064,856.298,880.557,905.848,932.126,959.298,987.272,1015.97,1045.36,1075.52,1106.64,1138.95,1172.65,1207.84,1244.49,1282.54,1321.86,1362.35,1404.01,1446.92,1491.25,1537.24,1585.05,1634.72,1686.23,1739.49,1794.36,1850.72,1908.58,1967.94,2028.79,2091.04,2154.68,2219.65,2285.97,2353.71,2423.05,2494.09,2566.8,2641.12,2716.94,2794.13,2872.58,2952.16,3032.79,3114.42,3196.98,3280.39,3364.55,3449.28,3534.24,3618.99,3703.2,3786.76,3869.62,3951.54,4032.34,4111.85,4189.94,4266.68,4342.5,4418.01,4493.63,4569.5,4645.49
Hungary,4843.31,4906.88,4960.36,5005.28,5043.07,5074.96,5102.01,5125.2,5145.29,5162.96,5178.79,5193.35,5207.21,5221.01,5235.34,5250.64,5267.44,5285.76,5304.94,5323.87,5341.87,5358.13,5372.93,5387.93,5405.4,5426.69,5452.86,5482.5,5511.31,5533.46,5544.88,5544.15,5532.96,5514.31,5492.71,5471.68,5451.71,5432.38,5415.27,5402.03,5393.7,5391.34,5394.42,5400.2,5404.87,5405.65,5401.54,5393.32,5382.18,5370.08,5358.4,5347.44,5336.67,5325.63,5313.62,5300.16,5285.13,5268.83,5251.7,5234.35,5217.25,5200.54,5184.09,5167.68,5150.94,5133.59,5115.59,5097.04
Iceland,71.321,72.33,73.603,75.042,76.614,78.259,79.948,81.66,83.393,85.126,86.867,88.63,90.365,92.049,93.639,95.109,96.423,97.616,98.723,99.857,101.068,102.396,103.8,105.234,106.627,107.895,109.026,110.055,111.043,112.069,113.193,114.455,115.807,117.231,118.675,120.1,121.516,122.91,124.289,125.647,126.987,128.292,129.577,130.846,132.115,133.4,134.723,136.074,137.444,138.791,140.1,141.34,142.52,143.781,145.259,147.07,149.275,151.801,154.438,156.889,158.96,160.548,161.737,162.676,163.559,164.552,165.689,166.927
India,183217,185994,188944,192046,195286,198657,202156,205785,209553,213471,217552,221801,226217,230789,235502,240345,245312,250415,255691,261191,266950,272983,279277,285800,292504,299356,306337,313456,320736,328215,335912,343832,351950,360225,368603,377038,385516,394037,402591,411174,419782,428401,437026,445675,454374,463139,471971,480855,489766,498669,507537,516358,525125,533834,542480,551057,559564,567989,576308,584488,592509,600355,608038,615591,623063,630490,637879,645221
Indonesia,35046.1,35712.4,36434.1,37212.8,38049,38941.9,39889.6,40889.1,41936.2,43026.5,44155.7,45321,46522.1,47761.2,49042.6,50368.6,51738.9,53150.4,54599.2,56080.1,57588.6,59122.9,60682.1,62263.5,63864.7,65483.6,67115,68757.4,70416.1,72098.9,73809.6,75552.8,77320.8,79089.6,80826.9,82510.9,84128.4,85688.2,87216.5,88751.8,90320.8,91934.3,93580.1,95233.7,96859.4,98432.2,99944.5,101407,102834,104250,105672,107105,108546,109994,111443,112892,114338,115785,117243,118727,120246,121803,123391,124991,126575,128123,129628,131093
Iran,8409.46,8592.54,8785.46,8988.11,9200.27,9421.81,9652.54,9892.31,10140.9,10398.3,10664.3,10939,11222.6,11515.4,11818,12130.9,12455.4,12792.1,13139.7,13496.4,13861.5,14237,14626.2,15032.4,15459.6,15912.2,16387.6,16889.3,17435.2,18048.2,18742.8,19521.3,20372.3,21278.6,22216.3,23163.6,24121.6,25083.1,26009,26850.2,27574.6,28159.6,28620.1,29007.6,29396.4,29838.9,30356.7,30931.8,31529.9,32098.4,32601,33027.1,33395.1,33731.8,34076.7,34458.3,34883.9,35344.7,35834,36339.5,36851,37367.8,37890.6,38412.2,38923.9,39418.7,39893.3,40346.6
