Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,4.839743898,4.63561252,4.243702617,4.206091359,4.519646293,4.666840995,4.566639258,4.50929518,4.420894977,4.372900667,4.217669772,4.047091224,3.762841521,4.097973313,4.167201524,3.961752018,3.790952563,3.612713293,3.30845326,3.081267744,3.009289036,2.881426591,2.744542889,2.74148122,2.68997495,2.622075011,2.59611059,2.555266353
Albania,1.99218939,2.273179149,2.363193303,2.582000014,2.69750589,2.759480269,2.790407263,2.67607471,2.540688212,2.515809427,2.553588011,2.394923779,2.339095692,2.362888966,2.356231316,2.323281934,2.199988037,1.952835883,1.800322199,1.739437547,1.731705979,1.735173373,1.731279985,1.732142637,1.738127212,1.736139541,1.731766187,1.723064252
Algeria,1.414781137,1.374807985,1.34327352,1.319512081,1.328695922,1.30400927,1.284785646,1.291150451,1.264250126,1.248043372,1.21628299,1.182046869,1.149678031,1.09268568,1.076788776,1.05707937,1.038113936,1.020678144,1.000717928,0.97976459,0.962909522,0.949061564,0.928699094,0.92878001,0.928767881,0.913256169,0.883623777,0.849545184
"American Samoa",0.797500901,0.793363962,0.789942712,0.784397681,0.780840538,0.779114635,0.776710805,0.76221621,0.801553961,0.880815722,1.007290664,1.142027641,1.260864412,1.354877952,1.407576459,1.414171755,1.422548849,1.430431536,1.435189942,1.405042112,1.367453032,1.368370202,1.311887408,1.220716654,1.245399025,1.25403526,1.254692549,1.258210089
Andorra,1.059299686,1.064296641,1.07384758,1.070530001,1.069050373,1.058829171,1.053077578,1.044778927,1.041525024,1.041167943,1.045009732,1.045041543,1.043437389,1.043034276,1.046180552,1.036947464,1.03236358,1.033304057,1.03325134,1.037204262,1.032466869,1.018798187,1.018117911,1.014598249,1.010662275,1.000700468,1.001719728,1.003547874
Angola,6.718567519,6.732492215,6.764630748,6.888237565,6.955721864,6.780520012,6.357844553,6.166153983,6.618375468,6.323246599,6.169147493,6.014186481,5.833986057,5.726486037,5.834731047,5.595972291,5.422953276,5.207274312,4.982337276,4.73852729,4.57833932,4.400608506,4.27038896,4.110061145,3.900188157,3.825672498,3.660102622,3.57834787
"Antigua and Barbuda",4.21564854,4.176802337,4.147975378,4.222832438,4.200571509,4.065817649,4.000224006,3.904385907,3.905510982,3.802799296,3.717870025,3.556628239,3.490671338,3.481501075,3.455521496,3.376002428,3.322667974,3.269659734,3.227081916,3.199201575,3.247216633,3.268954189,3.269607219,3.287010049,3.351543794,3.319287809,3.371466068,3.389932889
Argentina,0.733000295,0.710646793,0.702504996,0.677861154,0.66958979,0.674158499,0.691782464,0.695240329,0.705421624,0.72621389,0.700315183,0.718266462,0.723704673,0.69661931,0.653182177,0.648379773,0.642269449,0.661427341,0.663969637,0.66893334,0.65475012,0.659274478,0.675849666,0.695645157,0.685381042,0.680243316,0.675841371,0.6698148
Armenia,1.254710121,1.351696783,1.490889635,1.585009274,1.489282529,1.482378145,1.540079957,1.540786315,1.56621371,1.472943531,1.368152551,1.322075423,1.26407924,1.17182408,1.152215071,1.106015025,1.040682718,0.94187005,0.879732308,0.817586147,0.749664005,0.68339481,0.607976938,0.557746799,0.537235507,0.538257004,0.54701481,0.553045633
Australia,1.179617836,1.170322662,1.176455435,1.156763478,1.207453759,1.202543832,1.260631122,1.273620659,1.291729636,1.321724106,1.336405466,1.325120256,1.341354805,1.355566758,1.316557702,1.308313762,1.302070122,1.30389513,1.298271895,1.29253914,1.271868642,1.24848431,1.205090587,1.178016765,1.198625024,1.210165558,1.212712081,1.222164925
Austria,0.926458441,0.96560714,0.995201471,1.021948572,1.12002116,1.177479452,1.186459779,1.20009786,1.233288765,1.280326037,1.261372173,1.28353247,1.317900198,1.26990638,1.234212474,1.144876242,1.094866199,1.088902476,1.068157759,1.099992811,1.076986707,1.072741974,1.080375995,1.072692416,1.087176968,1.122172052,1.113364668,1.072595378
Azerbaijan,2.087565278,2.136706305,2.243968463,2.328904861,2.421815624,2.506940777,2.650420422,2.767360197,2.843750699,2.883776491,2.903816415,2.828047511,2.769601566,2.744900934,2.742393596,2.764633401,2.625820647,2.537897619,2.516632922,2.463754592,2.439244884,2.409652852,2.358628082,2.314210348,2.275151144,2.211446875,2.172424229,2.150619711
