Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,0.220250759,0.215666195,0.196035098,0.182455194,0.18138718,0.178917633,0.176307281,0.175516467,0.175639394,0.180881437,0.186653399,0.190864593,0.188014039,0.185298722,0.186378546,0.183743691,0.185413661,0.186845984,0.186346129,0.186323032,0.186147417,0.185447671,0.185462558,0.185199115,0.185381297,0.186696178,0.187540671,0.187621454
Albania,0.822090672,0.861171654,0.881265723,0.879483531,0.874776097,0.881949651,0.935002724,0.976836823,0.971046428,1.006755878,1.077352037,1.119596895,1.168744404,1.173089828,1.151401787,1.109571586,1.064515535,1.016529331,0.93156497,0.887478637,0.866290945,0.910278835,0.940149864,0.968443682,1.004017853,1.035389256,1.062802216,1.090584669
Algeria,0.105170508,0.107333311,0.1099089,0.112960357,0.116614513,0.120392686,0.124820628,0.12949962,0.133770462,0.140034715,0.145992161,0.152082402,0.158080145,0.163136769,0.168320969,0.173268045,0.177580611,0.181238179,0.18449057,0.187673135,0.190949656,0.194373827,0.197175899,0.200293969,0.203459016,0.206354402,0.208937811,0.212868882
"American Samoa",0.080342783,0.080736266,0.081161828,0.081415844,0.082221521,0.083178987,0.084543492,0.085652073,0.086304706,0.086620642,0.086000152,0.086693516,0.087666883,0.089166982,0.091205286,0.093524637,0.095912199,0.097277719,0.099420798,0.102225867,0.104050609,0.107000637,0.109498035,0.1120899,0.1139524,0.116220239,0.117822158,0.119314003
Andorra,0.743765067,0.73007219,0.740341937,0.764327245,0.793472099,0.806944525,0.815822115,0.823071677,0.834657382,0.851788785,0.879001576,0.902153071,0.918209218,0.898867832,0.887255917,0.878976258,0.882245814,0.895012804,0.917836603,0.95528756,0.982382462,0.981204548,0.996702124,1.029699189,1.055996131,1.077887611,1.102196003,1.123869685
Angola,0.053299941,0.053440242,0.053812414,0.054713131,0.055335863,0.054632222,0.052159833,0.051335777,0.055119849,0.053605976,0.053072147,0.05219478,0.052026266,0.052256299,0.052616467,0.051620583,0.051220441,0.050448257,0.050371629,0.050194599,0.050126596,0.050181584,0.050331805,0.050443739,0.049962212,0.050514849,0.051005044,0.051723606
"Antigua and Barbuda",0.262828394,0.264169928,0.266450893,0.266349316,0.272514314,0.276313842,0.27753604,0.281119809,0.273844878,0.272662413,0.278384039,0.288281762,0.285110232,0.300575591,0.311012803,0.317739669,0.324656521,0.323733699,0.33286523,0.347090798,0.358022854,0.372326487,0.391626164,0.401196036,0.408672742,0.423724798,0.42868236,0.435736217
Argentina,0.274783563,0.276778417,0.276486251,0.27328829,0.276519864,0.28219939,0.281628032,0.28203541,0.280233295,0.292533534,0.293878903,0.289784431,0.293151776,0.291319485,0.279666861,0.270216375,0.264349112,0.263090102,0.257483727,0.254860287,0.256578056,0.252462247,0.251226157,0.252833751,0.24959246,0.255316332,0.258922436,0.261868399
Armenia,0.147631115,0.158807476,0.16521872,0.155396812,0.156603866,0.171891534,0.187562114,0.188088892,0.184289308,0.173394875,0.188610644,0.200962496,0.214399187,0.22459219,0.224937105,0.230629617,0.23748882,0.241854174,0.249903265,0.254925196,0.260182687,0.262841351,0.265973526,0.248872591,0.265035473,0.285364263,0.293229891,0.28708235
Australia,0.468837779,0.477468372,0.495406742,0.501648285,0.511099181,0.512688973,0.524022132,0.526395888,0.531436577,0.54683508,0.562973624,0.576684029,0.589601001,0.582327044,0.595829607,0.595787639,0.597148773,0.617091314,0.617474139,0.622369045,0.614358945,0.622255285,0.619038525,0.629556191,0.646319589,0.656569516,0.657630843,0.666379289
Austria,0.803423186,0.80756874,0.783447483,0.782847685,0.761685911,0.756444892,0.758309478,0.741884556,0.759281497,0.747007345,0.775941451,0.811875046,0.851792181,0.8934861,0.908478922,0.965188525,0.994984471,1.0421088,1.087530243,1.124653754,1.154375085,1.187492686,1.218286715,1.249844483,1.275717684,1.281411929,1.27117842,1.241765216
Azerbaijan,0.085891904,0.088254029,0.092381963,0.094972938,0.098146083,0.096087422,0.095541333,0.094524511,0.093526591,0.09357236,0.092635244,0.092892214,0.093678078,0.095840662,0.09761827,0.099528214,0.100834865,0.100804613,0.102983083,0.104766307,0.106622697,0.108063426,0.109171164,0.110035923,0.111131459,0.112610764,0.11479912,0.116648326
Bahamas,0.179877896,0.182711679,0.186103006,0.191611972,0.195434082,0.198627804,0.210803195,0.217613532,0.212659478,0.217517248,0.2200215,0.22486277,0.219846288,0.229478096,0.240773861,0.252020858,0.265617218,0.265209856,0.277802141,0.294398113,0.304392068,0.312274152,0.321249813,0.328344415,0.329417035,0.332081666,0.335090358,0.337714622
Bahrain,0.072729169,0.073921941,0.07542179,0.075607208,0.076378717,0.079527747,0.080732369,0.083081939,0.088204131,0.088461796,0.091213134,0.093079285,0.092386703,0.092031304,0.0921477,0.092923617,0.090278781,0.087770412,0.084312382,0.082313842,0.084272643,0.088979398,0.090912934,0.094740238,0.097765822,0.100575069,0.10506732,0.108573456
Bangladesh,0.096785001,0.09175162,0.091734108,0.090530478,0.089796242,0.091057384,0.090099993,0.090010143,0.090132894,0.090650081,0.092443093,0.093769131,0.094957682,0.097393382,0.099107264,0.101900591,0.104681185,0.107072138,0.108853949,0.108284279,0.10902833,0.109372259,0.110105294,0.11118527,0.113301913,0.115361127,0.117946863,0.122003656
Barbados,0.312253661,0.323429839,0.33176805,0.341923183,0.353424817,0.352789859,0.359406191,0.372477653,0.381438617,0.388390892,0.390751077,0.40396138,0.406788879,0.435280537,0.451411802,0.464462466,0.474043617,0.478536354,0.491622594,0.513687734,0.528157549,0.534550683,0.545785353,0.554468162,0.554501317,0.557931926,0.560980754,0.565505076
Belarus,0.623926308,0.630485331,0.613955003,0.639890001,0.605330453,0.612466222,0.585719794,0.556441322,0.568743873,0.542321788,0.542861297,0.578520242,0.608538853,0.611743041,0.618180933,0.635565707,0.630079676,0.619912751,0.626481086,0.638785254,0.648024681,0.664576177,0.619439954,0.619546532,0.613669801,0.594225577,0.595706184,0.604240231
Belgium,0.983683761,0.991397647,0.991621976,1.051802782,1.080521904,1.107175675,1.098857136,1.121707628,1.118994668,1.120664927,1.118553893,1.10005988,1.130659965,1.137314374,1.084374323,1.096956766,1.08685127,1.098420323,1.123814122,1.125943696,1.099576978,1.110156627,1.107913437,1.089869119,1.058468345,1.088619609,1.068534585,1.064919308
Belize,0.044319429,0.045512155,0.047131692,0.049226041,0.05130371,0.053491358,0.057425437,0.060412179,0.061899231,0.063224597,0.064218814,0.066031903,0.067091123,0.06887137,0.069617322,0.071019609,0.071720698,0.072791011,0.075215002,0.077637315,0.079581411,0.081849185,0.084855641,0.086236599,0.087788285,0.091272294,0.094328314,0.096041847
Benin,0.049017311,0.049074899,0.049219571,0.049379078,0.04991544,0.050292053,0.050675026,0.050723952,0.050763137,0.05032758,0.050000825,0.049711379,0.049508789,0.049137,0.048787712,0.048238951,0.048037723,0.047831729,0.047623137,0.047800022,0.048204638,0.048900985,0.049530781,0.050019696,0.050283066,0.050410856,0.050596243,0.051034497
Bermuda,0.217732963,0.220264598,0.223650985,0.225753243,0.22485215,0.222356932,0.225075048,0.23040948,0.222769809,0.218736204,0.217757752,0.219074834,0.216232128,0.222782023,0.226584028,0.232050773,0.233334878,0.230296669,0.235657377,0.242903409,0.247507504,0.247318553,0.25079745,0.253585582,0.25589243,0.260559092,0.262060126,0.264884848
Bhutan,0.105067042,0.108685858,0.114028294,0.115961434,0.117450722,0.117475899,0.116697122,0.117257589,0.117266825,0.117135044,0.118015691,0.118260101,0.118387237,0.119582589,0.120660052,0.122495785,0.123471376,0.124256023,0.124657862,0.125040407,0.125306046,0.125513714,0.126279545,0.12784201,0.129759122,0.131916228,0.134453832,0.137317094
Bolivia,0.100926199,0.102870378,0.104282212,0.106547329,0.108086053,0.110251266,0.110960982,0.114095958,0.116642597,0.119953761,0.123900392,0.126778277,0.129986042,0.132887124,0.134342177,0.136380653,0.137992515,0.140325447,0.141755672,0.143190548,0.144687987,0.146000016,0.147071256,0.148064831,0.149158802,0.150703516,0.152364761,0.153953891
"Bosnia and Herzegovina",0.505169698,0.527612624,0.559459493,0.58915936,0.603663547,0.621032701,0.629617199,0.613179378,0.582760811,0.594090369,0.605932943,0.617375411,0.62177486,0.617138104,0.613884829,0.631672087,0.634621267,0.653865123,0.644261989,0.649464863,0.655200298,0.661503554,0.664114071,0.673440913,0.681109145,0.695089613,0.70090304,0.707492455
Botswana,0.05888128,0.059388664,0.059948244,0.060518028,0.06081756,0.059976989,0.056966165,0.054589653,0.053291708,0.053150686,0.0542702,0.056602094,0.060238958,0.064093658,0.06694568,0.068186281,0.068807229,0.06858192,0.071673684,0.072719642,0.072396679,0.072895881,0.073174361,0.074245339,0.075138652,0.075619061,0.07530116,0.075727084
Brazil,0.096453585,0.099839485,0.104057285,0.109624354,0.113708595,0.117511225,0.123808409,0.129512211,0.133786604,0.138230767,0.140418018,0.141840039,0.144554274,0.147947886,0.150037989,0.151159143,0.15322625,0.154987658,0.157102066,0.158304233,0.161916345,0.164760715,0.166470095,0.166866013,0.1682065,0.170767142,0.177510918,0.185954799
Brunei,0.067902196,0.0680049,0.068217241,0.068622294,0.069354185,0.069906261,0.071034756,0.072468259,0.073747636,0.075372659,0.076979104,0.078409985,0.080319707,0.082413375,0.0847705,0.087018885,0.089213903,0.091502809,0.093795397,0.096763532,0.099677352,0.102434815,0.105096509,0.108119203,0.111107366,0.114457389,0.117692531,0.11996383
Bulgaria,0.689447049,0.696669623,0.728893304,0.765601445,0.850300822,0.942810622,1.04469184,1.173069643,1.180447003,1.201319448,1.178095971,1.142526382,1.067942055,0.982058417,0.950880204,0.931140066,0.91570886,0.88688774,0.855753484,0.856462156,0.854873285,0.862409491,0.854932134,0.859994742,0.881567759,0.893622738,0.907551396,0.920324308
"Burkina Faso",0.059835118,0.058859881,0.058281761,0.057584913,0.056973806,0.056482101,0.05574381,0.055394656,0.055157037,0.053777565,0.052495216,0.051479826,0.050541129,0.049971585,0.049447444,0.048785495,0.048532883,0.048147889,0.047769739,0.047483542,0.048176411,0.048448444,0.049598395,0.050332553,0.051046757,0.051625029,0.052318406,0.052761513
"Burma (Myanmar)",0.119858958,0.120707284,0.121432106,0.122140843,0.122785461,0.123524826,0.124386387,0.125300671,0.126224752,0.126968296,0.127816716,0.128793059,0.129815847,0.131289213,0.132445689,0.132852682,0.13399115,0.134475432,0.134997815,0.135303243,0.135104037,0.135177263,0.135463332,0.136602606,0.137601356,0.139033449,0.140425902,0.141722834
Burundi,0.049842536,0.049472095,0.050781867,0.051174616,0.049637969,0.050768037,0.052196465,0.051754696,0.050448482,0.048981431,0.047432456,0.045565394,0.044288852,0.043253038,0.042567289,0.041967941,0.040905282,0.039913576,0.038883099,0.037982908,0.038030641,0.038290988,0.03825067,0.038068954,0.038338264,0.03867467,0.038572311,0.03872655
Cambodia,0.066139373,0.065570468,0.065200777,0.065206047,0.065284801,0.065342764,0.065401565,0.065350785,0.065450394,0.065487241,0.065654423,0.066222545,0.066920624,0.067774274,0.068800572,0.069858435,0.070984809,0.072218024,0.073347759,0.074683595,0.076155078,0.077643793,0.079061687,0.080495887,0.082089156,0.08375617,0.085405248,0.086780093
Cameroon,0.057507575,0.058081638,0.058912236,0.059844591,0.060607196,0.061382723,0.062026331,0.062721717,0.062988147,0.062720054,0.062251135,0.061299653,0.060348725,0.059481635,0.058749056,0.058278428,0.058130242,0.057817795,0.057598448,0.057668662,0.057680514,0.057513046,0.057385913,0.05733967,0.057379382,0.057623339,0.058137257,0.058484673
Canada,0.906654972,0.927941931,0.959137732,1.00061342,1.036378409,1.076801943,1.092275719,1.125672468,1.172482984,1.209184823,1.248391731,1.269639929,1.299394218,1.303175136,1.302922622,1.317452353,1.313190553,1.334986045,1.34932778,1.343604395,1.336354443,1.352435731,1.390327757,1.388704019,1.421166144,1.443517722,1.434248421,1.437144795
"Cape Verde",0.046430174,0.046693141,0.046822157,0.047088874,0.047814343,0.048872189,0.050317278,0.051320785,0.051774708,0.051977942,0.05214849,0.052841973,0.053723601,0.054667054,0.055786954,0.057080581,0.058793455,0.060610622,0.062752127,0.065078661,0.067707945,0.070165791,0.072317685,0.074643229,0.076888006,0.079086713,0.081535627,0.08350025
"Central African Republic",0.05895422,0.05974829,0.059146393,0.060463498,0.060627507,0.060028895,0.061023593,0.060126114,0.060681851,0.061057763,0.060221929,0.060129905,0.060535957,0.06043394,0.060152667,0.060268028,0.060875122,0.060607161,0.060088186,0.060439314,0.061757783,0.062459305,0.062726686,0.06477847,0.066014411,0.066763422,0.066843344,0.066857308
Chad,0.051572062,0.049857756,0.04994999,0.050389343,0.049418835,0.048880393,0.049993097,0.050381805,0.050463681,0.050445123,0.049920914,0.049615687,0.048828853,0.048683068,0.047652291,0.046822546,0.046012993,0.045866356,0.045452745,0.045005967,0.045247989,0.045160305,0.045088672,0.044883597,0.044863953,0.044871976,0.045055204,0.045091719
Chile,0.11349469,0.109268119,0.106616911,0.112030433,0.113503902,0.115981701,0.11725825,0.118059908,0.11695338,0.119222196,0.123748861,0.131727812,0.132390095,0.139433022,0.14130108,0.144649356,0.144808183,0.147939274,0.146734293,0.149948417,0.151080762,0.150689808,0.151262813,0.15084349,0.14840892,0.152723573,0.157009807,0.160636327
China,0.099778554,0.101461225,0.105303709,0.106975194,0.10917425,0.111309629,0.114712589,0.117051829,0.11918651,0.116779718,0.113577084,0.108187394,0.105798765,0.103110329,0.10248331,0.101760741,0.101484129,0.102422009,0.104085002,0.105894227,0.107781656,0.110679088,0.113789509,0.116230217,0.119783342,0.123578359,0.126637124,0.127629329
Colombia,0.077488659,0.080965642,0.080759752,0.079031158,0.081012135,0.084076684,0.085414833,0.085826789,0.08742031,0.091994866,0.094688348,0.102193428,0.115222105,0.116549807,0.119702245,0.11895635,0.123539435,0.123350056,0.125383578,0.128066001,0.130022787,0.128307034,0.130650963,0.131568592,0.136116877,0.136743503,0.142021346,0.144677867
Comoros,0.062740324,0.063273827,0.063869864,0.064578099,0.065371921,0.065969952,0.066415413,0.066840685,0.066955762,0.066385563,0.06623147,0.065968259,0.066367409,0.066807855,0.06728137,0.068070945,0.069306096,0.070438796,0.071913938,0.073092494,0.074547815,0.076170871,0.077871206,0.079126112,0.08046444,0.081909432,0.083505637,0.085002878
"Congo (Brazzaville)",0.058876767,0.058590283,0.058766847,0.05953909,0.063068728,0.063964559,0.065768284,0.06761729,0.065103118,0.065651508,0.064366309,0.061854812,0.06081713,0.062348328,0.06303604,0.06407078,0.064780763,0.065669582,0.066681948,0.067185904,0.067955714,0.068527871,0.070343479,0.072024875,0.073789257,0.075319734,0.077126171,0.07920628
"Congo (Kinshasa)",0.044140889,0.044819267,0.044983105,0.044730166,0.044315693,0.044504984,0.045087938,0.043892334,0.044053871,0.044031668,0.043818216,0.043640804,0.043353907,0.043632909,0.0431109,0.042620456,0.04253978,0.042390735,0.042609049,0.042799937,0.043237079,0.043834774,0.044424082,0.045030132,0.04575442,0.046542841,0.047233936,0.048110245
"Costa Rica",0.106350061,0.107658839,0.105198234,0.108162694,0.117778718,0.118924281,0.114695731,0.117975587,0.122333617,0.124743214,0.120067533,0.125227918,0.140588844,0.145006873,0.154579986,0.14994756,0.149156587,0.138634913,0.139582577,0.146244795,0.157098322,0.158240879,0.162760689,0.165418805,0.168812536,0.175595702,0.185349611,0.190660015
