Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Paraguay,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Peru,1000,1000,1000,1000,1000,1000,500,500,500,500,500,500,500,500,500,500,500,200,200,200,200,200,100,100,100,100,100
Philippines,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200
Moldova,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Romania,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Rwanda,1600,1900,2000,2200,2500,2800,3200,3700,4100,4400,4600,4700,4700,4700,4000,3700,3200,2700,2300,2300,2100,1000,1100,1000,1000,1000,1000
"Saudi Arabia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Senegal,200,200,500,500,500,500,500,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,500,500
"Sierra Leone",200,200,500,500,500,500,500,500,500,500,500,500,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,500,500
Somalia,100,100,200,200,200,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
"South Africa",2700,4700,7800,"13 000","19 000","26 000","34 000","42 000","50 000","56 000","62 000","67 000","72 000","73 000","72 000","70 000","67 000","61 000","58 000","38 000","25 000","25 000","25 000","20 000","16 000","17 000","12 000"
"South Sudan",100,100,100,200,500,500,1000,1000,1200,1500,1900,2100,2400,2500,2700,2800,2900,3000,3000,3000,2800,2800,2800,2600,2700,2000,2400
Spain,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Sudan,100,100,100,100,100,200,200,200,200,200,500,500,500,500,500,500,500,500,500,500,500,1000,1000,1000,1000,1000,1000
Suriname,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Swaziland,200,500,1000,1100,1700,2200,2600,3000,3300,3400,3500,3500,3500,3400,3300,3200,2500,2500,2500,2100,1800,1500,1500,1300,1000,1000,1000
Sweden,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Tajikistan,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Thailand,500,1000,1400,1800,2200,2500,2800,2900,3000,3000,2400,2200,1900,1300,1000,1000,1000,1000,500,500,500,200,200,100,100,100,100
Togo,1000,1000,1000,1100,1300,1500,1800,2000,2100,2300,2400,2500,2600,2500,2500,2400,2300,2300,2300,2300,2200,1700,1600,1500,1300,1000,1000
"Trinidad and Tobago",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Uganda,"41 000","42 000","42 000","41 000","40 000","39 000","37 000","36 000","35 000","33 000","33 000","32 000","31 000","31 000","30 000","30 000","30 000","29 000","27 000","27 000","26 000","23 000","16 000","12 000",5300,4500,4600
Ukraine,100,100,100,100,200,200,200,500,500,500,500,500,500,500,500,1000,1000,1000,500,500,500,500,500,500,500,500,500
Tanzania,"13 000","16 000","20 000","23 000","25 000","28 000","30 000","31 000","32 000","32 000","32 000","32 000","31 000","30 000","28 000","26 000","24 000","21 000","18 000","17 000","11 000",9900,8600,8100,8300,9600,"10 000"
Uruguay,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Venezuela,100,100,100,100,200,200,200,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
Vietnam,100,100,100,100,100,100,200,200,500,500,500,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,500,500,500
Yemen,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Zambia,9000,"11 000","14 000","16 000","18 000","20 000","21 000","22 000","23 000","23 000","23 000","22 000","22 000","22 000","20 000","18 000","16 000","16 000","14 000","12 000","10 000","11 000","10 000","12 000","12 000",7900,8900
