Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Bulgaria,,,,,,,,,,,,,,,,7.25,7.25,7.25,7.25,7.25,7.25,7.114,6.978,6.842,6.706,6.57,6.418,6.266,6.114,5.962,5.81,5.41,5.28,5.3,5.21,4.98,5.24,5.05,4.98,4.9,4.89,4.93,4.88,4.66,4.78,4.88
"Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17,4.2,4.5,4.61,4.34,4.25,4.18,3.91,3.72,3.64,3.6
Burundi,,,,,,,,,,,4.34,4.262,4.184,4.106,4.028,3.95,3.982,4.014,4.046,4.078,4.11,4.142,4.174,4.206,4.238,4.27,3.976,3.682,3.388,3.094,2.8,2.8,2.8,2.32,2.49,2.78,3.16,3.15,2.95,2.9,2.78,2.85,3,3.24,3.36,3.09
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,4.55,4.58,4.61,4.76,4.56,4.1,4.19,4.35
Cameroon,,,,,,,,,,,4.5,4.51,4.52,4.53,4.54,4.55,4.54,4.53,4.52,4.51,4.5,4.384,4.268,4.152,4.036,3.92,3.732,3.544,3.356,3.168,2.98,2.98,2.92,2.95,2.76,2.74,3.01,3.08,2.96,3.49,3.52,3.41,3.44,3.28,3.37,3.26
Canada,8.35,7.848,7.346,6.844,6.342,5.84,6.108,6.376,6.644,6.912,7.18,7.32,7.46,7.6,7.74,7.88,7.974,8.068,8.162,8.256,8.35,8.47,8.59,8.71,8.83,8.95,8.88,8.81,8.74,8.67,8.6,8.37,7.88,8.17,7.98,8.08,8.22,8.42,8.24,8.1,8.16,8.12,7.99,7.99,8.05,7.85
"Cape Verde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.02,6.05,5.94,5.92,5.93,6.08
"Central African Republic",,,,,,,,,,,3.89,3.82,3.75,3.68,3.61,3.54,3.568,3.596,3.624,3.652,3.68,3.614,3.548,3.482,3.416,3.35,3.284,3.218,3.152,3.086,3.02,3.02,2.42,2.98,2.98,2.65,2,2.03,2.05,1.73,1.98,2.21,2.07,1.76,1.68,1.85
Chad,,,,,,,,,,,4.18,4.106,4.032,3.958,3.884,3.81,3.84,3.87,3.9,3.93,3.96,3.982,4.004,4.026,4.048,4.07,3.872,3.674,3.476,3.278,3.08,3.08,2.33,2.39,2.33,1.97,2.1,2.01,2.2,2.65,2.76,2.55,2.44,2.4,2.73,2.77
Chile,1.02,1.504,1.988,2.472,2.956,3.44,3.896,4.352,4.808,5.264,5.72,5.468,5.216,4.964,4.712,4.46,4.668,4.876,5.084,5.292,5.5,5.6,5.7,5.8,5.9,6,5.986,5.972,5.958,5.944,5.93,5.69,5.83,5.89,5.66,5.99,6.17,6.28,6.35,6.88,6.8,6.79,6.73,6.65,6.58,6.45
China,,,,,,,,,,,,,,,,6.78,6.582,6.384,6.186,5.988,5.79,5.73,5.67,5.61,5.55,5.49,5.528,5.566,5.604,5.642,5.68,5.82,5.88,5.95,5.63,5.6,5.85,6.31,6.45,6.29,6.13,5.93,5.89,5.54,5.51,5.63
Colombia,2.66,2.794,2.928,3.062,3.196,3.33,3.46,3.59,3.72,3.85,3.98,3.864,3.748,3.632,3.516,3.4,3.402,3.404,3.406,3.408,3.41,3.298,3.186,3.074,2.962,2.85,3.086,3.322,3.558,3.794,4.03,3.97,3.89,3.79,3.95,4.42,4.49,4.53,4.3,4.2,4.28,4.17,4.13,3.86,3.86,3.79
"Congo (Kinshasa)",,,,,,,,,,,1.58,1.592,1.604,1.616,1.628,1.64,1.638,1.636,1.634,1.632,1.63,1.502,1.374,1.246,1.118,0.99,1.092,1.194,1.296,1.398,1.5,1.5,1.5,1.35,1.36,1.37,1.87,1.44,1.43,2.24,2.59,2.26,2.04,1.83,1.62,2.65
"Congo (Brazzaville)",,,,,,,,,,,4.18,3.892,3.604,3.316,3.028,2.74,2.732,2.724,2.716,2.708,2.7,2.68,2.66,2.64,2.62,2.6,2.46,2.32,2.18,2.04,1.9,1.9,1.9,2.19,2.19,2.11,2.18,2.49,2.56,3.79,2.49,2.33,2.49,2.39,2.58,3.41
"Costa Rica",,,,,,,,,,,5.21,5.218,5.226,5.234,5.242,5.25,5.292,5.334,5.376,5.418,5.46,5.66,5.86,6.06,6.26,6.46,6.452,6.444,6.436,6.428,6.42,6.16,5.89,6.25,6.26,6.32,6.27,6.28,6.26,6.02,5.88,5.85,5.94,5.82,5.85,5.77
"Ivory Coast",,,,,,,,,,,,,,,,4.77,4.616,4.462,4.308,4.154,4,4.194,4.388,4.582,4.776,4.97,4.448,3.926,3.404,2.882,2.36,2.22,2.36,2.1,1.96,2.59,2.4,2.37,2.5,2.76,2.65,2.79,3.44,4.12,4.61,4.56
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,6.48,6.42,6.36,6.3,6.24,6.18,4.85,4.8,4.76,4.99,5.24,5.69,5.77,5.72,5.68,5.66,5.55,5.58,5.55,5.6,5.69
Cyprus,,,,,,,,,,,,,,,,3.79,4.298,4.806,5.314,5.822,6.33,6.424,6.518,6.612,6.706,6.8,6.954,7.108,7.262,7.416,7.57,7.57,7.57,6.61,6.85,7.05,7.05,6.83,6.73,6.59,6.53,6.43,6.12,6.06,6.1,5.84
"Czech Republic",,,,,,,,,,,,,,,,6.65,6.742,6.834,6.926,7.018,7.11,6.974,6.838,6.702,6.566,6.43,6.394,6.358,6.322,6.286,6.25,6.01,5.88,6,6.04,5.93,6.04,6.1,6.29,6.21,6.04,6.07,5.94,5.87,6.13,6.24
Denmark,8.24,7.824,7.408,6.992,6.576,6.16,6.364,6.568,6.772,6.976,7.18,7.32,7.46,7.6,7.74,7.88,7.974,8.068,8.162,8.256,8.35,8.498,8.646,8.794,8.942,9.09,9.066,9.042,9.018,8.994,8.97,8.75,8.78,8.92,8.72,8.99,9.03,9,8.79,8.52,8.67,8.16,7.98,8.09,8.2,8.25
"Dominican Republic",,,,,,,,,,,5.46,5.384,5.308,5.232,5.156,5.08,5.066,5.052,5.038,5.024,5.01,5.076,5.142,5.208,5.274,5.34,5.154,4.968,4.782,4.596,4.41,4.1,4.36,4.15,3.71,4.36,4.35,4.29,4.37,4.37,4.22,4.22,4.21,4.36,4.35,4.07
Ecuador,2.66,2.86,3.06,3.26,3.46,3.66,4.034,4.408,4.782,5.156,5.53,5.416,5.302,5.188,5.074,4.96,4.952,4.944,4.936,4.928,4.92,4.784,4.648,4.512,4.376,4.24,4.146,4.052,3.958,3.864,3.77,3.23,3.52,3.36,3.19,3.54,3.56,3.56,3.73,3.73,3.75,3.75,4.22,4.17,3.93,3.89
Egypt,1.02,1.408,1.796,2.184,2.572,2.96,2.858,2.756,2.654,2.552,2.45,2.916,3.382,3.848,4.314,4.78,4.446,4.112,3.778,3.444,3.11,3.356,3.602,3.848,4.094,4.34,4.408,4.476,4.544,4.612,4.68,3.88,4.09,3.92,3.74,4.86,5.15,5.45,5.03,4.73,4.56,3.96,3.52,3.31,3.54,3.48
"El Salvador",,,,,,,,,,,2.54,2.43,2.32,2.21,2.1,1.99,1.982,1.974,1.966,1.958,1.95,2.734,3.518,4.302,5.086,5.87,5.674,5.478,5.282,5.086,4.89,4.79,4.76,4.74,4.63,4.4,4.4,4.19,4.3,4.01,3.84,3.88,4.02,4.4,4.14,3.7
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,7.44,7.348,7.256,7.164,7.072,6.98,6.79,7.04,7.16,6.79,7.24,7.2,7.33,7.33,7.26,7.29,7.26,7.24,7.26,7.3,7.51
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,5.08,5.16,5.17,5.37,5.34,5.32,5.1,4.5,4.49,4.61
Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,5.51,5.66,5.81,5.96,6.11,6.26,6.26,6.26,6.22,6.22,6.34,6.22,6.17,5.99,5.55,5.55,5.66,5.65,5.54,5.98,6.12
Finland,7.09,6.664,6.238,5.812,5.386,4.96,5.334,5.708,6.082,6.456,6.83,7.04,7.25,7.46,7.67,7.88,7.974,8.068,8.162,8.256,8.35,8.536,8.722,8.908,9.094,9.28,9.246,9.212,9.178,9.144,9.11,8.94,9,8.98,8.68,9.07,9.11,9.14,8.8,8.75,8.85,8.91,8.9,8.85,8.88,8.88
France,7,6.518,6.036,5.554,5.072,4.59,4.962,5.334,5.706,6.078,6.45,6.61,6.77,6.93,7.09,7.25,7.346,7.442,7.538,7.634,7.73,7.682,7.634,7.586,7.538,7.49,7.476,7.462,7.448,7.434,7.42,6.73,6.91,7.05,7.12,7.19,7.5,7.6,7.34,7.34,7.3,7.13,7.03,6.84,6.97,7.07
Gabon,,,,,,,,,,,3.45,3.54,3.63,3.72,3.81,3.9,3.988,4.076,4.164,4.252,4.34,4.43,4.52,4.61,4.7,4.79,4.596,4.402,4.208,4.014,3.82,3.82,3.82,3.79,3.8,3.81,4.33,3.77,3.77,3.83,3.83,4.05,3.7,3.59,3.85,3.9
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65,5.68,5.39,5.23,5.28,5.26
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.79,6.79,6.79,3.98,4.11,5.08,5.32,5.73,5.58,5.55,5.71,5.68,5.77,6.19,6.61,6.57
Germany,8.35,8,7.65,7.3,6.95,6.6,6.82,7.04,7.26,7.48,7.7,7.656,7.612,7.568,7.524,7.48,7.654,7.828,8.002,8.176,8.35,8.506,8.662,8.818,8.974,9.13,9.02,8.91,8.8,8.69,8.58,8.28,8.29,8.43,8.37,8.8,8.7,8.52,8.2,8.21,7.97,7.99,7.94,7.76,7.73,7.45
Ghana,,,,,,,,,,,2.45,2.498,2.546,2.594,2.642,2.69,3.31,3.93,4.55,5.17,5.79,5.868,5.946,6.024,6.102,6.18,5.928,5.676,5.424,5.172,4.92,4.76,4.74,5.15,5.19,4.88,6.18,5.61,5.34,5.35,5.48,5.42,5.51,5.16,5.23,5.44
Greece,5.53,5.504,5.478,5.452,5.426,5.4,5.434,5.468,5.502,5.536,5.57,5.578,5.586,5.594,5.602,5.61,5.84,6.07,6.3,6.53,6.76,6.746,6.732,6.718,6.704,6.69,6.428,6.166,5.904,5.642,5.38,5.3,5.56,5.61,5.3,6.74,6.7,6.44,6.03,5.55,5.51,5.34,5.37,5.8,5.91,5.98
Guatemala,,,,,,,,,,,2.26,2.162,2.064,1.966,1.868,1.77,1.85,1.93,2.01,2.09,2.17,2.618,3.066,3.514,3.962,4.41,4.316,4.222,4.128,4.034,3.94,3.46,3.45,3.71,3.93,4.68,4.53,4.42,4.23,3.91,3.85,4.06,4.29,4.28,4.31,4.48
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,3,2.98
"Guinea Bissau",,,,,,,,,,,,,,,,1.79,1.958,2.126,2.294,2.462,2.63,2.452,2.274,2.096,1.918,1.74,1.864,1.988,2.112,2.236,2.36,2.36,1.86,1.99,2.69,2.85,3.81,3.31,2.94,2.95,2.55,2.55,3.03,3,3.68,3.86
Guyana,,,,,,,,,,,2.15,2.126,2.102,2.078,2.054,2.03,2.28,2.53,2.78,3.03,3.28,3.598,3.916,4.234,4.552,4.87,5.194,5.518,5.842,6.166,6.49,6.49,5.69,5.43,4.06,3.76,3.88,4.07,4.11,4.36,4.27,4.26,4.5,4.39,4.35,4.35
Haiti,,,,,,,,,,,2.11,2.242,2.374,2.506,2.638,2.77,2.586,2.402,2.218,2.034,1.85,2.214,2.578,2.942,3.306,3.67,3.622,3.574,3.526,3.478,3.43,2.24,2.18,2.36,2,2.52,2.98,2.35,2.55,2.4,2.01,2.04,2.23,2.31,2.47,2.48
Honduras,,,,,,,,,,,2.6,2.658,2.716,2.774,2.832,2.89,2.974,3.058,3.142,3.226,3.31,3.678,4.046,4.414,4.782,5.15,4.874,4.598,4.322,4.046,3.77,3.03,3.23,3.39,3.51,3.49,4.07,4.27,4,3.9,4.07,3.87,3.44,3.81,3.97,3.99
"Hong Kong",7.72,7.496,7.272,7.048,6.824,6.6,6.906,7.212,7.518,7.824,8.13,7.766,7.402,7.038,6.674,6.31,6.236,6.162,6.088,6.014,5.94,6.386,6.832,7.278,7.724,8.17,7.998,7.826,7.654,7.482,7.31,7.16,7.36,7.46,7.48,8.2,8.31,8.31,8.28,8.36,8.18,8.05,7.96,7.95,8.08,8.08
Hungary,,,,,,,,,,,,,,,,6.78,6.874,6.968,7.062,7.156,7.25,7.32,7.39,7.46,7.53,7.6,7.426,7.252,7.078,6.904,6.73,6.54,6.53,6.41,6.31,6.66,6.72,6.65,6.3,6.27,6.22,6.06,6.02,6.17,6.1,6.04
Iceland,7.09,6.664,6.238,5.812,5.386,4.96,5.334,5.708,6.082,6.456,6.83,7.04,7.25,7.46,7.67,7.88,7.974,8.068,8.162,8.256,8.35,8.34,8.33,8.32,8.31,8.3,8.382,8.464,8.546,8.628,8.71,8.58,8.66,8.86,8.66,9.05,8.89,8.86,8.56,8.45,8.33,8.24,8.17,8.15,8.32,8.45
India,3.62,3.314,3.008,2.702,2.396,2.09,2.7,3.31,3.92,4.53,5.14,4.988,4.836,4.684,4.532,4.38,4.284,4.188,4.092,3.996,3.9,4.294,4.688,5.082,5.476,5.87,5.756,5.642,5.528,5.414,5.3,5.1,5.33,5.28,5.78,6.51,6.15,6.03,6.05,5.67,5.45,5.58,5.49,4.73,4.72,5.1
Indonesia,2.92,2.946,2.972,2.998,3.024,3.05,3.008,2.966,2.924,2.882,2.84,3.014,3.188,3.362,3.536,3.71,3.702,3.694,3.686,3.678,3.67,3.488,3.306,3.124,2.942,2.76,2.776,2.792,2.808,2.824,2.84,2.56,3.28,3.52,3.17,3.57,3.69,3.78,3.94,4.42,4.25,4.35,4.42,4.59,4.54,4.52
Iran,3.65,3.656,3.662,3.668,3.674,3.68,3.218,2.756,2.294,1.832,1.37,1.448,1.526,1.604,1.682,1.76,1.75,1.74,1.73,1.72,1.71,2.33,2.95,3.57,4.19,4.81,4.818,4.826,4.834,4.842,4.85,4.85,4.85,4.73,4.73,4.75,3.88,4.74,4.76,4.35,4.39,4.43,4.21,4.07,4.4,4.54
Ireland,8.35,7.956,7.562,7.168,6.774,6.38,6.52,6.66,6.8,6.94,7.08,6.994,6.908,6.822,6.736,6.65,6.866,7.082,7.298,7.514,7.73,8.002,8.274,8.546,8.818,9.09,8.864,8.638,8.412,8.186,7.96,7.56,7.19,7.48,7.82,7.71,7.76,7.87,7.89,7.91,7.79,7.92,7.93,7.98,8.04,8
Israel,6.35,6.29,6.23,6.17,6.11,6.05,5.636,5.222,4.808,4.394,3.98,4.514,5.048,5.582,6.116,6.65,6.18,5.71,5.24,4.77,4.3,4.81,5.32,5.83,6.34,6.85,6.836,6.822,6.808,6.794,6.78,6.32,6.49,5.9,5.89,6.3,6.2,5.91,5.84,5.89,6.04,6.12,5.94,5.73,5.77,6.13
Italy,5.81,5.422,5.034,4.646,4.258,3.87,4.236,4.602,4.968,5.334,5.7,5.916,6.132,6.348,6.564,6.78,6.97,7.16,7.35,7.54,7.73,7.478,7.226,6.974,6.722,6.47,6.626,6.782,6.938,7.094,7.25,7.03,7.06,5.75,5.95,6.23,6.08,5.96,5.7,5.82,5.95,5.91,5.93,5.72,5.72,5.66
Jamaica,,,,,,,,,,,3.28,3.328,3.376,3.424,3.472,3.52,3.662,3.804,3.946,4.088,4.23,4.492,4.754,5.016,5.278,5.54,5.44,5.34,5.24,5.14,5.04,5.13,4.7,4.78,5.01,4.84,4.7,4.91,5,4.7,4.7,4.77,4.72,4.76,4.81,5.16
Japan,8.03,7.656,7.282,6.908,6.534,6.16,6.51,6.86,7.21,7.56,7.91,7.778,7.646,7.514,7.382,7.25,7.346,7.442,7.538,7.634,7.73,7.81,7.89,7.97,8.05,8.13,8.092,8.054,8.016,7.978,7.94,7.21,7.17,7.69,7.45,7.88,7.8,7.69,7.45,7.35,7.39,7.3,7.34,7.43,7.61,7.6
Jordan,,,,,,,,,,,1.81,1.996,2.182,2.368,2.554,2.74,2.812,2.884,2.956,3.028,3.1,3.406,3.712,4.018,4.324,4.63,4.722,4.814,4.906,4.998,5.09,4.45,4.93,4.74,4.71,5.28,5.32,5.41,5.43,4.96,4.79,4.8,4.85,4.78,4.62,4.76
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71,5.82,5.94,5.87,5.63,5.56,5.9,6.1,5.45,5.62,5.61
Kenya,4.69,4.484,4.278,4.072,3.866,3.66,3.768,3.876,3.984,4.092,4.2,4.352,4.504,4.656,4.808,4.96,4.97,4.98,4.99,5,5.01,4.694,4.378,4.062,3.746,3.43,3.672,3.914,4.156,4.398,4.64,4.64,3.91,4.59,4.26,4.26,4.39,4.47,4.16,3.89,4.05,4.52,4.72,4.85,4.81,4.75
"South Korea",5.19,5.016,4.842,4.668,4.494,4.32,4.616,4.912,5.208,5.504,5.8,5.38,4.96,4.54,4.12,3.7,4.05,4.4,4.75,5.1,5.45,5.484,5.518,5.552,5.586,5.62,5.804,5.988,6.172,6.356,6.54,6.81,6.72,6.82,6.84,6.9,7.48,7.28,6.76,6.39,6.38,6.52,6.32,5.97,6.24,6.45
Kuwait,,,,,,,,,,,1.47,2.106,2.742,3.378,4.014,4.65,4.154,3.658,3.162,2.666,2.17,2.918,3.666,4.414,5.162,5.91,5.926,5.942,5.958,5.974,5.99,5.99,5.99,5.86,5.4,5.81,5.93,5.85,5.67,5.72,5.65,5.71,5.71,5.05,4.97,4.99
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98,4.19,4.52,4.54,4.46,4.31,4.37,4.46,4.22,4.19,4.2
Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85,5.98
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,6.68,6.754,6.828,6.902,6.976,7.05,6.3,6.8,6.23,6.35,6.72,6.77,6.84,6.56,6.37,6.4,6.45,6.46,6.5,6.61,6.4
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16,4.18,3.88,3.58,3.91,4.05
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,4.14,4.12,4.3,4.43,4.32,4.38,4.6,4.98,5.47,5.76
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,4.68
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,3.21,3.21
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,6.55,6.674,6.798,6.922,7.046,7.17,6.06,6.25,6.28,6.05,6.37,6.59,6.8,6.53,6.44,6.45,6.49,6.39,6.3,6.44,6.53
Luxembourg,8.35,8.35,8.35,8.35,8.35,8.35,8.246,8.142,8.038,7.934,7.83,7.934,8.038,8.142,8.246,8.35,8.35,8.35,8.35,8.35,8.35,8.498,8.646,8.794,8.942,9.09,8.996,8.902,8.808,8.714,8.62,8.62,8.4,8.87,8.66,8.09,8.1,8.33,8.47,8.31,8.29,8.25,8.21,8.29,8.37,8.36
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89,5.89,5.89,3.69,3.66,4.19,4.38,4.97,5.21,5.18,5.13,5.27,5.25,5.24,5.37,5.07
Madagascar,,,,,,,,,,,,,,,,3.36,3.168,2.976,2.784,2.592,2.4,2.712,3.024,3.336,3.648,3.96,3.804,3.648,3.492,3.336,3.18,3.18,2.35,2.48,2.41,2.45,2.76,3.29,2.97,3.06,2.88,2.79,2.99,2.81,2.89,2.88
Malawi,,,,,,,,,,,3.42,3.49,3.56,3.63,3.7,3.77,3.862,3.954,4.046,4.138,4.23,4.456,4.682,4.908,5.134,5.36,5.346,5.332,5.318,5.304,5.29,5.36,5.37,5.32,4.75,5.01,5.66,5.54,5.5,5.43,5.27,4.99,4.84,4.9,4.73,4.62
Malaysia,5.19,4.976,4.762,4.548,4.334,4.12,4.468,4.816,5.164,5.512,5.86,5.81,5.76,5.71,5.66,5.61,5.646,5.682,5.718,5.754,5.79,5.81,5.83,5.85,5.87,5.89,5.7,5.51,5.32,5.13,4.94,5.28,5.54,5.57,5.94,6.21,5.89,5.84,5.46,5.33,5.72,5.79,5.66,5.81,5.87,5.76
Mali,,,,,,,,,,,3.63,3.428,3.226,3.024,2.822,2.62,2.612,2.604,2.596,2.588,2.58,3.05,3.52,3.99,4.46,4.93,4.634,4.338,4.042,3.746,3.45,3.45,3.09,3.16,3.31,3.52,4.1,3.72,3.66,3.94,3.87,3.98,3.53,3.39,3.69,3.63
Malta,,,,,,,,,,,,,,,,3.52,3.712,3.904,4.096,4.288,4.48,5.378,6.276,7.174,8.072,8.97,8.85,8.73,8.61,8.49,8.37,8.37,7.03,7.03,7.03,7.68,7.2,7.9,7.68,7.61,7.52,7.18,7.19,7.04,7.04,6.59
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71,3.75,3.44,3.21,3.69,3.72,3.85,3.69,3.33,3.25,3.28
Mauritius,,,,,,,,,,,,,,,,6.31,6.304,6.298,6.292,6.286,6.28,6.634,6.988,7.342,7.696,8.05,7.728,7.406,7.084,6.762,6.44,6.21,6.11,5.75,5.01,5.68,5.13,6.02,6.28,6.23,6.21,6.37,6.56,6.46,6.4,6.47
