Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Azerbaijan,52.9,52.68,52.46,52.24,52.02,51.8,52.16,52.52,52.88,53.24,53.6,53.96,54.32,54.68,55.04,55.4,56.3,57.2,58.1,59,59.9,60.82,61.74,62.66,63.58,64.5
Bahamas,50.9,51.54,52.18,52.82,53.46,54.1,54.68,55.26,55.84,56.42,57,57.58,58.16,58.74,59.32,59.9,60.34,60.78,61.22,61.66,62.1,62.46,62.82,63.18,63.54,63.9
Bahrain,59.7,60.4,61.1,61.8,62.5,63.2,64.02,64.84,65.66,66.48,67.3,68.1,68.9,69.7,70.5,71.3,72.48,73.66,74.84,76.02,77.2,77.56,77.92,78.28,78.64,79
Bangladesh,32.6,33.24,33.88,34.52,35.16,35.8,36.56,37.32,38.08,38.84,39.6,40.54,41.48,42.42,43.36,44.3,45.18,46.06,46.94,47.82,48.7,49.3,49.9,50.5,51.1,51.7
Barbados,55.9,56.62,57.34,58.06,58.78,59.5,60.12,60.74,61.36,61.98,62.6,62.94,63.28,63.62,63.96,64.3,64.54,64.78,65.02,65.26,65.5,65.76,66.02,66.28,66.54,66.8
Belarus,63.9,63.76,63.62,63.48,63.34,63.2,63.68,64.16,64.64,65.12,65.6,66.08,66.56,67.04,67.52,68,68.74,69.48,70.22,70.96,71.7,72.24,72.78,73.32,73.86,74.4
Belgium,75.4,76.08,76.76,77.44,78.12,78.8,79.36,79.92,80.48,81.04,81.6,82.2,82.8,83.4,84,84.6,84.94,85.28,85.62,85.96,86.3,86.62,86.94,87.26,87.58,87.9
Belize,49.7,49.86,50.02,50.18,50.34,50.5,50.52,50.54,50.56,50.58,50.6,51.22,51.84,52.46,53.08,53.7,54.22,54.74,55.26,55.78,56.3,56.7,57.1,57.5,57.9,58.3
Benin,36.9,36.92,36.94,36.96,36.98,37,37.06,37.12,37.18,37.24,37.3,37.92,38.54,39.16,39.78,40.4,40.62,40.84,41.06,41.28,41.5,41.8,42.1,42.4,42.7,43
Bermuda,60.8,61.6,62.4,63.2,64,64.8,66.16,67.52,68.88,70.24,71.6,72.1,72.6,73.1,73.6,74.1,74.68,75.26,75.84,76.42,77,77.4,77.8,78.2,78.6,79
Bhutan,34.6,35.2,35.8,36.4,37,37.6,38.54,39.48,40.42,41.36,42.3,43.08,43.86,44.64,45.42,46.2,46.98,47.76,48.54,49.32,50.1,50.62,51.14,51.66,52.18,52.7
Bolivia,40.5,41.16,41.82,42.48,43.14,43.8,44.74,45.68,46.62,47.56,48.5,49.46,50.42,51.38,52.34,53.3,53.92,54.54,55.16,55.78,56.4,56.96,57.52,58.08,58.64,59.2
"Bosnia and Herzegovina",60.9,61.14,61.38,61.62,61.86,62.1,63.44,64.78,66.12,67.46,68.8,69.46,70.12,70.78,71.44,72.1,72.74,73.38,74.02,74.66,75.3,75.88,76.46,77.04,77.62,78.2
Botswana,44.9,45,45.1,45.2,45.3,45.4,45.06,44.72,44.38,44.04,43.7,43.74,43.78,43.82,43.86,43.9,44.84,45.78,46.72,47.66,48.6,49.1,49.6,50.1,50.6,51.1
Brazil,50.1,50.84,51.58,52.32,53.06,53.8,54.44,55.08,55.72,56.36,57,57.58,58.16,58.74,59.32,59.9,60.44,60.98,61.52,62.06,62.6,63.06,63.52,63.98,64.44,64.9
Brunei,62,62.46,62.92,63.38,63.84,64.3,64.78,65.26,65.74,66.22,66.7,67.08,67.46,67.84,68.22,68.6,68.78,68.96,69.14,69.32,69.5,69.6,69.7,69.8,69.9,70
Bulgaria,63,63.04,63.08,63.12,63.16,63.2,63.52,63.84,64.16,64.48,64.8,65.18,65.56,65.94,66.32,66.7,66.94,67.18,67.42,67.66,67.9,68.6,69.3,70,70.7,71.4
"Burkina Faso",32.9,33.14,33.38,33.62,33.86,34.1,34.48,34.86,35.24,35.62,36,36.86,37.72,38.58,39.44,40.3,40.78,41.26,41.74,42.22,42.7,42.74,42.78,42.82,42.86,42.9
"Burma (Myanmar)",29.7,30.08,30.46,30.84,31.22,31.6,32.22,32.84,33.46,34.08,34.7,35.66,36.62,37.58,38.54,39.5,40.48,41.46,42.44,43.42,44.4,45.2,46,46.8,47.6,48.4
Burundi,23.5,23.48,23.46,23.44,23.42,23.4,24.12,24.84,25.56,26.28,27,28.7,30.4,32.1,33.8,35.5,36.5,37.5,38.5,39.5,40.5,40.48,40.46,40.44,40.42,40.4
Cambodia,30,30.26,30.52,30.78,31.04,31.3,31.86,32.42,32.98,33.54,34.1,35.42,36.74,38.06,39.38,40.7,41.66,42.62,43.58,44.54,45.5,46.54,47.58,48.62,49.66,50.7
Cameroon,38.3,38.18,38.06,37.94,37.82,37.7,37.6,37.5,37.4,37.3,37.2,37.96,38.72,39.48,40.24,41,41.3,41.6,41.9,42.2,42.5,42.88,43.26,43.64,44.02,44.4
Canada,78.9,79.26,79.62,79.98,80.34,80.7,81.2,81.7,82.2,82.7,83.2,83.5,83.8,84.1,84.4,84.7,85.02,85.34,85.66,85.98,86.3,86.56,86.82,87.08,87.34,87.6
"Cape Verde",50.1,49.94,49.78,49.62,49.46,49.3,49.6,49.9,50.2,50.5,50.8,51.38,51.96,52.54,53.12,53.7,54.54,55.38,56.22,57.06,57.9,58.66,59.42,60.18,60.94,61.7
"Central African Republic",25.5,25.56,25.62,25.68,25.74,25.8,25.98,26.16,26.34,26.52,26.7,26.96,27.22,27.48,27.74,28,28.16,28.32,28.48,28.64,28.8,28.76,28.72,28.68,28.64,28.6
Chad,35.6,35.52,35.44,35.36,35.28,35.2,34.58,33.96,33.34,32.72,32.1,32.5,32.9,33.3,33.7,34.1,34.54,34.98,35.42,35.86,36.3,36.58,36.86,37.14,37.42,37.7
Chile,58.8,59.88,60.96,62.04,63.12,64.2,65.2,66.2,67.2,68.2,69.2,69.76,70.32,70.88,71.44,72,72.38,72.76,73.14,73.52,73.9,74.32,74.74,75.16,75.58,76
China,49.5,50.34,51.18,52.02,52.86,53.7,54.52,55.34,56.16,56.98,57.8,58.98,60.16,61.34,62.52,63.7,64.94,66.18,67.42,68.66,69.9,70.76,71.62,72.48,73.34,74.2
Colombia,51.1,51.86,52.62,53.38,54.14,54.9,55.6,56.3,57,57.7,58.4,59.04,59.68,60.32,60.96,61.6,62.16,62.72,63.28,63.84,64.4,65.08,65.76,66.44,67.12,67.8
Comoros,32.7,33.02,33.34,33.66,33.98,34.3,35.12,35.94,36.76,37.58,38.4,39.54,40.68,41.82,42.96,44.1,44.72,45.34,45.96,46.58,47.2,47.3,47.4,47.5,47.6,47.7
"Congo (Brazzaville)",32.2,32.04,31.88,31.72,31.56,31.4,31.78,32.16,32.54,32.92,33.3,34.5,35.7,36.9,38.1,39.3,39.68,40.06,40.44,40.82,41.2,41.66,42.12,42.58,43.04,43.5
"Congo (Kinshasa)",35.6,35.7,35.8,35.9,36,36.1,36.12,36.14,36.16,36.18,36.2,36.58,36.96,37.34,37.72,38.1,38.34,38.58,38.82,39.06,39.3,39.52,39.74,39.96,40.18,40.4
"Costa Rica",62.1,62.24,62.38,62.52,62.66,62.8,63.32,63.84,64.36,64.88,65.4,66.04,66.68,67.32,67.96,68.6,69.04,69.48,69.92,70.36,70.8,71.22,71.64,72.06,72.48,72.9
Croatia,68.8,69.12,69.44,69.76,70.08,70.4,71,71.6,72.2,72.8,73.4,74.08,74.76,75.44,76.12,76.8,77.22,77.64,78.06,78.48,78.9,79.44,79.98,80.52,81.06,81.6
Cuba,64.1,64.32,64.54,64.76,64.98,65.2,65.7,66.2,66.7,67.2,67.7,68.26,68.82,69.38,69.94,70.5,70.82,71.14,71.46,71.78,72.1,72.38,72.66,72.94,73.22,73.5
Cyprus,72,72.28,72.56,72.84,73.12,73.4,74,74.6,75.2,75.8,76.4,76.96,77.52,78.08,78.64,79.2,79.88,80.56,81.24,81.92,82.6,83.14,83.68,84.22,84.76,85.3
"Czech Republic",68.3,69.28,70.26,71.24,72.22,73.2,73.98,74.76,75.54,76.32,77.1,77.52,77.94,78.36,78.78,79.2,79.72,80.24,80.76,81.28,81.8,82.4,83,83.6,84.2,84.8
Denmark,76.6,76.72,76.84,76.96,77.08,77.2,77.66,78.12,78.58,79.04,79.5,79.98,80.46,80.94,81.42,81.9,82.24,82.58,82.92,83.26,83.6,84.02,84.44,84.86,85.28,85.7
Djibouti,38.9,38.88,38.86,38.84,38.82,38.8,38.92,39.04,39.16,39.28,39.4,39.7,40,40.3,40.6,40.9,41.36,41.82,42.28,42.74,43.2,43.5,43.8,44.1,44.4,44.7
Dominica,53,53.32,53.64,53.96,54.28,54.6,55.22,55.84,56.46,57.08,57.7,57.96,58.22,58.48,58.74,59,58.9,58.8,58.7,58.6,58.5,58.42,58.34,58.26,58.18,58.1
"Dominican Republic",47.9,48.76,49.62,50.48,51.34,52.2,53.08,53.96,54.84,55.72,56.6,57,57.4,57.8,58.2,58.6,59.04,59.48,59.92,60.36,60.8,61.14,61.48,61.82,62.16,62.5
Ecuador,45.4,46.06,46.72,47.38,48.04,48.7,49.66,50.62,51.58,52.54,53.5,54.02,54.54,55.06,55.58,56.1,56.6,57.1,57.6,58.1,58.6,59.12,59.64,60.16,60.68,61.2
Egypt,45,45.86,46.72,47.58,48.44,49.3,50.32,51.34,52.36,53.38,54.4,54.9,55.4,55.9,56.4,56.9,57.16,57.42,57.68,57.94,58.2,58.76,59.32,59.88,60.44,61
"El Salvador",44.3,45.24,46.18,47.12,48.06,49,50.26,51.52,52.78,54.04,55.3,56.16,57.02,57.88,58.74,59.6,60.12,60.64,61.16,61.68,62.2,62.64,63.08,63.52,63.96,64.4
"Equatorial Guinea",26.1,26.38,26.66,26.94,27.22,27.5,29.08,30.66,32.24,33.82,35.4,36.9,38.4,39.9,41.4,42.9,43.44,43.98,44.52,45.06,45.6,46.16,46.72,47.28,47.84,48.4
Eritrea,28.9,30.18,31.46,32.74,34.02,35.3,35.84,36.38,36.92,37.46,38,38.16,38.32,38.48,38.64,38.8,38.6,38.4,38.2,38,37.8,37.86,37.92,37.98,38.04,38.1
Estonia,65.8,65.14,64.48,63.82,63.16,62.5,63.48,64.46,65.44,66.42,67.4,68.2,69,69.8,70.6,71.4,72.62,73.84,75.06,76.28,77.5,78.28,79.06,79.84,80.62,81.4
Ethiopia,23.1,23.84,24.58,25.32,26.06,26.8,27.56,28.32,29.08,29.84,30.6,31.46,32.32,33.18,34.04,34.9,36,37.1,38.2,39.3,40.4,41.16,41.92,42.68,43.44,44.2
Fiji,43.9,43.94,43.98,44.02,44.06,44.1,44.22,44.34,44.46,44.58,44.7,44.76,44.82,44.88,44.94,45,45.08,45.16,45.24,45.32,45.4,45.64,45.88,46.12,46.36,46.6
Finland,75.4,76.08,76.76,77.44,78.12,78.8,79.44,80.08,80.72,81.36,82,82.5,83,83.5,84,84.5,85.04,85.58,86.12,86.66,87.2,87.68,88.16,88.64,89.12,89.6
France,74.3,74.94,75.58,76.22,76.86,77.5,78.06,78.62,79.18,79.74,80.3,81.08,81.86,82.64,83.42,84.2,84.5,84.8,85.1,85.4,85.7,86.14,86.58,87.02,87.46,87.9
Gabon,39.1,39.3,39.5,39.7,39.9,40.1,40.44,40.78,41.12,41.46,41.8,42.26,42.72,43.18,43.64,44.1,44.96,45.82,46.68,47.54,48.4,49,49.6,50.2,50.8,51.4
Gambia,41.3,41.52,41.74,41.96,42.18,42.4,42.58,42.76,42.94,43.12,43.3,43.76,44.22,44.68,45.14,45.6,46.02,46.44,46.86,47.28,47.7,48.1,48.5,48.9,49.3,49.7
Georgia,58.4,58.76,59.12,59.48,59.84,60.2,60.34,60.48,60.62,60.76,60.9,60.86,60.82,60.78,60.74,60.7,60.72,60.74,60.76,60.78,60.8,61.06,61.32,61.58,61.84,62.1
Germany,73.1,73.9,74.7,75.5,76.3,77.1,77.8,78.5,79.2,79.9,80.6,81.12,81.64,82.16,82.68,83.2,83.54,83.88,84.22,84.56,84.9,85.2,85.5,85.8,86.1,86.4
Ghana,34.8,35.54,36.28,37.02,37.76,38.5,38.86,39.22,39.58,39.94,40.3,41.08,41.86,42.64,43.42,44.2,44.82,45.44,46.06,46.68,47.3,47.78,48.26,48.74,49.22,49.7
Greece,76.5,77.1,77.7,78.3,78.9,79.5,80.04,80.58,81.12,81.66,82.2,82.64,83.08,83.52,83.96,84.4,84.56,84.72,84.88,85.04,85.2,85.56,85.92,86.28,86.64,87
Greenland,59,59.66,60.32,60.98,61.64,62.3,62.7,63.1,63.5,63.9,64.3,64.6,64.9,65.2,65.5,65.8,66.26,66.72,67.18,67.64,68.1,68.68,69.26,69.84,70.42,71
Grenada,49.4,50.08,50.76,51.44,52.12,52.8,53.04,53.28,53.52,53.76,54,54.22,54.44,54.66,54.88,55.1,55.48,55.86,56.24,56.62,57,57.26,57.52,57.78,58.04,58.3
Guam,61.5,61.92,62.34,62.76,63.18,63.6,64.28,64.96,65.64,66.32,67,66.88,66.76,66.64,66.52,66.4,65.86,65.32,64.78,64.24,63.7,63.64,63.58,63.52,63.46,63.4
Guatemala,40.1,40.96,41.82,42.68,43.54,44.4,45.26,46.12,46.98,47.84,48.7,49.22,49.74,50.26,50.78,51.3,51.68,52.06,52.44,52.82,53.2,53.7,54.2,54.7,55.2,55.7
Guinea,32.6,32.8,33,33.2,33.4,33.6,33.68,33.76,33.84,33.92,34,34.6,35.2,35.8,36.4,37,37.12,37.24,37.36,37.48,37.6,37.8,38,38.2,38.4,38.6
"Guinea Bissau",32.7,32.78,32.86,32.94,33.02,33.1,33.2,33.3,33.4,33.5,33.6,33.54,33.48,33.42,33.36,33.3,33.66,34.02,34.38,34.74,35.1,35.34,35.58,35.82,36.06,36.3
Guyana,39.3,39.7,40.1,40.5,40.9,41.3,41.54,41.78,42.02,42.26,42.5,42.94,43.38,43.82,44.26,44.7,45.16,45.62,46.08,46.54,47,47.56,48.12,48.68,49.24,49.8
Haiti,24.9,25.76,26.62,27.48,28.34,29.2,29.9,30.6,31.3,32,32.7,33.12,33.54,33.96,34.38,34.8,35.02,35.24,35.46,35.68,35.9,36.42,36.94,37.46,37.98,38.5
Honduras,42.3,42.98,43.66,44.34,45.02,45.7,46.08,46.46,46.84,47.22,47.6,47.98,48.36,48.74,49.12,49.5,49.96,50.42,50.88,51.34,51.8,52.22,52.64,53.06,53.48,53.9
Hungary,64.6,65.12,65.64,66.16,66.68,67.2,67.96,68.72,69.48,70.24,71,71.54,72.08,72.62,73.16,73.7,74.18,74.66,75.14,75.62,76.1,76.8,77.5,78.2,78.9,79.6
Iceland,81.9,82.36,82.82,83.28,83.74,84.2,84.78,85.36,85.94,86.52,87.1,87.64,88.18,88.72,89.26,89.8,90.26,90.72,91.18,91.64,92.1,92.4,92.7,93,93.3,93.6
India,30.7,31.18,31.66,32.14,32.62,33.1,33.54,33.98,34.42,34.86,35.3,35.88,36.46,37.04,37.62,38.2,38.8,39.4,40,40.6,41.2,41.92,42.64,43.36,44.08,44.8
Indonesia,37.2,37.7,38.2,38.7,39.2,39.7,40.02,40.34,40.66,40.98,41.3,41.8,42.3,42.8,43.3,43.8,44.4,45,45.6,46.2,46.8,47.28,47.76,48.24,48.72,49.2
Iran,54.6,55.6,56.6,57.6,58.6,59.6,60.38,61.16,61.94,62.72,63.5,63.94,64.38,64.82,65.26,65.7,66.34,66.98,67.62,68.26,68.9,69.34,69.78,70.22,70.66,71.1
Iraq,51.1,51.02,50.94,50.86,50.78,50.7,50.92,51.14,51.36,51.58,51.8,52.32,52.84,53.36,53.88,54.4,54.96,55.52,56.08,56.64,57.2,57.78,58.36,58.94,59.52,60.1
Ireland,75.6,76.16,76.72,77.28,77.84,78.4,78.64,78.88,79.12,79.36,79.6,80.38,81.16,81.94,82.72,83.5,84,84.5,85,85.5,86,86.48,86.96,87.44,87.92,88.4
Israel,71.3,71.9,72.5,73.1,73.7,74.3,74.94,75.58,76.22,76.86,77.5,78.06,78.62,79.18,79.74,80.3,80.98,81.66,82.34,83.02,83.7,84.06,84.42,84.78,85.14,85.5
Italy,76.2,76.78,77.36,77.94,78.52,79.1,79.78,80.46,81.14,81.82,82.5,83.1,83.7,84.3,84.9,85.5,85.9,86.3,86.7,87.1,87.5,87.74,87.98,88.22,88.46,88.7
"Ivory Coast",35.5,35.04,34.58,34.12,33.66,33.2,33.44,33.68,33.92,34.16,34.4,35.04,35.68,36.32,36.96,37.6,38.22,38.84,39.46,40.08,40.7,41.04,41.38,41.72,42.06,42.4
Jamaica,55,55.6,56.2,56.8,57.4,58,58.3,58.6,58.9,59.2,59.5,60.04,60.58,61.12,61.66,62.2,62.34,62.48,62.62,62.76,62.9,63.06,63.22,63.38,63.54,63.7
Japan,78.3,78.78,79.26,79.74,80.22,80.7,81.14,81.58,82.02,82.46,82.9,83.44,83.98,84.52,85.06,85.6,86.04,86.48,86.92,87.36,87.8,88.04,88.28,88.52,88.76,89
Jordan,59.1,59.68,60.26,60.84,61.42,62,62.6,63.2,63.8,64.4,65,65.68,66.36,67.04,67.72,68.4,69.58,70.76,71.94,73.12,74.3,74.74,75.18,75.62,76.06,76.5
Kazakhstan,55.1,54.06,53.02,51.98,50.94,49.9,50.18,50.46,50.74,51.02,51.3,51.42,51.54,51.66,51.78,51.9,53.1,54.3,55.5,56.7,57.9,58.54,59.18,59.82,60.46,61.1
Kenya,42.6,42.54,42.48,42.42,42.36,42.3,42.64,42.98,43.32,43.66,44,44.48,44.96,45.44,45.92,46.4,46.62,46.84,47.06,47.28,47.5,47.74,47.98,48.22,48.46,48.7
Kiribati,35.4,35.62,35.84,36.06,36.28,36.5,37.14,37.78,38.42,39.06,39.7,39.98,40.26,40.54,40.82,41.1,41.6,42.1,42.6,43.1,43.6,43.86,44.12,44.38,44.64,44.9
Kuwait,71.7,71.64,71.58,71.52,71.46,71.4,72.1,72.8,73.5,74.2,74.9,75.06,75.22,75.38,75.54,75.7,76.1,76.5,76.9,77.3,77.7,78.56,79.42,80.28,81.14,82
Kyrgyzstan,52.5,52.34,52.18,52.02,51.86,51.7,51.84,51.98,52.12,52.26,52.4,52.84,53.28,53.72,54.16,54.6,55.22,55.84,56.46,57.08,57.7,58.24,58.78,59.32,59.86,60.4
Laos,23.8,24.18,24.56,24.94,25.32,25.7,26.3,26.9,27.5,28.1,28.7,29.68,30.66,31.64,32.62,33.6,34.8,36,37.2,38.4,39.6,40.66,41.72,42.78,43.84,44.9
Latvia,65.7,65.04,64.38,63.72,63.06,62.4,63.66,64.92,66.18,67.44,68.7,69.1,69.5,69.9,70.3,70.7,71.44,72.18,72.92,73.66,74.4,75.06,75.72,76.38,77.04,77.7
Lebanon,58.7,59.64,60.58,61.52,62.46,63.4,64.42,65.44,66.46,67.48,68.5,69.42,70.34,71.26,72.18,73.1,73.88,74.66,75.44,76.22,77,77.6,78.2,78.8,79.4,80
Lesotho,40.8,41,41.2,41.4,41.6,41.8,41.32,40.84,40.36,39.88,39.4,38.16,36.92,35.68,34.44,33.2,33.44,33.68,33.92,34.16,34.4,34.66,34.92,35.18,35.44,35.7
Liberia,34.7,35.18,35.66,36.14,36.62,37.1,37.58,38.06,38.54,39.02,39.5,39.94,40.38,40.82,41.26,41.7,42,42.3,42.6,42.9,43.2,43.64,44.08,44.52,44.96,45.4
Libya,60,60.74,61.48,62.22,62.96,63.7,64.04,64.38,64.72,65.06,65.4,65.74,66.08,66.42,66.76,67.1,67.62,68.14,68.66,69.18,69.7,69.74,69.78,69.82,69.86,69.9
Lithuania,67,66.44,65.88,65.32,64.76,64.2,65.28,66.36,67.44,68.52,69.6,69.72,69.84,69.96,70.08,70.2,70.88,71.56,72.24,72.92,73.6,74.2,74.8,75.4,76,76.6
Luxembourg,74.5,75.36,76.22,77.08,77.94,78.8,79.48,80.16,80.84,81.52,82.2,82.74,83.28,83.82,84.36,84.9,85.42,85.94,86.46,86.98,87.5,87.86,88.22,88.58,88.94,89.3
"Macedonia (F.Y.R.O.M.)",61.9,62.2,62.5,62.8,63.1,63.4,64.12,64.84,65.56,66.28,67,67.58,68.16,68.74,69.32,69.9,70.76,71.62,72.48,73.34,74.2,74.56,74.92,75.28,75.64,76
Madagascar,34.8,35.14,35.48,35.82,36.16,36.5,36.94,37.38,37.82,38.26,38.7,39.28,39.86,40.44,41.02,41.6,41.78,41.96,42.14,42.32,42.5,42.74,42.98,43.22,43.46,43.7
Malawi,34.7,34.84,34.98,35.12,35.26,35.4,35.62,35.84,36.06,36.28,36.5,37.32,38.14,38.96,39.78,40.6,41.34,42.08,42.82,43.56,44.3,44.84,45.38,45.92,46.46,47
Malaysia,54.2,54.8,55.4,56,56.6,57.2,57.82,58.44,59.06,59.68,60.3,60.88,61.46,62.04,62.62,63.2,63.34,63.48,63.62,63.76,63.9,64.44,64.98,65.52,66.06,66.6
Maldives,45.9,47.04,48.18,49.32,50.46,51.6,53.14,54.68,56.22,57.76,59.3,60.86,62.42,63.98,65.54,67.1,68.26,69.42,70.58,71.74,72.9,73.42,73.94,74.46,74.98,75.5
Mali,32.7,32.92,33.14,33.36,33.58,33.8,34.58,35.36,36.14,36.92,37.7,38.86,40.02,41.18,42.34,43.5,43.68,43.86,44.04,44.22,44.4,44.64,44.88,45.12,45.36,45.6
Malta,74.7,75.12,75.54,75.96,76.38,76.8,77.22,77.64,78.06,78.48,78.9,79.4,79.9,80.4,80.9,81.4,81.7,82,82.3,82.6,82.9,83.34,83.78,84.22,84.66,85.1
"Marshall Islands",41.2,41.6,42,42.4,42.8,43.2,43.2,43.2,43.2,43.2,43.2,43.42,43.64,43.86,44.08,44.3,44.8,45.3,45.8,46.3,46.8,47.4,48,48.6,49.2,49.8
Mauritania,37.3,37.62,37.94,38.26,38.58,38.9,39.7,40.5,41.3,42.1,42.9,43.7,44.5,45.3,46.1,46.9,47.44,47.98,48.52,49.06,49.6,50.08,50.56,51.04,51.52,52
Mauritius,53.6,54.34,55.08,55.82,56.56,57.3,57.8,58.3,58.8,59.3,59.8,60.2,60.6,61,61.4,61.8,62.1,62.4,62.7,63,63.3,63.78,64.26,64.74,65.22,65.7
Mexico,49.2,50.18,51.16,52.14,53.12,54.1,54.76,55.42,56.08,56.74,57.4,57.74,58.08,58.42,58.76,59.1,59.38,59.66,59.94,60.22,60.5,60.92,61.34,61.76,62.18,62.6
Moldova,59.6,58.88,58.16,57.44,56.72,56,56.96,57.92,58.88,59.84,60.8,61.6,62.4,63.2,64,64.8,65.2,65.6,66,66.4,66.8,68.06,69.32,70.58,71.84,73.1
Mongolia,42.3,42.26,42.22,42.18,42.14,42.1,42.62,43.14,43.66,44.18,44.7,45.94,47.18,48.42,49.66,50.9,51.7,52.5,53.3,54.1,54.9,55.62,56.34,57.06,57.78,58.5
Montenegro,70.2,70.2,70.2,70.2,70.2,70.2,70.14,70.08,70.02,69.96,69.9,70.8,71.7,72.6,73.5,74.4,75.16,75.92,76.68,77.44,78.2,78.7,79.2,79.7,80.2,80.7
Morocco,44,44.76,45.52,46.28,47.04,47.8,48.76,49.72,50.68,51.64,52.6,53.2,53.8,54.4,55,55.6,56.22,56.84,57.46,58.08,58.7,59.22,59.74,60.26,60.78,61.3
Mozambique,33.2,33.58,33.96,34.34,34.72,35.1,35.36,35.62,35.88,36.14,36.4,37.04,37.68,38.32,38.96,39.6,39.86,40.12,40.38,40.64,40.9,41.32,41.74,42.16,42.58,43
Namibia,41.8,41.82,41.84,41.86,41.88,41.9,41.5,41.1,40.7,40.3,39.9,40.62,41.34,42.06,42.78,43.5,44.88,46.26,47.64,49.02,50.4,51.06,51.72,52.38,53.04,53.7
Nepal,34,34.62,35.24,35.86,36.48,37.1,38,38.9,39.8,40.7,41.6,42.42,43.24,44.06,44.88,45.7,46.2,46.7,47.2,47.7,48.2,48.72,49.24,49.76,50.28,50.8
Netherlands,79.2,79.52,79.84,80.16,80.48,80.8,81.06,81.32,81.58,81.84,82.1,82.7,83.3,83.9,84.5,85.1,85.72,86.34,86.96,87.58,88.2,88.46,88.72,88.98,89.24,89.5
"New Zealand",74.2,74.88,75.56,76.24,76.92,77.6,78.08,78.56,79.04,79.52,80,80.5,81,81.5,82,82.5,82.84,83.18,83.52,83.86,84.2,84.6,85,85.4,85.8,86.2
Nicaragua,49.7,50.1,50.5,50.9,51.3,51.7,52.46,53.22,53.98,54.74,55.5,56.16,56.82,57.48,58.14,58.8,59.4,60,60.6,61.2,61.8,62.3,62.8,63.3,63.8,64.3
Niger,31.8,32.06,32.32,32.58,32.84,33.1,33.4,33.7,34,34.3,34.6,35.22,35.84,36.46,37.08,37.7,38.22,38.74,39.26,39.78,40.3,40.44,40.58,40.72,40.86,41
Nigeria,38.3,38.58,38.86,39.14,39.42,39.7,39.88,40.06,40.24,40.42,40.6,41.1,41.6,42.1,42.6,43.1,44.24,45.38,46.52,47.66,48.8,49.3,49.8,50.3,50.8,51.3
"North Korea",53.1,53.64,54.18,54.72,55.26,55.8,55.84,55.88,55.92,55.96,56,56.3,56.6,56.9,57.2,57.5,58.08,58.66,59.24,59.82,60.4,60.78,61.16,61.54,61.92,62.3
