Country,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Canada,2742.76921,2839.000095,2979.908374,3118.597491,3193.064418,3350.468221,3384.496902,3506.448136,3642.643759,3649.361625,3518.238612,3658.210698,3651.841553,3679.944988,3787.115447,3690.233214,3414.442075,3024.617625,2800.396449,2798.794225,2765.528598,2737.741905,2805.1412,2908.588989,2979.782886,2897.900003,2699.43364,2720.446592,2701.208394,2718.156787,2782.134075,2833.33497,2914.933121,2949.499253,2971.458834,2945.140199,2958.123517,3009.518568,3090.835485,3169.579705,3108.894747,3032.265948,3085.10397,3011.600639,2798.106775,2974.39223,3017.411537,2896.500043,2864.644821,2877.279918,2769.791147,2785.007694,2758.359493,2827.661506,2746.84125
Chile,388.7692092,417.6471693,427.562153,442.5377028,462.6400489,480.1750698,523.5993867,546.3358629,511.5028726,481.8386156,413.318719,432.1886763,435.4204064,470.1886932,466.9975514,465.3504797,474.1832599,412.5542867,395.3659549,390.2091854,374.3910333,394.5899001,405.5235038,439.6113487,478.2231205,496.7374953,545.1252002,580.7668984,622.7369084,658.4951739,713.2528845,746.7928866,791.221808,798.9638434,797.0783366,770.1876851,723.3477143,748.5229718,714.2574621,750.2857389,770.0284149,851.7816838,1082.987154,1113.563071,1077.120701,938.6172444,1018.774666,1004.02385,958.1504647,919.9393394,916.723493,958.3573973,902.5355737,916.1972754,917.009672
China,15.13354449,18.95705521,18.22756768,19.38590763,25.28207871,34.06350027,45.27783257,50.80588064,60.51813997,68.12596423,73.68493532,82.7741673,86.02228927,93.85876292,92.38112163,86.64726864,81.09289827,79.11287512,79.58413371,81.23159769,83.43797651,87.09568167,90.75388465,95.65586875,98.32284983,95.89817738,102.1487787,109.7014723,119.6172952,120.4238117,129.0975489,140.3502256,152.2598704,154.9399252,163.3463419,173.7362495,176.3353357,189.5944868,210.0616286,243.8284738,246.4205344,262.8463196,274.3247259,278.0314101,287.2868462,326.053043,335.9185853,349.8067634,362.7934333,374.7273721,396.8278973,404.138709,419.6783524,434.158801,453.4478584
"Hong Kong",611.6852291,655.3843446,768.2600756,821.1680013,954.1476329,1011.702596,1046.863027,1177.345942,1202.390119,1207.830456,1109.536957,1275.445048,1337.397216,1345.769692,1335.474982,1332.17109,1383.633302,1323.435182,1157.253874,1054.372882,975.4071431,934.4098618,898.4931483,1012.707427,1063.001525,1096.903565,1081.027027,1375.166354,1414.89956,1488.594526,1572.589088,1515.620837,1472.560252,1387.253475,1453.59244,1496.898126,1763.900507,1915.762266,1922.022542,2262.859729,2031.440951,2193.454824,2345.771465,2112.777815,2379.141223,2554.834458,2561.534508,2441.37701,2481.610826,2332.446167,2539.042658,2606.737814,2926.21008,2933.397606,2715.41922
Colombia,205.0685848,228.1125012,223.4779013,241.9194051,226.1354805,248.6795211,251.3635827,279.6624634,261.6342097,283.5792932,279.071677,287.99458,281.9840487,280.7217269,291.6049544,270.8692116,271.6118889,272.4096265,275.9914467,268.4974104,272.9605393,264.4573173,272.6500681,281.4971397,283.1156653,281.9178009,283.6310372,306.3624968,320.190968,324.1329403,335.6150235,340.4801727,340.1053552,326.3714499,284.2777394,274.1407771,252.701213,244.907894,251.4120423,248.0180532,254.4678159,247.8462769,242.0792719,260.7115271,235.2857311,260.6498582,276.5382236,298.0348043,297.4609786,313.0486605,326.0013499,332.8150087,320.4487442,318.8220367,319.2140793
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,958.4684604,681.0920077,684.9972089,729.5312416,758.0832153,848.8631537,811.6045682,879.0035312,1000.243549,994.5144629,888.8738334,917.180818,963.874169,1069.514087,1006.666017,1041.236016,1060.679759,1087.148302,1030.433574,1007.504656,854.4964688,813.3828631,733.7747031,710.0745851,749.1684914,782.4896276,789.9280784,850.9754242,829.0333454,801.8327107
Cyprus,678.173819,768.819418,823.6076042,905.6048923,1055.89478,1098.403241,1296.588603,1444.262916,1533.60468,1351.347144,1105.035298,1110.225634,1251.650962,1261.04154,1266.157851,1266.398992,1207.2493,1442.788659,1515.684161,1523.544714,1493.546911,1594.755277,1852.404809,1948.46811,1971.924377,2041.43926,2078.861376,2328.224729,2397.557252,2316.319119,2404.748238,2405.469954,2408.016248,2579.480802,2653.207336,2712.851218,2675.278098,2601.927596,2719.508194,2602.903772,2874.499955,2787.161839,2784.600318,2799.638726,2691.949775,2564.224706,2489.249553,2292.418105,2022.964228,2026.387294,2052.357175,2217.155519,2248.118544,2199.701159,2166.937544
"Czech Republic",407.3842861,449.8494715,500.7583698,552.6133258,593.4533498,711.3706342,780.4237036,851.1690608,952.1232802,971.1934568,1065.048918,1118.553001,1161.877858,1194.689464,1208.168229,1120.872147,1102.790472,1005.956047,985.7930675,1046.1646,1028.250114,985.5441263,994.435037,954.0288019,907.5187152,816.8552822,685.7419225,654.694456,663.1001034,680.3498668,771.0885069,806.1775412,767.2941046,796.3910484,790.6044165,764.8015604,810.3290625,787.3156418,842.9926744,928.7622273,968.2043733,951.5866263,938.8334193,936.8584996,898.4420997,844.8714632,856.5159067,843.4420337,805.286963,851.3806054,838.4673709,778.6676972,911.9990323,920.3917763,924.882582
Denmark,2185.712686,2473.271551,2598.02349,2802.467454,3351.71083,3706.370752,3633.590426,3824.82816,3508.099163,3164.787332,3109.981549,3294.653966,3282.095189,3259.882737,3108.009028,2652.058131,2502.294502,2154.840515,2039.609681,2017.374715,2080.461456,2054.101507,1884.789621,1870.78741,1799.093319,1756.42764,1776.366048,1753.984315,1834.226108,1947.10222,2022.088368,2193.209064,2104.888993,2021.364506,2000.461876,1936.459127,1852.163255,1783.614422,1713.022984,1676.552366,1687.426746,1713.616433,1717.320979,1672.754026,1492.207724,1498.868691,1446.748791,1335.00297,1322.961898,1324.355166,1332.165386,1302.649486,1300.439515,1308.826453,1341.722436
Ecuador,126.0492984,127.9766375,134.1723482,155.6206294,160.4649616,178.107301,191.1188633,190.998288,206.0518471,228.8604996,217.3188544,237.7641875,288.608184,286.5863478,297.2736385,371.0018728,405.9701026,433.324819,387.0327113,378.2454905,454.5504682,450.4717309,442.8523091,515.0900367,523.2253822,520.6759776,570.7341798,554.7711203,545.091621,580.1213937,557.6504305,614.4489582,687.3638921,677.7910864,580.7697071,513.4403317,524.2879023,511.5089514,514.5224889,531.8624681,569.7282287,593.3101733,593.1635784,600.8299765,602.2785125,684.3334818,691.0246168,705.0933214,735.7032102,763.0338597,726.4016709,669.3912231,641.5285407,682.7712383,649.5724228
Egypt,227.9103122,238.4626449,189.0411887,192.8723479,138.8595189,176.0162898,177.3905996,198.0462941,182.1850503,196.7744687,213.1824858,246.3553324,257.032126,259.9106187,278.2993969,303.9779457,341.2378703,378.5082751,406.3919831,426.9455778,422.3211132,412.7673097,417.5089807,412.7773871,418.1703228,423.198021,406.9513681,387.1354046,360.9011899,351.366192,373.4717917,386.766805,400.0784747,412.7929469,411.9344819,395.1675598,371.7891703,353.1368044,355.9163444,361.6051017,394.8568325,372.8845,390.6451524,409.8544226,423.8900529,438.5784728,398.6430685,408.555679,404.1755631,423.9440503,431.0232884,432.5105197,392.176351,358.6064433,345.4551855
Estonia,,,,,,,,,,,,,,,,,,,,,2248.833471,2205.513368,2206.002594,2207.500123,2269.260618,2242.83163,1992.745775,1098.496234,1200.646553,1132.463676,907.5480361,979.2382671,976.0574755,973.95528,883.1699998,790.5745134,914.9238428,1029.788564,984.0132274,1014.976843,1031.055922,1082.707764,1160.099173,1107.443879,998.5319779,1034.957536,1002.99164,1197.301134,1188.01233,1100.738816,1097.474134,1066.964003,1111.205223,1092.676093,1112.988272
Finland,1252.242479,1511.20415,1579.764027,1790.152897,2078.446297,2333.510032,2405.942406,2550.968852,2838.657242,2460.424851,2530.970106,2709.089496,2634.756071,2636.470169,2787.895478,2671.95907,2547.087648,2339.971318,2160.351826,2178.30828,2189.679957,2281.788971,2261.052958,2223.903302,2212.324482,2272.952342,2238.671404,2196.137901,2105.121324,2184.464237,1969.755558,2039.376,2008.255582,2100.263115,2111.809069,2110.857479,2059.027727,2140.14632,2203.338597,2047.414247,2118.801795,2033.180224,2049.65198,1991.42194,1860.505189,1942.503772,1833.789917,1742.979507,1806.821302,1696.03315,1682.764687,1814.755292,1724.542089,1691.943531,1615.328977
France,1105.450255,1171.237655,1333.687001,1434.934385,1646.303094,1857.066951,2008.655977,2212.832431,2448.444562,2311.199618,2094.913366,2255.116991,2153.450943,2226.770316,2206.365735,2040.004971,1829.308097,1682.322645,1635.105533,1562.589631,1525.65826,1549.006755,1550.925647,1532.257485,1567.256314,1577.641648,1662.959877,1652.480177,1586.904123,1530.027259,1537.345053,1563.911774,1568.322975,1619.767739,1637.448077,1602.263992,1600.94596,1546.297867,1538.854934,1542.8612,1511.456902,1498.265005,1450.669347,1416.373851,1353.4416,1298.1296,1264.323893,1212.699341,1189.209307,1142.956929,1137.936155,1127.202356,1128.519626,1122.978434,1112.365502
Germany,1131.343092,1255.825827,1293.647314,1443.417751,1614.15512,1765.740121,1828.13969,1929.435702,2055.301587,1862.62017,1808.574413,1955.211956,1937.68188,2012.355602,2080.122444,1881.849315,1708.509233,1616.135489,1582.816865,1576.562628,1626.147674,1712.756948,1659.741953,1652.076221,1546.00222,1610.001085,1674.935314,1679.936006,1694.820927,1671.447748,1665.174593,1688.32847,1675.225958,1676.740659,1625.090594,1591.260596,1611.20618,1556.152022,1523.506212,1505.450619,1475.346272,1476.784345,1339.203305,1426.357702,1366.668431,1385.663189,1341.217691,1329.955583,1355.206033,1312.529335,1304.442807,1326.390066,1346.563426,1275.20988,1280.091782
Greece,524.6149699,569.9735261,667.0945891,678.5975355,718.594712,774.1614079,849.5021722,978.5159562,1131.181923,1052.779455,1103.050768,1158.533359,1163.049641,1246.389284,1301.317196,1288.043508,1226.357762,1214.780699,1157.520323,1178.744758,1201.617177,1214.064092,1312.977688,1352.393626,1473.159808,1572.37685,1575.420145,1584.719656,1605.982871,1627.29949,1681.547221,1735.980525,1739.190654,1810.55052,1755.941951,1826.909848,1847.990548,1861.393521,1926.255075,1894.962137,1913.0885,2021.76749,2059.219835,1965.786407,1868.334753,1711.34167,1622.726039,1444.924294,1374.089184,1364.946202,1414.623191,1427.516632,1477.701426,1449.742419,1519.382483
Hungary,371.295331,405.9471652,427.2734946,445.0051308,495.1907922,572.2499853,642.3249953,696.2344926,780.1095501,851.7868881,954.6131736,993.1988661,1050.902984,1156.422131,1083.228642,1048.791152,1002.653053,951.5804476,906.25326,954.8126911,977.1613034,905.9541627,954.7909675,885.6165088,858.5206104,893.1174472,773.3244461,781.0884248,742.4424334,784.8353983,739.2765567,680.9612792,687.3952545,722.8873951,696.7231462,669.5362574,656.1075298,629.6665202,605.3439478,627.2196696,729.0345484,769.4176402,767.3462701,729.2931042,688.1914077,651.3298948,699.2737772,648.0637587,639.4466162,715.6580176,759.4178269,755.8387444,808.3202518,867.3251379,877.1544877
Iceland,2438.707329,2594.991564,2482.206631,2619.334999,2371.62761,2392.098736,2573.698061,2719.980184,3106.159218,2866.844801,2655.001169,2642.139861,2739.9479,2864.204581,2764.214698,2554.149727,2466.780829,2224.861,2135.403206,2202.514048,2160.71229,2169.153007,2315.255184,2394.34646,2531.455012,2556.421637,2375.628843,2540.792989,2611.840853,2621.256695,2611.844096,2887.348969,2808.85486,2847.864465,2810.687089,2838.406926,2643.950373,2726.676924,2727.34778,2821.756525,2843.484029,2844.850641,2795.699781,2540.697618,2314.955056,2186.91082,2135.818877,2099.335138,2189.59885,2299.115596,2473.691195,2701.120701,2997.929153,3170.037139,2753.473426
India,25.32840941,27.71806639,27.99766304,30.69722546,36.08279379,35.13212978,36.05591307,38.01666584,39.19833662,37.50641043,37.4689317,38.56938463,40.48535424,43.02173477,45.39415984,45.25770313,47.57717892,48.34893515,49.66848372,52.07649983,55.24631462,56.77232558,57.33320306,61.53064032,65.23879089,66.30765155,65.982013,68.07711672,67.37733397,71.01403362,77.78217991,82.25352043,86.16345048,90.5017023,97.00017799,100.4172225,99.47861465,104.3695814,105.5129427,106.5105579,107.1117616,110.9903094,117.6382147,121.4234028,126.3442057,126.8992727,131.1870824,137.9614943,137.6672548,140.4253006,150.3644509,164.3683582,168.5829032,173.8045849,177.0806022
Indonesia,60.72226997,56.91675122,53.28722901,54.81632584,56.9186543,58.85680291,59.29157574,62.32655611,72.51592865,73.9026905,82.68984507,87.04684478,99.95077952,106.8173191,113.8216499,124.3720429,135.6191155,137.8049891,132.2146922,136.0649527,131.4722532,140.9201946,143.6980713,148.2373139,153.9223487,173.8610446,181.2287138,192.098587,198.3271759,200.5183324,210.0732946,219.6839477,239.9204895,225.2807381,232.3375478,257.8579418,257.8328001,263.6187274,264.4842188,277.938229,271.7816731,255.0733096,266.0038668,255.1966389,254.8313939,267.4308607,298.0543658,302.5981138,300.6972769,298.649892,271.2320632,269.3868072,280.2372133,287.8646582,284.9332754
Iran,284.8790528,303.1157567,325.6617009,349.1956248,370.503805,389.3062594,414.3416416,447.7145571,522.6493774,588.2780176,667.3994179,733.3521075,823.9803401,800.3026433,811.5482307,721.1724795,690.0960589,720.6935181,840.4926244,873.1740635,921.2659805,817.7607322,820.4395426,833.9024732,866.8676512,873.8500852,906.0787664,945.9201571,1011.821399,1035.881406,1022.936397,1050.949144,1070.389958,1016.122791,1010.086607,1031.050106,1025.563737,1017.083192,1015.159212,1032.541768,1126.038819,1214.324262,1231.881688,1275.662088,1247.425011,1117.952182,1127.799621,1138.746452,1227.841329,1125.626541,982.5524842,995.0373995,985.0003208,985.344076,1078.808433
Iraq,157.7428496,165.2834624,173.0188637,181.2153957,189.2599244,245.8154397,254.7369961,305.629288,286.3131056,274.3207814,263.9781136,318.11959,359.9106534,327.3734963,382.467069,494.9010252,516.5644377,522.3362031,581.4802342,618.7681025,708.4961462,740.2165438,749.5591574,801.2793373,874.3345679,849.9271025,616.0506023,952.0112548,1296.967886,1444.399087,1360.354161,1373.755296,1610.72356,1035.205635,718.2953879,930.278106,1047.010982,955.620332,881.5353162,927.3215606,850.9912716,859.4961834,810.4246174,787.9745766,884.2451867,917.4380368,975.6227647,1002.044434,1036.809579,954.4440296,933.1503338,1014.708295,935.5228742,893.0197106,885.7064707
Ireland,858.4651606,953.8998948,1062.061566,1175.924039,1267.375207,1410.039093,1536.976426,1668.806248,1779.966365,1734.75662,1667.739286,1663.078743,1744.80621,1833.852535,1900.057002,1688.746026,1479.532885,1278.018174,1151.901557,1126.755732,1119.346233,1384.645704,1211.663714,1094.76197,1127.223531,1255.86312,1378.585407,1437.243093,1449.257465,1572.74176,1590.13044,1660.168225,1802.202232,1996.310331,2236.124163,2189.150622,2333.980828,2248.487022,2147.024797,2181.796042,2248.19526,2192.288486,2171.397664,2029.235875,1768.410066,1652.267749,1508.846024,1439.327913,1443.344136,1427.99502,1483.795262,1533.601725,1504.986043,1543.57199,1532.262145
Israel,1053.34142,1080.462543,1113.960231,1151.097756,1185.77506,1213.063442,1231.978454,1246.26068,1272.828723,1254.71859,1254.129212,1288.450925,1312.948729,1367.676908,1467.022392,1536.946289,1531.300964,1450.065406,1338.822801,1219.462752,1612.862454,1645.635712,1813.478341,1969.453433,1977.811407,1995.797091,1985.050024,2016.063706,2018.29305,2156.272041,2345.121798,2283.268756,2097.83827,2179.030893,2270.873916,2274.94162,2064.829828,2002.808164,2011.559007,1851.771023,1866.276252,1757.947805,1802.263396,1710.784539,1502.264022,1526.334462,1581.918696,1831.295781,1328.272465,1239.709695,1298.670407,1305.191506,1412.46739,1363.809863,1363.999537
Italy,1011.857307,1107.336841,1215.196901,1330.800647,1454.888878,1631.814038,1741.008535,1809.625609,1895.980244,1833.315911,1710.495269,1779.305766,1722.259761,1782.047014,1836.934213,1737.322552,1692.897871,1601.080839,1571.348668,1492.372975,1482.240582,1517.094354,1581.188883,1608.083231,1644.890879,1641.102424,1619.321006,1652.856609,1619.805443,1616.190909,1670.764887,1650.409511,1661.598654,1668.759298,1666.048046,1649.73376,1631.626523,1624.569858,1599.507642,1542.59705,1483.942233,1477.69386,1426.121896,1350.702261,1249.039744,1205.278586,1157.16765,1076.46231,976.138962,920.0608334,955.789448,961.2163045,966.5262697,991.6134801,950.911251
Japan,893.2318278,1004.527538,1219.660935,1397.722349,1633.608523,1898.784,2064.93455,2171.463426,2457.734431,2333.144651,2171.387775,2230.390628,2268.239407,2300.136257,2303.508946,2049.509993,1918.845737,1769.378793,1755.128596,1832.356956,1723.916931,1731.209903,1731.537257,1856.866833,1921.27075,1979.557124,2001.196538,2042.961423,1991.105359,2101.480086,2129.181809,2135.950229,2104.575593,2015.101167,2047.43533,2015.231748,1948.280912,1911.160884,1954.393039,1901.936551,1925.867231,1853.455482,1796.848375,1748.620152,1558.913581,1574.382625,1582.614694,1692.511558,1613.451953,1533.668788,1476.395245,1435.027544,1415.636235,1380.24374,1368.328072
Kazakhstan,,,,,,,,,,,,,,,,,,,,,1321.340631,1190.30884,1137.80576,1131.395628,1146.555193,1315.131083,1328.257165,1247.024362,972.1181317,769.0192304,756.058448,651.4958873,663.7027659,559.9230504,466.9222022,515.1874416,517.229573,528.5725656,572.2499502,592.1927482,598.7444958,639.0365976,692.0309688,713.3599304,581.3308803,604.5586606,695.6389453,687.8107394,710.0236225,700.3016538,768.5441074,780.6029302,795.2995735,835.1181564,850.1477919
Kuwait,11543.3159,10175.54484,9014.489689,8038.703383,7224.637572,6544.953915,6027.754718,6144.957613,5496.671411,4754.760219,3567.496146,3901.954753,3553.307853,3592.135372,3789.898285,3062.805038,3976.839288,4369.755034,4590.434217,4612.77729,4334.752126,4232.380907,3950.145339,3695.112662,3621.010462,1559.643974,1716.144906,2570.035426,2873.733433,4133.058198,4411.214348,4244.992495,4389.067394,5740.033155,6017.821522,5772.205706,5785.450301,6160.829629,7220.567503,8082.816781,8602.415364,7455.488265,7133.253365,7159.612166,7243.700932,7058.494093,6153.603771,6514.312284,6429.830475,5247.47765,5296.225439,5337.253379,4592.136551,4434.287777,4244.580603
Latvia,,,,,,,,,,,,,,,,,,,,,2224.889457,1857.009093,1495.294594,1329.105213,1321.508532,1244.710771,1213.705479,935.4054989,848.7380617,816.1556684,745.0740019,794.7294399,711.2840399,686.2656963,644.4950155,530.5880138,623.0067364,626.1913143,638.1955942,692.2762354,742.391399,706.3090205,775.4756887,771.8055307,712.5816357,812.7531841,754.1144685,762.0736238,779.4136874,792.5943465,841.580684,877.6994775,906.83455,850.2948486,942.4946652
Lithuania,,,,,,,,,,,,,,,,,,,,,2435.63739,2020.075506,2196.426921,2093.96511,2134.240811,2032.565313,2234.768134,1177.496669,1032.629007,964.1305606,874.8420431,914.4584414,911.4751735,1056.498478,874.138506,677.357802,788.8017784,734.4452195,708.7697368,767.6768995,829.2422235,842.2720731,835.60608,928.8942692,811.1253928,845.0857522,827.8518338,857.9371748,844.4840007,833.8891697,925.6884339,1021.229913,1078.083755,1155.583003,1169.54042
Luxembourg,2516.961473,2848.780018,3132.535888,3439.250333,3785.903877,3989.142467,4125.856144,4285.664611,4718.850703,4211.395541,3706.382209,3985.236955,3888.980201,3885.565526,3563.976549,2952.907309,2826.376591,2793.762788,2655.344497,2654.477757,2812.893519,3054.28821,3449.428149,3514.933791,3825.666116,4146.367738,4770.209718,4841.629711,4762.960606,4683.985665,4324.442808,4413.055189,4535.942464,4649.76455,4906.519043,5219.579737,5491.673428,5551.653192,5916.200692,6649.542574,6731.242227,6297.70773,6007.213098,5926.694981,5423.732239,5556.372165,5551.383461,5241.823477,5044.60648,4757.084521,4572.433433,4467.907122,4574.265878,4743.669481,4739.522833
Malaysia,239.8514028,271.5649193,270.0611697,267.3802627,269.1007399,289.5485203,309.6160372,336.0814178,355.8076114,346.268278,356.3965986,388.2245801,430.8336844,452.7546191,535.2938844,591.0040775,614.6908627,626.976814,655.4852755,627.8315716,609.692117,567.4940556,565.034161,595.9814257,598.4833351,700.6316373,734.3950664,783.0213065,841.0946466,903.2623759,921.015435,982.3508129,1107.10173,917.5916975,985.9147865,966.1779737,982.9206362,1075.204592,1116.08183,1110.927418,1089.801303,1101.600176,1152.333143,1080.860367,1053.167055,1034.95529,1097.837375,1127.538228,1183.388813,1173.43813,1064.688857,1179.588555,1096.631916,1099.113607,1106.061349
Mexico,336.3928569,340.8064865,353.5666575,373.1495536,381.9405897,398.4871791,410.0305742,448.5866895,465.4037285,512.3463493,550.4388682,591.0497216,594.2663757,651.5348106,680.7199679,740.1459529,788.9066594,796.6128325,759.0566891,786.3188219,801.4495727,792.5207591,815.5016398,797.7075597,837.0026696,857.2715391,875.2415491,868.3546819,851.0083303,904.1122604,826.5793748,833.2470016,848.9507852,880.1681803,858.5220462,886.9402457,859.2077102,809.229788,821.5954033,844.1955512,853.2821029,830.3985989,849.1729157,834.3785479,794.2657186,783.2957539,786.5256025,792.2549191,759.5486107,714.1139479,696.6237754,691.3423718,655.6125184,627.2781807,587.4918006
