Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,98.78002714,95.11426722,87.87330115,82.43207754,80.09979991,78.29155469,77.08425134,76.55886394,76.42192524,76.66555877,76.52039351,75.84019151,74.40883277,73.0765849,72.35752293,71.73396077,72.67385933,75.05601589,77.7639205,80.35503892,81.79394315,82.33437757,82.94701969,83.40699947,83.71219725,83.94058765,83.811513,83.32406936
Albania,606.6317295,603.3276148,601.99439,603.0163214,606.5439572,612.5967222,621.6718511,632.6882218,632.9678942,648.8951508,680.1416473,700.7367558,726.2105498,754.6906486,785.2887586,816.2675357,849.0750564,884.8211337,921.8315024,957.8124548,990.3034828,1020.44687,1049.891248,1077.90941,1106.546498,1132.266673,1153.858468,1174.909632
Algeria,134.2554274,135.6709405,137.1888591,138.8178105,140.5551969,142.3650599,144.4574371,146.888342,149.5544261,152.3070084,154.9004203,157.2379808,159.4052537,161.5720262,163.9035362,166.5520007,170.1860669,174.8915032,180.0111488,184.7878054,188.4268686,191.080139,193.3317337,195.1664713,196.5951146,197.627583,198.322157,198.6635435
"American Samoa",109.6392194,111.9301891,114.3118727,116.8195005,119.4684002,122.1779174,125.2111268,128.5124125,131.9412233,135.3583695,138.5867358,141.7180076,144.7912979,147.9369824,151.2842793,154.9376882,159.4918832,165.0447784,171.2683913,177.7944612,184.2415124,190.7941095,197.675295,204.8619261,212.3121697,219.9539427,227.8135676,235.8280005
Andorra,778.4371561,775.6784039,780.9671421,793.5707519,805.0829553,815.8413127,826.2503983,838.4164613,851.8474101,864.7107966,878.914375,889.6245606,897.6546189,892.1841272,884.5555452,881.00767,885.122505,894.7524406,905.5213272,919.6922076,929.1907412,918.7136692,921.8297162,933.682024,944.7278703,955.2018627,967.7180659,980.9553363
Angola,175.5664798,174.0847434,172.7828542,171.663653,170.7534704,170.1725177,169.8893936,169.8515322,169.9552686,170.121394,170.3304491,170.9254414,172.1050288,173.4686735,174.620405,175.242212,175.4131762,175.482588,175.5015594,175.5417066,175.7046415,176.003575,176.4666496,177.1060256,177.9536585,179.0539067,180.3723639,181.8556901
"Antigua and Barbuda",129.6610751,129.8772905,130.1533075,130.488545,130.910471,131.4484818,132.5034273,134.2029698,136.154624,137.9586989,139.1893531,139.7217769,139.9481233,140.1750349,140.7277954,141.9467254,145.1760437,150.8587869,157.9304551,165.2691178,171.6838937,177.2646314,182.9066696,188.5702169,194.2056733,199.7644062,205.1938101,210.4299869
Argentina,389.8717807,391.9682385,394.5678789,397.8525491,401.7981144,406.316302,412.4780672,420.2942448,428.2411659,434.864509,438.6693449,440.0464708,440.6388188,441.0105849,441.973599,444.1601999,449.6955448,458.8939243,469.6473036,479.9823913,487.7655844,493.4977943,499.0853909,504.4671537,509.4977259,514.0920259,518.2906412,522.0423465
Armenia,294.3924799,287.1746619,280.1317103,273.2824543,267.0583529,261.8725042,256.0058628,249.0584291,242.6531911,238.8189989,239.6944719,245.0556612,252.7434568,261.6768648,271.1672397,280.5130088,290.8478822,303.0176478,315.3373032,326.4491661,335.025053,341.5425023,347.5420296,352.9470461,357.9103507,362.6413601,366.9122775,370.3993004
Australia,810.2741936,806.7938253,803.6805911,800.5194565,797.5900746,794.9400551,791.9423955,788.0178484,784.3404296,782.5807515,784.1768155,788.627088,793.7918073,799.4469853,805.7173523,812.4352575,821.9576545,834.5419463,847.6537701,859.446134,867.7126199,873.6098634,879.4415448,885.1657911,890.9121597,896.394376,901.5451256,905.9983606
