"Data Item",1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Diatomite,3280,3650,5140,8360,5690,9960,7350,13400,15200,16900,15800,14600,15200,5970,9990,4170,2470,2750,2690,38700,56200,50000,40600,59700,57300,66300,79000,86600,86600,86600,75100,75100,75100,73900,73900,73900,84600,84600,84600,109000,109000,109000,159000,159000,159000,194000,194000,194000,219000,219000,219000,275000,275000,275000,351000,351000,351000,408000,354000,344000,354000,351000,339000,425000,411000,423000,438000,435000,420000,383000,403000,357000,388000,391000,437000,390000,442000,451000,452000,496000,468000,476000,428000,429000,454000,472000,452000,477000,484000,481000,488000,458000,432000,456000,456000,578000,588000,635000,588000,625000,547000,546000,497000,464000,479000,515000,656000,548000,616000,488000,510000,709000,642000,691000,823000,764000
