Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,0.010305161,0.010012044,0.008713704,0.007695962,0.007432697,0.007232092,0.006951663,0.006730459,0.006544142,0.0065536,0.006593329,0.006572021,0.006288983,0.006010496,0.005896595,0.005653232,0.005580659,0.005532778,0.005412046,0.005362069,0.005268665,0.005177578,0.005151466,0.005123282,0.005117633,0.00508818,0.005141786,0.005156038
Albania,0.001922854,0.002072566,0.002165783,0.001920851,0.00193119,0.001642612,0.001705793,0.001720643,0.001465315,0.001662162,0.001784802,0.002287929,0.00236886,0.002360554,0.002717481,0.002592355,0.002607998,0.002666126,0.002830903,0.003019705,0.003358547,0.003399656,0.003500045,0.003614258,0.003774322,0.003820718,0.003906447,0.004009493
Algeria,0.004323499,0.004334868,0.004379941,0.004452677,0.004532548,0.004622224,0.004742476,0.004854298,0.004957572,0.005140478,0.005314503,0.005541852,0.005752666,0.005957173,0.006132267,0.006419412,0.006563686,0.006663221,0.006726536,0.006772291,0.006956159,0.007061974,0.007155433,0.007243006,0.007368111,0.0074391,0.007589242,0.007772445
"American Samoa",0.008507205,0.008516562,0.008512896,0.008478439,0.008464153,0.009470159,0.009462712,0.009148713,0.010045676,0.014545371,0.017244221,0.017153798,0.01496883,0.015393204,0.016208329,0.017186532,0.016990252,0.016169262,0.015144932,0.01387789,0.01338476,0.01398914,0.01353099,0.014772316,0.013391616,0.014231958,0.01490558,0.015378044
Andorra,0.083490775,0.083182661,0.086389421,0.088935342,0.094325033,0.101397276,0.105836544,0.110378687,0.116716542,0.124698667,0.13534756,0.14449885,0.152723675,0.155498649,0.155191889,0.153235908,0.154445706,0.159002001,0.163494311,0.168521272,0.164228477,0.159679724,0.157514635,0.159345008,0.158827165,0.155369203,0.158522534,0.160476279
Angola,0.051781369,0.051142047,0.050457433,0.050087751,0.049540214,0.048552455,0.047027773,0.046047396,0.046767061,0.045145862,0.043574489,0.041786318,0.039525702,0.038270824,0.037758345,0.036011478,0.03532454,0.034150996,0.03319024,0.032548719,0.0318715,0.031469673,0.031199328,0.030545821,0.029478667,0.02908573,0.028776179,0.028604673
"Antigua and Barbuda",0.021392165,0.021487313,0.021943155,0.022552746,0.023059712,0.023657815,0.025489748,0.022215398,0.022086634,0.021515372,0.021793609,0.021302061,0.020788156,0.016475965,0.015481645,0.015285756,0.01314637,0.014037077,0.016918653,0.017615918,0.019179594,0.021226502,0.024500089,0.024031188,0.024681736,0.021822457,0.022763023,0.023047373
Argentina,0.019877787,0.020358803,0.021458457,0.022321248,0.023267587,0.02497242,0.026706859,0.028720232,0.033899361,0.034620106,0.035657719,0.037429243,0.036050529,0.03939967,0.041995778,0.042524715,0.045197199,0.048145876,0.047242401,0.046017578,0.042138596,0.041000342,0.040622355,0.040883948,0.042392483,0.046029529,0.04479158,0.044337441
Armenia,0.000989296,0.001024757,0.001063178,0.001130065,0.001133902,0.001127247,0.001096423,0.001056168,0.001014293,0.001028449,0.001084171,0.001136724,0.001228453,0.001285625,0.001272298,0.001272804,0.001289966,0.00128368,0.001280019,0.001267289,0.001227759,0.001208853,0.001180239,0.001134632,0.00132989,0.001293304,0.001501871,0.001490111
Australia,0.023154921,0.022965986,0.02353512,0.025107838,0.026950421,0.031382813,0.050036433,0.104058422,0.163937697,0.218677256,0.262668917,0.298075056,0.338683742,0.380350168,0.414953081,0.430316018,0.463861531,0.505168722,0.537016576,0.539154372,0.547942579,0.566503236,0.55721529,0.554080255,0.562631296,0.559990844,0.550774986,0.567614623
Austria,0.002498423,0.003036238,0.002785328,0.003728926,0.003831232,0.003601638,0.003215621,0.002756614,0.00311236,0.003927304,0.003285013,0.004290651,0.005562252,0.008413806,0.011748248,0.015643955,0.019362765,0.022006026,0.020923928,0.030771861,0.034461994,0.039915011,0.04322482,0.043791866,0.046282887,0.048062402,0.044153052,0.042715166
Azerbaijan,0.002560947,0.002722433,0.002932959,0.003088265,0.003247419,0.003732138,0.003641574,0.003454957,0.003228652,0.002915783,0.002896668,0.002558312,0.002347681,0.002267784,0.002219274,0.00216436,0.002215552,0.002284155,0.002314423,0.002379892,0.002110342,0.002166178,0.002195026,0.00224773,0.002278159,0.001839839,0.001898233,0.001976485
Bahamas,0.006143151,0.006257333,0.006519057,0.006827368,0.007023217,0.007209286,0.007634737,0.007715278,0.007847902,0.00799329,0.008929075,0.008388448,0.008130329,0.006594625,0.006248112,0.006004391,0.005107296,0.005418769,0.006247595,0.006362321,0.006468272,0.007427478,0.008774991,0.008954199,0.008904083,0.00909486,0.009186153,0.009285431
Bahrain,0.007223849,0.007534183,0.007738956,0.007799058,0.007848676,0.008162272,0.00822572,0.008480498,0.006796976,0.006514001,0.006059548,0.006329558,0.007569282,0.008890773,0.009323998,0.010961207,0.011673388,0.014898112,0.015026234,0.016503419,0.016441568,0.018220232,0.017657797,0.018928074,0.017557138,0.018700934,0.019567581,0.020347149
Bangladesh,0.010046479,0.009407815,0.009409031,0.009210676,0.008989802,0.00894612,0.008800279,0.008582665,0.00855759,0.008607471,0.008687941,0.008673293,0.008726845,0.008701146,0.0085851,0.008560406,0.008775587,0.009074452,0.00923767,0.009418821,0.009646702,0.009625659,0.009655267,0.010145213,0.011033255,0.011536881,0.012156643,0.012987115
Barbados,0.005234007,0.005489786,0.005718147,0.005998728,0.006367733,0.006420604,0.006554282,0.006942458,0.007222914,0.007333513,0.007615696,0.007139263,0.007259299,0.005975827,0.00564189,0.005562562,0.004594734,0.004657612,0.005584591,0.005403742,0.005411926,0.006103348,0.007151,0.007303398,0.007132583,0.007277409,0.007385245,0.007564782
