Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,3.318359824,3.356312404,3.516875937,3.737550261,3.83241538,3.858887232,3.84638874,3.859566547,3.85199025,3.770040059,3.629492019,3.498762258,3.373448247,3.305293949,3.203323323,3.080861743,2.946261152,2.82926613,2.727086839,2.621905078,2.545162107,2.473374778,2.406325428,2.360263759,2.312523052,2.261697942,2.216181201,2.179351426
Albania,1.131693035,1.230051413,1.257030941,1.232172185,1.133953803,1.102971724,1.030661196,0.91307368,0.843719937,0.775556428,0.668396451,0.620671875,0.574565653,0.517138537,0.442809492,0.352763851,0.324264167,0.336565171,0.340686422,0.322458712,0.369061441,0.358595903,0.353354364,0.350268786,0.348035982,0.343971805,0.340858881,0.336652365
Algeria,0.489279621,0.484961151,0.485040715,0.487180075,0.501855577,0.502410166,0.503759582,0.507454019,0.506712013,0.502077452,0.480805411,0.459498544,0.439548604,0.41211376,0.3759934,0.353621685,0.332325255,0.314067419,0.305325216,0.296034845,0.285882854,0.278263481,0.268868268,0.261417904,0.255760229,0.248600455,0.237397793,0.228948238
"American Samoa",1.486740951,1.46838445,1.449187303,1.428326194,1.414527577,1.397536773,1.386561266,1.369037414,1.33945226,1.295303341,1.349566384,1.355297766,1.343297504,1.299360509,1.244709967,1.196281586,1.14449335,1.036523669,1.03010967,1.021716346,1.020219475,1.053788159,1.060089704,1.051368942,1.080525901,1.10531796,1.105379618,1.107678185
Andorra,0.294089854,0.293989469,0.290425844,0.279878888,0.269672276,0.259283504,0.250195689,0.240759448,0.231554599,0.222755567,0.215613921,0.209633099,0.204056824,0.203022026,0.201339528,0.19696464,0.193818293,0.190430595,0.186782868,0.183224269,0.179413117,0.173815605,0.171021276,0.168165656,0.16614979,0.163182376,0.1622133,0.161742888
Angola,1.742695255,1.742606859,1.7593795,1.806266396,1.829406843,1.768790842,1.614600783,1.559248089,1.735380982,1.64812503,1.619675516,1.589675387,1.553101339,1.545414988,1.561277797,1.512264227,1.493087331,1.456692743,1.421360911,1.399488847,1.368234736,1.338330154,1.322941965,1.289339771,1.238291509,1.229096817,1.182716741,1.172991131
"Antigua and Barbuda",0.772199329,0.798813874,0.804949901,0.817494907,0.844662453,0.917649147,0.894123966,0.876666626,0.880638641,0.864834155,0.884103202,0.966823671,0.944255886,0.942157199,0.986681268,1.031953683,1.054437628,1.146346669,1.138907771,1.211943383,1.169082511,1.152885227,1.12491077,1.118490429,1.076559972,1.05823057,1.061273418,1.052314572
Argentina,1.339139341,1.319796659,1.356450438,1.324848433,1.324972662,1.3114379,1.35960007,1.363179469,1.376431681,1.445523283,1.504153836,1.605431983,1.714299147,1.664576071,1.585186279,1.587904273,1.63528568,1.649743094,1.711725574,1.744715093,1.730474517,1.770706178,1.807114452,1.815591187,1.76481516,1.718448392,1.705546829,1.689378317
Armenia,1.166223006,1.47736434,1.793559271,2.012573773,1.936998904,1.807142619,1.592135588,1.392753451,1.287426076,1.174506573,1.07402278,1.00699388,0.958445636,0.923114369,0.961369736,1.013249291,1.056756357,1.050505782,1.079805558,1.099027013,1.092543899,1.098146496,1.114775416,1.03417362,1.017882488,0.983798776,1.017904032,1.002495044
Australia,0.725972949,0.708992753,0.702047001,0.690890331,0.705357529,0.686219445,0.67857033,0.672289206,0.65982722,0.643001241,0.623774283,0.59709604,0.572049436,0.556498784,0.517557426,0.510825002,0.52161356,0.53761999,0.546934446,0.551211589,0.552121632,0.525861906,0.509834055,0.504217467,0.519176349,0.537123427,0.527280125,0.526287754
Austria,0.457655842,0.46172884,0.450942184,0.441169637,0.403147079,0.364499214,0.346875297,0.320478085,0.315475194,0.308137272,0.284885355,0.291760013,0.284055307,0.268491602,0.267663313,0.272924237,0.276854783,0.260315784,0.246002031,0.259790746,0.251519013,0.251414199,0.232489864,0.228315322,0.221926432,0.225858073,0.211256259,0.208839335
