Country,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Hungary,,,0.52,0.5,0.51,0.52,0.505,0.49,0.46,0.46
India,0.55,0.515,0.48,0.53,0.57,0.66,0.645,0.63,0.61,0.61
Indonesia,0.52,0.525,0.53,0.54,0.58,0.58,0.56,0.54,0.54,0.55
Iran,0.44,0.41,0.38,0.34,0.35,0.34,0.355,0.37,0.29,0.28
Italy,0.47,0.48,0.49,0.49,0.61,0.63,0.635,0.64,0.63,0.63
Jamaica,0.35,0.375,0.4,0.44,0.51,0.58,0.585,0.59,0.56,0.56
Japan,0.76,0.79,0.82,0.77,0.72,0.68,0.69,0.7,0.69,0.68
Jordan,0.48,0.47,0.46,0.43,0.46,0.43,0.44,0.45,0.41,0.42
Kazakhstan,0.43,0.395,0.36,0.35,0.44,0.48,0.48,0.48,0.47,0.46
Kenya,0.29,0.365,0.44,0.38,0.46,0.49,0.49,0.49,0.49,0.48
Kosovo,,,,,,,,,,0.56
Kyrgyzstan,0.36,0.4,0.44,0.41,0.5,0.55,0.555,0.56,0.54,
Lebanon,0.35,0.41,0.47,0.44,0.45,0.43,0.435,0.44,0.44,0.4
Liberia,0.14,0.265,0.39,0.36,0.48,0.48,0.48,0.48,0.49,0.47
Madagascar,,,0.5,0.42,0.47,0.46,0.46,0.46,0.46,0.46
Malawi,,,0.43,0.39,0.5,0.5,0.475,0.45,0.43,0.43
Malaysia,0.43,0.455,0.48,0.48,0.43,0.35,0.37,0.39,0.38,0.42
Mali,,,,,,,,,0.43,0.46
Mauritania,,,,,,,,,0.26,0.27
Mauritius,,,,,,,,,0.54,0.54
Mexico,0.53,0.53,0.53,0.52,0.56,0.61,0.61,0.61,0.61,0.6
Moldova,,,0.43,0.44,0.55,0.58,0.575,0.57,0.55,0.55
Mongolia,,,0.35,0.33,0.46,0.48,0.485,0.49,0.51,0.49
Morocco,0.42,0.46,0.5,0.48,0.51,0.47,0.455,0.44,0.44,0.44
Mozambique,,,,,,,,,0.37,0.35
"Burma (Myanmar)",,,,0.31,0.32,0.33,0.325,0.32,0.35,0.37
Namibia,,,,,,,,,0.58,0.58
Nepal,,,0.38,0.44,0.56,0.54,0.53,0.52,0.52,0.52
Netherlands,0.79,0.845,0.9,0.78,0.76,0.85,0.845,0.84,0.82,0.82
"New Zealand",0.83,0.835,0.84,0.83,0.81,0.84,0.825,0.81,0.81,0.82
Nicaragua,,,0.48,0.45,0.44,0.41,0.41,0.41,0.38,0.37
Niger,,,,,,,,,0.35,0.35
Nigeria,0.34,0.345,0.35,0.4,0.46,0.43,0.435,0.44,0.43,0.43
"Macedonia (F.Y.R.O.M.)",,,0.62,,,,,,,
Norway,0.74,0.79,0.84,0.85,0.81,0.87,0.875,0.88,0.88,0.89
Pakistan,0.25,0.3,0.35,0.32,0.45,0.46,0.455,0.45,0.45,0.43
Panama,,,0.6,0.52,0.55,0.58,0.585,0.59,0.59,0.59
Peru,0.58,0.505,0.43,0.44,0.55,0.56,0.56,0.56,0.55,0.55
Philippines,0.43,0.445,0.46,0.45,0.54,0.51,0.515,0.52,0.53,0.52
Poland,0.56,0.575,0.59,0.56,0.67,0.72,0.69,0.66,0.63,0.6
Portugal,,,,0.59,0.64,0.67,0.675,0.68,0.67,0.66
"South Korea",0.71,,,,,,,,,
Romania,0.46,0.48,0.5,0.47,0.53,0.67,0.665,0.66,0.62,0.61
Russia,0.41,0.405,0.4,0.43,0.49,0.49,0.485,0.48,0.49,
Rwanda,,,,,,,,,0.57,0.58
Senegal,0.31,0.3467,0.3833,0.42,0.52,0.52,0.48,0.44,0.44,0.43
Serbia,,,0.44,0.47,0.51,0.56,0.525,0.49,0.47,0.47
"Sierra Leone",,,0.26,0.29,0.39,0.4,0.41,0.42,0.42,0.4
Singapore,0.59,0.63,0.67,0.64,0.63,0.67,0.66,0.65,0.66,0.64
Slovenia,,,0.63,0.6,0.6,0.66,0.665,0.67,0.65,0.65
"South Africa",0.56,0.58,0.6,0.58,0.62,0.61,0.615,0.62,0.62,0.62
Spain,0.57,0.585,0.6,0.55,0.62,0.68,0.685,0.69,0.7,0.71
"Sri Lanka",,,,,0.53,0.5167,0.5033,0.49,0.5,
"Saint Kitts and Nevis",,,,,,,,,,0.44
"Saint Lucia",,,,,,0.52,0.52,0.52,0.505,0.49
"Saint Vincent and Grenadines",,,,,,,,,,0.52
Suriname,,,,,,0.45,0.405,0.36,0.37,0.39
Sweden,0.88,0.905,0.93,0.82,0.81,0.84,0.845,0.85,0.86,0.86
Tanzania,,,0.4,0.41,0.51,0.39,0.385,0.38,0.38,0.38
Thailand,0.43,0.465,0.5,0.47,0.49,0.52,0.5,0.48,0.48,0.51
Togo,,,,,,,,,0.31,0.3
"Trinidad and Tobago",,,,,,,,,,0.56
Tunisia,,,0.46,0.47,0.51,0.51,0.505,0.5,0.5,0.49
Turkey,0.42,0.44,0.46,0.42,0.45,0.42,0.42,0.42,0.42,0.42
Uganda,0.41,0.385,0.36,0.33,0.41,0.39,0.385,0.38,0.4,0.4
Ukraine,0.37,0.405,0.44,0.46,0.56,0.55,0.55,0.55,0.55,0.57
"United Arab Emirates",,,0.44,,,,,,,
"United Kingdom",0.79,0.785,0.78,0.77,0.74,0.84,0.825,0.81,0.8,0.79
"United States",0.72,0.745,0.77,0.7,0.73,0.78,0.775,0.77,0.77,0.78
Uruguay,,,0.62,0.65,0.65,0.7,0.705,0.71,0.71,0.72
Uzbekistan,,,0.36,0.39,0.32,0.31,0.305,0.3,0.31,0.33
Venezuela,0.36,0.36,0.36,0.3,0.38,0.32,0.31,0.3,0.29,
Vietnam,0.44,0.395,0.35,0.39,0.43,0.43,0.435,0.44,0.46,0.46
Zambia,,,0.39,0.43,0.48,0.43,0.425,0.42,0.38,0.38
Zimbabwe,,,0.24,0.24,0.32,0.3,0.3,0.3,0.33,0.32
