Country,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Denmark,1.3,1.2,1,1,1.1,1.6,1.4,1.2,1.3,1.4,1.7,1.6,1.5,1.8,1.6,2.1,1.2,1.5,2,1.4,2.1,2.1,2.2,1.9,1.8,1.7,1.6,2.2,2.1,1.8,1.7,2.5,1.6,2.2,2.7,2.6,2.1,2,1.7,2.1,2.3,1.5,1.9,1.5,2,2.2,2.3,2.1,1.9,1.7,2.1,1.8,1.8,1.7,2,1.8,1.6,1.9,
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1167,0.1333,0.15,0.1667,0.1833,0.2,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.3,0.2,0.2,0.4,0.3,0.7,0.5,0.5,0.7,0.5,0.5,0.7,0.3,0.5,0.5,0.4,0.5,0.2,0.3,0.4,0.3,0.5,0.3,0.3,0.4,0.4,0.2,0.2,0.4,0.4,0.4,0.5,0.3,
"El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
"England and Wales",0.7,0.6,0.7,0.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.9,0.8,0.8,1.1,1,1,1,1,1.2,1.1,1.2,1.2,1.2,1.2,1.4,1.1,1.3,1.3,1.4,1.3,1.4,1.4,1.4,1.3,1.2,1.6,1.5,1.4,1.4,1.4,1.5,1.4,1.5,1.4,1.4,1.4,1.4,1.5,1.3,1.5,1.5,1.4,1.4,1.4,1.4,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1,2.3,1.6,2.2,1.4,2.3,1.4,1.6,2,1.9,1.6,2.7,1.6,1.8,3,2.5,1.8,2,
Finland,0.4,1.1,0.9,0.8,0.8,0.6,0.5,0.9,1,0.7,0.4,1,1.3,1.3,1.4,1.1,1.2,1.4,1.2,1.1,1.4,1.4,0.9,1,1.1,1.2,0.9,1.5,1.3,1.1,1,1.3,1.2,1.1,1.4,1.1,1.3,1.3,1.4,1.1,1.1,1,1.4,1.2,1.1,1,1.2,1.2,0.9,1.1,1,1.2,1.2,1.2,1.1,1.1,1.2,1.2,1
France,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.8,0.4,0.4,0.4,0.5,0.3,0.5,0.4,0.6,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,0.8,0.9,0.9,0.8,0.9,1,0.9,1.1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1,1.1,1.1,1.1,1.1,1.1,1,1.1,1,1.2,1,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.8,0.6,0.7,0.8667,1.0333,1.2,0.3,0.4,0.1,0.2,0.3,0.1,0.6,0.8,
Germany,,,,,,,,,,,,,,,,,,,,,,1,1.025,1.05,1.075,1.1,1.2,1.2,1.2,1.2,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1,1.1,1.1,1.1,1.1,1.1,1.1,1,1.1,1.1,1.2,1.1,1.1,1.1,1.1
Greece,,,,,,,,,,,,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.1,0.2,0.3,0.2,0.5,0.2,0.3,0.2,0.5,0.3,0.3,0.4,0.3,0.3,0.4,0.5,0.4,0.5,0.4,0.5,0.5,0.3,0.4,0.5,0.6,0.5,0.5,0.7,0.5,0.8,0.7,0.7,0.6,0.7,0.7,0.5,0.7,0.6,0.8,
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.3,0.3333,0.3667,0.4,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.5,0.4,0.4,0.4,0.1,0.1,0.2,0.1,
"Hong Kong",,,,,,,,,,,,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.3,0.1,0.1,0.2,0.2,0.2,0.4,0.3,0.2,0.2,0.1,0.3,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.4
Hungary,,,,,,,,,,,,,,,,0.7,0.8,1,1.1,1.1,1,1.1,1.1,1,1.2,1.4,1.2,1.4,1.3,1.3,1.2,1.4,1.7,1.5,1.3,1.4,1.6,1.7,1.4,1.7,1.5,1.2,1.6,1.2,1.6,1.4,1.4,1.6,1.7,1.3,1.6,1.3,1.5,1.4,1.3,1.1,1.3,1.4,1.3
Iceland,,,,,,,,,,,,,,,,,2.1,2,1.5,0.6,2.5,2.3667,2.2333,2.1,0.4,0.9,1.2,1.5,1.6,0.6,0.85,1.1,1.9,0.3,0.25,0.2,1.7,1.75,1.8,0.8,1.7,2.6,1.2,1.7,0.2,1.8,1.4,2.6,0.6,1,0.5,2.1,3.3,1.4,1.9,,,,
Ireland,0.4,0.6,0.3,0.6,0.7,0.3,0.6,0.6,0.9,0.5,0.7,0.9,1.1,0.7,0.8,0.8,1.2,0.6,1.1,1.1,0.7,0.4,1.1,1.4,1.4,1,1.4,1.2,1.5,1.4,1.3,1.4,1.2,1.1,1.7,1.1,1.4,1.1,1.7,1,0.9,1.1,1.3,1.6,1.3,1.2,0.9,1.7,1.4,1.7,1.5,1.3,1.5,1.5,1.1,1.3,,,
Israel,,,,,,,,,,,,,,,,,,,,,0.8,1.6,1.2,2,1.6,1.9,1.2,1.9,1.2,1.9,1.6,1.8,1.8,2.3,1.8,1.9,1.8,2.5,1.8,1.8,1.1,1.8,1.9,0.9,1.5,1.8,1.8,1.7,1.9,1.3,1.7,2.2,1.8,1.4,1,1.5,1.4,1.7,
Italy,,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.4,0.4,0.6,0.5,0.4,0.5,0.4,0.4,0.5,0.6,0.7,0.6,0.7,0.9,1,1,0.8,1,1,0.9,0.9,1,1.1,1.1,1.1,1.1,1,1.1,1.1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.0667,1.0333,1,1.1,1,1.1,1.1,1,1,
Japan,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.35,1.5,1.4,1.4,1.4,1.6,1.6,1.4,1.5,1.3,1.7,1.6,0.6,0.4,0.6,0.6,0.8,0.7,0.7,0.65,0.6,
Kuwait,,,,,,,,,,,,,,,,,,,,,,,0.9,0.83,0.76,0.69,0.62,0.55,0.48,0.41,0.34,0.27,0.2,0.2429,0.2857,0.3286,0.3714,0.4143,0.4571,0.5,0.6,0.1,0.16,0.22,0.28,0.34,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,,,,
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.4,0.1,0.5,0.3,0.1,0.5,0.3,0.2,0.3,0.4,0.3,0.3,0.4
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.3,1.5,1.3,2.6,1.4,1.1,2,1.5,0.9,1.6,1.9,2,2,2.1,1.5,1.7,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.3,1.3,1.1,1,1.5,1.9,1.9,1.6,1.5,1.6,1.4,1.8,1.2,2,1.4,1.5,1.5,1.6,1.7,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4,1.1,1.4,0.4,1.8,1.7,1.2,1.4,3.3,2.7,2,0.7,1.8,0.3,1.9,1.2,1.3,1.5,1.4,1.4,2.6,1.2,2.1,2,1.9,1.5,0.7,0.1,1.3,0.4,1.1,0.6,1.3,1
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,1.1,1.9,2.1,1.4,2.2,2.2,2.5,1.5,1.8,1.6,1.5,1.9,1.7,1.9,1.5,2.1,1.6,2,1.2,,,
Malta,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.9,1.1,0.6,0.6,0.6,1.5,1.1,0.6,1.9,1.4,0.9,0.4,0.7,0.6,0.9,0.3,1.4,0.4,1.2,1.7,0.5,0.8,0.7,0.9,0.1,1.2,0.2,0.4,1.6,0.3,0.6,0.6,0.7,1.6,
Mauritius,,,,,,,,,,,,,,,,,,0.2,0.22,0.24,0.26,0.28,0.3,0.2,0.2333,0.2667,0.3,0.2,0.2154,0.2308,0.2462,0.2615,0.2769,0.2923,0.3077,0.3231,0.3385,0.3538,0.3692,0.3846,0.4,0.3727,0.3455,0.3182,0.2909,0.2636,0.2364,0.2091,0.1818,0.1545,0.1273,0.1,0.3,0.2667,0.2333,0.2,,,
Mexico,,,,,,,,,,,,0.1,0.1,0.125,0.15,0.175,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.4,0.3,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,0.5,0.9,0.7,0.8,0.5,0.9,0.6,0.6,0.6,1.1,0.5,0.6,0.9,0.8,0.9,1,0.5,0.9,0.8,0.8,0.4
Netherlands,0.5,0.7,0.5,0.6,0.4,0.6,0.8,0.7,0.8,0.8,0.8,1.1,0.9,0.8,1.1,1,1,1.3,0.9,1,1.1,1,1.2,1.1,1.3,1.2,1.1,1.4,1.4,1.3,1.1,1.5,1.3,1.6,1.5,1.6,1.6,1.5,1.6,1.6,1.5,1.5,1.7,1.6,1.7,1.4,1.8,1.6,1.7,1.7,1.9,2,1.9,2,2.3,2.1,2.2,1.9,2
"New Zealand",1.5,1.4,1.4,1.5,1.9,1.9,2.2,1.4,1.8,1.8,2.1,2.6,2.1,2.7,1.5,2.4,2.1,1.7,2.7,2.9,2.4,2.9,3.2,2.7,2.7,2.7,2.5,3.1,2.9,3.6,2.9,3.2,3.1,3,3.1,2.9,3,3.3,3,2.9,2.8,3.2,2.8,3.4,2.9,3.3,2.7,2.8,3.2,2.6,3.2,3,2.9,2.8,2.9,3,2.8,,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.15,0.2,0.25,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.25,0.3,0.2,0.3,
"Northern Ireland",0.6,0.4333,0.2667,0.1,0.1,0.2,0.3,0.8,0.7,0.8,0.5,0.4,1,1.5,0.8,1.2,0.3,0.9,0.5,0.6,0.8,0.2,2,1.2,1.1,1.6,1.9,1.6,1.1,1.5,1.8,1.2,0.8,1.6,1.2,1.3,0.5,0.5,1.5,1.8,1,1,1.1,1,1.1,1.3,1.1,1,1.1,0.7,0.9,1.3,1.8,2,1.5,1.5,0.8,1.2,1
Norway,0.9,0.9,1.3,0.8,0.8,1.1,1.3,0.9,1.2,1.1,1.1,1.1,1.3,1.3,1.4,1.6,1.4,1.3,1.2,1.7,1.8,1.7,1.7,1.5,1.6,1.5,2.2,1.4,2.1,1.9,2.1,2.3,2,1.7,2.2,2.2,2.1,1.7,2.3,2.3,2.4,2.2,2.2,1.8,1.9,1.6,2.1,2,2.6,2.9,2.7,2.4,2.1,2.3,2.7,3.1,2.4,2.4,2.6
Panama,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.4,0.1,0.8,0.45,0.1,0.6,0.9,0.4,0.35,0.3,0.2857,0.2714,0.2571,0.2429,0.2286,0.2143,0.2,0.4,0.3,0.1,0.4,0.5,0.3,0.3,0.3,0.4,0.2,0.4,0.4,0.3,0.4,0.3,0.1,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.7,0.5,0.4,0.5,0.1,0.6,0.3,0.2,0.4,0.3,0.4,0.3,0.5,0.5,0.3,0.4,0.3,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,0.2,0.2,0.2333,0.2667,0.3,0.2,0.2,0.3,0.1,0.1,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.4,0.4,0.3,0.3,0.3,0.4,0.5,0.3,0.3,0.4,0.3,0.3,0.3,
Philippines,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.3,0.2,0.1,0.2,0.2,0.2,0.18,0.16,0.14,0.12,0.1,,,,,
Poland,,,,,,,0.2,0.2,0.3,0.5,0.4,0.4,0.6,0.5,0.6,0.7,0.6,0.6222,0.6444,0.6667,0.6889,0.7111,0.7333,0.7556,0.7778,0.8,0.9,0.9,1.1,1,1.1,1.1,1.3,1.2,1.1,1.3,1.3,1.2,1.2,1.3,1.4,1.5,1.4667,1.4333,1.4,1.5,1.5,1.4,1.5,1.4,1.2,1.4,1.5,1.4,1.3,1.4,1.4,1.5,1.5
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.3,0.3,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.8,0.7,0.7,0.8,0.9,0.6,1,0.95,0.9,0.85,0.8,0.8,0.9,0.9,1.1,0.9,0.8
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.6,0.7,0.7,0.7,0.8,0.9,0.8,0.6,0.8,0.8,0.7,0.5,0.8,0.7,0.8,0.9,0.8,0.8,0.9,0.9,0.9,0.8,0.9,1,1.1,0.8,1,0.8,0.8,0.9,0.9,0.9,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.3,,
Scotland,0.6,0.6,0.6,0.8,0.7,0.4,1,0.9,0.8,0.7,0.7,0.8,0.9,1.2,0.8,0.7,1.1,1,1.1,0.9,1,0.9,1.3,1.2,1.6,1.2,1.1,1.1,1.1,1.4,1.2,1.3,1.4,0.8,1.2,1,1.2,1.1,1.2,1,1.1,1.1,1,1.6,1.1,1.2,1.3,1.1,1.4,1.1,1.3,1.2,1.3,1.2,1.5,1.4,1.2,1.3,1.4
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,1.2,1,1.1,1.3,1.1,1.2,1.2,1.2,1.2,1.1,1.2,1.2,1,1.4,1.1
Singapore,,,,,,,,,,,,,,0.1,0.2,0.3,0.4,0.3,0.4,0.1,0.4,0.3,0.5,0.2,0.1,0.3,0.1,0.2,0.3,0.3,0.3,0.2,0.1,0.1,0.2,0.1,0.2,0.3,0.4,0.3,0.1,0.3,0.2,0.4,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.5,0.2,0.4,0.2,0.2,0.2
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.1,2,1.4,1.8,1.7,2.1,1.9,1.9,1.9,1.4,1.7,1.6,1.8,1.7,1.5,1.5,1.8,1.7,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.5,2,2,2.5,1.9,2.4,1.8,3.1,2.7,2.4,2.6,1.9,1.5,2.4,1.6,1.7,1.4,2.2,2.3,2.8,2.1,2,2.1,3.2,1.9,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,0.6,0.7,0.4,0.6,0.6,0.5,0.7,0.8,0.6,0.6,0.6,0.5,0.7,0.6,0.6,0.5,0.6,0.5,0.5
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.3,
Spain,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.5,0.6,0.4,0.5,0.6,0.6,0.7,0.6,0.7,0.7,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.9,0.8,0.7,0.8,0.8,0.8,0.7,0.7
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.66,0.62,0.58,0.54,0.5,0.6,0.7,0.625,0.55,0.475,0.4,0.7,1,0.5,0.48,0.46,0.44,0.42,0.4,0.3667,0.3333,0.3,,,,,,,
Sweden,0.6,0.8,0.6,0.9,0.6,0.9,1,1.1,1,1.2,0.9,1.1,1,1.1,1.4,1.5,1.3,1.2,1.4,1.3,1.3,1.3,1.2,1.6,1.7,1.8,1.6,1.5,1.6,1.6,1.6,1.5,1.7,1.6,1.8,1.7,1.7,1.5,1.6,1.6,1.5,1.4,1.5,1.6,1.5,1.5,1.7,1.7,1.9,1.9,1.9,1.9,1.9,1.8,2,1.7,2,2,1.9
Switzerland,0.5,0.6,0.6,0.4,0.8,1.1,1.1,1.1,1,0.9,0.9,1.4,0.9,0.8,1.3,1.4,1.2,1.3,1.4,1.7,1.3,1.6,1.4,1.7,1.5,1.4,1.5,1.5,1.4,1.6,1.6,1.9,1.7,1.9,1.7,1.8,2,1.8,1.5,1.4,1.3,1.6,1.5,1.3,1.5,1.4,1.4,1.6,1.2,1.6,1.4,1.4,1.4,1.5,1.4,1.4,1.3,1.3,
Thailand,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trinidad and Tobago",,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.3333,0.2667,0.2,0.175,0.15,0.125,0.1,0.2,0.7,0.2,0.2,0.2,0.5,0.6,0.2,0.1,0.2,0.5,0.4,0.2,0.15,0.1,0.1,0.1,0.4,0.4,0.4,0.25,0.1,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.8,0.9,,,,,,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.3,1.4,1.4,1.4,1.3,1.5,1.4,
"United Kingdom",0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.72,0.74,0.76,0.78,0.8,0.9,0.8,0.8,1.1,1,1,1,1,1.2,1.1,1.1,1.2,1.2,1.2,1.4,1.1,1.3,1.3,1.4,1.3,1.4,1.4,1.4,1.2,1.2,1.5,1.5,1.4,1.4,1.4,1.5,1.4,1.5,1.4,1.3,1.4,1.3,1.4,1.3,1.5,1.5,1.4,1.4,1.4,1.3,1.4
"United States",,,,,,0.9,0.9,0.9,1,1,1,1,1,1.025,1.05,1.075,1.1,1.125,1.15,1.175,1.2,1.225,1.25,1.275,1.3,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.3,1.3,1.3,1.2,1.2,1.3,1.2,1.2,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.2,1.1,1.1,1,1.1,1.1,,,
