Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Bahrain,0.45,0.4479,0.4458,0.4437,0.4416,0.4395,0.4374,0.4353,0.4332,0.4311,0.429,0.4948,0.5606,0.6264,0.6922,0.758,0.8238,0.8896,0.9554,1.0212,1.087,1.1134,1.1398,1.1662,1.1926,1.219,1.235,1.251,1.267,1.283,1.299,1.315,0.7125,0.11,0.3325,0.555,0.7775,1,1.0067,1.0135,1.0202,1.0636,1.0774,1.0479,0.9677,1.0436,1.0142,1.0155,0.9896,0.9695,0.9493,0.9451,0.957,0.9536,0.9573,0.9257,,,
Bahamas,0.496,0.5224,0.5488,0.5752,0.6016,0.628,0.6544,0.6808,0.7072,0.7336,0.76,0.7778,0.7956,0.8134,0.8312,0.849,0.8668,0.8846,0.9024,0.9202,0.938,0.9393,0.9405,0.9418,0.943,1.0008,1.0587,1.1165,1.1743,1.2322,1.29,1.342,1.394,1.446,1.468,1.49,1.518,1.2958,1.0736,1.2418,1.4099,1.5781,1.7463,1.9145,2.0826,2.2508,2.419,2.5871,2.7553,2.6062,2.4572,2.3081,2.2579,2.2077,2.1575,2.1072,2.057,2.0068,
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,1.033,1.089,1.17,1.207,1.28,1.362,1.419,1.485,1.5152,1.5453,1.5755,1.6083,1.5824,1.5565,1.5306,1.5047,1.4788,1.4529,1.427,1.401,1.4547,1.4499,1.4478,1.4776,1.509,1.5332,1.5754,1.6429,1.6714,1.738,1.7987,1.8794,1.949,2.0355,2.1326,2.1616,,,
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9109,2.8961,2.9409,2.9571,3.0191,3.0496,3.1175,3.161,3.226,3.2903,3.2998,3.2801,3.2988,3.3184,3.302,3.3145,3.3795,3.5306,3.1477,3.2845,3.2498,4.7611,4.8352,4.8534,5.012,5.1905,,,
Belize,0.242,0.252,0.262,0.272,0.282,0.292,0.302,0.312,0.322,0.332,0.342,0.337,0.332,0.327,0.322,0.317,0.312,0.307,0.302,0.297,0.292,0.287,0.282,0.277,0.272,0.3615,0.451,0.4615,0.472,0.5555,0.639,0.5903,0.5417,0.493,0.5465,0.6,0.548,0.6648,0.7815,0.8983,1.015,0.9873,0.9596,0.9319,0.9042,0.8766,0.8489,0.8212,0.7935,0.7658,0.828,0.9865,1.145,0.8555,0.5659,0.7516,0.9372,1.1229,
Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.483,1.766,,,,,,,,,,,,,,,,,,,,,
Bolivia,0.267,0.2758,0.2846,0.2934,0.3022,0.311,0.3506,0.3902,0.4298,0.4694,0.509,0.5052,0.5014,0.4976,0.4938,0.49,0.4955,0.501,0.5065,0.512,0.5175,0.523,0.581,0.639,0.697,0.6558,0.6147,0.5735,0.5323,0.4912,0.45,0.442,0.434,0.426,0.383,0.34,0.8195,1.299,1.2752,1.2514,1.2276,1.2038,1.0584,0.9131,0.7677,0.6223,0.477,0.3316,0.3672,0.4029,0.4385,0.4671,0.6917,0.9163,1.1409,1.3655,1.5901,,
Brazil,0.374,0.3792,0.3844,0.3896,0.3948,0.4,0.4184,0.4368,0.4552,0.4736,0.492,0.5184,0.5448,0.5712,0.5976,0.624,0.6478,0.6717,0.6955,0.7193,0.7432,0.767,0.8203,0.8737,0.927,1.467,1.373,1.279,1.185,1.1357,1.0864,0.998,1.1399,1.1672,1.1952,1.225,1.2555,1.291,1.2759,1.3734,1.1337,1.3895,1.4181,1.475,1.587,1.6663,1.7007,1.7306,1.7802,1.8171,1.8139,1.8491,1.8656,1.882,1.9528,2.0236,2.0944,2.1652,2.1643
Barbados,0.329,0.3484,0.3678,0.3872,0.4066,0.426,0.4454,0.4648,0.4842,0.5036,0.523,0.5493,0.5756,0.6019,0.6281,0.6544,0.6807,0.707,0.7333,0.7596,0.7859,0.8121,0.8384,0.8647,0.891,0.9325,0.974,1.0155,1.057,1.0985,1.14,1.178,1.216,1.254,1.3,1.3459,1.3119,1.278,1.244,1.21,1.3444,1.5413,1.5984,1.6556,1.7127,1.7698,1.778,1.7863,1.7945,1.8028,1.811,1.9072,2.0034,2.0996,2.1957,2.2919,2.3881,2.4843,
Brunei,0.146,0.1614,0.1768,0.1922,0.2076,0.223,0.2384,0.2538,0.2692,0.2846,0.3,0.3135,0.327,0.3405,0.354,0.3675,0.381,0.3945,0.408,0.4215,0.435,0.487,0.5027,0.5183,0.534,0.5643,0.5946,0.6249,0.6551,0.6854,0.7157,0.746,0.7664,0.7868,0.8072,0.8276,0.848,0.8881,0.9282,0.9683,1.0084,1.0809,1.1534,1.2209,1.2883,1.0682,1.0775,1.048,1.4866,1.1592,1.4488,1.5443,1.4937,1.6222,1.5105,1.7812,1.6951,1.609,
Bhutan,,,,,,,,,,,,,,,,,,,,,,0.125,0.102,0.1309,0.1598,0.1886,0.2175,0.2464,0.2753,0.3041,0.333,0.2923,0.2515,0.2108,0.17,0.16,0.1328,0.1055,0.0783,0.051,0.0777,0.1045,0.1312,0.158,0.1847,0.1953,0.206,0.2166,0.2546,0.1388,0.023,0.1498,0.2765,0.2858,0.3393,0.3448,0.4059,0.4024,0.4242
Botswana,0.042,0.0408,0.0396,0.0384,0.0372,0.036,0.0416,0.0472,0.0528,0.0584,0.064,0.0778,0.0916,0.1054,0.1192,0.133,0.131,0.129,0.127,0.125,0.123,0.134,0.139,0.144,0.1552,0.1664,0.1776,0.1888,0.2,0.194,0.194,0.194,0.194,0.194,0.238,0.2458,0.2536,0.2613,0.2691,0.3148,0.3037,0.3045,0.3144,0.3033,0.405,0.259,0.3219,0.378,0.3738,0.3547,0.4122,0.4064,0.4015,0.4329,0.4642,0.4956,0.5269,,
"Central African Republic",0.02,0.022,0.024,0.026,0.028,0.03,0.0286,0.0272,0.0258,0.0244,0.023,0.025,0.027,0.029,0.031,0.033,0.035,0.037,0.039,0.041,0.043,0.044,0.043,0.0424,0.0419,0.0413,0.0407,0.0401,0.0396,0.039,0.038,0.0437,0.0493,0.055,0.045,0.035,0.0404,0.0458,0.0512,0.0566,0.062,0.0674,0.0728,0.0782,0.0836,0.0728,0.0621,0.0513,0.0405,0.0473,0.0514,0.0556,0.0597,0.0638,0.068,0.0721,,,
Canada,,1.1,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.5,1.6,1.6,1.6,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.9,1.9,1.9,2,2,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.1,2.1,2.1,2.1,1.8611,2.1,1.9936,1.8871,1.8969,1.897,1.8971,1.9029,1.9086,1.9338,1.959,1.9987,2.0384,2.2173,2.3962,2.4509,2.4961,2.5388,2.3105,2.6102,
Switzerland,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.6,1.6,1.7,1.8,1.9,2,2.1,2.2,2.4,2.5,2.6,2.6,2.6,2.6,2.7,2.8,2.9,3,2.9,3,3,3,3.1,3.1,3.2,3.2278,3.3,3.3,3.4,3.5298,3.5373,3.59,3.7516,3.788,3.8207,3.8589,3.8518,3.8298,3.8476,3.8166,3.8355,3.9102,4.0303,4.1171,4.1898,4.2473,4.2957,
"Channel Islands",1.019,1.0371,1.0552,1.0733,1.0914,1.1095,1.1276,1.1457,1.1638,1.1819,1.2,1.2257,1.2514,1.2771,1.3028,1.3285,1.3542,1.3799,1.4056,1.4313,1.457,1.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,0.559,0.5418,0.5246,0.5074,0.4902,0.473,0.471,0.469,0.467,0.465,0.463,0.4689,0.4748,0.4807,0.4866,0.4924,0.4983,0.5042,0.5101,0.516,0.5762,0.6364,0.6966,0.7568,0.817,0.8642,0.9113,0.9585,1.0057,1.0528,1.1,1.066,0.9949,1.049,1.103,1.08,1.1043,1.1287,1.153,1.0878,1.0226,0.9573,0.8921,0.9466,0.9842,0.9804,1.0404,1.0365,1.0389,1.0294,1.4333,1.5854,1.7471,1.8806,2.0278,2.147,2.2937,2.4411,2.5912
China,,,,,,1.07,0.96,0.94,0.91,0.88,0.86,0.85,0.86,0.89,0.92,0.96,1,1.03,1.075,1.12,1.185,1.25,1.3,1.32,1.33,1.34,1.35,1.37,1.47,1.54,1.1015,1.55,1.55,1.55,1.58,1.1664,1.1725,1.1865,1.1839,1.212,1.2356,1.055,1.1134,1.1465,1.1796,1.2127,1.247,1.2676,1.3166,1.3922,1.4532,1.4637,1.5367,1.6332,1.6877,1.7732,1.8647,1.9798,
"Ivory Coast",0.033,0.036,0.039,0.042,0.045,0.048,0.0512,0.0544,0.0576,0.0608,0.064,0.0645,0.0649,0.0654,0.0659,0.0663,0.0668,0.0673,0.0677,0.0682,0.0687,0.0691,0.0696,0.0701,0.0705,0.071,0.0744,0.0778,0.0812,0.0846,0.088,0.0883,0.0887,0.089,0.0893,0.0897,0.09,0.0932,0.0965,0.0997,0.1029,0.1061,0.1094,0.1126,0.1158,0.0925,0.1084,0.1242,0.1401,0.1421,0.144,0.1531,0.1792,0.2053,0.2314,,,,
Cameroon,0.034,0.0346,0.0352,0.0358,0.0364,0.037,0.0364,0.0358,0.0352,0.0346,0.034,0.0416,0.0492,0.0568,0.0644,0.072,0.0718,0.0715,0.0713,0.071,0.0723,0.0736,0.0749,0.0762,0.0775,0.0788,0.0801,0.0814,0.0827,0.084,0.082,0.083,0.084,0.073,0.0733,0.0737,0.074,0.0874,0.1008,0.1141,0.1275,0.1409,0.1543,0.1676,0.181,0.0592,0.0648,0.0704,0.0692,0.068,0.0842,0.0881,,,,,,,
"Congo (Kinshasa)",0.015,0.0176,0.0202,0.0228,0.0254,0.028,0.0294,0.0308,0.0322,0.0336,0.035,0.0352,0.0354,0.0356,0.0358,0.036,0.0453,0.0545,0.0638,0.073,0.0733,0.0735,0.0738,0.074,0.0743,0.0745,0.0748,0.075,0.072,0.069,0.066,0.0665,0.067,0.0675,0.068,0.0685,0.069,0.0738,0.0785,0.0833,0.088,0.0928,0.0975,0.1023,0.107,0.1043,0.1016,0.0988,0.0961,0.0934,0.0925,0.0917,0.0908,0.0899,0.0846,0.0793,0.074,,
"Congo (Brazzaville)",0.06,0.0616,0.0632,0.0648,0.0664,0.068,0.0746,0.0812,0.0878,0.0944,0.101,0.1101,0.1193,0.1284,0.1375,0.1466,0.1558,0.1649,0.174,0.1603,0.1465,0.1328,0.119,0.1633,0.2077,0.252,0.252,0.258,0.264,0.27,0.276,0.271,0.266,0.261,0.256,0.251,0.4107,0.5704,0.7301,0.6443,0.5585,0.4728,0.387,0.3012,0.2154,0.2121,0.2088,0.1035,0.1075,0.1116,0.1156,0.1645,,,,,,,
Colombia,0.354,0.3586,0.3632,0.3678,0.3724,0.377,0.3856,0.3942,0.4028,0.4114,0.42,0.4283,0.4366,0.4449,0.4531,0.4614,0.4697,0.478,0.5193,0.5605,0.6018,0.6431,0.6843,0.7256,0.7669,0.8082,0.8494,0.8907,0.932,0.9732,1.0145,1.0613,1.1057,1.1469,1.1743,1.2025,1.2306,1.2632,1.2964,1.3276,1.3643,1.4009,1.4376,1.4493,1.461,1.4727,1.4959,1.5192,1.5428,1.5668,1.5917,1.6966,1.74,1.8431,1.8534,1.9742,2.0335,2.1064,2.1848
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,0.084,0.1038,0.1235,0.1433,0.163,0.138,0.113,0.12,0.127,0.1164,0.1058,0.0952,0.0846,0.074,0.0909,0.1079,0.1248,0.1418,0.1587,0.1757,0.1926,0.1897,0.1898,0.1899,0.19,0.1901,0.1834,0.1766,0.1699,0.1953,0.2207,0.2461,0.2715,,
"Cape Verde",0.077,0.0775,0.078,0.0785,0.079,0.0795,0.08,0.0805,0.081,0.0815,0.082,0.0914,0.1008,0.1102,0.1196,0.129,0.1384,0.1478,0.1572,0.1666,0.176,0.184,0.192,0.2,0.243,0.286,0.329,0.3355,0.342,0.315,0.288,0.261,0.234,0.2183,0.2025,0.1868,0.171,0.2113,0.2515,0.2918,0.332,0.3723,0.4125,0.4528,0.493,0.4975,0.5021,0.5066,0.5112,0.5157,0.5928,0.5853,0.5146,0.6019,0.6917,0.7814,,,
"Costa Rica",0.391,0.4162,0.4414,0.4666,0.4918,0.517,0.5364,0.5558,0.5752,0.5946,0.614,0.6212,0.6284,0.6357,0.6429,0.6501,0.6573,0.6646,0.6718,0.679,0.7412,0.8034,0.8656,0.9278,0.99,0.9827,0.9753,0.968,0.881,1.0705,1.26,1.1343,1.0087,0.883,0.845,0.854,0.864,0.872,0.901,1.719,1.3133,1.4347,1.556,1.6774,1.7988,1.9201,2.0415,2.0905,2.1577,2.2178,2.3057,2.3721,2.4578,1.1411,2.6434,1.3794,1.3759,2.9533,2.8939
Cuba,0.946,0.932,0.918,0.904,0.89,0.876,0.8652,0.8544,0.8436,0.8328,0.822,0.8735,0.9249,0.9764,1.0278,1.0793,1.1307,1.1822,1.2336,1.2851,1.3365,1.388,1.554,1.72,1.886,2.1645,2.443,2.7215,3,3.3255,3.651,3.9944,4.3646,4.7311,4.9882,5.22,5.4966,5.6984,5.7509,5.8516,5.9316,5.9406,5.9894,6.0572,6.1965,6.2686,6.3483,6.4363,6.6345,6.6698,6.8152,6.9969,7.2901,7.4183,7.5673,7.769,7.9541,8.295,8.4218
"Cayman Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.7,1.7,1.7,1.7,1.7,1.8195,1.939,,,,,,,,,,,,,,,,,,,,,
Cyprus,,,,,,,,,,,,,,,,,,,,,,0.973,1.0385,1.104,1.1696,1.2351,1.3006,1.3661,1.4317,1.4972,1.5627,1.6154,1.7087,1.7599,1.8253,1.8787,1.8834,1.8907,1.8939,2.119,1.9082,1.915,1.8782,1.8619,1.9121,1.8965,1.8374,2.0147,2.0507,2.1064,2.1562,2.2484,2.296,2.4076,2.4993,2.6236,1.9509,,
"Czech Republic",,,,,,,,,,,1.8,1.9,1.9,1.9,2,2,2.1,2.1,2.1,2.2,2.2465,2.2929,2.3394,2.3859,2.4324,2.4788,2.5253,2.5718,2.6183,2.6647,2.7112,2.6652,2.6702,2.8564,2.925,2.9872,2.9742,3.1016,3.0215,3.0712,3.3631,3.4293,3.487,3.512,3.5067,3.491,3.5534,3.5544,3.5415,3.5032,3.5166,3.5606,3.6502,3.6628,3.9345,3.9516,4.0194,4.0676,4.1208
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7732,2.8498,2.9418,3.0112,3.0745,3.123,3.1407,3.1871,3.224,3.2785,3.329,3.36,3.3896,3.4104,3.4314,3.4748,3.5287,3.5863,3.6638,3.7567,3.8491,3.9197,4.0087,4.0846,4.1342,4.1944,4.2488,
Djibouti,0.157,0.1697,0.1824,0.1951,0.2078,0.2205,0.2332,0.2459,0.2586,0.2713,0.284,0.2785,0.2731,0.2676,0.2622,0.2567,0.2513,0.2458,0.2404,0.2349,0.2295,0.224,0.2287,0.2333,0.238,0.2253,0.2127,0.2,0.1873,0.1747,0.162,0.1678,0.1736,0.1794,0.1852,0.191,0.14,0.1376,0.1353,0.1329,0.1398,0.1466,0.1535,0.1603,0.1672,0.1788,0.2328,0.2319,0.2309,0.23,0.229,0.2277,0.2264,0.225,0.2237,,,,
Dominica,0.133,0.1358,0.1386,0.1414,0.1442,0.147,0.1498,0.1526,0.1554,0.1582,0.161,0.1737,0.1864,0.1991,0.2119,0.2246,0.2373,0.25,0.2627,0.2754,0.2881,0.3009,0.3136,0.3263,0.339,0.3592,0.3793,0.3995,0.4197,0.4398,0.46,0.528,0.5135,0.499,0.4845,0.47,0.493,0.5382,0.8484,1.1587,1.4689,1.7791,1.7378,1.6966,1.6553,1.6141,1.5728,1.5315,1.4903,1.449,1.4077,1.3665,1.3252,1.284,1.2427,1.2014,1.1602,1.1189,
Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4952,2.4309,2.5974,2.6141,2.6406,2.6827,2.7036,2.78,2.8571,2.8829,2.9119,2.9333,3.0383,3.083,3.2276,3.3333,3.4192,3.4527,3.5768,3.6488,3.7211,3.7808,3.8243,3.8335,3.8632,3.9257,4.0099,,
"Dominican Republic",0.121,0.2144,0.3078,0.4012,0.4946,0.588,0.5727,0.5574,0.5421,0.5268,0.5115,0.4962,0.4809,0.4656,0.4503,0.435,0.4493,0.4637,0.478,0.4923,0.5067,0.521,0.5353,0.5497,0.564,0.6915,0.819,0.9465,1.074,1.282,1.49,1.3447,1.1993,1.054,1.277,1.5,1.828,2.156,2.0539,1.9519,1.8498,1.7558,1.6619,1.5679,1.4739,1.3799,1.286,1.192,1.098,1.2409,1.3839,1.5268,1.5323,1.5379,1.5434,1.5489,1.5545,1.56,
Algeria,0.173,0.1616,0.1502,0.1388,0.1274,0.116,0.1174,0.1188,0.1202,0.1216,0.123,0.1516,0.1801,0.2087,0.2372,0.2658,0.2943,0.3229,0.3514,0.38,0.3894,0.3988,0.4082,0.4176,0.427,0.4275,0.428,0.4285,0.429,0.6855,0.942,0.9017,0.8613,0.821,0.8335,0.846,0.8973,0.9487,1,1.0276,1.0552,1.0827,1.1103,1.0816,1.0529,1.0242,1.11,1.1958,1.1995,1.2033,1.207,1.3113,1.4155,1.5198,1.624,1.7283,1.8325,1.7879,1.7193
Ecuador,0.396,0.3838,0.3716,0.3594,0.3472,0.335,0.3376,0.3402,0.3428,0.3454,0.348,0.3486,0.3492,0.3498,0.3504,0.351,0.494,0.637,0.6616,0.6861,0.7107,0.7353,0.7598,0.7844,0.809,0.8336,0.8581,0.8827,0.9073,0.9318,0.9564,1.1654,1.1994,1.1083,1.2733,1.2458,1.3149,1.3275,1.313,1.3724,1.4459,1.5439,1.5667,1.4974,1.5142,1.531,1.5479,1.5647,1.5815,1.5983,2.1111,1.6582,1.7599,1.8615,1.9632,2.0648,2.0368,,
