Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,1524.999058,1520.293057,1524.82551,1531.696007,1520.195284,1505.921022,1491.904325,1478.452047,1465.372313,1446.201018,1430.323457,1419.261786,1419.737834,1423.107005,1421.630644,1424.702874,1423.805456,1425.223986,1432.671158,1439.243373,1447.922435,1456.885614,1464.144864,1471.236521,1474.353049,1473.940769,1472.376906,1470.728605
Albania,2000.266981,2057.520162,2108.586358,2153.0247,2189.776305,2217.45859,2234.088747,2239.147024,2217.294182,2217.078379,2238.212392,2231.942035,2214.48108,2192.2472,2173.952539,2167.011792,2169.293605,2173.328651,2179.599564,2188.370998,2199.856257,2213.277927,2226.214038,2239.137778,2253.899078,2267.806006,2281.307006,2296.861534
Algeria,1482.475228,1488.360008,1495.555166,1504.47505,1515.331257,1528.453135,1543.063008,1558.790334,1575.648981,1593.406019,1611.413268,1629.489194,1648.596981,1668.200672,1687.585227,1705.931148,1723.268118,1740.42377,1756.359695,1769.875171,1780.252509,1787.675862,1792.671747,1795.114295,1795.403548,1794.315386,1792.642105,1790.689287
"American Samoa",4108.13777,4114.096766,4119.288123,4125.209042,4133.423688,4144.992603,4158.48018,4174.79566,4191.224015,4205.665935,4217.045072,4222.746316,4226.403019,4229.425887,4233.265811,4240.162388,4253.818684,4277.144031,4307.058068,4340.202154,4373.779934,4409.568689,4450.68272,4496.24972,4544.972975,4595.566232,4647.383521,4699.370991
Andorra,2465.510292,2518.949348,2534.26232,2519.119788,2502.047282,2483.008069,2467.05465,2438.512552,2404.529298,2353.834025,2306.047609,2257.823366,2202.991953,2173.63577,2134.637447,2090.455895,2051.137178,2008.235334,1965.224561,1925.498772,1899.274166,1878.220107,1865.054996,1855.351035,1852.755175,1850.635665,1852.05496,1861.660031
Angola,2700.339827,2699.018842,2699.974509,2702.982615,2707.63442,2712.184176,2721.062836,2737.495464,2760.136447,2787.637306,2817.133446,2855.063096,2905.13708,2962.410475,3022.391175,3079.570827,3139.575116,3205.582066,3270.178276,3326.882161,3368.790499,3401.104732,3433.399237,3465.230183,3496.316901,3526.573211,3555.074065,3580.130975
"Antigua and Barbuda",2013.812214,2030.998238,2049.440381,2068.585463,2087.987967,2107.131628,2126.943269,2147.957222,2169.51473,2190.647924,2210.067169,2228.126845,2245.514719,2262.06322,2277.567122,2291.597921,2306.694634,2324.224418,2341.954501,2357.72168,2369.296737,2377.880723,2386.168822,2393.950109,2400.983054,2407.01097,2411.805749,2415.103744
Argentina,2469.343185,2465.480578,2460.503393,2455.86878,2450.455454,2445.619594,2440.314444,2431.502982,2420.123441,2407.335813,2395.314215,2384.605395,2373.950022,2364.810637,2359.529082,2360.754722,2369.372725,2381.757716,2394.936523,2407.777011,2418.995425,2430.092624,2443.6998,2459.375863,2476.152902,2493.826532,2512.729142,2533.012797
Armenia,1880.108015,1888.411427,1894.371415,1900.585569,1907.568972,1915.722117,1917.829673,1909.096705,1896.082296,1883.704398,1877.882991,1873.776348,1864.702703,1855.986964,1852.312602,1859.473946,1882.521187,1918.002312,1959.210174,1999.282365,2032.357526,2058.978129,2084.248693,2108.171011,2131.176266,2154.555114,2177.792184,2200.130577
Australia,2669.703988,2646.706435,2624.111473,2601.341298,2578.936165,2558.312104,2534.535974,2506.626649,2480.998311,2462.624756,2457.688147,2462.776025,2469.714524,2478.355103,2487.587302,2496.247037,2504.162635,2511.848068,2519.240171,2527.091964,2535.197618,2542.700384,2549.73099,2556.347648,2563.331186,2570.320558,2576.825209,2582.926449
