Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51813931842701,2.5099893527871,2.47686147517668,2.79446943999893,3.59944354548432,3.92219425790522,3.8559790514984,3.84258992805755,3.71835268103925,3.39759338179995,3.27253116011505,3.16889400921659,2.95941038239692,2.83943833943834,3.14173932483792,,,,,,,,,,
Afghanistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8227521829407,16.9238662341696,17.5540062570161,16.5982122192595,16.3855371972017,17.7473095255876,17.839116299,13.14987660941,12.5225768432907,13.7791892429929,12.4860851363953,11.4998672561905,11.477587555803,11.4200060049012,11.3704654336192,11.1025260449601,,
Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64628079359054,3.44574999431473,4.37839118384962,6.25937084278895,3.22287577892959,2.89016332100962,3.87310081436431,3.66182566484066,3.9998144235304,4.68193728311966,3.91288354903499,3.61281577438344,3.399491640092,3.46173679106739,5.10942178535679,4.54177380185367,4.16780479660129,4.40328959394631,4.82734281508691,4.76307157240238,5.6851448644464,6.7526805695234,6.58054962283088,6.05946920564536,
Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.85783355160662,4.58344068034382,4.72390674551572,4.53242747123246,4.31787582014082,4.09896331132548,4.06656232825904,4.12419102899896,4.17757583468327,4.4258664854862,4.90497746681668,5.29684097327248,4.99776042968658,5.19757089865359,5.45211716519719,5.66188733027302,4.6144292718837,5.05981081552634,5.32582193180281,5.67149063785891,5.68442355909264,6.1581664291301,6.14788412083836,6.2825223552542
"United Arab Emirates",,,,,,,,,,,,,,,,0.910603124517689,1.12309252017748,2.74407202159,3.43216609989027,3.05756754261542,3.72808374268427,6.41237306946875,7.92687202019258,8.76975262678911,9.14469269010992,8.92751717475311,8.27561854470455,8.77449108700372,8.84071248347951,8.16657688315442,7.4938885157824,7.42306391613121,7.58367150146651,7.8437806072478,6.58769274582126,6.77246265719199,6.63729265402844,7.89550062539303,8.63108731478083,8.55748953651097,9.07200029229159,13.3137591852656,13.0634763203571,12.2624610762446,11.5123829171924,10.608039735308,9.65695462798033,9.0255775725641,8.60026538838952,9.19537711686217,7.94958674890345,7.70308917155412,7.6681854263043,7.53034543893569,7.7635464069743,8.83329493762027,8.98441789806352,9.15451327360969,8.73349510732669,8.72083649909706
Argentina,,,,,,41.184160179361,41.0085848893582,37.8240272440343,36.1962188354532,36.6454303394205,31.5447436578601,35.762858969727,36.358073530149,34.3339746673214,34.0368852105037,38.2151082839456,39.1167603278579,36.5949867349342,34.1276092101854,32.6851576731524,29.4760969895125,28.7652362921224,31.3602562635854,30.6694675312814,29.7084408031154,29.6418473138549,27.4195971594836,27.4966462800495,27.9996758567287,30.9493718883737,26.7897045521809,24.3864490932335,21.8591315586603,18.2399115325496,17.8190917106899,17.2467521148076,17.5357232920479,18.227905749866,17.8379584760908,16.9615250614589,16.4942719439838,16.093225876383,20.347773913878,22.4867505875749,18.9370136214371,18.340415936715,17.8777938558849,17.0474154518997,16.5383660984547,15.5837772738051,15.8448608064195,15.8506983942663,15.2168009115954,15.0110542553443,14.7727785491821,14.1815854549835,13.4880259708051,12.8526557470863,12.6909925865594,12.8377577042004
Armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.42475853227752,9.68257531952384,9.66640553649803,9.20617105938632,10.2846499812967,10.631126108104,11.2719184358436,11.7393923621122
"Antigua and Barbuda",,,,,,,,,,,,,,,,,,3.41033831118422,3.79196480939257,3.75725432290095,3.99258817549851,3.7825759735167,3.91489846148212,3.70108829446063,3.54587130439092,3.21941490314946,2.83539575018951,2.61619806819942,2.31563715376162,2.3376580009333,2.51840929386275,2.27015522212665,2.05906402768247,1.82506653268432,1.69020909669166,1.7131724855613,1.62342605314198,1.64215350970704,1.66870579001799,1.68918998939015,1.62410251996863,1.73958013943302,1.81697664710097,1.90610363510851,1.85586104531217,1.79294554744682,1.81883007240883,1.69627141291549,1.59025321185619,2.06815457625543,2.15638289983202,2.24637162148964,2.10996771465434,2.73926223623864,2.75495809476392,2.68296264688687,2.72740397753933,2.49070275561745,2.45921054144485,2.48662900995723
Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8269923611197,12.600427525707,12.6114951235678,12.9060195313381,13.2388777839088,13.1579745514763,12.77618039458,12.3353340860918,12.4947075057346,11.9784049111412,11.5937316137268,11.0032252299785,10.5595867699565,10.8703306032761,10.8904474710205,10.3360795168105,9.88679586122457,9.28084388542904,9.19560049026894,8.44006046923172,7.98986482591985,7.35157296724179,7.03014022400094,6.59796512025266,6.35821661151183,6.29028296794105,6.07768706712896,5.79436581544737,5.77594222327935,5.64792532633268
Austria,,,,,,,,,,,,,,,,,22.2527289877361,21.6266196230841,21.9883598722386,21.3519437956606,21.203226789704,20.753651112851,20.1371639837869,20.0603496826521,19.6946868883898,20.0172987519794,20.0085392124175,19.4113957328281,19.5049655924625,19.4039900494035,19.5811148378139,19.1717390821372,18.4796351573404,17.4602069396161,17.3565201137903,17.9058795218244,17.6322092892288,17.8035346476776,17.7267690030401,17.8909326625414,18.2149670740326,18.3410929949555,17.7267828085994,17.4531746104997,17.3364603484259,17.4078184700008,17.8234362098009,18.1536476227364,17.4174657293044,16.3619956421939,16.4785007359327,16.595609061091,16.7061233748154,16.4957293719062,16.5600152509678,16.6900364578037,16.9837893235346,16.8831391187644,16.9287473963082,16.7395091169823
