Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Belize,,,,,,,,,3,3.2,3.4,3.6,3.8,4,7,9,5,5,7,8,11,10,10,15,8,4,11,19.5385,28.0769,36.6154,45.1538,53.6923,62.2308,70.7692,79.3077,87.8462,96.3846,104.9231,113.4615,122,123,4,6,,,,
Benin,,,,,,,15,11,10,9,8,21,16.25,11.5,6.75,2,4,5,2,4,5,6,7,6,6,9,10,9.8571,9.7143,9.5714,9.4286,9.2857,9.1429,9,4,,,,,,,,,,,,
Bermuda,,,,,,,,,,,,,,,,1,1.5,2,2,2,1,2,1.6667,1.3333,1,1,1,1,,,,,,,,,,,,,,,,,,,
Bolivia,,,,,,,,,,27,37.5,48,36,39,29,29,20,18,26,38,15,56,27,55,45,39,38,39,22,24,,,,,,,,,,,,,,,,,
"Bosnia and Herzegovina",,,,,,,,,,,,,,,66,65,74,70,72,51,262,27,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,,,,,,,,,2,4,17,16,11,7,5.5,4,2.5,1,4,6,2,15,28,41,36,59,62,49,85,58,62,65.8,69.6,73.4,77.2,81,30,48,48,36.5,25,24,,,,,
Brazil,,,,,,,,,4342,4673,4824,4808,4496,4214,4508,4384,4578,5238,4616,4554,5355,4527,3666,3689,3129,3967,4488,3469,3793,3605,2503,2542.5455,2582.0909,2621.6364,2661.1818,2700.7273,2740.2727,2779.8182,2819.3636,2858.9091,2898.4545,2938,,,,,
Brunei,,,7,5,5,1,4,4,10,4,11,16,14,16,12,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,92,94,77,81,115,96,
"Burkina Faso",,,,,,16,12,25,20,9,18,12,11,9,10,2,7,9,9,10,6,16,11,14,11,10,24,3,12,17,8,,,,,,,,,,,,,,,,
Cameroon,,,,,,,,,,,74,13,86.5,160,107,128,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,,,,,,,,,,,,,,,,733,762,796,835,830,809,826,799,758,725,748,703,833,798,833,503,496,485,450,458,491,442,392,465,357,381,361,361.5,362,353,,
"Cape Verde",,,,,,,,,,,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Central African Republic",,,,,,,,,,,,,,,15,20,21,8,10,4,2,26.6667,51.3333,76,12,11.0833,10.1667,9.25,8.3333,7.4167,6.5,5.5833,4.6667,3.75,2.8333,1.9167,1,6,9,,,,,,,,
Chad,,,,,,,,,,,,,,,,,,5,14,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,370,282,322,283,,,
China,,,,,,,,,,,,,,,,,,,,,,,,7062,7235,20005,19457,17558,14660,12587,11681,12554,14924,,,,,,,,,,,,,,
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692,676,926,777,871,
Comoros,,,,,,,,,,,,3,10,5,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Costa Rica",,,,,,,64,79,91,75,70.5,66,61.5,57,58,73,57,56,49,79,116,66,67,61,67,58,72,60,47,84,71,74,60,55,50,60,69,94,95,104,95,104,97,94,75,80,126
Croatia,,,,,,,,,,,,,,115,149,119,93,125,105,86,67,283,199,73,55,60,50,59,49,32,41,42,44,47,38,62,76,73,79,38,38,38,40,27,36,29,39
Cuba,,,,,,,,,,,,,,283,311,338,316,370,346,314.5714,283.1429,251.7143,220.2857,188.8571,157.4286,126,123,149,130,143,103,96,111,94,109,93,82,47,75,88,88,,,,,,
Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,8,14,13,18,15,12,9,19,5,9,9,5,4,
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,296,270,242,248,257,251,269,208,191,223,231,206,199,185,163,152,188,174,105,121,139,105,113.6667,122.3333,131,
Denmark,,,,,,,,,93,99,75,86,70,64,87,88,84,67,80,82,71,66,69,63,76,86,75,82,80,69,68,50,49,48,47,46,45,44,43,42,41,40,40,,,,
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,104.2,127.4,150.6,173.8,197,220.2,243.4,266.6,289.8,313,,,,,,,,
Ecuador,,,,,,,,,162,197,190.25,183.5,176.75,170,182,214,180,233,122,143,150,162,174,167,185,,,,,,,,,,,,,,,,,,,,,,
Egypt,,,,,,,244,280,271,257,277,263,209,255,230,199,221,198,180,223,213,192,222,176,203,201,154,180,149,143,113,130,121,110,,,,,,,,,,,,,
"El Salvador",,,,,,,56,58,60.4286,62.8571,65.2857,67.7143,70.1429,72.5714,75,52,59,134,164,134,164,123,96,120,143,127,98,93,193,213,272,259,191,206,188.6667,171.3333,154,136.6667,119.3333,102,96,,,,,,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,3,3,7,,,,,,,,,,,,,,,,,,,,
Estonia,,,,,,,,,,,,,,,,,58,54,73,73,96,73,48,56,56,61,42,50,60,52,27,36,35,31,34,24,28,21,21,19,17,19,14,20,16,16,26
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,46,,,,,,
Fiji,,,,,,,,,,,,,,,94,95,104,110,116,99,108,85,101,132,100,,,,,,,,,,,,,,,,,,,,,,
Finland,,,,,,,173,122,128,130,114,104,79,95,58,76,93,81,74,81,74,83,64,55,55,46,48,57,61,42,47,42,37,43,43,51,46,34,,,,,,,,,
France,,,,,,1986,1907,1709,1567,1484,1423,1423,1359,1282,1130,1067,978,1004,1112,1177,1213,1082,1024,855,806,712,773,690,683,717,730,730,686,661,626,474,537,622,569,538,529,533.3333,537.6667,542,,,
Gabon,,,,,,,,,,,,,,,,55,51,37,31,39,23,21,16,12,14,19,25,17,24,13,14,20,,,,,,,,,,,,,,,
Germany,,,,,,,,,,,,,,,,,,,,,1558,2226,2660,2840,1712,1596,1523,1403,1287,1293,1153,1107,1071,1029,949,863,941,812,765,622,674,664,635,606,639,605,
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,250.8333,257.6667,264.5,271.3333,278.1667,285,,,,,,,,,,,,
Greece,,,,,,,,,,250,236,252,100,99,88,91,105,102,79,97,84,88,96,99,83,91,77,80,78,120,80,116,103,107,100.9167,94.8333,88.75,82.6667,76.5833,70.5,64.4167,58.3333,52.25,46.1667,40.0833,34,46
Greenland,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,3,3,3,,,,,,,,,,,,,,,
Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
Guam,,,,,,7,5,5.5,6,2,2,2,1.8,1.6,1.4,1.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,,,,,,,294,312,253,308,277,298,219,99,386,383,394,470,281,212,194,326,285,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,,,,,,,,,,,,,,,,,,,,,53,44,75,82,43,46,21,,,,,,,,,,,,,,,,,,,,
"Guinea Bissau",,,,,,,,,,,,,1,2,1,2,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,,,,,,,,,23,19,18,14,13,24,19,17,20,21,14,13,17,10,10,8,6,1,7,7,9.5,12,1,,,,,,,,,,,,,,,,
Honduras,,,,,,,,,,,,,,,,3,4,7,11,7,4,6,1,5.3333,9.6667,14,18.3333,22.6667,27,3,,,,,,,,,,,,,,,,,
"Hong Kong",,,,,,212,249,265,278,301,235,270,245,246,217,216,162,174,155,216,244,227,246,287,263,247,278,247,240,235,199,176,210,171,187,187,187,172,181,165,183,191,196,188,210,177,
Hungary,,,,,,479,431,450,483,461,395,569,548,596,535,510,472,454,469,440,428,362,292,243,135,169,147,142,158,154,151,124,163,133,160,125,123,118,116,99,95,80,62,70,78,84,80
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,7,3,3,4,2,6,4,1,2.5,4,2,3,6,5.8,5.6,5.4,5.2,5,4.8,4.6,4.4,4.2,4
India,,1101,1047,993,939,885,831,686,777,822,642,733,599,722,556,903,987,998,983,917,885,1409,1503,474,545,231,1050,947,896,1136.5,1377,1346,1501,1663,1581,1780,1514,2140,,,,,,,,,
Indonesia,,,,,,,,,,,,,,,,,,821,834,858,1086,543,624,965,1162,902,784,1089,1375,1476,,,,,,,,,,,,,,,,,
Ireland,,,,,,,18,26,26,32,30,21,16,16,20,18,12,12,13,8,49,73,46,64,50,78,59,48,70,69,70,66,61,68,50,74,51,67,57,43,48,49,44.5,40,,,
"Isle of Man",,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,1.3333,1.6667,2,2,1.75,1.5,1.25,1,1,1,1,,,,,,,,
Israel,,,,,,,,,,,,,262,248,245,168,91,96,110.5,125,169.6667,214.3333,259,252,282,270,213,283,300,114,139,147,108,113,109,102,102,98,103,42,52,64,62,62,62,55,52
Italy,,,,,,,,,,2327,2100,1697,1624,1587,1579,1377,1210,1221,1366,1453,1423,1575,1533,1377,1154,1140,1085,1157,1232,1188,1155,1077,934,976,930,918,987,847,780,727,674,621,519,433,430,447,352
Jamaica,,,,,,,,,,,,,5,1,4,7,7,6,3,1,2,2,2,2,27,21,1,,,,,,,,,,,,,,,,,,,,
Japan,,,,,,,,,,3077,3009,2912,2674,2588,2635,2572,2318,2342,2549,2419,2550,2489,2354,2245,2301,2414,2363,2078,1844,1992,1889,1790,1658,1628,1620,1514,1472,1357,1268,1186.6667,1105.3333,1024,1093,1030,1057,972,
Jordan,,,,,,12,8,5,12,31,7,12,48,40,48,31,54,56,31,59,27,64,35,63,23,25,10,18,32,36,35.5,35,49,70,52,63,87,,,,,,,,,,
Kazakhstan,,,,,,,,,,,,,,,,1200,1100,1100,1000,1000,1000,900,900,900,800,500,400,338.5,277,277,256,282,325,294,345,357,414,341,341,302,322,303.3333,284.6667,266,247.5,229,
Kenya,,,,,,,,,209,230.5,252,258,224,212,191,209,211.5,214,246,231,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Korea",,,,,,,,1174,1397,1537,1273,1295,1230,1452,1697,1718,1660,1761,1925,1724,2236,2299,2429,2210,2077,1944,1811,1678,1545,1412,1353,1298,1271,1408,1417,1288,1238,1136,1172,1136,1114,1129,1134,1090,992,955,969
Kyrgyzstan,,,,,,,,,,,,,,161,171,163,134,132,136,172,138,132,119,94,62,55,61,60,64,37,40,39,37,26,41,24,22,23,23,24.2,25.4,26.6,27.8,29,25,21,26
Latvia,,,,,,,,,,,,,,,,,,113,123,124,116,114,104,81,59,89,58,46,57,66,43,72,56,41,61,56,53,58,43,40,37,34,34,29,27.5,26,38
Lesotho,,,,,,,,,,,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,,,,,,,,,,,,,,135,96,165,150,141,140,182,115,187,107,116,128,103,97,84,95,74,66,86,83,118,94,118,108,101,79,49,50,53,57,60,60,42,
Luxembourg,24,26,28,30,32,34,30.6,27.2,23.8,20.4,17,21,13,16,14,20,12,17,16,20,12,12,15,15,8,11,16,14,10,7,16,16,18,16,6,7,8,9,10,13,16,19,18,22,,,
Macau,,,,,,,,,,,,,,,,,10,8.5,7,6,15,12,13,14,14,16,14,8,6,2,6,6,8,9,2,15,6,14,13,7,11,11,18,18,12,20,27
Malawi,,,,,,,50,60,81,111,78,54,43,42,70,33,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,,,,,,,,,,,,822,500,621,241,238,188,280,324,389,387,363,541,655,644,952,1020,1473,1273,912,1004,958,858,820.6667,783.3333,746,708.6667,671.3333,634,596.6667,559.3333,522,337,,,,
Mali,,,,,,,,,,,,12,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,,,,,,,,,,,,,,,,,,,5,7,5.5,4,1,2,2,10,1,1,1,9,5,6,4,12,12,6,8,7,3,8,3,1,6,5.6667,5.3333,5,7
Mauritius,,,,,,,11,18,14,7,10,12,11,8,7,7,11,10,5,10,13,12,18,19,6,7,11,6,8,5,7,4,7,5,7,4,1,1,3,,,,,,,,
Mexico,,,,,,,,959,1163,1029,1140,1180,986,1042,991,1204,1303,1385,1414,1095,1212,1449,1434,1376,1628,1618,1315,1568,1459,1449,1740,1502,1361,1427,1364,1367,1328,1279,1412,1368,1433,1578,1534,1314,1330,1444,1408
Moldova,,,,,,,,,,,,,,,,,,204,212,209,201,229,198,111,88.5,66,53,54,49,45,52,39,41,43,38,49,38,54,40,30,39,38,37,36,34,33,29
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
Morocco,,,,,,,,,287,257,315,272,253,183,274,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Burma (Myanmar)",,,,,,,,,,,,,,,,,,,,,,,,11,8,11,16,15.6667,15.3333,15,16,15,10,13,12,7,16,25,32,,,,,,,,
Namibia,,,,,,,,,,,,,,,,,,,,,31,11,29,44,41,41,48,18,7,13,13,10,,,,,,,,,,,,,,,
Netherlands,,,,,,,130,120,82,73,88,62,64,57,49,48,50,61,54,59,65.25,71.5,77.75,84,90.25,96.5,102.75,109,89,94,110,116,89,108,93,73,84,86,92,77.6667,63.3333,49,,,,,
"New Caledonia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,3,8,4,5,
"New Zealand",,,,,,,,,,32,212,178,107,80,101,100,99,98,97,100,104,84,67,77,85,87,99,59,68,41,62,74,82,90,84,109,98,86,90,116,118,83,48,,,,
Nicaragua,,,,,,,,,,45,24,31,38,45,52,59,33,68,79,27,85,48,34,38,30,26,12,21,25,42,27,32,29,21,,,,,,,,,,,,,
Niger,,,,,,,,,,,26,19,19,29,21,13,22,24,16,26,21,15,14,14,18,,,,,,,,,,,,,,,,,,,,,,
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,,,,,,,,,,
Norway,,,,,,173,150,137,128,152,181,97,111,116,77,89,73,77,63,66,62,58,65,61,42,60,53,64,64,58,57,37,39,49,38,48,31,38,51,42,46,53,37,48,,,
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20.5,21,
Pakistan,,,,,,,,732,708.25,684.5,660.75,637,613.25,589.5,565.75,542,518.25,494.5,470.75,447,423.25,399.5,375.75,352,328.25,304.5,280.75,257,233.25,209.5,185.75,162,110,,,,,,,,,,,,,,
Panama,,,,,,,53,33,57,82,63,64,53,51,51,56,35,32,36,85,28,45,56,64,65,84,60,76,82,47,44,51,40,52,39,47,69,32,15,15,12,24,24,22,21,30.5,40
"Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,74,180,,,,,,,,,,,,,
Peru,,,,,,,,,103,110,100,83,90,104,92,82,68,81,90,96,78,94.75,111.5,128.25,145,161.75,178.5,195.25,212,228.75,245.5,262.25,279,295.75,312.5,329.25,346,304,264.25,224.5,184.75,145,189,185.6667,182.3333,179,
Philippines,,,,,,,,,,,,,,,,,,,,,710,260,620,350,220,260,250,232,214,196,178,240,302,170,156.25,142.5,128.75,115,114,113,137,161,215.5,270,,,
Poland,,,,,,,,,1400,1500,1500,1200,1200,1300,1147,1558,1025,987,972,913,842,786,647,659,645,624,647,702,651,523,594,554,515,515,490,468,493,479,520,406,446,404,348,305,262,304,
Portugal,,,,,,,,,,287,327,405,461,482,393,378,456,548,619,288,203,224,185,181,258,232,260,227,231.5,236,368,373,357,306,306,300,306,276,256.6667,237.3333,218,198.6667,179.3333,160,,,
"Puerto Rico",,,,,,35,32,37,20.5,4,15,14,13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,,,,,,,,,,,,,,,,833,936,872,789,878,778,668,499,522,485,513,552,628,531,454,490,456,442,423,432,531,423,485,497,412,377,297,240,223,224,199,189
Russia,,,,,,,,,,,,,,11360,11010,9820,8670,8370,8310,8500,8390,8030,7660,7570,7180,7220,5380,4730,4300,4260,4400,4370,3920,3540,3290,3090,2900,2986,2550,1967,2004,1824,1820,1699,1456,1288,1290
Rwanda,,,,,,,,,,,,,,,51,39,43,23,48,14,17,103.6,190.2,276.8,363.4,450,571,379,381,418,406,,,,,,,,,,,,,,,,
Reunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
"Saint Vincent and Grenadines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Senegal,,,,,,,,,,,,30,54,43,71,35,26,40,42.75,45.5,48.25,51,36.5,22,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,7,3,6,5,4,10,4,3,1,6,2,3,1,2,2,4,2,2,4,2,3.5,5,1,1,1,1,1,1,,,,,,,,,,,,,
"Sierra Leone",,,,,,,,,24,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,,,,,,,62,57,131,69,61,65,80,85,78,65,43,46,38,65,57,68,82,77,69,65,76,107,91,89.0909,87.1818,85.2727,83.3636,81.4545,79.5455,77.6364,75.7273,73.8182,71.9091,70,55,61,56,59,60,66,66
Slovakia,,,,,,,,,,,,,,,,212,235,237,219,234,229,171,141,117,121,127,151,100,138,115,88,100,87,94,79,76,95,97,80,44,48,38,54,53,55,57,40
Slovenia,,,,,,,,,,,,,,68,69,66,54,59,51,67,57,46,42,43,28,37,36,42,31,27,26,34,32,40,21,21,31,43,,,,,,,,,
"South Africa",,,,,,,,,,,,,,,,,,,,461,435,474,546,729,913,879,612,482,581,580,493,,,,,,,,,,,,,,,,
Spain,,,,,,,,,,,1228,1099,1118,957,1074,1149,1102,1182,1288,1438,1446,1379,1239,1077,1029,996,984,1058,1075,1104,1136,1030,805,722,695,662,682,572,530,390,342,335,271,232,246,289,260
"Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,41,27,28,42,42,52,84,77,49,76,64,89.6667,115.3333,141,77,,
Suriname,,,,,,,12,4,6,3,2,8,2,3,1,4,5,2,3,8,6,4,5,4,2,5,6,4,5,1,,,,,,,,,,,,,,,,,
Swaziland,,,,,,,,,,,,,,,,,,,,,44,34,33,38,34,38,41,,,,,,,,,,,,,,,,,,,,
Sweden,,,,,,,145,153,147,135,126,133,109,122,106,92,107,99,107,96,117,79,81,97,234,89,87,89,68,67,59,56,60,56,57,67,68,75,68,41,54,58,45,33,41,34,37
Switzerland,,,,,,,341,333,311,239,243,214,230,199,129,144,139,149,151,141,182,153,130,108,120,101,104,110,105,83,82,72,53,46,67,45,51,59,42,,,,,,,,
Syria,,,,,,,,,,,263,268.6667,274.3333,280,278,286,276,252,256,1111,750,260,461,263,487,770,1241,1099,743,267,332,185,383,174,205,612,,,,,,,,,,,
Taiwan,,,,,,,,,,,,,,,,,,,856,864,884,843,772,738,791,664,712,688,631,650,602,543,507,401,366,382,,,,,,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,85,60,32,40,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,,,,,,,,94,97,89,94,124,98,128,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,,,,,,,,,,397,395,425,411,346,444,402,363,393,352,442,640,665,740,980,820,950,962,1033,790,610,616,605,650,787,861,1444,808,741,613,597,619,551,717,635,625,,
Togo,,,,,,,,,,17,17,12,15,7,17,17,15,18,10,6,19,12,12,6,5,5,21,7,10,9,7,10,7,10,10,,,,,,,,,,,,
"Trinidad and Tobago",,,,,,9,5,11,7,8,7,14,5,6,9,17,3,2,6,6,1,4,4,11,4,6,6,4,5,4,5,3,1,3,3,18,9,,,,,,,,,,
Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,129,121,129,123,133,156,172,160,184,155,,,,,,,,,,,,
Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,872,810,841,1072,1592,1043,865,1171,1444,1700,744,1362,1629,1254,1406
"Soviet Union",,,,,,,,,,,,,,,,16700,15200,14600,14400,14500,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,3000,2800,2700,2600,2600,2640,2679,2619,2334,2279,2083,1835,1563,1504,1321,1239,1325,1227,1128,1068,989,972,1069,927,595,580,597,587,474,384,325,
"United Kingdom",,,,,,,,,,691,628,461,479,453,448,414,373,372,546,381,359,297,276,245,211,233,214,220,200,173,219,210,191,174,179,173,220,195.6667,171.3333,147,171,171,159.5,148,136,,
"United States",,,,,,,,,,,,,,,,,,,,,,,6217,6331,6632,6275,6202,6238,6055,6054,5920,5915,5534,5575,5764,5734,5840,5657,5214,4551,4547,4693,4628,4585,4818,,
"Virgin Islands (U.S.)",,,,,,,,,9,5.5,2,2,6,1,1,2.3333,3.6667,5,2,3,4,4,1,3,4,4,,,,,,,,,,,,,,,,,,,,,
Uruguay,,,,,,,,105,91,84,96,96,84,59,51,73,61,52,72,49,66,54,50,,,,,,,,,,,,,,,,,,,,,,,,
Venezuela,,,,,,,80,132,120,113,82,88,123,84,58,69,77,29,61,38,47,85,51,50,46,43,37,30,60,31,41,45,31,85.7143,140.4286,195.1429,249.8571,304.5714,359.2857,414,330,313,320,,,,
Yugoslavia,,,,,,,,524,568,544,615,648,627,492,565,476,487,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,,,,,,,,,,,,,,3,3,3,7,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,,,,,,,174,153,156,156,124,209,141,152,203,239,194,185,205,228,219,243,215,244,225,252,208,217,174,169,96,101,96.25,91.5,86.75,82,71,62,67.5,73,78.5,84,91,98.5,106,,
