Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Afghanistan,,,,2.176259995,1.932330012,2.0483,2.1643,2.280339956,3.206239939,4.5468,5.887320042,7.154099941,7.372759819,8.2638,9.154820442,9.587340355,9.6852,9.7831,9.881,9.9789,10.0768,10.1747,10.2725,10.37042046,10.2974,10.2245,10.1515,10.0785,10.0056,9.9326,9.8596,9.7866,9.7137,9.6407,9.5677,9.494750023,,,,,,,,,,,
Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,93.50454712,90.5383,87.5721,84.6059,81.63974762,85.83943176,85.5891,85.33882141,86.4991,87.6594,88.8197,89.98001862,90.92532349,90.75363922,96.41490173,96.09497833,94.51554871,92.35230255,90.73445892,97.25424957,
Algeria,,3.804029942,5.031280041,5.916359901,8.461999893,10.89694977,12.12528038,13.99448013,16.86355019,20.4540596,23.7861805,26.3953,29.00440979,31.4994,33.99446869,37.13362885,40.6554,44.1771,47.6989,51.22063828,50.54141998,49.36429977,51.71292114,51.8949585,53.56315994,55.18333817,55.07509995,53.17642975,55.5362,57.89601898,56.52460861,58.72249985,64.43273926,66.85527802,69.13007355,77.84765625,73.74738312,69.52735138,64.53852081,71.59133148,66.4311676,80.08280182,132.9197235,93.72554779,87.17591095,84.71740723,
Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.98493958,15.2276001,16.7838,18.33993912,,,,,
"Antigua and Barbuda",,,,,,,,,,,,,,,,,,,,,,,137.2384949,134.1032,130.9678,127.8325,124.6972,121.5618,118.4265,115.2912,112.1558,109.0205,105.8852,102.7498,99.6145,96.4792,93.3438,90.2085,87.07317352,70.52375031,99.26016998,101.5872,103.9141388,96.2373,88.56040955,94.07215881,
Argentina,21.31583977,19.92185974,22.2025,24.4831,26.7637,29.0443,31.3249,33.6055,35.8861,38.1667,40.4473,42.7279,45.0086,47.2892,49.5698,51.8504,54.131,56.4116,58.6922,60.9728,63.2534,65.534,67.8146,70.0953,72.3759,74.6565,76.9371,79.2177,81.4983,83.77890778,88.51616669,88.77021027,88.30928802,84.24500275,83.30518341,84.99549866,81.51448059,79.90693665,81.508461,82.50060272,85.75907898,89.19400787,89.80686951,91.29959869,90.96656799,,
Armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.73325348,85.18483734,88.13806152,98.27870941,104.3462296,100.3265915,96.12106323,112.6268234,,,,,,,
Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.48561859,96.42301941,100.6033173,100.2923965,94.10112,92.45282745,87.51625061,88.6509,89.78562164,94.6962,99.60681915,101.3673,103.1277,104.8881,106.6485825,103.0054626,,
Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3220901,103.7949371,103.1528,102.5107,101.8685379,101.4662018,100.7928238,100.1613998,102.1634674,102.3863525,98.90460968,97.13349915,95.96221924,95.27031708,
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,,,,87.89511871,88.057,88.21878815,82.98277283,84.4653,85.94774628,36.89825058,72.94602966,85.38038635,83.00514984,82.37065125,78.17936707,87.53816986,87.84780121,86.43109894,89.39833832,89.22001648,86.32494354,92.84165192,84.2039566,86.12274933,84.17179108,
Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.58184052,82.1196,83.6574,85.1952,86.733,88.27078247,92.17858124,93.27217102,108.0282211,104.0172577,100.5768,97.13626862,,,,,,
Bahrain,,48.33974075,40.53691101,54.16389084,52.40013123,56.38011932,47.94889069,55.44107819,55.10266876,60.14171982,48.56563187,52.90396881,65.36045074,77.10730743,78.9390564,79.7678,80.59657288,81.7199,82.84313965,87.6214,92.3997,97.17803955,103.6509094,110.8020935,108.6979,106.5937,104.4895,102.3853,100.2811,98.17687988,95.38610077,98.60286713,99.8516922,101.1982574,102.7184525,99.49014282,99.27607727,99.1174,98.95864868,96.75106049,95.2065,93.66187286,89.63414764,93.14865112,96.84483337,97.2530365,
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.87265015,53.85733032,56.58520126,64.84871674,67.10926819,66.72299194,57.74534988,55.75408936,55.61420059,56.3638382,58.7997,61.23559952,58.85699844,64.66158295,69.0698,73.47795105,,,
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7666321,101.9499969,96.97122955,91.2977066,97.18958282,105.5073929,106.2181396,108.5830383,99.08396912,98.55966949,96.13577271,,,,,,,
Belarus,,,,,,,,,,,,,,,,,,,,,,,,93.14024353,93.37081146,81.7960968,93.89189911,89.54019165,93.7181,97.89608765,95.89707947,98.82691956,99.01921844,100.6048965,104.2220993,107.8620682,113.3787613,137.6538239,102.8001709,206.31073,150.8565,95.4022522,97.5707016,102.3950806,109.8207932,109.3813095,
Belgium,,,,,40.46128845,42.66923141,44.45471954,47.70986176,51.3515,54.9931,58.6347,62.2762,65.9178,69.5594,73.201,76.8426,80.4842,84.1258,87.7674,91.409,95.0506,98.6922,102.3338,105.9754105,106.7980804,105.5519,104.3058,103.0596,101.8135,100.5673,99.3212,98.075,96.8289,95.5827,94.3366,93.0904,91.84429932,88.40142822,85.28655243,86.68843079,91.86715698,94.89029694,95.29025269,97.23625946,97.03634644,98.35289764,
Belize,,,,,,,,,,,,,,,,,,,,,,,,,55.31087875,52.61640167,52.8634,53.1105,53.3575,53.60456848,55.24723816,57.37530899,61.0517,64.72801971,64.50647736,65.80893707,66.75,62.72726822,59.72344971,63.84439087,64.2578125,66.83087158,68.53632355,68.46800232,68.73867035,72.98407745,
Benin,,2.025379896,2.377810001,3.534480095,3.05430007,4.559730053,4.422840118,4.835199833,4.360479832,4.940350056,4.840909958,5.927760124,7.3148,8.701820374,7.879179955,6.9803,6.0815,5.1826,4.2837,3.3849,2.486010075,3.1656,3.8453,4.5249,5.2045,5.8842,6.5638,7.2434,7.923,8.6027,9.282309532,10.24670982,8.350219727,10.526,12.7018,14.8776,17.05332947,19.1105,21.1676,23.2247,25.2819,27.33901024,31.3168,35.29452896,33.53253937,36.73265839,
Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.65402985,91.60839081,90.14084625,95.92326355,94.37653351,93.8332,93.2899,92.7466,92.2033,91.66,91.11675262,83.46056366,,,,
Bhutan,,,,,,,,,1.017040014,1.131610036,1.2701,1.4086,1.5471,1.6856,1.824,1.9625,2.101,2.2395,2.378,2.5165,2.655,2.7934,2.9319,3.070410013,3.260489941,6.0069,8.7534,11.4999,14.24631023,16.0362606,19.94318962,27.53083038,30.4246,33.3183,36.212,39.1058,41.9994812,46.2226,50.4457283,56.16310883,66.71109009,70.08844757,71.05654144,74.89801025,83.82050323,84.5262,85.23188782
Bolivia,,,,,,,,,,,,,,,,,,,,,43.71598053,47.47893143,46.59056854,56.55752945,58.15417099,60.14192963,62.32582855,66.04814911,62.95518112,72.62149048,75.98734283,81.28074646,86.99417877,88.29827118,92.47418213,93.9983902,92.12703705,89.54499817,92.32102203,89.20142365,87.79917145,85.64774323,87.60887909,90.3781662,93.85398865,90.59217834,
Botswana,,,,,,,,,,,,,,,,43.46289825,39.42176819,37.93429184,15.45211983,58.76261902,56.36138916,79.21946716,78.91983795,91.55400085,87.6018219,88.46115875,89.0576,89.6541,90.25057983,88.95305634,91.14246368,87.60614777,85.33065033,84.94348907,87.19081879,87.50853729,90.13858795,87.98603058,91.54222107,91.1413,90.7404,90.3396,89.93865967,87.23004913,,,
