Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"Faroe Islands",,,,,,94.7,92.56,92.44,89.84,79.49,89.51,93.99,93.67,97.02,97.33,97.16,96.16,68.51,91.78,92.78,92.78,92.78,87.31,93.29,93.72,94.6,96.69,97.1,97.18,97.28,98.03,99.04,100.01,99.89,100.01,99.38,100.01,100.01,99.81,100.01,100.01,100.01,100.01,100.01,100.01,99.97,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17
Fiji,23.67,25.05,26.81,34.07,33.19,34.7,36.62,36.65,41.81,43.67,47.68,43.89,48.17,48.02,49.68,50.15,56.16,59.25,63.4,67.55,70.32,68.13,68.85,69.2,74.23,79.71,80.28,81.33,86.24,91.72,93.97,92.18,88.27,93.63,94.74,96.39,95.95,94.5,92.09,92.51,93.6,97.42,97.58,98,99.61,102.39,106.47,105.83,96.25,102.27,115.8,105.61,109.45,111.66
Finland,98.19,101.41,105.4,108.79,107.45,104.55,104.79,104.38,108.95,104.29,107.59,106.7,102.95,105.58,105.31,109.14,107.43,108.09,110.24,112.53,113.58,112.9,114.84,115.58,113.33,112.83,111.42,104.5,104.53,107.46,101.7,98.84,95.98,98.01,95.1,95.05,97.26,96.89,95.38,95.3,97.85,99.7,100.55,100.43,99.58,100,100.25,99.04,97.52,97.22,97.12,96.07,97.7,99.25
France,69.25,69.62,70.17,69.21,72.54,73.38,77.52,79.91,78.46,79.51,81.92,82.81,83.94,88.89,88.97,90.4,89.08,91.15,96.3,98.54,100.2,100.21,101.03,103.3,101.3,102.05,102.32,101.02,99.01,100.28,103.49,103.91,102.73,102.63,104.81,106.61,107.33,107.03,106.17,104.92,105.1,106.42,104.62,101.94,100.82,97.23,98.36,97.41,96.13,99.21,99.99,100.08,100.29,102.23
"French Polynesia",30.06,30.28,31.42,32.16,33.31,35.68,40.44,39.53,41.8,51.6,45.19,46.12,49,50.84,52.74,55.32,66.63,66.88,68.69,70.58,68.47,64.56,63.31,74.41,76.94,82.99,81.48,83.06,89.69,91.81,93.91,93.93,91.37,93.94,99.16,87.51,87.55,88.42,97.56,97.17,103.07,97.02,95.75,99.46,102.27,98.27,104.89,106.79,114.49,111.44,124.91,127.24,113.41,103.86
Gabon,57.73,61.32,64.87,68.3,70.23,72.21,72.37,72.69,72.61,72.91,73.32,73.88,74.46,75.15,72.63,74.36,75.56,77.19,77.1,76.98,77.08,77.05,77.71,79.11,80.04,81.89,82.64,83.8,84.61,86.59,86.95,90.71,92.42,93.13,91.32,94.14,97.59,100.21,102.09,102.1,101.4,100.95,100.58,100.3,101.1,98.59,98.51,98.74,103.78,114.65,115.72,118.72,119.7,31.91
Gambia,44.42,46.6,49.44,51.54,53.92,56.56,59.15,62.07,65.03,68.74,70.91,74.88,74.89,74.23,74.89,75.09,73.17,73.06,73.33,73.63,72.69,72.68,72.7,71.3,73.29,73.67,75.49,76.63,77.8,76.2,78.65,80.65,82.25,84.29,83.53,81.45,83.69,82.8,83.33,84.63,83.83,86.83,98.46,100.59,101.53,97.89,101.64,104.44,106.5,107.24,99.53,101.37,99.18,88.04
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.04,73.67,79.81,87.91,93.82,98.93,93.45,93.39,94.87,98.93,103.14,106.3,108.25,108.83,82.92,82.92,75.92,73.7,75.95,74.56,70.32,73.24,77.12
Germany,75.8,77.05,79.59,81.67,82.64,86.17,89.55,92.39,93.44,94.88,95.77,95.37,95.98,100,101.53,102.43,102.73,106.94,109.31,112.41,112.92,111.11,115.16,117.11,117.67,122.87,119.33,115.99,115.72,115.42,108.75,98.65,96.94,94.34,96.09,97.07,97,97.71,99.43,98.53,99.29,99.31,99.29,100.15,100.23,99.63,102.15,104.16,105.66,107.93,110.33,109.39,110.28,111.71
Ghana,27.29,28.26,29.19,32.33,33.68,35.83,36.79,38.91,41.41,42.07,42.61,45.38,45.45,46.37,47.98,47.34,51.7,54.61,57.45,61.48,64.11,68.23,73.95,73.44,73.26,73.3,74.94,75.44,77.38,78.52,80.57,81.18,87.01,84.18,82.74,82.74,83.92,80.79,84.5,92.45,92.28,90.78,98.06,97.41,100.14,102.44,104.26,118.24,118.78,125.89,127.62,131.84,136.16,90.31
Greece,41.43,45.72,48.81,50.22,53.36,58.17,60.95,59.7,65.7,69.39,72.19,76.06,81.55,90.68,95.35,96.99,95.64,96.8,99.42,99.4,98.13,98.18,97.25,97.68,95.72,95.5,97.75,98.8,99.14,99.67,99.57,98.83,98.6,98.68,100.48,99.56,95.73,95.65,94.42,93.44,94.67,95.45,97.51,99.32,101.98,98.7,95.27,98.48,96.1,94.76,96.72,93.42,91.2,92.1
Greenland,51.33,58.84,52.63,75.78,69.59,100.09,87.85,64.21,83.92,97.26,94.34,52.66,67.7,53.66,60.69,35.06,59.65,69.7,90.25,97.49,109.67,116.99,101.88,106.21,102.96,103.12,104.2,104.2,105.8,106.19,111.44,111.69,111.44,104.95,100.13,101.24,93.19,91.81,93.48,91.21,87.7,105.48,99.82,101.88,99.54,98.57,104.27,103.56,102.44,98.61,98.61,98.61,98.61,98.61
Grenada,73.67,80.94,83.61,87.1,91.5,98.59,86.91,95.94,100.17,101.71,97.1,93.81,99.13,100.17,96.68,91.28,91.45,90.9,86.7,86.68,90.58,87.12,85.97,81.55,82.43,82.98,82,81.39,82.13,86.81,71.74,71.59,70.79,77.64,80.77,79.14,77.95,77.81,83.56,85.42,87.55,93.02,93.47,93.7,95.59,110.71,109.16,108.42,113.09,114.82,111.36,111.65,113.6,114.83
Guam,105.03,102.07,142.1,100.88,122.98,140.34,137.47,157.4,158.56,166.87,136.5,151.34,164.99,180.22,202.54,157.68,190.46,192.13,193.97,179.91,181.4,150.15,124.77,128.54,111.18,122.33,134,161.44,58.36,47.56,81.52,84.49,88.21,84.19,85.26,86.15,87.82,88.53,92.75,94.38,96.59,97.95,97,99.33,99.78,100.89,103.77,104.72,108.48,106.95,106.22,105.63,106.33,107.02
Guatemala,26.54,26.54,28.72,29.29,28.74,27.98,30.72,34.15,36.01,38.58,41.2,42.63,42.3,40.94,42.72,44.1,45.56,44.97,41.72,44.9,44.83,45.81,49.52,51.05,48.77,45.15,49.37,53.22,57.45,59.72,55.31,54.8,59.79,63.57,66.8,69.4,72.67,71.74,71.92,73.08,82.93,94.73,96.16,96.8,99.8,103.41,108.28,110.7,113.49,113.84,116.16,119.7,121.47,121.63
Guinea,28.52,29.29,30.22,31.14,31.95,33.23,32.37,32.88,31.48,31.88,31.97,32.45,34.12,35.34,36.59,37.1,37.52,38.03,38.34,38.78,39.13,39.33,40.12,39.79,35.85,30.28,33.86,39.02,39.98,43,45.61,48.69,52.2,55.84,61.03,64,67.01,70.49,73.9,77.88,80.46,84.1,89.24,94.47,99.86,105.67,110.33,117.52,124.29,133.71,130.77,137.38,139.87,132.86
"Guinea Bissau",38.94,38.92,38.94,39.02,39.02,39.21,39.22,39.18,39.39,39.66,40.59,42.67,43.49,44.74,46.34,47.98,50.28,52.18,53.85,55.29,57.09,58.74,59.74,61.03,62.03,63.59,65.55,67.4,68.86,70.71,73.48,75.98,77.83,78.91,80.37,82.9,85.61,87.08,88.81,89.85,90.76,91.73,97.22,97.49,99.69,102.82,106.13,115.93,115.91,120.95,126.72,129.44,129.56,129.15
Guyana,36.14,37.66,38.59,42.75,45.92,47.85,49.49,55.84,61.99,63.1,66.79,70.07,73.91,68.44,73.14,77.18,76.92,70.39,61.24,61.88,60.9,49.31,36.8,35.33,32.92,35.03,39.66,43.23,39.13,37.77,38.81,49.11,51.98,56.72,56.2,70.58,71.3,68.62,69.38,68.05,70,78.78,98.93,102.68,101.49,95.83,109.98,105.88,118.02,112.37,114.93,126.11,127.71,124.39
Haiti,39.06,39.93,41.09,42.13,43.52,44.4,48.19,49.27,50.78,52.56,54.23,56.4,57.31,58.62,60.21,62.03,60.97,64.49,62.42,60.12,59.84,64.47,66.41,67.99,68.48,68.6,66.16,64.63,62.75,59.4,61.34,65.49,68.26,69.53,64.73,70.45,72.14,78.21,78.68,92.59,95.32,98.48,99.53,99.33,100.71,99.95,101.81,101.44,102.98,104.48,105.6,106.58,106.59,106.56
Honduras,21.16,22.01,22.45,21.73,21.92,22.47,25.37,27.08,27.27,28.33,32.19,33.53,34.31,31.5,33.92,35.56,35.46,43.91,32.1,45.3,47.53,41.13,36.31,37.51,38.78,36.07,44.31,47.28,48.4,52.21,53.89,55.51,54.6,70.34,68.88,76.59,74.96,77.2,76.43,77.6,76.94,84.81,91.73,95.95,100.51,103.55,107.86,115.38,102.81,102.2,105.63,108.09,109.9,110.79
"Hong Kong",100.38,144.51,135.02,104.32,91.08,94.49,99.89,132.4,144.81,153.38,163.73,180.5,140.59,135.24,125.19,133.93,156.82,168,189.16,97.48,212.35,207.15,204.74,192.79,208.39,185.05,192.57,195.07,170.34,149.87,121.3,77.91,90,49.72,62.8,69.94,74.81,88.1,103.57,107,113.99,103.86,95.93,98.83,98.93,102.24,82.03,38.91,46.07,46.69,47.92,49.06,50.58,20.85
Hungary,89.68,90.65,91.95,91.57,95.02,93.34,95.8,104.52,102.33,106.33,116.87,119.76,118.62,127.84,135.23,130.11,141.93,146.54,151.37,154.65,156.49,166.07,170.7,173.77,167.27,164.02,170.12,169.73,167.98,169.05,152.37,135.41,122.5,114.61,112.7,114.71,112.39,113.18,112.84,121.46,116.31,117.31,112.57,107.03,97.75,95.21,96.74,97.82,95.97,89.69,92.5,91.1,87.86,91.54
Iceland,92.12,97.67,95.99,95.24,100.34,96.96,102.24,94.65,95.01,91.51,90.75,98.04,100.96,105.62,108.29,106.76,108.24,113.88,115.48,106.88,107.91,106.77,106.37,104.94,108.36,108.19,103.04,92.99,88.03,88.87,89.84,88.81,84.88,86.97,86.75,84.68,86.29,88.18,92.89,96.5,95.99,98.84,100.14,99.56,98.56,101.88,107.98,110,109.61,110.31,112.56,115.61,115.39,118.21
India,24.52,24.63,24.68,24.64,24.74,25.06,25.51,26.73,27.21,26.96,28.5,28.89,29.53,30.81,31.99,33.64,34.92,35.63,37.16,38.68,41.15,43.62,46.31,48.66,51.23,53.13,54.36,55.95,58.68,60.75,61.62,63.74,66.01,68.28,71.7,74.13,76.24,79.06,82.47,84.57,87.83,89.59,91.61,95.84,99.83,104.33,110.94,114.59,118.61,123.57,128.29,131.99,136.43,142.77
Indonesia,16.85,17.65,17.65,18.37,18.61,18.24,18.12,19.36,19.47,21.6,22.37,23.5,24.07,25.49,26,27.11,27.43,28.28,30.64,32.66,34.29,36.27,40.77,43.73,46.52,51.79,53.32,55.42,58.68,62.8,66.71,71.3,76.82,82.43,79.52,83.33,83.03,72.76,68.68,74.42,80.46,89.79,94.53,99.42,95.38,105.21,104.69,106.24,110.62,118.34,127.52,134.17,140.4,139.01
Iran,20.37,21.36,20.6,21.06,21.42,21.38,22.58,23.35,24.21,25.16,25.69,26.68,27.7,28.62,28.99,30.95,32.17,34.31,35.03,34.99,36.49,38.46,39.66,40.91,41.92,44.57,45.42,45.8,49.09,52.49,55.01,58.96,62.22,66.18,67.37,71.22,73.49,75.91,77.26,81.12,83.67,85.25,88.91,96.4,100.92,102.68,105.04,98.64,107.35,98.69,98.75,102.31,102.19,101.79
Iraq,91.73,92.17,91.75,91.46,88.87,91.07,93.6,97.26,100.64,105.43,105.72,106.78,105.65,104.43,102.8,112.98,113.68,114.89,117.04,119.83,118.93,144.34,130.46,144.03,152.24,160.22,159.55,160.84,188.52,166.58,72.22,75.2,87.22,90.12,82.18,81.3,88.92,89.02,102.58,117.53,128.01,133.39,80.81,93.75,108.93,97.31,100.31,105.93,102.64,109.44,120.25,123.87,123.63,121.56
Ireland,45.29,43.72,44.98,47.36,46.44,48.75,55.41,55.11,55.07,54.55,60.86,59.82,57.23,65.1,75.19,67.3,73.56,80.35,77.09,84.21,73.52,78.24,84.51,88.75,92.2,95.62,91.95,89.11,87.25,96.37,98.26,100.85,103.09,97.15,97.89,99.07,97.89,102.19,110.42,105.5,101.22,97.97,99.48,99.01,99.46,101.53,103.25,97.21,95.81,102.28,102.23,96.7,99.87,102.05
Israel,19.89,22.13,21.94,23.77,23.88,24.82,27.17,27.51,27.95,29.73,31.54,33.5,34.72,37.37,39.66,43.7,45.09,45.13,45.24,44.52,45.09,48.15,50.15,53.99,52.46,50.62,52.3,56.44,55.82,56.66,59.77,62.04,64.54,69.06,68.62,69.77,70.81,68.14,71.57,87.21,89.51,95.55,96.94,98.68,100.4,100.92,107.96,113.18,109.28,111.02,112.23,116.28,114.97,117.57
Italy,60.28,60.97,55.24,59.24,62.95,67.78,67.37,70.87,71.89,72.76,71.78,71.29,75.39,77.8,76.53,78.84,84.18,85.98,89.73,92.03,91.66,92.08,95.1,96.88,95.69,92.95,95.29,96.06,94.81,98.31,98.93,100.79,99.75,100.7,102.5,105.09,105.19,103.52,105.26,104.55,104.05,104.56,101.71,101.2,100.3,98.5,100.7,103.99,102.3,102.4,97.91,96.21,92.63,96.62
Jamaica,24.79,24.27,24.62,25.48,25.29,27.76,31.92,32.82,35.5,36.14,37.75,36.5,41.85,42.35,43.32,46.58,48.38,48.48,48.66,48.72,47.65,46.57,52.43,57.26,47.94,51.31,55.4,53.15,51.47,80.15,80.05,81.44,73.91,72.91,74.2,78.97,80.44,84,90.13,91.14,92.75,95,100.26,98.86,101.84,99.3,99.43,102.86,101.01,98.81,98.62,102.26,103.33,102.16
Japan,30.34,34.91,36.55,41.42,43.88,44.34,47.41,50.69,56.15,62.35,65.59,68.12,68.26,72.29,72.34,73.19,79.42,85.43,90.17,91.81,91.97,94.65,96.99,99.19,102.98,104.2,106.01,107.21,108.04,107.39,107.21,108.61,108.39,105.89,104.11,102.87,102.55,101.68,101.51,100.68,97.79,100.77,100.21,100.01,99.56,100.43,101.06,101.25,102.19,101.34,98.94,101.57,101.28,99.92
Jordan,9.32,10.65,12.31,14.68,18.51,20.02,13.69,14.62,14.85,14.64,19.8,19.13,21.43,17.62,20.52,18.8,20.77,21.53,22.3,23.53,24.31,25.39,32.34,39.52,44.86,45.48,45.42,43.76,37.75,44.46,55.62,68.11,78.77,73.78,78.21,80.99,84.34,81.58,84.83,86.53,85.74,85.7,94.17,99.41,100.51,100.08,114.17,128.14,128.04,139.43,143.68,144.94,147.17,144.59
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.41,154.71,143.81,120.8,99.35,87.04,80.57,80.59,80.86,83.63,87.03,90.63,95.78,99.86,104.36,108.34,112.3,114.68,118.6,117.13,108.38,110.98,113.52
Kenya,23.88,23.81,22.52,23.86,25.04,25.04,25.15,26.64,27.18,29.57,31.06,32.2,32.17,32.25,32.46,33.99,39.51,40.97,42.25,40.41,38.1,42.98,46.34,47.47,49.24,53.86,58.98,64.24,64.79,63.51,63.68,63.12,62.1,62.33,62.98,63.29,66.26,66.23,71.85,69.37,75.89,82.74,86.18,93.69,101.48,104.83,107.74,112.23,119.82,119.94,119.62,115.31,116,114.25
Kiribati,50.34,50.61,50.84,59.4,59.63,52.85,53.08,53.53,53.9,54.24,54.99,55.49,55.83,56.1,56.36,56.9,57.16,57.43,57.65,57.91,58.78,59.47,60.07,60.68,61.28,62.16,62.76,63.19,63.9,64.5,65.11,65.71,66.32,66.5,66.59,69.04,69.07,69.07,68.99,77.29,83.84,93.25,93.37,94.95,100.17,104.88,112.73,115.63,117.2,119.24,120.67,122.74,123.24,122.81
"North Korea",28.92,29.28,29.89,32.21,32.43,33.67,35.38,36.32,38.24,41.89,44.39,47.54,48.63,52.94,56.16,59.7,63.49,66.78,70.74,74.05,77.11,78.03,82.28,83.66,87.63,90.81,93.73,96.97,97.52,98.72,99.74,80.13,71.1,65.92,60.78,55.78,46.57,55.28,66.01,78.27,92.07,98.44,100.01,101.01,101.2,97.8,95.27,94.33,96.84,97.79,102.71,104.1,104.1,103.77
"South Korea",6.13,5.55,7.23,8.5,8.67,8.91,8.67,9.47,11.49,12.26,13.12,14.26,15.11,17.03,19.86,20.85,22.14,24.14,30.13,31.9,31.29,32.66,36.91,42.84,48.2,51.1,56.23,58.76,58.3,62.05,64.19,77.26,81.47,83.59,86.12,93.09,98.36,101.38,106.06,101.21,99.17,102.97,105.41,96.53,99.18,104.29,107.87,110.54,116.11,114.99,106.17,115.32,118.68,115.09
Kuwait,14.17,14.27,16.05,13.3,16.78,17.62,14.54,13.82,20.85,23.53,24.24,24.61,23.61,24.16,23.98,27.43,29.17,32.73,44.14,49.23,41.04,35.39,51.38,62.46,72.61,76.27,83.06,79.91,77.49,58.22,4.3,16.86,37.31,54.55,60.42,69.58,73.23,79.94,85.88,84.44,99.7,91.64,94.94,103.41,94.46,102.13,106.69,94.17,129.31,125.68,166.68,179.07,185.04,184.13
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.56,106.01,95.18,87.68,89,89.51,92.57,97.39,99.29,101.22,103.19,101.36,99.69,99.82,100.49,102.04,104.03,105.82,108.81,109.42,110.66,112.63,113.46
Laos,17.55,18.17,18.26,21.42,23.02,25.21,27.85,26.96,26.36,25.74,24.99,23.11,20.2,19.91,18.4,20.96,20.57,20.91,24.01,29.08,31.17,31.91,33.73,36.11,36.54,39.49,44.5,43.91,50.34,49.86,49.42,55.78,62.35,61.24,72.91,67.82,71.92,74.25,87.25,83.05,84.54,88.46,94.35,99.01,98.82,102.17,103.78,105.42,98.07,106.46,117.55,123.54,125.82,122.72
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.58,195.71,145.22,133.9,110.02,112.49,109.69,93.75,94.05,93.56,90.51,94.1,96.29,99.51,104.2,111,111.88,113.49,114.47,117.86,114.21,117.43,123.71
Lebanon,16.67,20.17,21.98,26.01,28.12,32.87,32.18,32.13,30.42,31.34,32.44,35.24,34.3,36.95,31.69,17.65,18.53,30.28,44.08,54.27,54.52,56.66,54.09,51.59,50.73,51.53,52.95,53.05,52.1,54.4,57.68,58.46,59.69,60.1,60.15,64.03,73.98,78.1,80.2,86.59,85.98,95.43,99.27,102.1,100.19,97.7,104.86,112.22,99.37,73.42,84.54,89.21,93.26,94
Lesotho,57.9,62.04,61.4,52.63,59.44,62.63,68.93,71.12,80.24,81.11,78.54,80.09,86.5,85.39,77.76,68.15,63.37,62.75,70.51,83,94.43,99.95,100.06,103.32,89.63,92.87,94.66,90.74,89.92,84.71,83.74,94.58,97.8,91.15,95.35,80.97,88.23,80.45,98.02,95.29,95.36,91.6,88.82,93.45,103.99,102.56,108.61,101,101.59,101.85,110.4,107.31,110.8,94.61
Liberia,34.84,35.91,36.98,38.07,39.17,40.26,41.83,44.08,45.83,48.01,49.98,51.66,53.71,55.76,56.58,59.03,60.62,62.78,64.14,65.84,68.14,70.6,72.22,73.86,76.14,77.51,79.68,79.52,80.29,79.34,79.46,79.99,83.33,85.94,86.88,90.03,92.42,93.75,95.5,100.76,91.99,94.39,97.04,100.34,102.83,96.83,109.08,115.25,123.54,132.47,139.93,141.1,140.17,100.36
Libya,13.47,13.68,13.99,14.91,17.59,21.26,19.11,20.73,22.77,24.6,23.06,28.9,28.22,31.73,38.73,40.99,36.38,40.27,46.14,50.09,48.21,55.21,58.3,57.43,58.21,57.99,56.73,59.62,66.95,72.9,73.27,71.72,71.31,76.52,85.25,89.5,90.45,95.78,93.76,91.11,92.89,93.06,95.52,98.05,100.56,101.39,110.16,106.88,110.84,111.64,113.94,114.74,113.43,112.53
Liechtenstein,40.39,43.21,41.95,39.93,42.19,42.75,45.76,45.83,45.1,45.48,42.32,42.55,41.09,43.34,46.55,49.55,52.93,55.08,61.43,67.02,68.9,73.06,78.38,88.47,95.13,99.03,99.36,96.28,99.24,97.69,97.6,95.56,92.76,93.61,94.5,96.41,96.76,98.68,94.65,96.28,100.45,98.49,100.22,101.9,100.01,98.09,97.53,99.49,98.8,100.17,103.96,102.69,99.28,101.49
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.44,124.35,107.89,95.67,93.53,98.11,96.74,88.68,88.26,80.1,85.37,90.13,96.78,101.96,101.26,108.29,104.68,98.95,97.34,96.07,96.93,96.77,97.41
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,96.16,100.04,98.63,97.49,100.91,101.6,99.9,104.34,105.34,95.45,95.11,94.58,95.88,100.17
Macau,33.35,40.63,48.11,48.34,51.25,49.79,50.21,49.65,49.65,55.75,56.7,57.98,59.48,60.8,61.46,61.79,65.29,66.54,75.94,72.66,73.01,72.12,67.15,64.44,66.42,72.64,71.86,69.88,71.08,71.43,71.43,71.43,72.52,68.92,69.09,66.78,66.78,79.65,94.68,106.35,113.66,116.47,101.53,87.54,99.7,112.76,149.52,75.44,91.31,93.15,77.56,83.2,84.43,81.84
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.63,97.7,99.55,97.06,91.69,89.71,87.74,90.19,93.94,93.41,90.33,93.18,99.37,96.67,103.96,126.35,124.49,118.28,119.02,118.97,113.32,115.25,118.64
Madagascar,63.98,66.57,67.33,68.76,63.35,75.29,75.98,77.77,75.9,75.79,73.11,77.18,77.26,77.22,79.25,79.25,65.6,94.64,84.76,86.91,89.53,88.45,88.02,90.29,91.12,92.88,93.82,96.8,97.32,98.26,100.6,101.31,102.32,103.31,105.99,107.23,108.55,106.13,104.7,102.09,89.8,87.86,89.62,91.35,103.63,105.02,106.02,111.22,115.39,116.87,121.29,124.41,124.49,120.38
Malawi,19.92,20.91,22.85,23.27,23.51,24.7,28.66,30.07,35.33,35.65,34.65,35.17,37.62,39.99,41.45,44.85,47.59,49.77,48.78,51.77,61.5,64.12,60.09,60.28,53.38,67.13,68.12,65.78,65.71,67.96,71.5,72.65,72.48,67.67,72.24,86.92,76.27,80.85,83,93.3,97.98,85.75,89.91,98.93,96.46,104.61,123.7,145.68,161.26,160.17,183.24,208.12,253.96,214.66
Malaysia,8.2,8.51,8.91,9.64,10.4,11.27,11.72,12.08,13.25,13.72,14.69,15.37,15.4,16.45,20.26,21.6,21.24,21.9,22.54,24.21,25.49,27.36,29.86,31.59,35.89,38.42,43.9,45.66,51.26,58.66,67.15,74.08,82,86.41,87.79,87.85,88.2,88.84,79.84,78.12,81.33,87.88,90.86,95.01,99.76,105.23,108.97,112.51,115.87,126,129.74,133.08,139.5,136.97
Maldives,51.46,52.74,54.03,55.32,56.6,57.89,59.18,60.46,61.75,63.04,64.97,66.9,68.83,70.75,72.68,74.61,75.9,77.19,77.19,77.19,78.47,83.62,90.05,93.91,96.48,97.77,99.06,100.34,101.63,102.92,105.49,110.89,109.35,114.62,119.9,106.13,111.92,115.78,128.64,115.78,117.32,109.35,110.51,114.24,90.05,95.71,99.44,101.37,104.46,108.06,108.06,108.06,108.06,108.06
Mali,27.54,28.85,30.69,32.69,35.2,36.66,38.43,39.47,41.65,42.2,41.25,36.38,30.19,32.1,36.27,38.64,40.28,45.32,47.56,51.89,58.43,60.32,56.09,53.37,45.96,51.24,50.75,52.66,54.3,56.72,64.03,59.84,60.72,61.63,63.39,64.71,66.3,68.8,71.25,75.02,77.79,80.72,87.51,94.54,99.76,105.7,122.77,138.66,140.29,144.15,148.85,130.01,131.45,129.54
Malta,37.65,36.46,36.23,37.54,43.26,39.96,39.45,51.32,51.95,57.26,57.35,57.88,62.38,60.12,59.9,64.09,74.54,73.29,62.47,56.94,59.2,56.2,63.99,69.23,76.37,78.58,79.55,81.65,82.02,81.14,89.71,88.94,86.58,90.05,86.31,103.98,108.43,115.09,114.69,110.09,113.56,114.99,113.93,102,99.15,98.84,100.21,105.6,98.09,95.46,88.63,86.15,86.46,89.2
Mauritania,55.43,56.75,57.71,59.45,60.92,63.15,64.39,66.95,64.28,64.66,64.93,62.29,54.86,51.33,52.55,58.07,62.67,65.44,66.62,69.87,71.59,69.82,67.43,64.72,67.77,67.89,67.92,69.39,73.04,79.26,80.35,77.23,71.13,70.39,73.3,77.96,77.76,80.45,82.65,86.5,90.52,94.6,95.53,98.02,99.62,102.36,102.07,98.93,101.19,105.75,107.37,110.72,112.41,112.21
Mauritius,18.44,18.76,20.79,20.34,19.37,18.4,18.61,19.59,18.73,19.5,19.55,20.51,21.49,23.76,25.98,28.17,29.21,22.4,29.02,28.02,27.05,28.94,28.96,27.92,29.13,33.07,36.91,40.79,42.08,45.51,44.96,51.37,55.05,58.81,59.87,62.42,62.43,56.12,71.05,72.71,85.72,90.6,92.31,99.63,97.41,102.96,110.81,115.36,117.26,123.43,129.1,130.79,129.68,128.22
Mexico,20.95,22.93,22.64,22.64,23.79,26.15,26.93,28.07,29.37,29.36,29.51,33.48,34.02,35.53,38.56,42.6,45.92,48.28,47.87,50.96,53.9,55.32,58.64,56.51,57.13,62.13,61.15,59.04,54.86,59.8,62.87,64.92,69.36,70.78,76.31,69.91,73.39,77.79,82.75,86.78,89.31,91.09,93.77,97.47,99.18,103.35,103.78,104.45,106.85,109.39,114.31,113.46,113.17,114.96
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.91,99.58,99.64,99.69,99.75,99.8,99.85,99.9,99.95,99.99,100.04,99.96,102.93,102.25,102.3,102.27,102.3,102.32,102.35,102.38
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.83,174.25,156.16,141.03,126.73,118.43,103.75,101.33,93.93,90.51,94.99,94.53,96.63,100.32,103.05,103.36,82.02,88.46,100.47,101.2,95.03,96.36,97.17
Mongolia,109.26,98.8,89.96,90.8,98.58,106.28,108.66,102.03,104.18,104.68,102.61,111.73,108.32,119.71,130.37,124.07,115.23,129.81,128.9,123.63,125.71,125.98,125.66,126.65,121.72,132.11,130.18,123.77,130.76,132.68,144.18,127.47,113.28,109.52,117.18,132.82,125.38,139.69,154.51,150.28,114.6,106.17,87.75,105.85,98.37,95.78,105.71,118.14,141.64,106.53,114,120.16,136.4,136.67
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,101.46,83.77,72.04,67.12,91.04,77.68,87.51,88.84
Morocco,27.62,25.98,25.35,25.24,27.4,29.04,30.26,31.98,32.95,33.37,33.62,36.3,36.25,35.19,32.68,31.86,34.73,37.39,40.65,41.76,47.3,47.46,44.66,44.11,43.37,48.5,56.99,63.12,70.87,70.9,71.41,73.27,71.18,68.9,71.83,69.67,82.97,77.97,87.24,87.74,88.33,93.31,92.67,94.03,101.25,104.72,108.39,113.88,122.8,132.37,140.12,144.74,139.73,133.2
Mozambique,32.29,33.64,34.58,35.82,38.51,38.41,40.29,42.62,43.28,45.19,47.24,48.33,50.16,51.39,51.31,44.11,47.05,48.28,49.97,51.35,52.57,52.33,51.92,53.35,55.17,52.4,51.34,53.08,53.38,44.72,46.31,46.94,48.42,48.14,97.13,100.74,102.2,103.67,105,107.15,104.85,103.57,95.51,101.93,107.72,90.35,102.46,109.64,101.17,103.75,111.21,126.91,128.7,125.1
"Burma (Myanmar)",12.22,12.42,13.41,14.33,15.31,16.26,17.38,17.66,18.39,19.43,19.83,19.73,21.42,20.99,21.82,22.76,23.29,24.19,25.85,27,29.26,31.28,33.33,35.72,36.92,36.97,38.05,39.27,31.41,25.39,26.12,27.33,28.2,31.19,33.4,36.16,37.93,40.98,43.85,50.19,55.12,62.72,73.89,85.74,100.61,113.65,123.88,136.62,155.6,175.46,187.64,193.41,200.91,202.7
