Country,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
France,4478,4430,4382,4334,4286,4238,4206,4174,4142,4110,4078,4051,4024,3997,3970,3943,3928.4,3913.8,3899.2,3884.6,3870,3849.6,3829.2,3808.8,3788.4,3768,3748.4,3728.8,3709.2,3689.6,3670,3655.4,3640.8,3626.2,3611.6,3597,3580,3563,3546,3529,3512,3490.6,3469.2,3447.8,3426.4,3405,3388,3371,3354,3337,3320,3298.5,3277
Gabon,325618,320443.8,315269.6,310095.4,304921.2,299747,293948.6,288150.2,282351.8,276553.4,270755,265513.8,260272.6,255031.4,249790.2,244549,238930.4,233311.8,227693.2,222074.6,216456,211025.4,205594.8,200164.2,194733.6,189303,184477.2,179651.4,174825.6,169999.8,165174,161160.2,157146.4,153132.6,149118.8,145105,141840.4,138575.8,135311.2,132046.6,128782,126065.2,123348.4,120631.6,117914.8,115198,112741.2,110284.4,107827.6,105370.8,102914,99573,96232
Gambia,20860,20531.4,20202.8,19874.2,19545.6,19217,18745.6,18274.2,17802.8,17331.4,16860,16387.6,15915.2,15442.8,14970.4,14498,14066.8,13635.6,13204.4,12773.2,12342,11863.4,11384.8,10906.2,10427.6,9949,9592.4,9235.8,8879.2,8522.6,8166,7952.4,7738.8,7525.2,7311.6,7098,6901.6,6705.2,6508.8,6312.4,6116,5934.4,5752.8,5571.2,5389.6,5208,5051.8,4895.6,4739.4,4583.2,4427,4222.5,4018
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11846,12050.6,12255.2,12459.8,12664.4,12869,13030.8,13192.6,13354.4,13516.2,13678,13830.2,13982.4,14134.6,14286.8,14439,14611.4,14783.8,14956.2,15128.6,15301,15566.5,15832
Germany,2074,2058.6,2043.2,2027.8,2012.4,1997,1989,1981,1973,1965,1957,1957.8,1958.6,1959.4,1960.2,1961,1964.6,1968.2,1971.8,1975.4,1979,1978.8,1978.6,1978.4,1978.2,1978,1967,1956,1945,1934,1923,1914,1905,1896,1887,1878,1879.4,1880.8,1882.2,1883.6,1885,1889,1893,1897,1901,1905,1906.8,1908.6,1910.4,1912.2,1914,1911.5,1909
Ghana,7932,7740.6,7549.2,7357.8,7166.4,6975,6817.4,6659.8,6502.2,6344.6,6187,6052.6,5918.2,5783.8,5649.4,5515,5390.4,5265.8,5141.2,5016.6,4892,4747.4,4602.8,4458.2,4313.6,4169,4061.6,3954.2,3846.8,3739.4,3632,3545.4,3458.8,3372.2,3285.6,3199,3127.2,3055.4,2983.6,2911.8,2840,2771,2702,2633,2564,2495,2436,2377,2318,2259,2200,2125,2050
Greece,8131,8089.8,8048.6,8007.4,7966.2,7925,7884.8,7844.6,7804.4,7764.2,7724,7657.2,7590.4,7523.6,7456.8,7390,7312,7234,7156,7078,7000,6970.8,6941.6,6912.4,6883.2,6854,6808.6,6763.2,6717.8,6672.4,6627,6568.6,6510.2,6451.8,6393.4,6335,6310.4,6285.8,6261.2,6236.6,6212,6198.6,6185.2,6171.8,6158.4,6145,6147.4,6149.8,6152.2,6154.6,6157,6200.5,6244
Grenada,2164,2152.4,2140.8,2129.2,2117.6,2106,2110.6,2115.2,2119.8,2124.4,2129,2146.8,2164.6,2182.4,2200.2,2218,2204,2190,2176,2162,2148,2120.8,2093.6,2066.4,2039.2,2012,2021.2,2030.4,2039.6,2048.8,2058,2042,2026,2010,1994,1978,1974.2,1970.4,1966.6,1962.8,1959,1953.4,1947.8,1942.2,1936.6,1931,1924,1917,1910,1903,1896,1884.5,1873
Guatemala,29355,28607.2,27859.4,27111.6,26363.8,25616,24950.8,24285.6,23620.4,22955.2,22290,21719.6,21149.2,20578.8,20008.4,19438,18957.4,18476.8,17996.2,17515.6,17035,16629,16223,15817,15411,15005,14663.4,14321.8,13980.2,13638.6,13297,12990.4,12683.8,12377.2,12070.6,11764,11495.6,11227.2,10958.8,10690.4,10422,10191.4,9960.8,9730.2,9499.6,9269,9079.6,8890.2,8700.8,8511.4,8322,8074,7826
Guinea,61230,60222.2,59214.4,58206.6,57198.8,56191,55481.6,54772.2,54062.8,53353.4,52644,52402,52160,51918,51676,51434,50795,50156,49517,48878,48239,47000.6,45762.2,44523.8,43285.4,42047,40333,38619,36905,35191,33477,32207.2,30937.4,29667.6,28397.8,27128,26661.8,26195.6,25729.4,25263.2,24797,24289.4,23781.8,23274.2,22766.6,22259,21694,21129,20564,19999,19434,18679,17924
"Guinea Bissau",49841,49191.6,48542.2,47892.8,47243.4,46594,45783.6,44973.2,44162.8,43352.4,42542,41830,41118,40406,39694,38982,38280,37578,36876,36174,35472,34735.8,33999.6,33263.4,32527.2,31791,31116,30441,29766,29091,28416,27822,27228,26634,26040,25446,24934,24422,23910,23398,22886,22421.4,21956.8,21492.2,21027.6,20563,20112.2,19661.4,19210.6,18759.8,18309,17668.5,17028
Guyana,451215,441626.8,432038.6,422450.4,412862.2,403274,398721.4,394168.8,389616.2,385063.6,380511,375500,370489,365478,360467,355456,353365.4,351274.8,349184.2,347093.6,345003,348734.6,352466.2,356197.8,359929.4,363661,366458.4,369255.8,372053.2,374850.6,377648,375980.4,374312.8,372645.2,370977.6,369310,368385.6,367461.2,366536.8,365612.4,364688,364443.6,364199.2,363954.8,363710.4,363466,362239,361012,359785,358558,357331,355305,353279
Haiti,3487,3420.8,3354.6,3288.4,3222.2,3156,3100.2,3044.4,2988.6,2932.8,2877,2827,2777,2727,2677,2627,2572.8,2518.6,2464.4,2410.2,2356,2305.4,2254.8,2204.2,2153.6,2103,2062.2,2021.4,1980.6,1939.8,1899,1865.2,1831.4,1797.6,1763.8,1730,1701.6,1673.2,1644.8,1616.4,1588,1564,1540,1516,1492,1468,1447.2,1426.4,1405.6,1384.8,1364,1337,1310
Honduras,43086,41883.2,40680.4,39477.6,38274.8,37072,36136.4,35200.8,34265.2,33329.6,32394,31488.8,30583.6,29678.4,28773.2,27868,27059.6,26251.2,25442.8,24634.4,23826,23158.6,22491.2,21823.8,21156.4,20489,19949.6,19410.2,18870.8,18331.4,17792,17381.2,16970.4,16559.6,16148.8,15738,15426.6,15115.2,14803.8,14492.4,14181,13928.4,13675.8,13423.2,13170.6,12918,12717,12516,12315,12114,11913,11663,11413
Hungary,10333,10297.8,10262.6,10227.4,10192.2,10157,10122.4,10087.8,10053.2,10018.6,9984,9940,9896,9852,9808,9764,9751.4,9738.8,9726.2,9713.6,9701,9745.2,9789.4,9833.6,9877.8,9922,9944.4,9966.8,9989.2,10011.6,10034,10044.4,10054.8,10065.2,10075.6,10086,10114.4,10142.8,10171.2,10199.6,10228,10249.2,10270.4,10291.6,10312.8,10334,10356,10378,10400,10422,10444,10498.5,10553
Iceland,930997,917036.8,903076.6,889116.4,875156.2,861196,850938.6,840681.2,830423.8,820166.4,809909,801011.4,792113.8,783216.2,774318.6,765421,758197,750973,743749,736525,729301,721148.4,712995.8,704843.2,696690.6,688538,681650,674762,667874,660986,654098,647911.8,641725.6,635539.4,629353.2,623167,617041.8,610916.6,604791.4,598666.2,592541,585362.2,578183.4,571004.6,563825.8,556647,550450.6,544254.2,538057.8,531861.4,525665,520877.5,516090
India,4083,4002.6,3922.2,3841.8,3761.4,3681,3604,3527,3450,3373,3296,3224,3152,3080,3008,2936,2872.2,2808.4,2744.6,2680.8,2617,2561.2,2505.4,2449.6,2393.8,2338,2292,2246,2200,2154,2108,2069.4,2030.8,1992.2,1953.6,1915,1882.6,1850.2,1817.8,1785.4,1753,1726.4,1699.8,1673.2,1646.6,1620,1598.4,1576.8,1555.2,1533.6,1512,1485,1458
Indonesia,21813,21263.2,20713.4,20163.6,19613.8,19064,18586.8,18109.6,17632.4,17155.2,16678,16283,15888,15493,15098,14703,14375.8,14048.6,13721.4,13394.2,13067,12805,12543,12281,12019,11757,11556.2,11355.4,11154.6,10953.8,10753,10593,10433,10273,10113,9953,9820,9687,9554,9421,9288,9168.6,9049.2,8929.8,8810.4,8691,8580.8,8470.6,8360.4,8250.2,8140,7989.5,7839
Iran,5938,5791.6,5645.2,5498.8,5352.4,5206,5075.8,4945.6,4815.4,4685.2,4555,4431,4307,4183,4059,3935,3802.6,3670.2,3537.8,3405.4,3273,3154,3035,2916,2797,2678,2613.8,2549.6,2485.4,2421.2,2357,2324.6,2292.2,2259.8,2227.4,2195,2160.8,2126.6,2092.4,2058.2,2024,2001.2,1978.4,1955.6,1932.8,1910,1887.8,1865.6,1843.4,1821.2,1799,1765.5,1732
Iraq,11710,11376.8,11043.6,10710.4,10377.2,10044,9730.6,9417.2,9103.8,8790.4,8477,8223.8,7970.6,7717.4,7464.2,7211,7013.6,6816.2,6618.8,6421.4,6224,6082.2,5940.4,5798.6,5656.8,5515,5385,5255,5125,4995,4865,4727.2,4589.4,4451.6,4313.8,4176,4061.2,3946.4,3831.6,3716.8,3602,3513.8,3425.6,3337.4,3249.2,3161,3074.2,2987.4,2900.6,2813.8,2727,2597,2467
Ireland,18427,18350.2,18273.4,18196.6,18119.8,18043,17869,17695,17521,17347,17173,16901.4,16629.8,16358.2,16086.6,15815,15622.6,15430.2,15237.8,15045.4,14853,14798.8,14744.6,14690.4,14636.2,14582,14569,14556,14543,14530,14517,14419.8,14322.6,14225.4,14128.2,14031,13845.8,13660.6,13475.4,13290.2,13105,12853.6,12602.2,12350.8,12099.4,11848,11706.4,11564.8,11423.2,11281.6,11140,11116,11092
Israel,786.2,763.14,740.08,717.02,693.96,670.9,654.06,637.22,620.38,603.54,586.7,570.66,554.62,538.58,522.54,506.5,496.86,487.22,477.58,467.94,458.3,451.08,443.86,436.64,429.42,422.2,411.82,401.44,391.06,380.68,370.3,359.48,348.66,337.84,327.02,316.2,310.02,303.84,297.66,291.48,285.3,279.68,274.06,268.44,262.82,257.2,252.02,246.84,241.66,236.48,231.3,226,220.7
Italy,3791,3762.4,3733.8,3705.2,3676.6,3648,3623.4,3598.8,3574.2,3549.6,3525,3506,3487,3468,3449,3430,3419.6,3409.2,3398.8,3388.4,3378,3373.8,3369.6,3365.4,3361.2,3357,3356,3355,3354,3353,3352,3352.2,3352.4,3352.6,3352.8,3353,3346,3339,3332,3325,3318,3301.4,3284.8,3268.2,3251.6,3235,3228.4,3221.8,3215.2,3208.6,3202,3200.5,3199
Jamaica,6437,6346.6,6256.2,6165.8,6075.4,5985,5909.2,5833.4,5757.6,5681.8,5606,5532.2,5458.4,5384.6,5310.8,5237,5168,5099,5030,4961,4892,4834.8,4777.6,4720.4,4663.2,4606,4578,4550,4522,4494,4466,4426.4,4386.8,4347.2,4307.6,4268,4235.6,4203.2,4170.8,4138.4,4106,4084.8,4063.6,4042.4,4021.2,4000,3983.2,3966.4,3949.6,3932.8,3916,3895,3874
Japan,4562,4512,4462,4412,4362,4312,4256.2,4200.4,4144.6,4088.8,4033,3987,3941,3895,3849,3803,3773,3743,3713,3683,3653,3633,3613,3593,3573,3553,3540.6,3528.2,3515.8,3503.4,3491,3480.6,3470.2,3459.8,3449.4,3439,3432.4,3425.8,3419.2,3412.6,3406,3400.6,3395.2,3389.8,3384.4,3379,3379.6,3380.2,3380.8,3381.4,3382,3389.5,3397
Jordan,973.2,920.52,867.84,815.16,762.48,709.8,671.26,632.72,594.18,555.64,517.1,503.26,489.42,475.58,461.74,447.9,434.4,420.9,407.4,393.9,380.4,367.16,353.92,340.68,327.44,314.2,301.42,288.64,275.86,263.08,250.3,241.48,232.66,223.84,215.02,206.2,202.9,199.6,196.3,193,189.7,184.3,178.9,173.5,168.1,162.7,156.96,151.22,145.48,139.74,134,128.7,123.4
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6596,6678.6,6761.2,6843.8,6926.4,7009,7051.4,7093.8,7136.2,7178.6,7221,7152.8,7084.6,7016.4,6948.2,6880,6792.8,6705.6,6618.4,6531.2,6444,6297,6150
Kenya,3558,3451,3344,3237,3130,3023,2926.6,2830.2,2733.8,2637.4,2541,2455.4,2369.8,2284.2,2198.6,2113,2040,1967,1894,1821,1748,1688.8,1629.6,1570.4,1511.2,1452,1407,1362,1317,1272,1227,1194.4,1161.8,1129.2,1096.6,1064,1039.02,1014.04,989.06,964.08,939.1,916.1,893.1,870.1,847.1,824.1,803.6,783.1,762.6,742.1,721.6,694.15,666.7
Kuwait,59.67,54.564,49.458,44.352,39.246,34.14,31.926,29.712,27.498,25.284,23.07,21.842,20.614,19.386,18.158,16.93,16.178,15.426,14.674,13.922,13.17,12.622,12.074,11.526,10.978,10.43,10.44,10.45,10.46,10.47,10.48,10.756,11.032,11.308,11.584,11.86,11.4468,11.0336,10.6204,10.2072,9.794,9.4106,9.0272,8.6438,8.2604,7.877,7.4712,7.0654,6.6596,6.2538,5.848,5.4935,5.139
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5276,5218.4,5160.8,5103.2,5045.6,4988,4930,4872,4814,4756,4698,4661.8,4625.6,4589.4,4553.2,4517,4450,4383,4316,4249,4182,4079,3976
Laos,150225,146913.4,143601.8,140290.2,136978.6,133667,130436,127205,123974,120743,117512,115312.6,113113.2,110913.8,108714.4,106515,104858.6,103202.2,101545.8,99889.4,98233,95711,93189,90667,88145,85623,83330.6,81038.2,78745.8,76453.4,74161,72487.2,70813.4,69139.6,67465.8,65792,64756.4,63720.8,62685.2,61649.6,60614,59720.2,58826.4,57932.6,57038.8,56145,55220.4,54295.8,53371.2,52446.6,51522,50276,49030
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13382,13575.4,13768.8,13962.2,14155.6,14349,14495.2,14641.4,14787.6,14933.8,15080,15282.8,15485.6,15688.4,15891.2,16094,16305.8,16517.6,16729.4,16941.2,17153,17444.5,17736
Lebanon,2339,2285.2,2231.4,2177.6,2123.8,2070,2028.6,1987.2,1945.8,1904.4,1863,1836,1809,1782,1755,1728,1724.6,1721.2,1717.8,1714.4,1711,1705.8,1700.6,1695.4,1690.2,1685,1667.2,1649.4,1631.6,1613.8,1596,1568,1540,1512,1484,1456,1420.4,1384.8,1349.2,1313.6,1278,1242.8,1207.6,1172.4,1137.2,1102,1064.5,1027,989.5,952,914.5,842.05,769.6
Lesotho,3427,3364,3301,3238,3175,3112,3051.8,2991.6,2931.4,2871.2,2811,2748.8,2686.6,2624.4,2562.2,2500,2439.8,2379.6,2319.4,2259.2,2199,2156.8,2114.6,2072.4,2030.2,1988,1954.4,1920.8,1887.2,1853.6,1820,1791.4,1762.8,1734.2,1705.6,1677,1662.2,1647.4,1632.6,1617.8,1603,1591.4,1579.8,1568.2,1556.6,1545,1529.8,1514.6,1499.4,1484.2,1469,1442,1415
Liberia,198291,193918,189545,185172,180799,176426,172136.2,167846.4,163556.6,159266.8,154977,150895.8,146814.6,142733.4,138652.2,134571,130446.6,126322.2,122197.8,118073.4,113949,112288.6,110628.2,108967.8,107307.4,105647,107386,109125,110864,112603,114342,111093,107844,104595,101346,98097,93586.6,89076.2,84565.8,80055.4,75545,73610.4,71675.8,69741.2,67806.6,65872,63771.6,61671.2,59570.8,57470.4,55370,53445.5,51521
Libya,455.7,439.74,423.78,407.82,391.86,375.9,361.4,346.9,332.4,317.9,303.4,292.02,280.64,269.26,257.88,246.5,237.78,229.06,220.34,211.62,202.9,196.66,190.42,184.18,177.94,171.7,167.82,163.94,160.06,156.18,152.3,149.5,146.7,143.9,141.1,138.3,136.02,133.74,131.46,129.18,126.9,124.78,122.66,120.54,118.42,116.3,115.32,114.34,113.36,112.38,111.4,111.45,111.5
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6638,6681.4,6724.8,6768.2,6811.6,6855,6911.4,6967.8,7024.2,7080.6,7137,7210.8,7284.6,7358.4,7432.2,7506,7629.4,7752.8,7876.2,7999.6,8123,8318,8513
Luxembourg,8967,8913.2,8859.4,8805.6,8751.8,8698,8666.6,8635.2,8603.8,8572.4,8541,8523.2,8505.4,8487.6,8469.8,8452,8440.2,8428.4,8416.6,8404.8,8393,8385,8377,8369,8361,8353,8328.2,8303.4,8278.6,8253.8,8229,8200.6,8172.2,8143.8,8115.4,8087,8047.2,8007.4,7967.6,7927.8,7888,7785,7682,7579,7476,7373,7213,7053,6893,6733,6573,6372.5,6172
Madagascar,62955,61464.2,59973.4,58482.6,56991.8,55501,54095.8,52690.6,51285.4,49880.2,48475,47171.4,45867.8,44564.2,43260.6,41957,40875,39793,38711,37629,36547,35618.4,34689.8,33761.2,32832.6,31904,31019,30134,29249,28364,27479,26687,25895,25103,24311,23519,22842.4,22165.8,21489.2,20812.6,20136,19588.2,19040.4,18492.6,17944.8,17397,16940.8,16484.6,16028.4,15572.2,15116,14511,13906
Malawi,4567,4464.4,4361.8,4259.2,4156.6,4054,3954.4,3854.8,3755.2,3655.6,3556,3458.8,3361.6,3264.4,3167.2,3070,2989,2908,2827,2746,2665,2558.2,2451.4,2344.6,2237.8,2131,2061.8,1992.6,1923.4,1854.2,1785,1764.8,1744.6,1724.4,1704.2,1684,1640.4,1596.8,1553.2,1509.6,1466,1428.8,1391.6,1354.4,1317.2,1280,1244.2,1208.4,1172.6,1136.8,1101,1052.5,1004
Malaysia,66582,64737.2,62892.4,61047.6,59202.8,57358,56008.6,54659.2,53309.8,51960.4,50611,49486.6,48362.2,47237.8,46113.4,44989,43967,42945,41923,40901,39879,38847.6,37816.2,36784.8,35753.4,34722,33817.6,32913.2,32008.8,31104.4,30200,29479.2,28758.4,28037.6,27316.8,26596,26030.6,25465.2,24899.8,24334.4,23769,23354.8,22940.6,22526.4,22112.2,21698,21355.4,21012.8,20670.2,20327.6,19985,19553.5,19122
Maldives,316.1,308.7,301.3,293.9,286.5,279.1,271.9,264.7,257.5,250.3,243.1,235.98,228.86,221.74,214.62,207.5,201.32,195.14,188.96,182.78,176.6,170.82,165.04,159.26,153.48,147.7,143.58,139.46,135.34,131.22,127.1,124.32,121.54,118.76,115.98,113.2,111.24,109.28,107.32,105.36,103.4,101.738,100.076,98.414,96.752,95.09,93.474,91.858,90.242,88.626,87.01,84.75,82.49
Mali,22301,22046.8,21792.6,21538.4,21284.2,21030,20728.4,20426.8,20125.2,19823.6,19522,19192.8,18863.6,18534.4,18205.2,17876,17549.8,17223.6,16897.4,16571.2,16245,15968.8,15692.6,15416.4,15140.2,14864,14590.6,14317.2,14043.8,13770.4,13497,13158,12819,12480,12141,11802,11488.8,11175.6,10862.4,10549.2,10236,9933.2,9630.4,9327.6,9024.8,8722,8467.2,8212.4,7957.6,7702.8,7448,7133,6818
Malta,162.7,163.3,163.9,164.5,165.1,165.7,165.7,165.7,165.7,165.7,165.7,165,164.3,163.6,162.9,162.2,160.64,159.08,157.52,155.96,154.4,152.76,151.12,149.48,147.84,146.2,144.82,143.44,142.06,140.68,139.3,138.1,136.9,135.7,134.5,133.3,132.46,131.62,130.78,129.94,129.1,128.34,127.58,126.82,126.06,125.3,124.54,123.78,123.02,122.26,121.5,121.05,120.6
Mauritania,12538,12197.8,11857.6,11517.4,11177.2,10837,10541.6,10246.2,9950.8,9655.4,9360,9107.4,8854.8,8602.2,8349.6,8097,7881.6,7666.2,7450.8,7235.4,7020,6838.6,6657.2,6475.8,6294.4,6113,5955.8,5798.6,5641.4,5484.2,5327,5182.4,5037.8,4893.2,4748.6,4604,4473.4,4342.8,4212.2,4081.6,3951,3845.8,3740.6,3635.4,3530.2,3425,3343.6,3262.2,3180.8,3099.4,3018,2910,2802
Mauritius,3940,3853,3766,3679,3592,3505,3449.4,3393.8,3338.2,3282.6,3227,3178.2,3129.4,3080.6,3031.8,2983,2942.8,2902.6,2862.4,2822.2,2782,2759.8,2737.6,2715.4,2693.2,2671,2644.8,2618.6,2592.4,2566.2,2540,2508.8,2477.6,2446.4,2415.2,2384,2365,2346,2327,2308,2289,2277.4,2265.8,2254.2,2242.6,2231,2222.2,2213.4,2204.6,2195.8,2187,2174,2161
Mexico,11363,11038.2,10713.4,10388.6,10063.8,9739,9456.4,9173.8,8891.2,8608.6,8326,8096.6,7867.2,7637.8,7408.4,7179,7016.6,6854.2,6691.8,6529.4,6367,6240.2,6113.4,5986.6,5859.8,5733,5623,5513,5403,5293,5183,5089.8,4996.6,4903.4,4810.2,4717,4648.6,4580.2,4511.8,4443.4,4375,4316.6,4258.2,4199.8,4141.4,4083,4023.2,3963.4,3903.6,3843.8,3784,3710.5,3637
Mongolia,34421,33470.4,32519.8,31569.2,30618.6,29668,28863.4,28058.8,27254.2,26449.6,25645,24971.8,24298.6,23625.4,22952.2,22279,21737.8,21196.6,20655.4,20114.2,19573,19082,18591,18100,17609,17118,16796,16474,16152,15830,15508,15385.8,15263.6,15141.4,15019.2,14897,14765.4,14633.8,14502.2,14370.6,14239,14075.4,13911.8,13748.2,13584.6,13421,13215.4,13009.8,12804.2,12598.6,12393,12077,11761
Morocco,2214,2158.4,2102.8,2047.2,1991.6,1936,1895.2,1854.4,1813.6,1772.8,1732,1696,1660,1624,1588,1552,1516.8,1481.6,1446.4,1411.2,1376,1347,1318,1289,1260,1231,1209,1187,1165,1143,1121,1104.4,1087.8,1071.2,1054.6,1038,1026.78,1015.56,1004.34,993.12,981.9,972.56,963.22,953.88,944.54,935.2,924,912.8,901.6,890.4,879.2,861.4,843.6
Mozambique,27837,27278.2,26719.4,26160.6,25601.8,25043,24520,23997,23474,22951,22428,21889,21350,20811,20272,19733,19256.6,18780.2,18303.8,17827.4,17351,17184.4,17017.8,16851.2,16684.6,16518,16271.2,16024.4,15777.6,15530.8,15284,14800.6,14317.2,13833.8,13350.4,12867,12537.6,12208.2,11878.8,11549.4,11220,10917.8,10615.6,10313.4,10011.2,9709,9454.6,9200.2,8945.8,8691.4,8437,8098.5,7760
"Burma (Myanmar)",52034,50890.4,49746.8,48603.2,47459.6,46316,45244.4,44172.8,43101.2,42029.6,40958,40036.6,39115.2,38193.8,37272.4,36351,35551.8,34752.6,33953.4,33154.2,32355,31723.2,31091.4,30459.6,29827.8,29196,28773.4,28350.8,27928.2,27505.6,27083,26756.2,26429.4,26102.6,25775.8,25449,25156.8,24864.6,24572.4,24280.2,23988,23798,23608,23418,23228,23038,22876.2,22714.4,22552.6,22390.8,22229,21950,21671
Namibia,63079,61571,60063,58555,57047,55539,54050.4,52561.8,51073.2,49584.6,48096,46881.6,45667.2,44452.8,43238.4,42024,41170.8,40317.6,39464.4,38611.2,37758,36607.4,35456.8,34306.2,33155.6,32005,30876.2,29747.4,28618.6,27489.8,26361,25629.2,24897.4,24165.6,23433.8,22702,22238.2,21774.4,21310.6,20846.8,20383,20138.4,19893.8,19649.2,19404.6,19160,18810.6,18461.2,18111.8,17762.4,17413,16821.5,16230
Nepal,20256,19922.8,19589.6,19256.4,18923.2,18590,18238.4,17886.8,17535.2,17183.6,16832,16487,16142,15797,15452,15107,14781.2,14455.4,14129.6,13803.8,13478,13188.6,12899.2,12609.8,12320.4,12031,11751.6,11472.2,11192.8,10913.4,10634,10384.4,10134.8,9885.2,9635.6,9386,9223.6,9061.2,8898.8,8736.4,8574,8472.2,8370.4,8268.6,8166.8,8065,7980.6,7896.2,7811.8,7727.4,7643,7507.5,7372
Netherlands,7754,7656.2,7558.4,7460.6,7362.8,7265,7186.8,7108.6,7030.4,6952.2,6874,6815.4,6756.8,6698.2,6639.6,6581,6541.6,6502.2,6462.8,6423.4,6384,6350.8,6317.6,6284.4,6251.2,6218,6177.4,6136.8,6096.2,6055.6,6015,5976,5937,5898,5859,5820,5788.2,5756.4,5724.6,5692.8,5661,5634.4,5607.8,5581.2,5554.6,5528,5509,5490,5471,5452,5433,5405,5377
"New Zealand",132015,129798.4,127581.8,125365.2,123148.6,120932,119066.4,117200.8,115335.2,113469.6,111604,110224.6,108845.2,107465.8,106086.4,104707,104273.6,103840.2,103406.8,102973.4,102540,101790.4,101040.8,100291.2,99541.6,98792,97703.4,96614.8,95526.2,94437.6,93349,92110,90871,89632,88393,87154,86230,85306,84382,83458,82534,81459,80384,79309,78234,77159,76470.2,75781.4,75092.6,74403.8,73715,72958,72201
Nicaragua,87175,84762.8,82350.6,79938.4,77526.2,75114,72993.2,70872.4,68751.6,66630.8,64510,62670.6,60831.2,58991.8,57152.4,55313,53825.4,52337.8,50850.2,49362.6,47875,46772.8,45670.6,44568.4,43466.2,42364,41487.6,40611.2,39734.8,38858.4,37982,37258.4,36534.8,35811.2,35087.6,34364,33852.4,33340.8,32829.2,32317.6,31806,31402.8,30999.6,30596.4,30193.2,29790,29430,29070,28710,28350,27990,27518.5,27047
Niger,9466,9216.2,8966.4,8716.6,8466.8,8217,8006.4,7795.8,7585.2,7374.6,7164,6974.8,6785.6,6596.4,6407.2,6218,6055.6,5893.2,5730.8,5568.4,5406,5266.4,5126.8,4987.2,4847.6,4708,4573,4438,4303,4168,4033,3903.4,3773.8,3644.2,3514.6,3385,3272,3159,3046,2933,2820,2724.8,2629.6,2534.4,2439.2,2344,2261.4,2178.8,2096.2,2013.6,1931,1821,1711
Nigeria,6074,5950.2,5826.4,5702.6,5578.8,5455,5337,5219,5101,4983,4865,4741,4617,4493,4369,4245,4132.4,4019.8,3907.2,3794.6,3682,3593,3504,3415,3326,3237,3158.6,3080.2,3001.8,2923.4,2845,2778.2,2711.4,2644.6,2577.8,2511,2451.6,2392.2,2332.8,2273.4,2214,2160.2,2106.4,2052.6,1998.8,1945,1896.2,1847.4,1798.6,1749.8,1701,1636,1571
Norway,107997,107163.8,106330.6,105497.4,104664.2,103831,103049.6,102268.2,101486.8,100705.4,99924,99385,98846,98307,97768,97229,96916.6,96604.2,96291.8,95979.4,95667,95333,94999,94665,94331,93997,93536.4,93075.8,92615.2,92154.6,91694,91166.2,90638.4,90110.6,89582.8,89055,88568.2,88081.4,87594.6,87107.8,86621,85960,85299,84638,83977,83316,82316.4,81316.8,80317.2,79317.6,78318,76867.5,75417
"West Bank and Gaza",741.4,736.82,732.24,727.66,723.08,718.5,716.66,714.82,712.98,711.14,709.3,687.18,665.06,642.94,620.82,598.7,583.58,568.46,553.34,538.22,523.1,507.56,492.02,476.48,460.94,445.4,429.52,413.64,397.76,381.88,366,351.08,336.16,321.24,306.32,291.4,282.64,273.88,265.12,256.36,247.6,242.66,237.72,232.78,227.84,222.9,217.26,211.62,205.98,200.34,194.7,187,179.3
Oman,2419,2359.4,2299.8,2240.2,2180.6,2121,2057.4,1993.8,1930.2,1866.6,1803,1728.8,1654.6,1580.4,1506.2,1432,1362.6,1293.2,1223.8,1154.4,1085,1040.74,996.48,952.22,907.96,863.7,832.38,801.06,769.74,738.42,707.1,691.36,675.62,659.88,644.14,628.4,623.26,618.12,612.98,607.84,602.7,590.1,577.5,564.9,552.3,539.7,510.74,481.78,452.82,423.86,394.9,353.3,311.7
Pakistan,5237,5110.6,4984.2,4857.8,4731.4,4605,4488.6,4372.2,4255.8,4139.4,4023,3914,3805,3696,3587,3478,3374,3270,3166,3062,2958,2868.6,2779.2,2689.8,2600.4,2511,2443.2,2375.4,2307.6,2239.8,2172,2120.6,2069.2,2017.8,1966.4,1915,1874.2,1833.4,1792.6,1751.8,1711,1677.8,1644.6,1611.4,1578.2,1545,1514.2,1483.4,1452.6,1421.8,1391,1348.5,1306
Panama,115890,112697.6,109505.2,106312.8,103120.4,99928,97268.2,94608.4,91948.6,89288.8,86629,84461,82293,80125,77957,75789,74064.2,72339.4,70614.6,68889.8,67165,65751,64337,62923,61509,60095,58895.4,57695.8,56496.2,55296.6,54097,53042.8,51988.6,50934.4,49880.2,48826,47919.4,47012.8,46106.2,45199.6,44293,43538,42783,42028,41273,40518,39855.6,39193.2,38530.8,37868.4,37206,36330,35454
