Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,0.033673404,0.033768714,0.032645391,0.032412451,0.033217188,0.03360642,0.033900773,0.034570311,0.035333021,0.03729366,0.039628012,0.041389258,0.041612389,0.041652037,0.041908735,0.041304371,0.041165167,0.04089761,0.040383458,0.039893803,0.039427374,0.038886223,0.038440633,0.038110173,0.037925266,0.037926939,0.037889828,0.03766789
Albania,0.002401408,0.003039907,0.003386362,0.004721648,0.007219177,0.00801915,0.008276169,0.007859206,0.009534952,0.009131916,0.011264952,0.014930807,0.016951331,0.018245612,0.018402413,0.015587618,0.016083446,0.019065089,0.018601176,0.015178149,0.016579677,0.016720854,0.016835153,0.017022494,0.017231196,0.01732985,0.017494945,0.017525596
Algeria,0.012823382,0.01304621,0.01342762,0.013896506,0.014602621,0.015141667,0.015750511,0.016428169,0.017066488,0.018097994,0.019064061,0.019891515,0.020620262,0.020985338,0.021518051,0.021998783,0.022413862,0.02279751,0.023196377,0.023615433,0.024076205,0.024534575,0.024883829,0.025293801,0.025707208,0.026107065,0.026431358,0.026969629
"American Samoa",0.005699996,0.005761055,0.005841471,0.005899974,0.005955323,0.006102181,0.006262101,0.006585424,0.005836031,0.005507007,0.007284452,0.007213987,0.008918297,0.010514484,0.010452944,0.009987228,0.009961577,0.009396985,0.009500384,0.009535132,0.010146815,0.009448431,0.009636172,0.010145804,0.009816707,0.010400623,0.010678221,0.010983633
Andorra,0.065737126,0.070131999,0.072507547,0.072942464,0.072853108,0.073224764,0.074776663,0.076284692,0.078446216,0.080618111,0.082567539,0.084775526,0.086789462,0.09213436,0.097088711,0.09926274,0.100828277,0.101549122,0.101803216,0.100918138,0.100426605,0.099916441,0.100476455,0.099685857,0.100234496,0.099996539,0.10051732,0.101554749
Angola,0.019205709,0.01942928,0.019861706,0.020573576,0.021108163,0.020766794,0.019503238,0.019244347,0.021610944,0.021384578,0.022106247,0.022680663,0.023002763,0.023696302,0.024570034,0.02443787,0.024732065,0.024652532,0.024584209,0.024694567,0.024751298,0.024940951,0.025245036,0.02531149,0.025043627,0.025375829,0.025372477,0.025830621
"Antigua and Barbuda",0.011187528,0.011841709,0.012570992,0.013432579,0.017282554,0.020086433,0.021012179,0.023420033,0.026603043,0.030866602,0.032432514,0.032875477,0.032140415,0.031295388,0.029535678,0.028951118,0.027934585,0.026702464,0.025643812,0.02423551,0.024003805,0.023230375,0.022199725,0.021585654,0.020959509,0.020138437,0.021689309,0.022423604
Argentina,0.045221756,0.045276193,0.046964216,0.046587611,0.046733929,0.047259517,0.048928812,0.052024239,0.046672161,0.045382402,0.041010108,0.040827498,0.040405566,0.038401866,0.035898376,0.035093971,0.035330485,0.036657453,0.035192049,0.034141859,0.033058329,0.032271751,0.031420999,0.030423071,0.028362721,0.027978892,0.029517567,0.030284659
Armenia,0.000818222,0.000892574,0.000977,0.000977272,0.000951277,0.000936118,0.000846311,0.000812291,0.000775702,0.000810664,0.000898399,0.00099859,0.001168411,0.001252825,0.001555465,0.001932163,0.002423171,0.00259615,0.002947505,0.003159121,0.003327811,0.003521061,0.003468565,0.004355152,0.005243424,0.006199753,0.006083535,0.005724005
Australia,0.036164777,0.035981396,0.037803817,0.041199775,0.047941445,0.052344765,0.061267258,0.081076189,0.131608049,0.169601928,0.17902414,0.172087353,0.172978321,0.176081306,0.178921161,0.18053201,0.180551562,0.188202338,0.197173069,0.202584171,0.202901562,0.20173128,0.195737599,0.19853682,0.209859799,0.218564605,0.213019508,0.211193566
Austria,0.007307717,0.007000616,0.006096111,0.006804124,0.006527184,0.005994977,0.006264263,0.005615813,0.005601123,0.006131833,0.007211899,0.007584946,0.010124964,0.00940079,0.010114076,0.009675991,0.010832798,0.010784225,0.01124636,0.012039096,0.011136559,0.0112308,0.012273847,0.012187106,0.012203595,0.013720235,0.013210272,0.012912286
Azerbaijan,0.005677843,0.005859259,0.005911529,0.006048753,0.006484852,0.00730378,0.007234831,0.007089127,0.00709668,0.007481735,0.008425077,0.010919073,0.012405241,0.01394567,0.015083097,0.015708168,0.016903145,0.020084589,0.01818258,0.017777597,0.017707685,0.017602034,0.017546542,0.017532787,0.017529753,0.017379329,0.017314209,0.017535455
