Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"American Samoa",3150.383159,3491.245625,3818.24843,4111.098913,4347.688698,4504.824136,4606.086627,4690.731393,4757.611148,4805.729584,4834.720385,4609.95812,4032.619156,3307.156137,2640.628144,2238.719571,2014.757164,1771.548298,1544.975854,1370.626618,1285.316674,1258.368224,1234.171856,1213.121885,1195.783228,1182.807455,1174.761373,1172.329624
Angola,379664.0878,388974.4998,398358.7958,407566.2904,416854.975,426631.8873,435373.946,442598.8466,449784.5612,459171.7401,473400.4013,512774.3226,585581.271,674088.4382,757456.3195,811655.3245,813379.3928,768927.7367,698553.26,626006.444,579008.6462,554351.2667,529216.2579,505429.4781,485136.5697,470776.3399,465173.3553,471560.6139
Bangladesh,3179892.998,3513025.564,3791233.922,4016519.62,4186846.875,4302814.558,4288530.211,4123806.23,3899026.798,3712283.718,3668914.04,3831582.278,4135699.846,4495311.252,4818132.142,5005853.59,4834380.939,4288066.116,3587773.902,2969756.149,2685680.704,2646482.218,2595653.565,2545693.673,2509960.072,2503108.552,2540510.809,2638016.354
Benin,156986.7538,154449.5676,152160.6771,150564.7285,150172.1742,151567.6134,154372.5051,157659.8558,161328.9354,165244.6742,169241.2033,173829.2018,179310.4286,185157.1659,190727.9467,195272.3658,196282.6452,192627.8586,185649.2065,176913.239,168209.4244,159417.111,149066.7823,137056.0469,123282.4055,107640.8909,90021.39541,70340.42533
Brazil,7532.54847,7519.594342,7509.488098,7502.656252,7500.609946,7505.686885,7459.136822,7333.338662,7182.375778,7067.839889,7058.178345,7047.821216,6928.45803,6772.69369,6658.104008,6668.238342,6903.164429,7329.235285,7827.944008,8274.259474,8535.388042,8445.442102,7944.587805,7054.040627,5796.094593,4194.365737,2275.890766,72.26212792
Brunei,246.3803656,250.3570071,254.2007434,257.9589802,261.6550394,265.379598,269.0887538,272.7413725,276.3305097,279.7836353,283.113045,285.5146649,286.9231408,288.4120015,291.1428268,296.4745634,385.3859453,594.0083589,851.2307564,1078.680607,1191.49011,1210.804103,1212.450232,1188.151011,1128.155894,1022.558035,860.1816685,630.0022822
"Burkina Faso",3621010.048,3736611.852,3842919.385,3942164.423,4036685.353,4129223.428,4201290.064,4237370.529,4245643.648,4234885.128,4215268.799,4129101.078,3929746.532,3655652.75,3352536.739,3072115.83,2794598.972,2480240.795,2160208.224,1869907.385,1649556.233,1471713.046,1284080.485,1094886.335,913448.7809,750356.8157,617798.6113,529419.9192
Burundi,443.4631229,447.2767455,427.173623,431.4102816,457.6361624,452.5376769,445.2584867,451.3676242,465.1045996,474.7371077,485.5964527,521.6620583,594.8164767,688.599827,778.0422118,834.7126232,776.7786768,583.7041385,334.1825448,104.1371627,,,,,,,,
Cambodia,43121.97661,43512.40279,43897.67787,44248.66643,44400.0395,44487.49992,44589.0815,44725.69717,44871.7899,44866.04126,44575.05997,43358.93576,41199.94832,38816.72143,36934.0996,36334.76634,69635.99069,150393.9987,249456.4763,335768.8862,376261.0811,376735.1384,364238.0729,335866.8668,288566.3526,219100.7776,124086.1822,
Cameroon,2343267.642,2426253.121,2505527.312,2581635.421,2655027.079,2726641.019,2704917.903,2543657.735,2321817.776,2132621.437,2085336.682,2164727.776,2267416.251,2381930.038,2494736.805,2589876.853,2578304.727,2420511.358,2180740.138,1934985.892,1771812.295,1679484.389,1583963.492,1491008.484,1407203.236,1340118.321,1298511.621,1292162.711
"Cape Verde",3358.422058,3375.005211,3393.004108,3410.981305,3427.436972,3440.927195,3448.437138,3448.385463,3442.214832,3431.064501,3416.652988,3410.743463,3412.451088,3403.723277,3364.672096,3273.530008,2867.294371,2062.833737,1123.810711,334.4830451,,,,,,,,
"Central African Republic",284565.1005,291529.949,299698.9929,307809.8624,314617.3122,321312.1831,328237.0387,335136.8882,342473.4586,350980.8335,358861.3818,377138.7687,409591.7916,445820.4211,479705.9091,500574.0794,497670.1572,476657.4849,449316.2504,425124.3616,414271.8304,413984.9579,409481.9815,397078.1924,386370.6102,384886.5748,389594.295,398026.8829
Chad,219861.9107,223566.0615,227576.1272,231994.4774,236939.0449,242500.6706,248412.2774,254459.0333,260930.3763,268129.2214,276394.3932,298162.1791,339270.0401,389172.2693,435821.8704,465491.3501,467650.9089,447297.8734,413360.1225,376107.8677,347488.7331,327242.9431,306522.2966,285718.9085,265288.7632,245751.8637,227703.9358,211845.4832
Comoros,79939.8853,76335.53959,72942.67543,70202.91085,68596.58738,68642.9025,69863.69941,71342.9317,72940.63863,74483.97749,75794.44132,75488.47529,72911.91733,69019.62068,64861.68639,61574.63017,58835.14436,55752.8224,52727.52286,50176.30141,48563.63871,47591.98151,46655.81492,45796.36394,45049.80867,44457.57673,44056.81373,43889.14072
"Congo (Brazzaville)",429885.4864,435214.9943,440747.4188,446480.1042,452522.5879,459080.7164,465177.8725,469574.1373,474309.7769,482249.8354,494534.0138,513138.9919,537271.3451,564054.5715,590309.2457,612450.5007,619747.4673,607739.5766,582470.7003,550889.6778,520777.243,491382.8112,456143.1596,414848.656,367345.0451,313471.9994,253112.6135,186209.9064
"Costa Rica",1030.169436,1051.912598,1073.000297,1093.179683,1112.150635,1129.582813,1144.081414,1155.149454,1163.961217,1171.834707,1180.381512,1191.884338,1205.104216,1216.065111,1220.500126,1214.000563,1083.273767,786.2252724,430.0192647,128.1169281,,,,,,,,
"Ivory Coast",189098.0592,193337.0225,197665.4161,202090.9209,206662.3056,211424.2122,216159.5497,220673.8001,225015.2028,229250.7518,233553.486,238043.0442,242601.8501,247026.6557,251110.5739,254630.9449,256653.1412,256755.8541,255515.3698,253564.4608,251573.0371,249361.8184,246318.4869,242476.4372,237839.5576,232432.2083,226244.8653,219269.6272
"Congo (Kinshasa)",378358.083,393145.6361,409528.948,427431.2453,446783.3537,467428.0512,489517.0941,513496.4089,540179.928,569967.0807,603103.6002,652739.0814,723464.0237,801770.7184,872548.1989,918831.5445,917916.3519,872353.19,802854.7876,732956.844,689412.6273,668459.0918,647990.6744,629316.1933,613903.0456,603410.3078,599477.4301,604137.2298
