Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,,,33.36999893,33.40000153,33.22999954,33.11000061,33.65000153,32.74000168,31.61000061,30.89999962,31.78000069,34.70000076,32.40000153,31.5,30.79999924,31.79999924,29,42.29999924,42.31000137,41.00999832,39.95000076,40.18999863,38.20000076,39.54000092,39.31999969,39.54999924,38.54999924,39.59000015,38.11999893,38.22999954,37.88000107,37.65000153,37.09999847,36.75,36.36000061,
Bahamas,,,,,,,,,,,,,,9.18999958,8.67,8.149999619,6.855,5.559999943,3.76,1.960000038,2.4,2.84,3.28,3.72,4.16,4.6,5.039999962,4.8333,4.6267,4.420000076,4.81,5.199999809,5.239999771,5.409999847,5.409999847,4.329999924,4.96999979,3.829999924,3.519999981,4.010000229,4.095,4.179999828,3.690000057,2.99000001,4.429999828,3.480000019,2.50999999,2.299999952,2.920000076,2.869999886,3.275,3.680000067,,,,,
Bahrain,,,,,,,,,,,,,,,,,,,,3.069999933,2.865,2.660000086,2.619999886,2.5967,2.5733,2.55,2.5267,2.5033,2.48,2.4567,2.4333,2.410000086,2.323,2.236,2.149,2.062,1.975,1.888,1.801,1.714,1.627,1.539999962,1.4878,1.4356,1.3833,1.3311,1.2789,1.2267,1.1744,1.1222,1.070000052,,,,,,
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,58.79000092,57.66999817,57.13999939,59.7433,62.3467,64.94999695,65.67,66.38999939,65.762,65.134,64.506,63.878,63.25,62.975,62.7,62.425,62.15000153,58.68,55.21,51.74000168,49.91,48.08000183,47.96,47.84,47.72,47.6,47.47999954,,,,,,
Barbados,,,,,,,,,,,,,,,,,10.14999962,9.979999542,9.949999809,9.76,9.57,9.380000114,8.630000114,8.050000191,9.130000114,8.470000267,8.210000038,7.96999979,7.78000021,6.610000134,6.269999981,5.519999981,6.239999771,5.559999943,5.309999943,4.639999866,5.269999981,5.269999981,4.440000057,4.309999943,3.720000029,4.199999809,4.039999962,4.559999943,3.329999924,2.380000114,3.609999895,3.00999999,2.779999971,2.940000057,2.839999914,3.269999981,2.799999952,2.690000057,2.720000029,2.890000105,
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,10.55000019,10.28999996,9.989999771,9.520000458,9.510000229,9.699999809,
Belgium,,,,,,,,,,,4.860000134,4.489999771,4.210000038,3.99000001,3.809999943,3.769999981,3.559999943,3.440000057,3.329999924,3.299999952,3.119999886,3.109999895,3.109999895,3.369999886,3.529999971,3.619999886,3.190000057,3.150000095,3.170000076,3.329999924,3.279999971,2.700000048,2.900000095,2.630000114,2.890000105,2.680000067,2.75,2.660000086,2.24000001,2.390000105,1.909999967,1.379999995,1.789999962,1.720000029,2.220000029,2.039999962,1.950000048,1.860000014,1.549999952,1.49000001,1.350000024,1.299999952,1.169999957,1.360000014,1.220000029,1.179999948,
Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.17000008,22.88999939,27.14999962,28.68000031,29.90999985,25.01000023,27.46999931,26.1467,24.8233,23.5,22.1767,20.8533,19.53000069,19.141,18.752,18.363,17.974,17.585,17.196,16.807,16.418,16.029,15.64000034,
Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.11000061,,,,,,
Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.360000014,1.3344,1.3089,1.2833,1.2578,1.2322,1.2067,1.1811,1.1556,1.129999995,1.399999976,1.3,1.200000048,1.629999995,,,
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.61999893,49.0575,54.495,59.9325,65.37000275,59.59999847,60.15000153,62.20999908,56.34000015,56.65000153,57.99000168,
Bolivia,,,,,,,,,,,,,,,,,48.09999847,47.70000076,47.40000153,46.90000153,46.5,46.34000015,46.40000153,47.41999817,47.27000046,47.43000031,47.43000031,47.38000107,47.38000107,2.220000029,1.230000019,1.769999981,2.089999914,1.870000005,1.629999995,2.200000048,5.300000191,5.699999809,22.825,39.95000076,38.90000153,44.20000076,42.38999939,38.735,35.08000183,38.61000061,39.5,36.09999847,19.125,2.150000095,15.89,29.62999916,29.57,29.51000023,30.85000038,,
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.07999992,17.87999916,
Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,57.90000153,54.0518,50.2036,46.3555,42.5073,38.6591,34.8109,30.9627,27.1145,23.2664,19.4182,15.56999969,17.98,20.38999939,20.05,19.70999908,12.35000038,16.785,21.21999931,24.1233,27.0267,29.93000031,29.055,28.18,27.305,26.43000031,,,,,,
Brazil,,,,,,,,,,,,,,,,,,,,,,29.25,29.5,27.05999947,29.82999992,28.62000084,25.85000038,24.59000015,24.23999977,23.15999985,22.84000015,25.565,28.29000092,27.42000008,26.745,26.06999969,24.35000038,24.19000053,23.35000038,24.23999977,18.46999931,20.59000015,20.61000061,20.67000008,20.95999908,20.45000076,19.32999992,18.26000023,17.605,16.95000076,16.325,15.69999981,14.55000019,14.47000027,14.55000019,10.28999996,
Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.029999971,1.963,1.896,1.829,1.762,1.695,1.628,1.561,1.494,1.427,1.360000014,1.3015,1.2431,1.1846,1.1262,1.0677,1.0092,0.9508,0.8923,0.8338,0.7754,0.7169,0.6585,0.600000024,,
Bulgaria,,,,,,,,,,,,,,,,,,,,24.93000031,24.35000038,23.70000076,22.87000084,22.12999916,21.46999931,20.95999908,20.44000053,19.71999931,19.26000023,18.65999985,18.48999977,19.54000092,21.20000076,22.12000084,23.18000031,23.85000038,24.36000061,25.35000038,26.18000031,25.77000046,13.13000011,9.680000305,10.68999958,11.13000011,10.72000027,8.930000305,8.109999657,7.539999962,7.46999979,7.090000153,6.809999943,6.78000021,6.440000057,6.659999847,7.010000229,6.860000134,
"Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.79000092,87.9258,87.0617,86.1975,85.3333,84.4692,83.605,82.7408,81.8767,81.0125,80.1483,79.2842,78.41999817,,,,,,,,,,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.11000061,71.7757,66.4414,61.1071,55.7729,50.4386,45.1043,39.77000046,42.165,44.56,46.955,49.35,51.745,54.13999939,,,,,,
Cameroon,,,,,,,,,,,,,,,,,,,,,,,,,,,76.87000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,,,,,,,,,,8.010000229,7.480000019,7.340000153,6.75,6.400000095,6.210000038,6.070000172,5.8783,5.6867,5.495,5.3033,5.1117,4.92,4.7283,4.5367,4.345,4.1533,3.9617,3.769999981,3.549999952,3.410000086,3.349999905,3.49000001,3.450000048,3.480000019,3.349999905,3.150000095,3.109999895,3.00999999,2.99000001,2.809999943,2.519999981,2.160000086,2.119999886,2.109999895,2.019999981,2.119999886,2.109999895,2,1.940000057,1.950000048,1.809999943,1.789999962,1.75,1.769999981,1.710000038,1.639999986,1.600000024
"Cayman Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.049999952,1.095,1.14,1.185,1.23,1.275,1.32,1.365,1.41,1.455,1.5,1.545,1.59,1.635,1.679999948,2.299999952,1.820000052,1.860000014,1.860000014,0.610000014,0.449999988,0.699999988,0.829999983,0.720000029,0.620000005,
Chile,,,,,,,,,,,,,,,,21.56999969,18,18.44000053,17.73999977,16.79000092,16.27000046,15.53999996,16.21999931,15.84000015,16.01000023,20.19000053,20.57999992,20.87999916,20.28000069,19.37999916,19.25,19.09000015,18.02000046,16.54999924,16.21999931,15.69999981,15.40999985,14.42000008,14.43999958,14.43000031,14.43999958,13.60000038,13.5,13.60000038,13.35999966,13.15999985,12.85000038,12.31000042,11.72000027,12.64999962,10.60999966,10.26000023,9.979999542,9.779999733,9.399999619,9.640000343,
China,,,82.12000275,81.9467,81.7733,81.59999847,81.434,81.268,81.102,80.936,80.76999664,80.05,79.33,78.61,77.89,77.16999817,74.9567,72.7433,70.52999878,69.80000305,68.75,68.09999847,68.12999725,67.08000183,64.05000305,62.41999817,60.95000076,59.99000168,59.34999847,60.04999924,60.09999847,59.70000076,58.5,56.40000153,54.29999924,52.20000076,50.5,49.90000153,49.79999924,50.09999847,50,50,50,49.09999847,46.90000153,44.79999924,42.59999847,40.79999924,39.59999847,38.09999847,36.70000076,34.79999924,33.59999847,31.39999962,29.5,28.29999924,
Colombia,,,,,,,,,,,,,,,,1.620000005,1.559999943,1.340000033,1.409999967,1.370000005,1.350000024,1.352,1.354,1.356,1.358,1.360000014,1.440000057,1.360000014,1.330000043,1.25999999,1.429999948,1.289999962,1.419999957,1.139999986,1.309999943,1.019999981,1.25,0.99000001,1.029999971,1.129999995,1.100000024,22.19000053,20,20.5,19.78000069,21.77000046,12.34000015,17.77000046,17.53000069,18.60000038,18.46999931,18.14999962,17.5,16.86000061,15.93999958,15.81000042,
"Costa Rica",,,,,,,,,,,,,,,,,,,,,27.44000053,27.55999947,30,28.18000031,30.73999977,27.30999947,26.90999985,28.10000038,28.05999947,26.17000008,25.93000031,25.46999931,24.07999992,22.61000061,21.40999985,21.61000061,21.64999962,20.59000015,20.12000084,19.72999954,20.42000008,15.57999992,15.85000038,15.14000034,14.82999992,15.18999958,14,13.22000027,12.34000015,13.665,14.98999977,14.09000015,13.39000034,12.68000031,11.14000034,12.28999996,12.18999958
"Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.29999924,,,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.87000084,17.77000046,16.70000076,16.57999992,14.5,15.53999996,15.55000019,16.85000038,16.95999908,17.29000092,14.23999977,12.35000038,12.81000042,13.31999969,14.23999977,14.56999969,12.23999977,10.77000046,9.5,9.159999847,
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.10000038,25.10000038,25.10000038,21.48999977,27.12000084,27.12000084,21.65999985,21.65999985,21.65999985,21.15999985,20.25,20.02000046,18.73999977,18.56999969,18.63999939,18.48999977,19.69000053,19.26000023,18.61000061,18.89999962,,
Cyprus,,,,,,,,,,,,,,,,,24.31999969,22.54000092,21.01000023,20.12000084,19.17000008,18.70999908,18.01000023,17.53000069,17.09000015,16.37000084,15.80000019,15.44999981,14.81999969,14.31000042,13.52999973,12.43999958,11.98999977,11.72000027,10.97000027,10.69999981,9.64,8.58,7.52,6.46,5.400000095,4.840000153,5.25,5.190000057,5.099999905,4.739999771,4.260000229,4.380000114,4.230000019,3.930000067,3.799999952,3.829999924,2.910000086,3.109999895,4.429999828,4,
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.690000057,6.860000134,6.570000172,6.130000114,5.789999962,5.550000191,5.309999943,5.210000038,4.869999886,4.889999866,4.510000229,4.449999809,3.980000019,3.75999999,3.579999924,3.170000076,3.119999886,3.099999905,2.99000001,3.049999952,3.029999971,2.75,2.930000067,
Denmark,,,,,,,,,,,,,9.75,9.529999733,9.630000114,9.760000229,9.319999695,9.050000191,8.68999958,7.199999809,7.28,7.360000134,7.355,7.349999905,6.659999847,6.690000057,5.849999905,5.690000057,5.730000019,5.670000076,5.53000021,5.659999847,5.150000095,5.119999886,5.019999981,4.389999866,3.869999886,3.720000029,3.700000048,3.309999943,3.660000086,3.539999962,3.210000038,3.289999962,3.25999999,3.180000067,3.079999924,2.960000038,2.549999952,2.579999924,2.420000076,2.400000095,2.589999914,2.539999962,2.480000019,2.49000001,2.50999999
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.20999908,29.52,30.82999992,29.65,28.47,27.29,26.11,24.93,23.75,25.455,27.15999985,24.095,21.03000069,,,,,,,,,,,,,,,
"Dominican Republic",,,,,,,,,,,,,,,,,0.409999996,0.35,0.289999992,1.8315,3.3731,4.9146,6.4562,7.9977,9.5392,11.0808,12.6223,14.1638,15.7054,17.2469,18.7885,20.32999992,18.73999977,16.85000038,14.39999962,14.63000011,19.89999962,20.02000046,17.09000015,17.54000092,15.89999962,14.77999973,15.92000008,13.75,14.81999969,14.59000015,14.85000038,14.51000023,14.03999996,14.92000008,14.56999969,14.67000008,14.30000019,14.21000004,14.42000008,13.35999966,12.64000034
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.360000134,6.920000076,6.869999886,7.420000076,6.619999886,7.320000172,6.989999771,6.179999828,6.619999886,6.840000153,7.320000172,7.46999979,8.539999962,7.679999828,8.579999924,9.140000343,9.289999962,8.340000153,8.279999733,12.196,16.112,20.028,23.944,27.86000061,27.36000061,25.31999969,24.45000076,24.96999931,
Egypt,,,,,,,,,,,51.06999969,54.15999985,53.59999847,51.34999847,47.34000015,48.97999954,47.265,45.54999924,42.08000183,41.84000015,42.36999893,40.27999878,39.04999924,40.97000122,40.59000015,40.96,41.33,41.7,42.07,42.43999863,38.97999954,31.32999992,38.43999863,35.29000092,35.16999817,33.99000168,30.95000076,31.28000069,29.79999924,28.70000076,29.62999916,28.54000092,27.52000046,29.87000084,31.82999992,30.88999939,31.15999985,31.70999908,31.62000084,29.93000031,28.22999954,29.17000008,27.05999947,27.95999908,27.54999924,25.84000015,
"El Salvador",,,,,,,,,,,,,,,,48.02000046,45.75,43.48,41.20999908,42.68999863,37.47000122,36.8,36.13,35.46,34.79,34.11999893,1.559999943,4.815,8.069999695,10.22999954,7.449999809,10.39000034,35.83000183,31.91,27.98999977,26.98999977,28.12999916,26.35000038,25.04999924,22.12000084,21.60000038,21.79000092,19.65999985,18.22999954,19.12000084,19.98999977,18.86000061,18.02000046,19.46,20.89999962,20.78000069,20.875,20.96999931,19.59000015,,,
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,,,,76.34999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.15999985,21.03000069,19.25,18.09000015,16.01000023,14.14999962,10.18000031,9.720000267,9.680000305,9.300000191,8.579999924,6.360000134,6.340000153,6.599999905,6.239999771,5.059999943,5.190000057,5.059999943,4.769999981,3.890000105,4.050000191,4.210000038,4.409999847,4.489999771,4.260000229,3.849999905,3.890000105,
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.889999866,80.19000244,8.630000114,8.8733,9.1167,9.359999657,11.10000038,9.460000038,8.199999809,72.68000031,8.659999847,,
"Faroe Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.10999966,,,,,,,,,,,
Finland,,,,,,,,,,,22.62000084,21.10000038,18.84000015,19.06999969,18.22999954,16.90999985,15.86999989,14.82999992,14.15999985,13.5,13.31000042,12.78999996,12.96000004,12.47999954,12.03999996,11.35000038,10.81999969,10.23999977,9.680000305,9.210000038,8.789999962,8.739999771,8.869999886,8.720000267,8.56000042,7.75,7.800000191,7.75,7.099999905,6.360000134,6.190000057,5.820000172,5.510000229,5.25,4.989999771,4.809999943,4.659999847,4.53000021,4.5,4.610000134,4.420000076,4.210000038,4.139999866,4.110000134,4.239999771,4.210000038,
France,,,,,,,,,,14.27999973,13.35000038,12.60000038,11.82999992,11.09000015,10.5,10.18999958,9.760000229,9.359999657,9.06000042,8.670000076,8.369999886,8.100000381,7.789999962,7.559999943,7.369999886,7.130000114,6.869999886,6.579999924,6.260000229,5.909999847,5.570000172,5.329999924,5.909999847,5.449999809,5.179999828,4.889999866,4.820000172,4.639999866,4.409999847,4.239999771,4.139999866,4.070000172,4.130000114,4.21999979,3.859999895,3.619999886,3.730000019,3.450000048,2.720000029,2.920000076,2.890000105,2.900000095,2.910000086,3.049999952,2.819999933,2.710000038,2.829999924
"French Polynesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.390000343,,,,,,,,,,,,,,
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52000046,,,,,,,,,,,,,,,,,,,,,,,
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48999977,,,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.49000168,52.20000076,52.09999847,52.75,53.77000046,54.86999893,53.97000122,54.33000183,55.31000137,53.41999817,53.0586,52.6971,52.3357,51.9743,51.6129,51.2514,50.88999939,,
Germany,,,,,,,,,,,,,,,,,,,,,,,,5.739999771,5.28000021,5.159999847,4.960000038,4.679999828,4.449999809,3.849999905,3.730000019,4.199999809,3.75,3.519999981,3.269999981,3.170000076,2.940000057,2.940000057,2.779999971,2.869999886,2.640000105,2.619999886,2.49000001,2.420000076,2.359999895,2.369999886,2.269999981,2.25999999,1.779999971,1.679999948,1.649999976,1.639999986,1.559999943,1.450000048,1.429999948,1.389999986,
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,
Greece,,,,,,,,,,,,,,,,,,,,,,30.69000053,28.87000084,29.86000061,29.31999969,28.82999992,28.45000076,26.94000053,26.54000092,25.28000069,23.87000084,22.17000008,21.86000061,21.28000069,20.80999947,20.43000031,20.28000069,19.84000015,17.88999939,17.43000031,17.39999962,15.86999989,15.22999954,15.02999973,12.36999989,12.15999985,11.72000027,11.32999992,11.14000034,11.69999981,12.39999962,12.35000038,13,13.68999958,13.56999969,12.89999962,
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.84000015,19.7717,19.7033,19.635,19.5667,19.4983,19.43000031,17.47,15.51000023,14.645,13.77999973,,,,,,,,,,,,,,,,,,
Guam,,,,,,,,,,,,,,,,,,,,,0.939999998,0.955,0.97,0.985,1,1.015,1.03,1.045,1.06,1.075,1.090000033,1.033,0.976,0.919,0.862,0.805,0.748,0.691,0.634,0.577,0.519999981,0.5,0.48,0.46,0.44,0.42,0.4,0.38,0.36,0.34,0.319999993,,,,,,
Guatemala,,,,,,,,,,,,,,,,,,,,,,50.77999878,50.77000046,50.998,51.226,51.454,51.682,51.90999985,50.89,49.86999893,12.94999981,13.63000011,14.9367,16.2433,17.55,18.8567,20.1633,21.47,22.7767,24.0833,25.39,26.6967,28.0033,29.31,30.6167,31.9233,33.22999954,34.098,34.966,35.834,36.702,37.56999969,32.25999832,32.68999863,32.79000092,32.56000137,
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85000038,26.554,25.258,23.962,22.666,21.37000084,,,,,,,,,,,,,,
Haiti,,,,,,,,,,74.09999847,74.06999969,74.06999969,74.06999969,74.06999969,74.06999969,74.06999969,74.08000183,74.08000183,74.06999969,74.06999969,67.55000305,66.72000122,65.41000366,65.41000366,65.578,65.746,65.914,66.082,66.25,65.94,65.62999725,64.4608,63.2915,62.1223,60.9531,59.7838,58.6146,57.4454,56.2762,55.1069,53.9377,52.7685,51.5992,50.43000031,,,,,,,,,,,,,
Honduras,,,,,,,,,,,63.22999954,62.79999924,62.43000031,62.13999939,61.68999863,61.34000015,60.93999863,60.49000168,60.09999847,60.06999969,58.59999847,58.72000122,58.31999969,57.70999908,29.35,0.99000001,3.380000114,3.299999952,18.9033,34.5067,50.11000061,37.99000168,38.20999908,37.8867,37.5633,37.24000168,38.29000092,37,34.59000015,35.06000137,35.995,36.93000031,38.81000137,37.36000061,34.90000153,39.20999908,36.29999924,34.54999924,33.9737,33.3975,32.8212,32.245,31.6688,31.0925,30.5163,29.94000053,
"Hong Kong",,,,,,,,,,,,,,,,,,,1.49000001,1.220000029,1.429999948,1.279999971,1.350000024,1.210000038,1.200000048,1.629999995,1.559999943,1.539999962,1.279999971,1.120000005,0.860000014,0.810000002,0.689999998,0.639999986,0.620000005,0.569999993,0.400000006,0.330000013,0.300000012,0.300000012,0.289999992,0.219999999,0.280000001,0.219999999,0.25999999,0.25999999,0.239999995,0.180000007,0.239999995,,,,,,,,
Hungary,,,,,,,,,,,,,,,,,,,,,22.05999947,21.29999924,22.15999985,22.27000046,21.97999954,21.27000046,20.40999985,19.76000023,19.29999924,18.85000038,18.20999908,16.12999916,11.27000046,9.130000114,8.729999542,8.020000458,8.220000267,7.809999943,7.340000153,6.949999809,6.460000038,6.190000057,6.119999886,5.380000114,5.260000229,4.869999886,4.760000229,4.590000153,4.309999943,4.610000134,4.539999962,4.889999866,5.059999943,4.78000021,4.659999847,4.889999866,
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.14999962,10.44999981,9.149999619,9.079999924,9.569999695,9.960000038,9.069999695,8.640000343,8.909999847,8.710000038,7.699999809,7.360000134,6.980000019,6.320000172,6.510000229,6.300000191,5.900000095,4.599999905,4.809999943,5.570000172,5.480000019,5.53000021,4.429999828,4.53000021,4.230000019,3.900000095
India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.81999969,54.868,53.916,52.964,52.012,51.06000137,,,,,,
Indonesia,,,,,,,,,,,,,,,,,65.97000122,61.45999908,60.91999817,64.04000092,56.38999939,55.525,54.65999985,54.65999985,54.65999985,54.65999985,55.09000015,55,55.93000031,56.22999954,55.86999893,53.91999817,54.86999893,50.59999847,46.15000153,43.97999954,44.00999832,41.18000031,44.95999908,43.20999908,45.27999878,43.77000046,44.34000015,46.38000107,44.50999832,45.22999954,42.54999924,41.88999939,41.04999924,40.65999985,39.45999908,36.18999863,35.33000183,34.77999878,34,32.88000107,
Iran,,,,,,,,,,,,,,,,,,,,,,,7.03000021,8.1736,9.3171,10.4607,11.6043,12.7479,13.8914,15.035,16.1786,17.3221,18.4657,19.6093,20.7529,21.8964,23.04000092,23.2278,23.4156,23.6033,23.7911,23.9789,24.1667,24.3544,24.5422,24.72999954,23.15999985,22.79999924,21.19000053,20.86000061,19.21999931,18.57999992,18.90999985,18.34000015,17.88999939,18.03000069,
Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.71999931,15.11999989,23.42000008,,,,,,,,
Ireland,,,,,,,,,,,,,,,,,,,,,,,,17.48999977,16.92000008,16.36000061,16.03000069,15.71000004,15.67000008,15.43000031,15.23999977,13.93000031,13.65999985,13.09000015,12.52999973,11.97000027,11.19999981,10.88000011,9.100000381,8.640000343,7.949999809,7.110000134,7.03000021,6.5,6.369999886,5.909999847,5.670000076,5.46999979,5.420000076,4.909999847,4.53000021,4.480000019,4.670000076,5.679999828,5.690000057,5.590000153,
"Isle of Man",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.399999976,1.502,1.604,1.706,1.808,1.909999967,1.922,1.934,1.946,1.958,1.970000029,,,,,
Israel,,,,,,,,,,9.649999619,8.800000191,8.470000267,7.96999979,7.5,6.519999981,6.440000057,6.409999847,6.260000229,6.090000153,5.809999943,6.309999943,6,5.619999886,5.5,5.309999943,5.340000153,5.119999886,5.130000114,4.599999905,4.630000114,4.139999866,3.50999999,3.5,3.539999962,3.329999924,2.920000076,2.529999971,2.400000095,2.289999962,2.319999933,2.079999924,1.960000038,1.899999976,1.799999952,2,1.970000029,1.710000038,1.570000052,1.669999957,1.629999995,1.580000043,1.379999995,1.529999971,1.25,1.110000014,1.019999981,1.00999999
