Country,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
India,29.05102127,27.3,35.4,35.6,37.5,34.69,31.578,29.802,32.743,30.023
Indonesia,20.45677623,27.2,27.4,27.924,32.924,33.378,33.015,32.57,30.373,30.873
Iran,,,,,30,38.655,53.774,34.972,45.972,35.324
Ireland,25.13192201,23,20.3,16.865,10.909,10.086,10.593,14.96,18.121,23.578
Israel,19.43969022,21.7,23.024,20.086,19.837,18.527,18.785,19.129,22.197,21.935
Italy,19.36091725,19,19.307,18.027,15.746,16.69,16.44,17.092,17.833,18.341
Jamaica,21.10807649,24.2,20.2,5.2,19.2,5.879,14.544,14.31,10.368,12.992
Japan,26.82702664,28.031,28.596,26.69,23.125,23.77,21.932,21.57,21.723,22.356
Jordan,5.623432254,18,12.5,28,30.7,16.922,14.385,7.357,9.616,14.309
Kazakhstan,28.06794434,25.6,25.9,39.4,28.9,35.336,39.631,27.337,25.614,27.291
Kenya,10.76635047,13.8,16.7,13.7,15.2,14.702,11.263,12.512,12.249,13.328
"South Korea",32.33178171,30.5,29.982,30.725,31.045,31.491,31.825,31.389,32.094,35.112
Kuwait,59.02322262,65.2,67.5,58.8,54.1,40.371,59.57,62.189,55.197,51.94
Kyrgyzstan,13.71308609,2.8,-2.6,10.8,18.6,17.425,21.345,13.959,13.899,13.254
Laos,,,,,,,,17.3,16.4,32.3
Latvia,19.45258321,17.2,13.593,21.93,30.207,24.248,24.953,24.218,22.037,20.821
Lebanon,,,,,25.7,19.987,16.262,8.6,6.278,-2.117
Lesotho,20.92541712,42.7,49.2,47.5,33,21.251,20.288,26.444,31.69,26.604
Libya,,47.9,43.9,58.1,26.5,22.2805,18.061,52.385,18.366,
Lithuania,16.03897504,17.176,15.807,14.747,15.924,18.672,17.124,16.196,19.288,17.453
Luxembourg,27.42622623,27.42623,29,26.8,11.7552154,25.068,28.046,27.514,28.215,21.102
"Macedonia (F.Y.R.O.M.)",17.17434621,21.2,19.3,12.8,15.4,22.061,22.693,24.887,22.627,29.24
Madagascar,10.11238552,15,14,14.8,33.1,12.382,17.887,15.696,19.242,12.913
Malawi,,,-6.6,-1.9,0.6,28.791,11.572,13.45,16.852,10.312
Malaysia,35.35289415,36.2,37.5,34.7,29.9,33.113,33.667,31.861,30.092,29.831
Mali,14.08178565,11.44448,12.997,13,20.2,10.726,10.24,11.321,14.888,18.237
Malta,17.11520521,11.1,13,12.8,6.9,15.748,9.317,12.691,14.407,21.258
Mauritania,10.01093359,-5.399045,28.652,29.1,12.4,21.556,26.682,16.889,9.978,20.033
Mauritius,20.64402789,30,31,31,31,16.218,14.36,14.677,14.112,14.757
Mexico,21.0486563,21.8,20.4,24.9,21.7,25.077,24.18,23.78,20.4,19.86
Moldova,,,,,15.6,12.789,13.876,13.976,19.553,19.074
Mongolia,45.71970595,37.18698,44.023,41.67,46.2680658,36.674,48.027,28.429,27.123,24.342
Montenegro,,28.5,13.7,-12.25,-7.9375,-3.625,-1.242,-1.222,1.048,2.309
Morocco,25.74504966,24.3,25.6,27.9,31,31.603,27.232,26.272,27.218,28.114
Mozambique,10.43104254,16.4,11.1,11.6,8.7,9.259,11.227,10.943,6.815,12.403
"Burma (Myanmar)",,,,,,,,12.833,18.738,18.552
Namibia,31.28404909,44.3,45.2,25.1,29.735,26.563,26.038,19.491,20.077,23.42
Nepal,25.72388667,31,28.185,28.5,37.8869618,34.117,33.635,39.124,35.059,33.509
Netherlands,25.56856557,28.6,26.308,28.173,23.58,25.382,26.386,25.499,26.612,29.017
"New Zealand",15.83434994,13.5,15.7,14.5,16.3,17.65,15.349,14.522,17.12,20.048
Nicaragua,12.27212263,12.59665,13.271,14.31,14.3122435,13.374,13.659,16.562,17.089,18.847
Nigeria,33.4151319,52,44.9,38,22.1,31.095,28.363,28.742,29.265,17.397
Norway,37.07182662,38.915,38.94,41.355,35.382,34.229,37.54,39.223,37.44,37.234
Oman,,24.79469,30.8,43.6,39.1,41.415,41.812,44.627,37.699,30.559
Pakistan,15.58010492,14.8,16.9,9.9,16.4,14.321,13.611,10.524,13.178,12.752
Panama,14.37838327,9.706362,17.5,22.98,26.1940392,16.325,16.267,19.062,18.086,17.794
Paraguay,22.17529887,16.5,24.6,19.1,16.5,13.72,18.103,12.34,16.863,15.291
Peru,16.5018733,23.7,27.054,23.314,20.2,23.519,24.274,23.331,22.681,22.741
Philippines,18.74807095,19.469,19.14,17.838,19.3,20.106,24.554,22.293,22.897,23.862
Poland,17.77096756,18.2,20,19.33,17.6,17.251,17.48,17.512,16.874,19.018
Portugal,13.11121841,13.2,12.317,9.995,8.8,8.898,11.586,13.839,16.048,15.479
"Puerto Rico",,3.17,8.2,9,10.4559,11.9118,13.3676532,16.27,14.11,
Qatar,58.39331024,59.5,57.9,52.6,37.1,49.405,54.269,55.385,58.427,59.368
Russia,32.12382231,30.111,30.608,32.292,21.931,24.694,28.625,28.484,25.309,22.958
Rwanda,,,,,11.9,16.647,14.938,12.068,15.711,13.17
"Saudi Arabia",,46.7,44.3,47.3,33.26,35.175,43.036,51.015,45.507,40.785
Senegal,,34.6,32.1,16.2,22.7,21.531,20.865,20.324,17.48,17.385
Serbia,,,9.741,7.61,7.2002332,14.842,16.086,8.016,11.454,9.531
Seychelles,,,,,,,13.836,16.867,18.703,14.992
"Sierra Leone",,,,,,,0.727,-6.923,0.651,3.75
Singapore,47.06775784,50,51.309,45.1,40.1,46.041,44.371,45.6,44.635,46.728
Slovakia,22.31994031,20.73,21.861,22.238,17.403,20.228,21.868,21.915,20.644,21.157
Slovenia,24.43265856,24.408,26.583,24.9,22.4,22.23,21.279,19.331,23.588,25.485
"South Africa",13.01861425,14.148,14.09,15.195,15.481,19.956,16.471,13.152,13.539,14.913
Spain,22.06003342,21.8,21.2,21.4,19.8,18.504,18.35,18.564,18.949,19.58
"Sri Lanka",23.21567414,24.5,24.9,20.3,18.9,22.324,20.322,27.312,28.527,23.866
Suriname,,,,,,20.361,21.518,18.8,,
Swaziland,,,,,6.8,-5.277,-1.512,9.467,15.497,12.223
Sweden,23.40028911,25.1,26.7,28.1,24,24.513,26.808,25.678,24.286,29.604
Switzerland,34.5902378,38.2,37.1,32.1,27.5,33.3,34.6,34.3,30.73080919,32.4
Syria,,25.5,23.3,26,25.9,19.927,,,,
Tajikistan,11.46971894,6.9,3.9,-3.2,16.1,19.335,13.19,13.463,13.736,5.335
Tanzania,16.1148918,2,8.6,7.4,10.5,19.734,22.984,23.595,19.893,21.627
Thailand,28.6419016,31.4,32.9,28.7,29.533,30.652,29.998,30.589,28.531,29.413
"Trinidad and Tobago",21.04774517,55.4,33.2,36.8,19.4,33.401,35.979,25.644,24.172,22.08
Tunisia,22.06945934,21.5,22.2,21.1,26.9,20.992,19.6085,18.225,14.903,11.673
Turkey,18.04334643,24.5,21.4,22.1,14.848,13.819,12.49,14.692,13.716,13.345
Uganda,21.51390049,18.3,24,15.8,19.5,14.443,13.559,11.452,14.726,24.276
Ukraine,22.56772237,20.1,18.8,20.4,15.6,17.753,17.45,10.09,5.961,10.782
"United Arab Emirates",44.4961394,37,40.4,38,30.6,26.369,31.664,32.649,38.878,35.117
"United Kingdom",14.20765479,14.9,13.634,15.084,12.571,12.354,12.917,10.771,11.045,12.154
"United States",13.55835117,13.7,13.622,11.918,8.48,11.583,12.875,13.131,17.245,17.881
Uruguay,12.84516193,14.013,14.3,19.505,18.8,18.353,17.46,16.567,16.046,17.341
Venezuela,34.90180985,39.649,29.046,36.055,27.414,25.629,31.315,28.886,26.393,20.812
Vietnam,32.53539533,35.5,30.6,30.6,31.6,34.285,29.342,30.723,33.234,31.057
Yemen,,,,,,7.16,1.999,9.266,5.38,
Zambia,11.41111463,26.6,25.3,17.4,21.3,27.645,26.198,23.354,25.501,30.635
Zimbabwe,-6.679978782,16.1,16.9,8.95,1,13,-10,0.626,-5.74,-9.038
