Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,2.395608226,2.868259338,3.414607311,3.7063156,3.787637891,3.863788869,3.67076795,3.455350881,3.829768256,3.859863396
Algeria,3.607313433,2.877457355,2.792173065,2.910873471,2.408270017,2.161819871,2.745289263,3.104153726,3.056720267,2.850238752
Angola,,,,4.187148,3.412618517,3.0298,2.647059,2.573548265,,
Argentina,3.007173336,2.726473985,2.794959352,2.677259051,2.767018,2.645710568,2.465788548,2.54038981,2.502277837,2.605128237
Armenia,3.025074752,2.738421633,2.767296454,2.6065188,2.836597198,3.130342948,3.039904164,2.903170326,2.84786116,2.946154415
Australia,4.151946405,4.052066029,3.974803607,4.112824426,3.931028608,3.6795294,3.619525368,3.421758971,3.325235753,3.322644601
Austria,4.305894788,4.004413893,3.807009241,4.103864964,4.224573413,3.820109311,3.719681354,3.662076365,3.368260346,3.354309603
Azerbaijan,3.920145708,4.174122537,4.3429135,4.115706185,4.246947819,4.392835668,4.368426542,4.153780695,4.153780695,4.172527552
Bahrain,4.07833607,4.096318549,4.332253259,4.331582851,4.425389033,4.390696828,4.119871875,4.067034401,4.105276597,4.003262484
Bangladesh,2.792362849,2.512813734,2.675873932,3.0168637,2.97455871,2.574762758,2.381710899,2.529156794,2.595437384,2.70961002
Barbados,3.648333361,3.619013268,3.908309391,3.927960959,4.060900461,3.975831018,3.643656288,3.247774956,3.0674,2.887031468
Belgium,3.798418207,3.999220421,4.053099787,4.000783617,4.081085458,4.095235338,3.743535034,3.512067873,3.468331399,3.514035267
Belize,,,,,2.822801,,,,,
Benin,3.824040723,3.773713715,3.904105158,4.352981307,4.071255857,3.658211338,3.174469083,3.0091,2.84375,3.0671875
Bhutan,,,,,,,3.69963,3.692693418,3.694351809,3.738280178
Bolivia,2.409369141,2.037888468,2.288217297,2.918741414,3.216210831,3.470403224,3.466355619,3.498432099,3.294476811,2.773221486
"Bosnia and Herzegovina",2.673289632,2.388521244,2.595990486,2.983563337,3.159194,3.26550075,3.352479,2.853,2.353535414,2.519863516
Botswana,3.550508852,3.771408491,3.987923497,3.880310032,3.808514637,3.636759413,3.510845584,3.695750739,3.528366865,3.649198883
Brazil,3.63261878,3.39350243,3.684079574,3.92686391,3.883338283,3.760751986,3.489463754,3.368312847,3.050402322,2.725740897
Brunei,,3.909162,4.066254578,4.195125697,4.265587296,4.397097463,4.463750421,4.1901,3.9165,3.642857075
Bulgaria,3.430290881,3.407330705,3.266486289,3.401407942,3.51074247,3.448567788,3.323546418,3.150150924,3.138584187,3.320721243
"Burkina Faso",3.848995473,3.892838674,3.832859941,3.64463005,3.400566432,3.350013499,3.235956543,3.154550584,,
Burundi,2.833190883,3.437361889,3.385573561,2.688677054,2.343085513,2.350527599,2.564483018,2.659258802,2.659258802,2.743916248
"Cape Verde",,,,4.042625,4.005237818,3.904862312,3.782254698,3.857939331,3.64709529,3.40133332
Cambodia,3.814360683,3.382311997,3.43484844,3.675038348,4.057445763,4.13433552,3.731883559,3.068393174,2.828028108,2.932841986
Cameroon,3.165193489,3.233734507,3.18169385,3.144623054,3.491263907,3.900232928,3.897198909,3.770421455,3.278062882,3.008037766
Canada,4.145028426,4.085881512,4.190342341,4.274247242,4.085515801,3.845809358,3.628673028,3.690071919,3.500650345,3.275738329
Chad,3.035399993,3.215589464,3.173757263,3.029251612,2.993473349,3.101734432,2.776633267,2.6174045,2.603038052,2.601708732
Chile,3.875519917,3.748479281,3.813905145,4.060182352,3.982242951,3.942385037,4.007304525,3.787060277,3.097980208,2.703211941
China,4.257853209,4.220002565,4.43339945,4.537353391,4.43867389,4.430297812,4.381084595,4.295115128,4.281301366,4.429208504
Colombia,3.622017388,3.899838434,3.953897915,3.898367814,4.001407881,3.778144748,3.692906896,3.687100991,3.34090085,3.083536237
"Congo (Kinshasa)",,,,,,,,,,2.446808577
"Costa Rica",3.708433341,4.021729571,4.001105653,3.83991865,3.680793374,3.514683017,3.524911124,3.490233955,2.933128148,2.596060341
"Ivory Coast",,3.425118,3.329782349,3.226991438,2.929499642,3.380755616,3.757663652,3.832871163,3.652955464,3.232584815
Croatia,3.49570658,3.517397735,3.277852039,2.932607751,2.8955444,2.746747363,2.592413224,2.652779314,2.672116753,2.49881469
Cyprus,3.539622218,4.033556735,4.299449243,4.217667052,4.073504959,3.707183369,3.471928999,3.660186717,3.307857801,2.882167082
"Czech Republic",3.825136479,4.034823423,4.20515996,4.210479343,3.454637239,2.94751826,2.822375243,2.977937499,3.156732848,3.094555367
Denmark,4.564192641,4.542123114,4.634373659,4.637066575,4.337641813,3.650195207,3.363950317,3.349785023,3.376764456,3.458923719
"Dominican Republic",3.309433551,3.500191873,3.6309865,3.500593045,3.325325609,3.285141552,3.42617589,3.582661302,3.227629079,2.876978137
Ecuador,2.779855465,2.592967204,2.755000148,2.953003701,3.430126805,3.669502,3.978554817,3.6296,3.280701637,3.026783295
Egypt,3.740496296,3.701387014,3.519312286,3.40741965,3.250228773,3.254308299,2.98845595,2.953706242,3.215918892,3.215918892
"El Salvador",3.364746141,3.277860623,3.406632262,3.047742461,2.938647329,3.095599194,3.480698669,3.975307451,3.031478098,2.38269785
Estonia,4.250998275,4.259778765,4.023285818,4.06547085,4.242916,3.971522516,3.932862428,4.197146622,3.935315769,3.537392327
Ethiopia,3.260721389,3.501337772,3.607588,3.847561663,3.831942887,3.674757475,3.584143387,3.670259993,3.591553665,3.536949674
Finland,4.63673419,4.729827676,4.682903045,4.707867661,4.666001956,4.450879691,4.218668632,4.067075195,3.823202268,3.793865389
France,4.52668064,4.253958118,4.002067835,3.96095115,3.974308258,3.823442512,3.597037522,3.754958386,3.96571637,3.802752661
Gabon,,,,,,3.045384,3.28610471,3.271527474,2.66681247,2.663775546
Gambia,3.731428638,4.009129647,4.179532726,4.323032034,4.332582724,4.463170617,4.228566973,3.932061122,3.840211973,3.752987273
Georgia,3.036210466,3.309761775,3.274682503,3.223159144,3.532412504,3.664097,3.578128686,3.460023221,3.049373002,3.054962748
Germany,4.638136836,4.038291968,3.933525157,4.207274782,4.180340433,4.29620643,4.258428963,4.191609575,4.277161052,4.497192852
Ghana,,2.942538,2.959569245,3.223447126,3.315487113,3.362371551,3.556719962,3.497384692,3.489354708,3.568896663
Greece,3.253340779,3.178567264,3.292415785,3.161981523,3.008785398,2.663071538,2.436500581,2.564108572,2.57880582,2.634612075
Guatemala,3.419753342,3.533261991,3.268288061,2.947078459,2.961266181,2.982185764,3.032009606,2.972178823,2.594442714,2.504059022
Guinea,,,,,,3.494326,3.033202924,2.637388246,2.637388246,
Guyana,3.033896139,2.950681896,3.037537621,3.291295673,3.547817335,3.475251094,3.808425467,3.800026681,3.404390423,
Haiti,,,,,2.39584,2.34112132,2.597282248,2.63654332,2.463406857,
Honduras,3.378491444,3.447776564,3.39669075,3.359162102,3.454690568,3.14072725,2.820702451,3.472525028,3.619827492,3.08309497
"Hong Kong",4.509761896,4.322508071,4.1669436,4.254839185,4.206773903,4.011909887,4.227955788,3.969455241,3.777963039,3.777963039
