Country,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Bulgaria,,,,,,,,,,,0.7,0.8,0.6,0.9,0.7,0.5,0.8,0.7,1,0.9,0.8,0.5,0.8,0.5,0.4,0.5,0.4,0.6,0.3,0.5,0.5,0.6,0.5,0.7,0.5,0.3,0.6,0.6,0.8,0.4,0.5,0.6,0.4,0.7,0.8,0.6,0.4,0.5,0.4,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,
Canada,0.9,1,1,1.2,1,0.8,1.2,0.9,1.1,1,1.1,1.1,1.1,1.2,0.9,1.1,1,0.9,0.9,0.9,0.7,0.7,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.4,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,,
Chile,0.3,0.5,0.6,0.7,0.6,0.4,0.4,0.6,0.5,0.3,0.5,0.6,0.6,0.59,0.58,0.57,0.56,0.55,0.54,0.53,0.52,0.51,0.5,0.49,0.48,0.47,0.46,0.45,0.44,0.43,0.42,0.41,0.4,0.39,0.38,0.37,0.36,0.35,0.34,0.33,0.32,0.31,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.3,0.2,
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.3,0.3,0.4,0.3,0.5,0.5,0.4,0.3,0.2,0.2,0.3,0.3,0.2,,
"Costa Rica",,,,,,,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2167,0.2333,0.25,0.2667,0.2833,0.3,0.3167,0.3333,0.35,0.3667,0.3833,0.4,0.4167,0.4333,0.45,0.4667,0.4833,0.5,0.5167,0.5333,0.55,0.5667,0.5833,0.6,0.6167,0.6333,0.65,0.6667,0.6833,0.7,0.3,0.8,0.4,0.6,0.6,0.9,0.3,0.6,0.6,0.4,0.6,0.5,0.5,0.6,0.4,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.5,0.5,0.6,0.6,0.5,0.6,0.4,0.4,0.5,0.4,0.4,0.1,0.5,0.4,0.2,0.2,0.3,0.3,0.4,0.2,0.5,0.1,0.2,0.4,0.3,0.2,0.3,0.4
Cuba,,,,,,,,,,0.8,0.8028,0.8056,0.8083,0.8111,0.8139,0.8167,0.8194,0.8222,0.825,0.8278,0.8306,0.8333,0.8361,0.8389,0.8417,0.8444,0.8472,0.85,0.8528,0.8556,0.8583,0.8611,0.8639,0.8667,0.8694,0.8722,0.875,0.8778,0.8806,0.8833,0.8861,0.8889,0.8917,0.8944,0.8972,0.9,0.7,0.7,0.8,0.8,0.6,0.7,0.8,0.6,0.8,0.6,0.5,0.5,
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9,0.9,0.8,0.9,0.7,0.7,1,0.9,0.8,0.7,0.8,0.4,0.6,0.6,0.6,0.4,0.4,0.6,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2
Czechoslovakia,1.6,1.4,1.6,1.5,1.4,1.7,1.4,1.7,1.8,1.9,1.6,1.6,1.6,1.5,1.4,1.4,1.2,1.3,1.4,1.3,1.3,1.1,1.3,1.2,1.1,1,0.9,0.8,0.7,0.7,0.9,0.9,0.8,0.8,0.7,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,
Denmark,1.5,1.5,1.4,1.7,1.5,1.8,1.5,1.6,1.3,1.4,1.3,0.9,1,1.6,1,0.9,1.2,0.8,0.7,1.3,0.6,0.8,0.7,0.5,0.4,0.6,0.6,0.4,0.4,0.5,0.3,0.4,0.3,0.4,0.6,0.4,0.5,0.4,0.4,0.3,0.4,0.4,0.4,0.2,0.4,0.3,0.2,0.2,0.3,0.1,0.2,0.2,0.3,0.3,0.1,0.3,0.3,0.1,
"Dominican Republic",,,,,,,,,,,,,0.1,0.1034,0.1069,0.1103,0.1138,0.1172,0.1207,0.1241,0.1276,0.131,0.1345,0.1379,0.1414,0.1448,0.1483,0.1517,0.1552,0.1586,0.1621,0.1655,0.169,0.1724,0.1759,0.1793,0.1828,0.1862,0.1897,0.1931,0.1966,0.2,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,,
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,
"El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2063,0.2125,0.2188,0.225,0.2313,0.2375,0.2438,0.25,0.2563,0.2625,0.2688,0.275,0.2813,0.2875,0.2938,0.3,0.1,0.3,0.4,0.7,0.5,0.2,0.1,0.3,0.3,0.3,0.4,0.1,0.1,0.3,0.2,
"England and Wales",1,1,1,1.1,1.1,1.1,1,1.1,1,1.1,1,0.9,1.1,1.2,1.1,1,0.9,0.8,0.9,0.8,0.8,0.7,0.7,0.7,0.6,0.7,0.7,0.5,0.5,0.4,0.5,0.4,0.6,0.4,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.6,0.5,0.8,0.9,0.2,0.3,0.5,0.1,0.1,0.4,0.1,0.7,0.2,0.1,0.1,0.1,0.8,0.5,
Finland,0.8,0.8,0.5,1,0.8,1.1,0.8,0.7,0.9,1,1.2,1.1,0.8,1.1,1.2,1,1.3,1,1,1.2,1.1,0.9,0.5,1.1,0.7,0.8,0.6,0.7,0.8,0.5,0.4,0.3,0.5,0.8,0.5,0.3,0.4,0.5,0.4,0.3,0.3,0.2,0.4,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.1,0.2,0.1,0.1,0.3,0.1,0.3,0.1
France,0.9,1,1,1.1,1.2,1.3,1,1,1.1,0.9,1,0.9,0.9,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.5,0.4,0.4,0.3,0.4,0.3,0.4,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.7,0.9,0.7,0.7,0.7,0.7,0.3,0.3,0.1,0.2,0.3,0.1,0.1,0.2,
Germany,,,,,,,,,,,,,,,,,,,,,,0.8,0.825,0.85,0.875,0.9,0.9,0.7,0.8,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.6,0.6,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
Greece,,,,,,,,,,0.9,0.9,0.9,0.7,1,0.9,0.8,0.9,1,0.8,0.8,0.7,1,1.2,1.2,0.6,0.5,0.5,0.7,0.6,0.5,0.7,0.6,0.5,0.5,0.8,0.6,0.5,0.9,0.6,0.6,0.7,0.7,0.7,0.6,1.1,1,0.8,0.8,0.9,0.8,0.6,0.7,0.8,0.7,0.8,0.7,0.8,1,
Guatemala,,,,,,,,,,0.5,0.1,0.1029,0.1057,0.1086,0.1114,0.1143,0.1171,0.12,0.1229,0.1257,0.1286,0.1314,0.1343,0.1371,0.14,0.1429,0.1457,0.1486,0.1514,0.1543,0.1571,0.16,0.1629,0.1657,0.1686,0.1714,0.1743,0.1771,0.18,0.1829,0.1857,0.1886,0.1914,0.1943,0.1971,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.2,
"Hong Kong",,,,,,,,,,0.2,0.3,0.4,0.3,0.2,0.4,0.2,0.2,0.2,0.1,0.1,0.3,0.2,0.2,0.15,0.1,0.1333,0.1667,0.2,0.2,0.1,0.2,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,
Hungary,,,,,,,,,,,,,,,,0.4,0.5,0.6,0.7,0.8,0.7,0.7,0.4,0.3,0.5,0.6,0.8,0.9,0.4,0.7,0.8,0.7,1,0.6,0.8,0.8,0.8,0.6,0.7,0.6,0.7,0.5,0.4,0.7,0.5,0.6,0.4,0.4,0.3,0.3,0.1,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2
Iceland,,,,,,,,,,0.8,1,1.25,1.5,1.75,2,2.4,1.5,2.3,3.1,3.9,0.8,1.15,1.5,0.3,1.7,2.7,2.4143,2.1286,1.8429,1.5571,1.2714,0.9857,0.7,0.7,0.6667,0.6333,0.6,0.5,0.8,0.9,1.1,1.0333,0.9667,0.9,0.7833,0.6667,0.55,0.4333,0.3167,0.2,0.2,0.25,0.3,0.25,0.2,,,,
Ireland,0.8,0.6,0.8,1.5,1.4,0.8,1.3,1.3,1.4,1.7,1.2,1.3,0.8,1.3,1.2,1.2,0.4,1,1.2,1.2,0.5,1.2,0.7,0.9,1,1,1,0.7,0.8,0.9,0.4,0.6,0.3,0.5,0.4,0.2,0.8,0.8,0.3,0.4,0.3,0.2,0.5,0.4,0.3,0.6,0.4,0.2,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.2,,,
Israel,,,,,,,,,,,,,,,,,,,,,1,1.1,0.7,0.6,0.6,0.9,0.8,0.3,0.5,0.7,0.9,0.5,0.7,0.4,0.4,0.5,0.7,0.3,0.5,0.6,0.6,0.5,0.5,0.3,0.4,0.5,0.5,0.4,0.5,0.2,0.3,0.3,0.3,0.1,0.2,0.3,0.3,0.4,
Italy,1.4,1.5,1.6,1.3,1.4,1.6,1.4,1.4,1.5,1.5,1.4,1.5,1.5,1.5,1.6,1.4,1.3,1.4,1.3,1.2,1.1,1.3,1.2,1.2,1,0.9,1,0.9,0.8,0.7,0.6,0.7,0.6,0.7,0.6,0.5,0.5,0.4,0.5,0.5,0.4,0.4,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3333,0.3667,0.4,0.4,0.3,0.2,0.3,0.3,0.3,
Japan,0.3,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,,,,,,,,,,,,,,,,,,,,,,0.3,0.275,0.25,0.225,0.2,0.75,1.3,0.6,0.1,0.1,0.2,0.2429,0.2857,0.3286,0.3714,0.4143,0.4571,0.5,0.3,0.1,0.5,0.3,0.1,0.1333,0.1667,0.2,0.4,0.4,0.8,0.8,0.5,0.4333,0.3667,0.3,0.2,0.25,0.3,0.1
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.1
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.7,0.6,0.3,0.4,0.8,0.2,0.1,0.6,0.3,0.5,0.4,0.1,0.8,0.4,0.2,0.5,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7,0.7,0.8,1,0.6,1.1,0.7,0.8,0.4,0.3,0.4,0.5,0.5,0.3,0.6,0.2,0.1,0.1,,
Luxembourg,,,,,,,,,,,,,2.1,1.975,1.85,1.725,1.6,1.475,1.35,1.225,1.1,0.975,0.85,0.725,0.6,1.3,0.9,0.5,0.9,0.9,0.5,1.3,0.5,0.4,0.85,1.3,0.4,0.48,0.56,0.64,0.72,0.8,0.4,0.1,0.2,0.3,0.2333,0.1667,0.1,0.25,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.5,1.3,0.2,0.3,0.6,0.5,1,0.4,0.5,0.1,0.4,0.4,0.2,0.3,0.6,0.5,0.6,0.2,,,
Malta,,,,,,,,,,,,,,,,,,,,,,,,1.6,0.3,1.1,1.9,1.6,1.3,0.7,0.85,1,0.6,0.55,0.5,0.5,0.4,0.3,0.75,1.2,0.95,0.7,0.4,0.2,0.7,0.5,0.3,0.3,0.8,1,0.75,0.5,0.5,0.5,0.5,0.3,1.6,0.4,
Mauritius,,,,,,,,,,0.5,0.4,0.3,0.2,0.4,0.2,0.3333,0.4667,0.6,0.475,0.35,0.225,0.1,0.3,0.4333,0.5667,0.7,0.55,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.5,0.45,0.4,0.4,0.45,0.5,0.4,0.4,0.1,0.4,0.25,0.1,0.2,0.3,0.2,0.2,0.2,0.2,0.1,0.15,0.2,0.1,0.4,0.5
Mexico,,,,,,,,,,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3042,0.3083,0.3125,0.3167,0.3208,0.325,0.3292,0.3333,0.3375,0.3417,0.3458,0.35,0.3542,0.3583,0.3625,0.3667,0.3708,0.375,0.3792,0.3833,0.3875,0.3917,0.3958,0.4,0.4,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.8,0.8,0.6,0.9,0.7,1,1.2,0.9,0.7,0.7,0.6,0.6,0.4,0.6,0.6,0.7,0.4,0.5,0.7,0.7,0.8,0.5
Netherlands,1.6,1.3,1.2,1.4,1.4,1.3,1.3,1.3,1.3,1.1,1.2,1.3,1.2,1.2,1.2,1.3,1,1.1,0.7,1,0.9,0.7,0.6,0.7,0.6,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.3,0.6,0.5,0.4,0.3,0.3,0.4,0.3,0.3,0.4,0.2,0.3,0.3,0.2,0.2,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"New Zealand",1.2,0.7,0.8,1.1,1.5,1.2,1.6,1.2,0.8,1.1,1.8,1,1.4,1.3,1.2,1.3,1,0.7,1.2,0.8,1.2,0.8,0.6,1,0.9,0.4,0.4,0.7,0.7,0.4,0.5,0.5,0.3,0.5,0.3,0.3,0.3,0.1,0.5,0.3,0.3,0.1,0.4,0.1,0.3,0.25,0.2,0.2,0.4,0.2,0.2,0.2,0.1,0.4,0.2,0.3,0.2,,
Nicaragua,,,,,,,,,,0.1,0.103,0.1061,0.1091,0.1121,0.1152,0.1182,0.1212,0.1242,0.1273,0.1303,0.1333,0.1364,0.1394,0.1424,0.1455,0.1485,0.1515,0.1545,0.1576,0.1606,0.1636,0.1667,0.1697,0.1727,0.1758,0.1788,0.1818,0.1848,0.1879,0.1909,0.1939,0.197,0.2,0.1,0.1,0.15,0.2,0.3,0.2,0.2,0.2,0.2,0.4,0.2,0.3,0.1,0.2,0.3,
"Northern Ireland",1,1.1,0.4,1.4,1.2,0.6,1.2,1.1,0.8,1.1,1.2,0.6,1.5,1.1,0.8,0.9,0.9,0.9,0.9,0.3,1.1,0.8667,0.6333,0.4,0.5,1.1,0.3,0.5,0.8,1,0.7,0.3,0.6,0.8,1.4,0.3,0.5,0.4,0.6,0.4,0.2,0.5,0.3,0.4,0.2,0.5,0.4,0.3,0.2,0.2,0.5,0.1,0.3,0.3,0.1,0.3,0.2,0.4,0.2
Norway,1.3,1.3,0.9,1.4,1.2,1.7,1.2,1.6,1,1.3,1.4,1.2,1.4,1.4,1.1,1,0.9,1,0.9,1.2,0.7,1,0.8,0.7,0.3,0.6,0.7,0.4,0.4,0.4,0.5,0.2,0.2,0.4,0.6,0.4,0.3,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.2
Panama,,,,,,,,,,0.2,0.6,0.8,0.5,0.4871,0.4742,0.4613,0.4484,0.4355,0.4226,0.4097,0.3968,0.3839,0.371,0.3581,0.3452,0.3323,0.3194,0.3065,0.2935,0.2806,0.2677,0.2548,0.2419,0.229,0.2161,0.2032,0.1903,0.1774,0.1645,0.1516,0.1387,0.1258,0.1129,0.1,0.2,0.3,0.1,0.1,0.1,0.3,0.3,0.3,0.3,0.2,0.1,0.3,0.4,0.2,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.3,0.1,0.3,0.2,0.3,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.3833,0.3667,0.35,0.3333,0.3167,0.3,0.2833,0.2667,0.25,0.2333,0.2167,0.2,0.1833,0.1667,0.15,0.1333,0.1167,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.2,
Philippines,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,
Poland,,,,,,,0.6,0.6,0.7,0.8,0.9,0.8,0.8,0.9,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.6667,0.6333,0.6,0.5,0.6,0.5,0.5,0.4,0.4,0.5,0.4,0.4,0.3,0.3,0.3,0.2,0.2
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.3,0.5,0.4,0.5,0.2,0.3,0.3,0.3,0.4,0.3,0.5,0.5,0.3,0.3,0.3,0.4,0.2,0.4,0.3,0.3,0.2,0.225,0.25,0.275,0.3,0.3,0.2,0.3,0.2,0.2,0.1
Romania,,,,,,,,,,,,,,,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.5,0.6,0.5,0.4,0.6,0.5,0.7,0.7,0.5,0.5,0.5,0.6,0.5,0.6,0.7,0.5,0.6,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.4,0.5,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,
Scotland,1.4,1.3,1,1.2,1.1,1.2,1.2,0.8,1.3,1,1.3,1.2,1.4,1.4,1.2,1,1.2,0.8,1,1.1,0.8,0.8,1,1,0.7,0.6,0.9,0.6,0.5,0.7,0.6,0.7,0.5,0.4,0.6,0.6,0.5,0.4,0.4,0.5,0.2,0.3,0.3,0.4,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.4,0.3,0.3,0.2,0.3,0.3,0.25,0.2
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.2,0.4,0.4,0.3,0.4,0.4,0.5,0.3,0.3,0.5,0.4,0.4,0.2,0.3
Singapore,,,,,,,,,,,0.2,0.3,0.3,0.6,0.1,0.2,0.2,0.15,0.1,0.2,0.1,0.3,0.4,0.1,0.2,0.3,0.4,0.1,0.3,0.1,0.1,0.3,0.1,0.35,0.6,0.4333,0.2667,0.1,0.1,0.1,0.1,0.2,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.15,0.2,0.3,0.1,0.15,0.2,0.1,,
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.4,0.6,0.6,0.3,0.6,0.7,0.4,0.7,0.6,0.2,0.4,0.6,0.3,0.4,0.3,0.4,0.2,0.5,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.4,0.5,0.6,0.6,0.5,0.5,0.5,0.3,0.2,0.3,0.5,0.4,0.2,0.5,0.5,0.3,0.2,0.2,0.1,0.3,0.1,0.3,0.1,0.1,0.2,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.2
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Spain,0.5,0.6,0.5,0.5,0.6,0.7,0.6,0.7,0.7,0.7,0.7,0.6,0.6,0.7,0.7,0.6,0.7,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2
Suriname,,,,,,,,,1.8,0.7,0.6917,0.6833,0.675,0.6667,0.6583,0.65,0.6417,0.6333,0.625,0.6167,0.6083,0.6,0.5917,0.5833,0.575,0.5667,0.5583,0.55,0.5417,0.5333,0.525,0.5167,0.5083,0.5,0.4917,0.4833,0.475,0.4667,0.4583,0.45,0.4417,0.4333,0.425,0.4167,0.4083,0.4,0.35,0.3,1,1.4,0.95,0.5,0.475,0.45,0.425,0.4,0.4,,
Sweden,1.1,1.2,1,1,1.4,1.7,1,1.1,1.3,1,1.4,1.3,1,1,1.1,1,0.8,0.7,0.9,0.7,0.7,0.7,0.6,0.6,0.8,0.5,0.5,0.6,0.4,0.4,0.4,0.4,0.3,0.2,0.1,0.1,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1
Switzerland,1.1,1.4,1.7,1.5,1.7,1.2,1.6,1.1,1.3,1.3,1.7,1.1,1.1,1.3,1.6,1.2,1.4,1.6,1.5,1.6,1.7,2.3,2.5,2.3,2.1,1.2,1,0.9,0.7,0.9,0.7,0.9,0.6,0.6,0.6,0.6,0.5,0.3,0.4,0.4,,,,,,,,,,,,,,,,,,,
"Trinidad and Tobago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1667,0.2333,0.3,0.45,0.6,0.1,0.3,0.5,0.2,0.2,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,
"United Kingdom",1,1.0333,1.0667,1.1,1.1,1.1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1,0.9,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.6,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.2
