Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Afghanistan,23.33224487,24.39101601,23.91404152,24.44887161,24.54315948,26.16758156,26.14340019,26.0992794,25.0870533,25.16260338,26.09876442,26.71386147,27.97740364,28.61936188,28.54601479,27.94957352,28.61843681,29.10472107,29.42896271,28.71932411,29.71362686,29.31493187,28.97403908,28.39684486,31.10860443,31.22402382,31.9279232,32.27153015,32.4103775,32.15462494,30.20599174,30.34633255,30.09342575,29.35715103,29.90903282,30.39520454,27.86657715,28.77875137,30.21009254,30.53064728,32.56285858,32.88798523,32.46070862,31.11790466,31.93453217,32.60455704,29.99373055,30.52111435,32.02638245
Albania,28.13753319,28.13753319,29.62338829,29.99834824,29.87336159,29.85937881,29.60940552,29.48441887,29.34544754,29.34544754,29.93523216,30.03791809,29.92187691,30.00902367,27.92190742,28.17550278,27.67588043,28.03222847,28.13991737,28.50517464,28.18762016,30.91334152,39.55632019,39.65406036,39.00979996,38.80116272,37.770401,37.41578674,41.32646561,44.82807541,47.3077774,49.13388062,49.25496292,50.27512741,52.18950653,51.29175186,55.56484222,57.79562759,58.6696167,62.47170258,62.72863007,59.51964569,53.45147705,59.85679245,60.79633713,62.17306519,56.13223267,56.75616074,55.91602325
Algeria,35.37971497,35.65855789,35.69392014,37.00057983,39.85041046,40.09404373,40.15823746,40.52314377,40.19224167,39.62936783,39.31540298,39.34773254,38.05871201,35.77045822,35.32729721,34.57464981,33.62372971,33.0573082,33.28682709,39.05814743,38.31310272,42.05111313,42.37000275,42.15459442,36.64178085,44.08720016,44.16435623,44.62133026,37.52478027,44.13048172,45.34806824,45.31349182,46.32731247,46.65067673,46.92277145,48.47885895,48.73840332,51.19465637,51.45596313,53.35584259,52.31764603,52.62500381,52.43437576,53.29163742,52.64825058,52.87681961,51.10538101,51.01335907,50.85346603
Andorra,47.76150894,47.76150894,47.76150894,47.76150894,47.76150894,47.76150894,47.77975845,47.77975845,47.77975845,47.79800797,47.72373962,47.62155533,47.49155045,47.34148788,47.20112991,47.11064911,47.03499222,46.94412613,46.84566498,46.72402191,46.64396286,46.54786682,46.4682579,46.39478683,47.91357803,47.87851715,47.89421463,47.97216415,47.92519379,48.04135132,48.11965179,48.38529205,48.33368301,48.65174103,49.29610443,49.35842896,49.11320496,50.63293457,50.55650711,50.49568176,51.2665329,51.34689331,51.3686409,51.42540741,51.61801147,51.63708878,51.62913513,52.51528931,53.06604767
Angola,,,,,,32.69093704,32.63077164,32.59066391,32.56453705,32.52442932,32.40123749,32.93532181,31.67079544,31.81392097,32.18497849,32.02524567,31.20561218,30.40186691,34.78152466,33.12843323,34.88757706,35.52973557,40.2413559,42.23475647,44.11930466,43.70436478,45.41172409,44.31159592,44.97739792,47.3474884,46.9106636,47.56678772,43.84041977,43.55374908,43.5401535,44.31387329,42.81973267,42.83146286,44.48503494,47.26716995,46.30919266,46.76957703,46.10596085,45.89331055,45.75675964,45.64293289,42.9956131,40.67339706,42.70677185
"Antigua and Barbuda",,,,,,,,,,,,50.03599167,51.53751755,48.6307106,48.88529205,45.71961975,51.17381668,51.32172394,49.90203476,48.83994675,50.44007111,50.47891617,51.07953644,49.71775436,49.58296204,59.71183777,49.82745743,49.26686859,49.47172165,49.76629257,50.38934708,50.26691055,49.6789856,51.72598267,52.54927444,53.38985062,54.06990051,55.17427444,53.38169479,52.68206787,52.00269318,51.72911835,52.39196396,53.22148132,54.38841629,54.1374321,53.79737091,53.62948227,53.34778214
Argentina,44.73680496,43.98426056,44.7335701,44.75260162,43.83643341,44.13764572,45.04986191,46.62574005,48.03626251,49.88463211,51.77167892,52.0915947,50.69518661,49.12129211,51.31190872,50.78410339,49.82083893,49.75795364,49.8437767,54.11141205,51.689991,50.49489212,51.28128052,52.51335144,53.40055084,54.58393478,54.92712402,56.37402344,57.53402328,58.31124878,59.51255798,60.62299728,64.84368134,64.46150208,64.73058319,63.91326141,64.34615326,66.44033051,65.57299805,65.08434296,64.58179474,64.06589508,63.60523987,63.47216415,63.65315247,62.70991135,63.16100311,63.79914856,65.9228363
Armenia,,,,,,,,,,,,,,,,,,,,,,22.32876205,22.26849747,24.43871307,28.00968742,34.52335739,39.00437164,42.03757477,41.00066757,41.44459152,42.19075394,44.9711647,44.28607559,46.18852615,48.53664017,47.18263245,46.84210205,49.31100082,48.92790222,52.26811981,54.3194046,55.95875168,61.82854462,62.19676208,62.33588409,63.17088699,63.8380394,64.60887909,64.96310425
Aruba,,,,,,,,,,,,,,,,,44.8376236,45.47837448,46.39870834,45.75106049,46.78139496,47.84132385,47.1385498,47.01298523,46.38851547,47.37841034,47.3249321,48.36219788,48.87091827,50.97597122,51.7132225,52.39861298,52.92580032,51.63344574,52.37212372,54.49241257,54.08521652,55.39546585,54.25455475,56.19102859,54.55991364,56.60481262,55.3143425,54.17296219,53.60612488,53.62855148,53.1415062,53.41708374,52.99909973
Australia,58.05718231,58.98355103,59.4739418,59.66896057,59.4743309,60.27926636,60.64521027,61.00047684,61.49250031,61.8765564,62.20837021,61.7647171,61.95405579,62.38111877,61.76215363,62.41400146,63.14427185,64.37294006,64.4485321,65.37845612,64.83942413,65.13835907,65.96376801,67.32240295,68.68611908,69.52635956,69.34579468,69.17010498,69.46395874,71.67617035,74.03523254,74.73066711,75.50818634,76.39525604,76.20095825,75.9848175,76.99510193,79.84990692,78.40855408,78.93148041,79.07833862,78.99252319,78.21559906,77.22002411,77.69584656,77.73182678,79.26056671,79.76160431,79.10744476
Austria,69.80582428,70.04653168,70.05138397,71.35578918,72.59658813,72.3197937,73.58992767,75.15327454,75.83492279,75.69800568,76.33605957,76.75233459,76.47279358,75.96661377,77.18422699,78.65541077,77.39441681,77.34235382,77.28444672,78.22045898,77.34648895,77.78403473,77.43127441,77.79867554,78.4265976,78.77102661,79.36746979,80.33616638,80.81220245,80.8819809,83.00505066,83.31576538,83.5059433,83.51531982,84.49211884,84.9980011,85.92299652,87.04555511,87.33463287,86.33583832,86.7335968,87.42919922,87.88002014,87.58502197,87.12781525,86.72735596,87.0174408,87.31881714,87.14924622
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,26.85063553,26.82769203,26.04006958,25.43875313,26.46464539,29.13183022,30.39974022,31.60514259,31.76981926,35.62613678,37.52468872,39.59837723,42.83469391,46.29110718,48.02624893,47.35890198,50.68212891,49.77010345,52.32205582,53.1937027,54.12068558,56.12312317,55.97620392,56.20050812,57.54293823,58.41955185,58.5655632,64.58039093
Bahamas,,,,54.48485947,54.82220459,55.65098572,56.65800095,56.93015671,57.23312759,56.8422966,56.72151184,56.52574921,56.23300934,55.44723129,55.24723816,54.99287415,54.82217789,54.09573364,53.46194839,54.42021561,51.34867096,51.39081573,50.25080109,51.00886154,50.66444778,60.06250381,51.71994019,47.71101379,50.9910965,52.06123352,51.21109772,50.44294739,48.4366684,48.72001266,49.98968124,49.03707123,50.92701721,50.32965469,52.09189987,51.63854599,52.42636871,53.31832504,53.55069351,53.94898605,55.53505707,54.55696487,54.3406868,53.92082214,55.11849976
Bahrain,,57.52738953,57.51980591,57.67152786,58.02561188,58.85606384,59.41418839,59.53094101,59.81047058,59.92406845,59.41827774,59.10826874,60.11186981,58.746418,59.90372849,60.18178558,60.65963364,60.21868134,60.69207001,60.49468994,59.12826157,59.96127319,61.39261246,61.49819946,63.28273773,63.08802414,63.14695358,63.32180023,64.25895691,65.09319305,63.57770538,63.49307251,62.81217194,64.11788177,66.35972595,66.45917511,66.37792969,66.56109619,67.07393646,67.05774689,67.7665863,65.93385315,69.9471283,68.98553467,70.52067566,69.52977753,69.52451324,70.32701111,70.82875061
Bangladesh,,21.95361328,21.95361328,22.2652874,22.01480675,21.18294334,24.83991814,25.46619034,25.65188217,26.16516495,26.15206337,25.61301613,26.46563148,26.63081741,26.36985016,25.81480408,26.08174706,26.33791161,31.57964897,31.22801208,30.56330299,31.30265045,32.87879562,33.72341537,34.56138611,34.76145172,33.46258545,33.0876236,33.85903168,34.35312653,35.40117264,35.96211243,35.87330627,36.42019653,37.23155975,38.47172165,38.26782227,39.02680969,42.50622177,42.29405975,44.94728851,45.8381958,46.46295929,46.7111969,47.15403366,47.24152374,46.41208649,45.89125061,45.8550148
Barbados,46.77437973,47.61659622,47.74253464,48.08065414,48.63751221,47.98937988,48.41248703,47.65641785,48.67725754,49.56385803,49.17915344,49.27711487,49.1595726,49.1973381,50.23299789,49.80905151,50.68440247,49.62674332,49.88793564,49.78327179,49.85602188,50.17747116,49.16750336,49.51134872,49.78220367,59.69903183,53.55704117,51.08771896,50.59318161,51.34307098,52.0923996,52.92418671,52.48873138,53.37281036,53.05002213,54.70817184,54.79649734,55.87001419,54.23416901,55.86394882,56.54320145,57.12757492,56.67142868,57.1819458,57.83543396,57.08217239,56.59209442,56.10062408,61.44549179
Belarus,,,,,,,,,,,,,,,,,,,,,,26.13482285,26.03163147,26.32690048,28.80268669,33.2712326,36.08987808,36.93023682,36.62789536,38.37898636,39.12408829,41.11052704,42.29461288,42.72047043,42.40569687,42.18943787,43.82907104,45.7443161,48.76811218,50.36634827,52.51278687,61.15278625,62.64019775,63.15739822,62.60034561,64.0242157,65.48604584,65.61891174,66.02957916
Belgium,76.62975311,76.9282608,76.94247437,77.72898102,78.60060883,77.9081955,78.24789429,78.63211823,79.55155945,80.02954102,80.49046326,80.84867096,80.8658371,80.98988342,82.5896759,83.34980774,83.03279877,82.81903076,82.77371216,83.76963043,82.47257233,82.82678986,84.3915863,85.46389008,85.52949524,85.32470703,85.49443054,85.81697845,83.95404053,84.02375793,84.90671539,85.22213745,84.49152374,84.85501862,84.65575409,84.80107117,86.50247955,88.49339294,88.77013397,88.88146973,88.93681335,88.89591217,89.34128571,89.78130341,89.92043304,88.85235596,88.97473145,89.2705307,89.95516968
Belize,,,,,,,,,,,,41.0247612,41.44195938,40.95637131,40.8632164,41.79681778,42.21686935,41.77503204,42.27342606,42.46705627,42.81806564,41.85990906,41.21205521,40.52383041,40.27517319,49.02387238,41.36941147,42.28020859,41.97106171,43.79314804,44.50865555,48.04922485,46.76905823,49.88427734,48.76024246,51.12434769,53.44802475,54.29618073,52.72155762,51.35755157,53.06726837,52.6362648,54.00291061,53.82909393,54.03305435,52.80880356,53.58581543,52.93153763,51.80167389
Benin,22.72830582,23.69657326,23.72545433,24.07023048,24.06407547,24.46419907,25.30291748,26.5604496,25.53288269,24.96244431,24.2373333,28.17986488,28.39138412,29.49926758,31.51682472,31.17273331,29.33008957,29.53380966,31.28433609,30.83723259,28.85316849,30.75337219,33.87244415,29.18954468,33.08008575,40.56938171,39.14369583,37.70798874,38.46247864,35.32739639,35.33866882,35.62132645,34.6786499,36.01454544,36.52364731,36.34223938,38.08579254,40.75650024,39.29039001,38.67313385,40.35385895,40.92028046,42.55144882,45.50516129,47.31632233,45.34099197,46.71329117,48.04792023,48.4806633
Bermuda,54.83869934,54.83869934,54.87608719,55.24996185,55.06302261,55.13779831,55.06302261,55.06302261,55.10041046,54.80131149,55.04245758,53.48278046,52.86418533,52.30907822,52.25762177,51.53248978,51.54367065,50.06132507,50.22771072,50.15297699,50.42898941,49.67853546,50.14369583,49.53241348,49.55527878,49.45871353,49.24264908,51.34479523,51.2076683,49.93930817,49.82058334,49.7973671,49.59767151,50.03760529,50.15493393,49.9565506,50.13087082,50.19926834,48.86139679,49.12892532,50.10925674,50.63530731,50.13249969,50.55776596,50.486763,50.34500122,50.08613968,49.74892807,49.77322006
Bhutan,23.65480804,23.65480804,23.65480804,24.04043961,24.04043961,23.7833519,23.7833519,23.7833519,23.7833519,23.7833519,23.58534241,24.46952057,24.12187576,23.77477646,24.12828636,24.72900772,24.87654114,24.84127617,26.00779152,25.36301041,24.34355736,25.47565842,26.31590462,26.18218422,26.11343193,26.11279297,26.75974274,25.74052429,25.35902977,27.6742115,27.6722908,27.88993073,27.04920387,27.89192963,29.12665939,29.16265869,31.24981499,30.61952782,32.18661499,31.41478729,33.3841095,35.54511642,36.69215012,38.05641174,44.01056671,43.90406036,43.42989731,43.47078705,44.32203674
Bolivia,33.87129593,32.57882309,33.33187866,35.19079208,35.02741241,34.30153656,34.40441513,34.68711853,35.17589188,36.97044754,36.92804337,35.58503342,34.1529007,35.35181427,34.48558807,34.73039246,37.68836594,37.13645935,36.24955368,37.13072968,36.92924881,36.13440704,35.61589432,35.87864304,43.27565765,38.3151474,38.39538193,41.54547501,48.16130066,49.30067444,50.28033829,49.91764832,48.94612503,51.73300934,53.79673004,55.36532593,55.9187088,57.63332367,56.93769836,56.58595276,56.32205582,56.93774796,57.91773224,58.38493729,58.35349274,56.66998672,54.5462265,55.03010941,54.06250763
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,40.63907242,40.60290909,40.26888275,39.91092682,40.95715332,42.54703903,43.75952148,46.42552185,52.80457306,54.34150696,53.64401627,54.3788147,57.45637131,58.30135345,59.08520508,61.03969574,61.02676773,59.80801773,60.57101822,62.47290421,63.0615921,63.54922485,62.966465,64.27948761,64.27235413,65.64674377,65.15040588
