Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Czech Republic",4924606,4980442,5026910,5081753,5141220,5161943,5160076,5172514,5196417,5222252,5186604,5169718,5166835,5152398,5145201,5183408,5188904,5188634,5208507,5252976,5245068,5234584,5270692,5322380,5321813,5320096,5319130
Denmark,2911964,2909398,2915149,2892438,2779337,2824281,2835349,2856076,2844949,2878144,2862721,2854518,2880147,2872365,2906097,2900837,2931529,2931143,2963054,2952715,2930051,2929229,2913576,2897070,2909860,2932279,2963839
Djibouti,152697,156264,159862,163245,166632,170673,176824,183487,190634,198218,206201,212741,219554,226635,233900,241434,249106,257238,265755,274656,283864,293044,302431,311760,321072,329922,338078
"Dominican Republic",2841428,2921784,2976415,3036876,3110737,3178973,3243476,3308967,3377474,3445366,3513187,3609253,3704759,3793617,3884470,3983904,4084620,4186177,4177813,4163546,4333627,4495580,4583079,4673363,4739299,4816022,4893970
Ecuador,4019895,4157793,4305909,4459440,4612094,4770417,4927039,5079024,5235090,5413166,5585491,5745500,5912374,6088630,6414371,6457707,6723335,6675980,6715419,6828063,6737318,6821532,6919197,7025914,7204757,7355668,7506519
Egypt,16941528,16622384,16427819,17039101,17847436,17869714,18180083,18461036,18734129,19892503,20349424,20712262,21097115,22218116,23354631,24475125,24532397,25700108,26496654,27270653,28054987,28426354,29060294,29768142,30307193,31003512,31569880
"El Salvador",1941256,1984354,2027147,2098483,2166188,2171868,2150962,2174182,2263776,2275362,2279121,2283229,2285791,2363235,2336130,2381610,2436298,2487551,2531667,2556417,2583035,2634493,2689531,2749993,2800584,2839877,2882565
"Equatorial Guinea",201349,207955,214638,221727,229663,238681,248755,260186,272615,285677,296357,309914,324417,339652,355722,372861,391823,412229,433619,455850,478973,502252,526934,552228,577735,603428,627641
Eritrea,1442103,1430259,1409414,1381300,1355089,1342706,1365197,1398226,1442405,1495042,1554549,1624536,1702449,1784758,1864320,1938577,1988110,2031199,2072641,2107598,2142669,2178508,,,,,
Estonia,844999,824803,794927,760467,729960,701788,696891,693104,683828,676146,678458,678558,664718,682636,683354,678029,697212,696360,702493,698211,693266,699275,689511,687862,683366,683095,683221
Ethiopia,20857294,21570967,22352106,23117683,23935402,24757327,25480785,26244335,27051631,27866883,28994345,30062095,31205347,32405685,33643555,34917014,35961977,37054672,38209401,39439184,40744475,42150527,43607101,45116156,46671734,48378800,50058270
Fiji,253343,259155,265835,273326,281403,289759,296287,298453,300410,301768,302513,307343,311059,314176,317303,320661,320615,321402,325789,330883,335017,337343,339729,341603,343179,345500,348491
Finland,2615338,2575786,2532244,2509535,2490296,2515076,2520447,2508370,2532648,2582891,2613238,2633553,2639955,2627502,2622653,2643463,2681984,2707311,2736167,2708515,2697774,2711842,2718304,2691815,2686216,2680077,2676527
France,26107328,25965128,26157830,26269765,26333101,26460198,26777411,26741200,26900381,27189534,27374239,27427235,27750347,28314961,28474243,28742643,28890569,29107904,29284832,29539633,29645117,29693735,29937596,29994589,30033498,30036341,30055118
"French Polynesia",78084,79176,80406,81748,83144,84576,86601,88874,91002,93114,95254,97189,99288,101116,102856,104499,106090,107564,109119,110600,111674,112690,113614,114482,115309,116450,117725
Gabon,347326,354793,363883,372648,380632,389036,397762,406993,416784,427209,438330,449889,462318,475700,490128,505682,504839,503152,500683,497512,493578,514352,536448,559007,581339,605340,624952
Gambia,382653,393939,404663,415525,427492,440565,452712,466030,480847,496542,513324,528396,545949,563474,581857,601298,619647,639109,659760,681911,705156,727604,751320,776318,802655,830679,858184
Georgia,2298934,2341610,2425089,2472965,2454281,2389121,2328965,2284414,2266357,2254512,2175789,2257547,2187336,2220510,2165302,2147215,2129077,2112296,2097028,2080977,2096057,2100898,2108813,2059906,2030011,2028477,2033600
Germany,37378243,40024983,39936352,39957748,39893472,39977114,40226454,40453705,40723459,40606004,40588167,40660408,40598418,40365397,40845505,41282894,41626600,41892111,41901328,41965846,41999734,41665603,41764275,42151284,42450423,42823504,43299987
Ghana,5906108,6090446,6287252,6520468,6760788,7003823,7235505,7469763,7710008,7962917,8232723,8361632,8497335,8635949,8772227,8904953,9033027,9466946,9915200,10379656,10859106,11331411,11816109,12309496,12640631,12993195,13335128
Greece,4173614,4132692,4245537,4294709,4378640,4465644,4560028,4584618,4710425,4773078,4801779,4749778,4808674,4861038,4925532,4935425,4981280,4985357,4998837,5054368,5080556,5001986,4945645,4883929,4819351,4779713,4764752
Guam,59880,61281,62582,63791,64919,65998,66896,67754,68581,69336,69992,70371,68759,69186,69579,70300,72081,70002,70792,71421,72296,73178,73467,73823,74231,74917,75712
Guatemala,2967273,3060777,3153904,3249459,3349770,3455676,3561944,3675726,3796135,3921089,4049113,4192410,4337669,4488469,4647266,4935616,5229838,5313344,5399501,5483148,5561855,5646356,6266333,5949030,6157910,6370897,6583649
Guinea,2248755,2377277,2527999,2688937,2846259,2991714,3098934,3189127,3269375,3348762,3433607,3512109,3596240,3686832,3783551,3886461,3989496,4102354,4222869,4349740,4482419,4640410,4757593,5406768,5553328,5707556,5869021
"Guinea Bissau",394643,403576,413457,423721,434310,445093,451845,459587,472399,481818,491737,503689,517299,531872,547155,563065,578713,595212,612511,630638,649470,666956,686971,707648,728653,750668,771859
Guyana,283342,285343,287560,289625,289853,289570,290610,291075,291386,290360,289214,289002,288454,288025,287606,287770,290637,292931,295764,298625,301586,305130,308883,312838,317202,321043,324713
Haiti,2694341,2739820,2782570,2824942,2870114,2919246,2969863,3023558,3079978,3138275,3198320,3282826,3372188,3465633,3562186,3661201,3760889,3860774,3963789,4067623,4180008,4282683,4388239,4495293,4601708,4705739,4810079
Honduras,1594917,1650484,1727753,1792781,1860394,1930908,2091207,2174546,2290134,2445846,2479114,2500856,2492472,2559837,2627013,2631977,2813069,2944215,3080187,3220085,3332447,3451864,3573589,3699973,3825275,3940669,4057508
"Hong Kong",2874083,2925070,2919706,2955755,3025519,3106788,3238428,3263382,3298238,3333142,3364277,3414074,3475735,3475376,3526104,3554959,3598742,3654955,3676110,3698837,3682194,3739221,3814622,3885094,3908553,3915792,3912945
Hungary,4522974,4487119,4526225,4366018,4236634,4168542,4126511,4063504,4062901,4150407,4177565,4157625,4161901,4224879,4220704,4271638,4295634,4279872,4249874,4254746,4303565,4326628,4387094,4420495,4547138,4545300,4540318
Iceland,143071,145434,149104,148598,149964,153906,152456,153440,158309,162499,165976,168869,168838,169904,168694,174291,181496,186733,189313,186575,187718,186554,187893,190810,193611,195274,197204
India,328400949,336160627,344125924,352346190,360906559,368111780,375077668,382285548,389707773,397297301,405033032,416574467,428496020,440747962,453263915,466009002,467055902,468036894,468945372,469787703,470593748,473683611,476809456,484664175,492267048,501761352,511281907
Indonesia,75661559,77346268,78977186,81843488,84476637,87539419,90431271,90433685,91656845,97049761,98908482,100357735,101657381,103531545,105357727,107161682,109215896,111217979,113093327,115291606,117350710,119044361,120568834,122010546,123568045,125459709,127198979
Iran,14014437,14387866,14596800,14788968,15001814,15259387,15651421,16375293,17170031,18028894,18949902,19979468,21075884,22239367,23449137,24675746,24701918,24691036,23945020,24573108,24624367,25096527,25545668,26155771,26556655,26988427,27383389
Iraq,3880033,4005399,4144905,4295624,4453172,4614654,4789100,4966933,5147663,5331932,5519542,5694490,5875455,6059432,6241826,6456898,6656903,6858764,7050076,7266286,7512507,7791861,8099394,8426473,8760337,9096445,9414921
Ireland,1348185,1379288,1375652,1410348,1447028,1472439,1522867,1566887,1644227,1717351,1776726,1819235,1870360,1915819,1971636,2077983,2159814,2238864,2263706,2240588,2212519,2192517,2180128,2190302,2185422,2196592,2231459
Israel,1901174,2041674,2145419,2261746,2355548,2438965,2485171,2542429,2595071,2686785,2783514,2855427,2884335,2958466,3038665,3107738,3188821,3274615,3334553,3429472,3504611,3546403,3641687,3713619,3805304,3869101,3933130
Italy,23934831,24110317,23352743,23219298,23026530,22891373,22994513,23033656,23182861,23325130,23356750,23480424,23741849,24051416,24521456,24396974,24457298,24438274,24758709,24540422,24477364,24449018,24957186,25045495,25406356,25347825,25276487
Jamaica,1167079,1184690,1201656,1217964,1234278,1233899,1232257,1228040,1220835,1225314,1228593,1233057,1237255,1240899,1249557,1266002,1285842,1305041,1324221,1300643,1294999,1309833,1337270,1386012,1408224,1425611,1444282
Japan,63700509,64879310,65717464,66051187,66373591,66716597,67222949,67817146,67856623,67641694,67479466,67412603,66991265,66906832,66548715,66595631,66624479,66900411,66787610,66578719,66748679,65586043,65285023,65634180,65869553,65568958,65328405
Jordan,757392,838427,906032,988916,1070628,1146049,1185916,1217962,1246072,1269759,1295462,1323897,1344356,1362179,1392724,1461578,1517927,1645517,1720346,1849672,1920261,1999376,2072191,2132068,2237798,2342020,2432502
Kazakhstan,7823731,7871902,7887667,7873576,7806074,7719066,7664627,7602641,7529151,7516638,7555245,7627519,7708448,7756181,7801554,7945296,8077111,8221842,8376350,8572345,8723467,8844623,8930920,8958997,9045446,9148650,9230814
Kenya,8978223,9248466,9538804,9842918,10150375,10454402,10723365,10971472,11212057,11463696,11735131,11970959,12239766,12530038,12824704,13116728,13569575,14027008,14508935,15009550,15530606,16083882,16680041,17301674,17932109,18588560,19261713
"North Korea",12473786,12736643,12930829,13082026,13223083,13375535,13496289,13626725,13779768,13914312,14035004,14169801,14287384,14399961,14504668,14627307,14730929,14842750,14976636,15122456,15228431,15341900,15462056,15573887,15693806,15835568,15962658
"South Korea",19207088,19721194,20110716,20371642,20923402,21414906,21809598,22336014,22016251,22304849,22764362,23115998,23514193,23420109,23749918,23821621,24104621,24445400,24663712,24718565,25080158,25493936,25898479,26226135,26448924,26695500,26918413
Kuwait,800616,801186,789889,778592,767295,755998,771188,814954,876029,939110,994004,1023054,1047318,1072864,1100564,1140740,1195308,1263682,1347176,1455484,1571256,1677274,1797436,1929125,2051661,2153388,2201118
Kyrgyzstan,1814035,1834686,1851424,1850907,1851090,1871458,1908267,1945318,1985170,2027078,2067143,2100822,2136477,2174953,2219203,2312361,2382582,2395405,2401772,2406675,2447362,2502079,2512263,2486568,2531407,2580974,2627866
Laos,1931540,1981336,2031678,2082640,2131858,2182942,2225514,2270803,2321733,2369606,2420384,2476484,2530778,2586084,2645416,2709272,2780218,2856265,2933467,3010414,3083039,3149202,3215021,3279108,3344090,3418453,3500353
Latvia,1442577,1405304,1356302,1300604,1249661,1201737,1161041,1154745,1148708,1121331,1091298,1096685,1129190,1109391,1109451,1104714,1126373,1144688,1159916,1115837,1062744,1037180,1043281,1029318,1020813,1013211,1004675
Lebanon,756670,787361,816084,846013,874154,900373,917059,937572,954452,984094,1024777,1070405,1132828,1203296,1265916,1325948,1371313,1402716,1432600,1477147,1545313,1637891,1754667,1880476,1996902,2091428,2164989
Lesotho,678457,695311,712237,730028,747182,764251,776414,787640,798464,809238,809274,808534,808290,808284,808051,807447,808840,809814,811059,824993,840003,856339,873573,891711,909653,929467,947594
Liberia,694945,684023,674706,671078,678280,698656,740431,799015,865892,930649,987100,1022610,1047686,1068045,1091175,1121734,1161885,1210269,1263531,1317366,1368863,1412456,1452404,1490517,1532548,1579632,1628379
Libya,1241876,1289471,1343898,1402631,1462663,1522186,1582105,1640364,1698349,1758691,1822852,1884019,1948954,2017620,2085759,2152589,2211595,2268005,2319099,2362263,2396173,2381939,2398209,2385007,2369117,2369067,2392394
Lithuania,1900423,1887062,1869196,1845415,1818402,1790575,1760427,1729987,1709051,1711089,1680457,1642391,1626276,1684055,1597339,1551049,1514597,1513517,1511774,1523409,1501896,1490329,1480657,1468277,1483210,1466859,1453453
Luxembourg,159989,165644,169976,169923,171636,167621,171298,173842,176489,181748,188745,189082,194945,195031,201398,207421,213178,215810,220410,234318,237895,243432,255240,263259,273717,281740,287240
Macau,147014,151358,156684,159992,163271,172028,199036,201766,206153,210118,214626,227495,229871,235115,249949,265283,281228,299724,312666,322323,332593,343039,350315,358577,367390,374180,378798
"Macedonia (F.Y.R.O.M.)",811798,815858,818524,821319,822139,825035,829464,831151,834423,837944,847506,857221,865361,877231,849230,879393,903821,917831,933615,945084,953288,954126,949963,961580,964133,966146,966611
Madagascar,5444433,5609670,5783288,5968345,6166490,6375969,6581428,6801052,7031828,7269704,7513083,7744136,7997252,8247271,8509321,8782059,9132205,9490814,9859738,10241934,10637414,10864530,11076742,11446004,11826247,12224655,12629036
Malawi,3968354,4035366,4063417,4071588,4084653,4119578,4184518,4278626,4393272,4566691,4747841,4918360,5100226,5293966,5498084,5710923,5908142,6045446,6309075,6499700,6700691,6902532,7117665,7333843,7601913,7877632,8172228
Malaysia,7026632,7256728,7483029,7708758,7940375,8182119,8443483,8714318,8995079,9275286,9734717,9949956,10181111,10423875,10671548,10921176,11122256,11326438,11490594,11828351,12118629,12680325,13245366,13903106,14248789,14595158,14891692
Maldives,56611,59183,61368,64011,65598,69397,73423,76360,81076,86805,92017,99646,107455,116470,126343,137046,149386,160461,170338,172995,179666,187625,194363,200786,206937,212974,218312
Mali,2299030,2344782,2396874,2464307,2535730,2607756,2675297,2747055,2825493,2909032,3000846,3086056,3184276,3286138,3399660,3675012,3952268,4247530,4557912,4879945,5211333,5354185,5509347,5668058,5829592,6018471,6225219
Malta,138197,142618,144085,145535,146254,147646,149290,150583,152403,154243,155921,159602,160093,160726,158026,161177,162761,166387,168457,170117,173272,176654,181418,187388,190990,193348,195878
Mauritania,513466,528045,543377,558998,577340,594827,615228,639202,663253,687565,713660,738860,765529,792135,819785,848310,874511,904303,934450,967292,999829,1033711,1068132,1103750,1140109,1180019,1218579
Mauritius,448437,457318,465643,472687,481102,487596,493131,501656,510455,520461,528346,536469,536422,535238,533411,542496,545354,547273,553536,559461,571546,571678,580969,600402,612630,616160,619175
Mexico,30479128,31487310,32808901,34173870,35039395,35931156,36861941,38612861,39344332,39673990,40375843,40737244,41606330,41997811,43743930,44531943,46238712,47444330,48793303,49110194,51046361,51525632,53682338,54408566,55636413,56778448,57879064
Moldova,1789827,1779562,1770093,1759657,1747687,1732912,1720903,1704154,1692168,1678785,1665619,1619865,1621080,1477581,1442078,1436722,1359328,1328865,1320387,1269744,1242635,1262406,1216877,1241247,1246274,1258474,1267361
Mongolia,747138,772551,799094,820210,836323,848835,869573,887561,906000,926468,951199,974895,999346,1023515,1052798,1081872,1110263,1137956,1129526,1196889,1213765,1246967,1305370,1287191,1303006,1325443,1342799
Montenegro,241668,244724,246873,248188,249102,248980,247224,246369,245289,246007,245358,246142,246994,247862,247977,248005,251683,255788,259249,257061,253566,244897,251080,248488,247827,247962,248321
Morocco,7975869,8184641,8430903,8665147,8853566,9147315,9336116,9624042,9875444,10160774,10202151,10008928,10091484,10511809,10842488,10917010,10975927,11153801,11295407,11342663,11509142,11763124,11807736,11952744,12155407,12388553,12606198
Mozambique,5827946,6065997,6359989,6678966,6999490,7303439,7505916,7700560,7960259,8215012,8472660,8711132,8958924,9214458,9449616,9686708,9898378,10112152,10324796,10532178,10730579,10904472,11063197,11400987,11753743,12138737,12532256
"Burma (Myanmar)",19303164,19753594,20181591,20602830,21040747,21506645,21996103,22506219,23031120,23553250,24064571,24522448,24966558,25386813,25777685,26139153,26447894,26741661,27027623,27301580,27572763,27938291,28303312,28676778,29068328,29477412,29895368
Namibia,447418,466059,484633,504536,524697,537446,549991,564125,589490,614378,637977,663684,686892,708332,729225,750450,772852,795445,818897,818832,818571,822226,825197,850408,876869,906584,935110
Nepal,9151316,9432095,9759094,10119480,10497232,10879442,11104293,11328512,11555586,11793582,12017993,12247521,12471690,12688260,12893107,13085763,13307128,13508609,13699567,13937690,14198597,14530859,14893963,15276861,15660007,16043164,16435983
Netherlands,6910310,7022397,7116826,7191900,7315261,7387229,7486311,7683066,7825997,7978751,8173039,8321794,8457903,8496691,8554722,8595191,8657620,8800508,8930436,9018622,8847990,8863386,8974701,8999236,8972876,8996356,9025921
"New Caledonia",69003,71717,74325,76921,79545,81804,83367,85070,86749,88425,90145,92029,93924,95538,96989,98506,100425,101928,103857,105353,107559,109497,111848,113740,116048,118560,120869
"New Zealand",1627766,1703725,1710587,1729146,1774836,1818217,1870503,1889834,1895910,1911708,1931510,1968574,2030903,2069503,2124180,2181805,2233869,2269941,2294520,2314987,2340026,2369253,2378191,2405997,2443827,2485378,2536010
Nicaragua,1312227,1352273,1394022,1437252,1481752,1527248,1582100,1638095,1695130,1752973,1811499,1872022,1932889,1994078,2055538,2117331,2183727,2244386,2306029,2372271,2433151,2493017,2554515,2616027,2675728,2733672,2793558
Niger,2340591,2433749,2540340,2658484,2786245,2922675,3063590,3212287,3366975,3526301,3690608,3838455,3991990,4149744,4310586,4475252,4624525,4783733,4952393,5131014,5320775,5512624,5718747,5937513,6167735,6409254,6655000
Nigeria,29863004,30642600,31462384,32322474,33220014,34151849,34996193,35876020,36781664,37700185,38620539,39409602,40204394,40995578,41777188,42977349,44129242,45355531,46646182,47992642,49388905,50779043,52229485,53743748,55332260,57011781,58672107
Norway,2169859,2143221,2144347,2143367,2165705,2198331,2256891,2307256,2345275,2355373,2376283,2384084,2404497,2398168,2411607,2427882,2453646,2513057,2590894,2592725,2607172,2636032,2683060,2704284,2732444,2761180,2785408
Oman,547016,593496,645773,701390,754195,797528,798177,791335,785027,784547,787724,801628,826896,861793,899789,942545,1002703,1071483,1149664,1253179,1376740,1523114,1697111,1887197,2078856,2260183,2387223
Pakistan,31030311,31840736,32676724,33240756,34418767,34617670,36051350,37571536,38648231,40075750,41609533,42704448,43979239,45800973,47686271,50075165,52556636,53632912,54923591,56930103,58798535,60463129,61826891,63234030,64591118,66339559,68044573
Panama,938073,959953,1004184,1048982,1084432,1133299,1164353,1195086,1250534,1271553,1305796,1338932,1372772,1411797,1455835,1495479,1508824,1554914,1627245,1667976,1689278,1673460,1753691,1806399,1837460,1873656,1909198
"Papua New Guinea",1814173,1856399,1892053,1920625,1974665,2051896,2103582,2184661,2267968,2339482,2423545,2499036,2577847,2653034,2727906,2801181,2878131,2942832,3009334,3081151,3148469,3210905,3278674,3356894,3435061,3530537,3626303
