Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Bangladesh,39.19,36.83,41.89,41.76,42.58,40.32,46.18,46.63,49.14,46.12,41.53,41.45,46.36,43.83,48.96,46.43,50.29,51.31,50.26,53.47,53,55.21,56.48,56.73,59.15,59.95,59.1,59.16,65.44,65.77,67.33,67.95,67.19,63.92,66.2,70.03,70.67,73.25,84.16,90.6,88.29,90.56,92.86,90.29,103.06,106.65,113,122.16,123.08,131.37,135.07,135.49,138.25,142.72
Barbados,271.57,283.53,326.17,289.42,329.93,298.01,347.76,272.62,251.37,286.89,249.33,217.89,207.69,188.8,173.05,183.67,208.15,185.73,211.75,242.11,197.96,171.94,156.94,167.49,160.79,181.27,146.38,145.6,123.38,131.38,129.7,119.42,106.87,106.15,109.25,136.33,132.35,113.62,124.92,128.67,107.22,106.33,104.33,95.51,109.53,94.95,96.01,83.11,93.06,74.66,79.9,75.45,61.44,62.24
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.87,102.43,70.58,76.48,87.86,69.23,66.12,59.36,75.91,74.81,79.38,85.38,105.59,94.44,99.97,104.65,119.93,112.07,109.11,102.43,113.65,96.54,114.32
Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.26,88.98,97.75,97.98,108.73,100.9,90.37,95.43,92.62,100.15,98.8,100.17,88.27,94.8,106.56
Belize,12.99,10.59,11.67,14.73,15.7,18.54,21.02,23.99,21.94,24.02,25.08,26.17,27.92,30.94,28.54,26.41,33.3,38.09,34.31,39.98,39.47,42.33,38.16,38.11,37.53,38.39,43.92,41.81,46.74,50.52,49.14,59.78,68.7,61.5,67.03,76.15,78.49,75.85,81.76,90.74,90.19,79.55,83.38,98.76,96.53,104.71,95.93,95.34,93.7,92.29,85.06,101.93,92.82,95.62
Benin,19.98,18.11,17.96,18.89,19.73,18.6,20.87,23.08,22.03,23.44,24,24.19,24.61,22.01,21.15,25.23,24.11,26.96,28.68,26.17,25.24,25.71,25.69,35.24,34.76,39.35,32.58,41.74,43.59,46.31,51.6,51.23,58.11,59.37,65.57,74.26,78.52,80.41,83.58,90.49,89.81,98.75,101.71,106.85,101.75,91.4,95.3,114.55,112.94,116.98,129.06,135.93,146.16,158.09
Bermuda,74.07,64.56,76.8,81.29,86.43,83.45,74.34,72.47,57.02,88.39,59.31,52.92,68.27,74.64,74.32,76.54,72.66,75.56,76.24,68.31,71.57,75.04,74.71,71.02,74.45,73.65,73.08,81.03,95.28,92.84,94.47,94.26,94.49,94.93,99.34,88.74,95.79,100.67,103.4,105.03,106.61,94.54,101.56,100.52,98.52,100.96,105.72,107.35,113.6,112.67,114.08,119.92,115.66,115.74
Bhutan,28.96,29.88,30.78,31.6,32.42,33.19,34.05,34.9,35.74,36.49,37.38,38.19,39.05,39.88,40.77,41.62,42.55,43.71,44.82,47.95,52.27,52.43,53.48,59.42,54.94,56.23,63.95,51.36,51.82,61.97,63.67,63.59,63.07,64.26,66.16,65.59,64.26,62.33,72.5,63.25,64.94,64.42,68.61,78.8,107.31,113.89,114.47,89.44,87.47,94.13,113.94,103.74,95.34,97.85
Bolivia,20.8,21.6,23.54,24.42,25.76,26.83,27.83,30.76,30.35,31.67,33.24,35.62,40.18,40.64,43.18,43.34,41.24,40.65,39.64,41.06,42.57,44.12,30.49,42.13,48.15,50.15,51.14,52.12,52.89,53.3,58.38,55.87,60.42,64.39,71.4,74.68,75.97,77.82,78.6,84.54,87.46,91.08,97.78,95.02,101.67,103.31,103.15,102.2,121.81,114.02,116.8,133.53,140.92,147.41
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.94,71.38,61.38,61.05,64.68,79.73,85.99,83.61,64.75,73.43,79.48,72.81,103.54,96.4,100.06,93.97,102.35,106.6,97.85,99.46,83,110.08,83.42
Botswana,74.96,47.5,50.5,55.16,53.48,57.51,71.52,58.49,69.85,52.19,93.79,81.4,65.76,97.55,85.11,108.42,94.82,82.87,71.4,83.67,88.19,75.2,70.95,66.08,72.24,73.39,72.08,103.81,99.7,94.91,95.31,75.93,89.28,97.35,92.92,110.69,94.18,82.76,88.49,94.84,101.08,105.65,110.56,108.82,99.98,91.19,77.68,85.7,87.13,95.42,111.6,89.39,81.31,92.76
Brazil,23.31,24.67,24.82,24.47,29.29,26.84,29.56,29.61,30.41,31.12,33.58,34.71,32.74,36.25,36.6,37.55,41.21,39.4,41.1,45.45,47.54,48.78,47.47,52.21,58.64,53.92,59.99,60.94,63.55,59.02,59.91,63.87,62.73,68.08,69.97,66.05,70.38,71.15,75.73,77.46,82.78,87.51,95.49,98.99,97.95,103.06,112.28,121.77,118.93,126.72,135.22,130.58,140.32,142.49
"British Virgin Islands",1.58,3.55,3.94,22.0167,40.0933,58.17,68.45,68.45,67.66,67.16,79.15,81.63,86.61,88.31,95.36,97.93,102.5,107.63,112.21,121.75,128.73,132.3,133.31,135.95,136.95,140.84,140.68,144.25,108.68,41.54,79.09,87.92,92.55,90.81,93.38,95.51,97.29,98.78,96.97,97.62,98.15,98.64,98.36,98.99,100.11,100.9,102.28,106.19,109.32,112.79,116.48,124.84,123.74,117.34
Brunei,90.53,88.14,78.36,76.87,66.68,65.52,71.63,67.31,78.16,76.98,64.93,63.66,81.82,101.12,101.19,86.87,72.65,72.21,74.16,70.61,70.19,72.41,77.49,69.63,53.45,56.58,55.07,59.62,56.68,60.93,60.25,57.81,63.82,66.04,72.07,75.8,73.18,69.84,81.62,90.97,93.3,95.17,99.39,111.13,99.33,89.55,89.51,91.5,93.75,96.72,99.87,101.92,102.32,100.34
Bulgaria,115.85,129.72,136.58,141.5,145.54,169.53,159.47,159.86,168.13,163.64,163.4,173.09,171.15,159.8,162.21,176.84,155.75,166.51,170.21,157.63,177.01,190.49,159.81,181.34,137.32,166.13,152.47,154.24,167.3,149.71,145.05,126.58,92.8,109.96,126.12,90.07,109.21,101.87,101.02,87.32,99.08,105.59,92.37,118.25,87.44,94.31,64.98,105.29,98.11,112.45,114.61,102.85,134.17,131.12
"Burkina Faso",16.99,19.41,19.4,21.74,20.83,22.11,22.93,25.04,24.18,24.09,21.77,21.72,20.55,25.35,29.2,26.12,26.35,29.2,30.96,28.05,32.18,32.39,32.1,32.46,42.51,50.77,44.65,53.01,50.08,45.85,57.38,59.46,59.72,56.55,56.57,64.32,61.78,74.94,74.11,59.02,83.5,86.3,97.12,85.39,105.57,109.04,79.74,122.7,102.88,123.91,105.33,131.92,145.78,145.79
Burundi,54.84,54.68,54.67,60.44,60.02,60.23,62.92,64.41,63.39,64.82,66.8,59.7,67.76,63.19,68.03,69.11,71.25,66.41,67.53,65.86,73.58,69.91,69.98,68.81,79.34,82.71,85.61,87.52,82.02,89.05,91.72,94.17,91.11,79.59,82.82,84.56,84.75,78.91,82.02,85.82,93.84,106.23,94.92,107.37,91.14,101.49,93.05,101.09,98.73,107.39,100.38,86.29,127.89,106.29
"Cape Verde",44.7,49,50.89,54.88,60.51,62.62,62.9,43.96,44.63,36.34,30.81,29.53,28.23,29.14,29.89,35.75,35.11,38.93,42.82,60.72,37.11,35.61,32.27,44.93,38.78,49.57,83.56,77.46,77.02,67.45,55.21,51.81,52.39,47.87,49.03,57.62,54.26,57.51,82.69,108.26,106.67,98.02,103.18,102.43,98.73,98.84,105.17,102.79,94.74,86.58,106.6,112.46,117.71,117.34
Cambodia,46.15,40.45,49.75,53.24,49.19,47.59,49.72,61.13,49.98,65.99,49.82,38.28,25.84,19.8,25.27,26.3,24.57,23.32,15.19,30.79,28.49,35.01,37.56,26.44,35.42,40.17,36.35,47.16,48.69,47.13,46.04,44.55,45.85,44.4,61.02,61.04,61.81,62.59,71.64,71.45,72.56,68.73,84.73,78.36,105.31,116.33,124.26,139.5,147.46,160.82,185.98,193.53,195.11,194.97
Cameroon,26.06,28.11,31.16,31.93,29.82,30.9,34.64,36.32,36.03,39.27,39.98,41.88,42.85,46.9,46.84,44.05,44.84,44.28,45.36,46.51,47.51,49.41,48.79,49.26,52.41,56.85,48.78,51.85,52.74,54.79,56.37,56.18,59.39,62.87,67.56,71.75,67.77,72.46,75.8,77.82,78.58,80.61,83.34,85.96,103.61,110.43,117.2,121.03,131.44,145.27,149.18,158.8,162.25,166.85
Canada,24.7,37.67,43.39,38.19,42.57,50.31,40.03,45.26,47.84,42.26,51.97,46.32,48.83,42.9,51.21,56.39,57.83,61.56,56.18,58.99,67.57,72.34,66.87,64.3,70.97,80.43,76.92,58.3,70.46,82.3,80.97,76.12,82.51,85.24,87.15,92.04,87.57,93.71,101.51,96.08,79.27,70.78,90.53,97.8,102.48,99.73,97.46,114.45,110.12,107.15,109.03,121.12,144.63,126.65
"Cayman Islands",,,,,,217.03,221.44,221.52,226.21,226.72,226.76,228.99,230.27,219.34,229.56,231.18,231.82,225.44,230.67,250.22,231.56,242.7,289.19,242.44,243.96,168.06,214.92,94.31,197.84,107.67,99.42,118.24,111.77,105.66,105.4,96.46,92.87,101.53,99.27,99.01,100.07,100.21,100.28,98.27,100.35,101.38,102.42,103.5,103.43,99.36,103.26,105.87,106.66,105.57
"Central African Republic",51.26,51.78,53.35,51.98,55.66,55.15,59.52,62.34,64.91,64.58,63.75,67.53,69.08,74.92,74.07,76.03,75.46,72.78,76.78,76.25,76.63,79.35,75.92,73.63,69.65,77.87,71.18,76.84,76.9,76.59,76.1,76.63,77,81.98,86.45,94.96,100.39,101.7,97.71,100.04,102.43,100.2,94.81,98.26,100,101.74,106.29,108.5,112.87,111.25,115.66,117.54,121.16,121.4
Chad,35.43,40.47,45.32,43.18,41.33,42.86,41.32,46.9,44.92,40.92,41.34,36.94,37.31,42.88,45.79,44.39,43.69,45.5,41.18,42.41,38.58,41.22,48.42,40.31,52.26,47.41,48.27,57.86,57.15,55.1,66.92,64.19,51.36,70.35,70.38,76.14,85.43,95.36,86.48,78.91,98.64,88.51,99.57,86.5,111.6,101.9,107.38,110.04,94.13,176.36,106.63,189.39,162.1,163.14
Chile,29.61,30.71,30.15,31.07,28.44,32.65,32.87,34.01,29,30.86,34.58,34.93,30.52,32.17,32.34,32.47,38.22,37.27,41.53,40.87,43.21,43.8,40.78,45.12,45.25,47.03,49.53,53.19,57.6,60.51,63,66.41,69.1,74.08,78.1,81.12,78.78,80.58,79.41,81.62,88.58,90.21,93.89,95.34,100.9,103.76,96.98,99.32,101.62,107.38,112.24,107.65,111.86,111.14
"Hong Kong",286.37,263.11,224.61,187.09,217.66,346.18,397.37,344.63,371.74,392.01,410.81,384.54,374.49,375.14,357.06,369.37,383.83,345.85,368.53,383.36,369.33,348.27,342.33,322.3,293.04,307.88,299.9,302.18,297.98,241.99,234.41,201.3,190.02,198.01,190.79,166.97,162.07,146.29,132.48,114.43,99.24,97.01,97.2,98.75,99.22,102.03,102.6,101.43,100.25,99.7,100.02,106.61,104.84,102.74
Macau,51.45,36.01,36.01,25.72,30.87,51.45,41.16,36.01,46.3,38.59,36.01,43.73,46.3,46.3,46.3,46.3,46.3,56.59,56.59,61.74,61.74,61.74,66.88,66.88,61.74,61.74,61.74,51.45,51.45,46.3,54.54,61.74,65.12,69.46,72.66,77.17,79.49,82.32,83.98,84.89,89.38,92.61,95.03,97.35,99.75,102.9,108.04,106.97,107.76,108.04,106.02,102.9,108.04,110.13
China,18.02,18.92,19.68,21.08,22.81,24.59,24.86,24.68,24.82,26.62,27.53,26.66,30.06,30.22,30.83,30.47,31.07,34.41,35.37,35,36.98,40.76,44.07,47.98,46.14,47.06,49.54,49.82,50.91,55.08,55.87,57.83,61.78,63.39,67.96,73.51,75.88,78.22,80.76,84.76,86.89,90.76,90.52,97.34,100.11,102.54,108.04,114.72,116.77,120.51,126.74,131.28,133.61,136.2
Taiwan,72.9,72.78,72.55,82.44,91.61,94.72,98.43,104.37,101.15,104.24,106.98,107.52,109.55,115.23,110.75,119.06,123.92,122.3,128.12,128,123.12,123.61,122.03,123.9,127.05,119.71,122.41,124.15,123.91,116.13,118.31,112.56,119.37,114.34,116.75,116.9,118.95,108.73,118.42,112.95,108.56,114.23,110.81,104.33,93.72,101.95,95.41,95.57,95.65,97.57,103.85,99.33,99.32,101.92
Colombia,31.77,34.77,32.73,34.9,35.27,36.68,37.61,40.03,40.1,41.49,42.35,44.27,46.83,50.05,54.72,55.71,58.2,63.06,64.16,65.43,66.7,63.19,63.56,65.76,63.56,66.63,67.43,70.44,74.17,78.88,81.1,84.25,80.49,79.88,83.14,82.52,83.45,80.15,87.61,88.24,89.36,92.25,97.61,100.21,99.18,100.61,104.43,102.52,99.81,96.03,96.39,101.87,107.75,110.01
Comoros,42.52,42.13,47.15,47.16,47.71,48.35,49.07,49.32,51.94,50.01,51.4,49.99,49.27,53.18,53,52.38,55.91,56.04,57.67,59.26,54.86,60.09,61.7,57.83,61.01,64.71,70.27,72.79,72.85,79.97,82.08,84,87.4,87.23,87.81,90.51,89.5,93.82,95.18,96.13,97.98,97.67,99.36,100.21,95.63,104.15,107.87,107.98,105.95,105.39,104.97,100.27,105.7,105.6
"Congo (Brazzaville)",42.45,43.67,44.33,46.22,48.41,49.65,54.41,53.97,53.07,52.58,53.75,51.26,53.13,51.06,52.52,53.4,54.88,53,54.25,55.77,58.13,61.45,60.15,62.97,65.77,63.62,65.13,67.57,66.25,65.83,63.01,64.15,65.25,70.19,76.95,80.13,80.17,78.12,84.32,86.3,88.07,89.44,91.15,95.71,100.25,104.05,107.32,112.58,116.77,114.45,116.33,120.98,123.91,124.09
"Cook Islands",346.2,339.98,365.59,371.44,395.57,410.31,387.34,410.3,440.58,446.94,470.42,433.39,536.16,503.36,454.76,454.52,408.46,398.46,407.04,420.11,460.04,427.05,366.75,383.08,382.72,343.31,303.9,327.47,299.62,254.65,261.18,252.01,234.34,198.32,184.01,174.77,232.68,260.67,205.36,190.51,180.17,164.68,120.43,93.56,100.82,105.63,100.37,98.54,92.13,86.62,83.18,80.82,85.54,84.73
"Costa Rica",16.34,17.5,18.11,18.24,19.99,22.17,23.13,26.39,29.46,31.77,34.64,34.77,37.39,34.62,36.99,36.44,37.3,39.22,39.28,39.01,40.18,38.85,41.57,43.31,40.59,42.68,43.97,46.64,56.86,61.94,63.49,69.05,69.39,70.76,74.19,79.72,80.98,86.28,88.7,89.29,89.9,85.38,89.54,91.83,96.63,111.54,107,103.23,103.94,111.07,116.91,119.26,120.91,127.21
"Ivory Coast",17.98,18.73,20.87,23.36,22.25,25.11,23.11,27.28,27.33,29.25,30.58,30.56,33.26,34.42,39.87,39.99,40.37,40.9,45.32,47.1,51.07,47.78,47.58,50.67,55.35,56.97,59.38,62.18,63.51,68.1,66.23,69.01,67.29,69.44,77.11,80.73,85.03,89.82,91.59,98.91,93.46,94.67,94.38,95.83,99.85,104.32,99.24,105.6,98.88,106,109.65,119.5,123.08,128.5
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.27,99.94,96.41,102.08,107.48,111.72,124.53,120.03,103.69,117.08,128.92,92.29,105.91,95,99.08,94.38,111.38,109.33,98.72,96.12,83.11,99.14,88.06
Cuba,87.17,64.83,57.31,62.87,78.98,64.04,80.92,74.03,69.51,117.77,83.7,75.36,81.67,90.31,87.63,90.52,99.5,113.42,122.71,106.73,114.31,120.97,115.18,128,118.27,119.2,120.83,128.98,134.95,134.51,130.95,116.4,79.2,78.37,71.59,87.36,84.35,77.2,94.42,112.12,110.94,118.68,116.34,123.08,96.79,80.14,83.28,83.63,87.46,76.95,81.34,86.81,90.59,91.31
Cyprus,102.09,102.3,91.45,90.47,126.57,123.83,148.7,148.47,162.42,149.06,170.2,161.71,114.06,135.53,115,124.22,123,125.16,133.9,137.68,139.25,135.88,137.13,141.11,135.79,123.1,128.67,143.85,152.74,136.38,104.43,131.86,138.49,108.12,136.38,126.6,99.39,116.03,119.93,110.99,105.9,109.29,104.33,114.53,93.6,91.87,85.12,71.04,67.48,67.9,73.88,64.09,61.67,62.96
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.86,97.06,100.53,104.79,100.53,101.79,106.8,102.26,105.94,94.18,76.52,110.85,100.15,89,96.05,106.43,101.71,89.82,105.73,89.77,101.69,116.38
"North Korea",41.33,43.37,46.14,47.92,44.82,47.65,46.03,46.01,51.6,51.99,55.5,55.57,60.46,64.22,68.49,71.72,75.6,77.49,79.9,78.06,84.02,76.77,79.99,85.58,87.79,93.29,94.45,95.19,98.65,99.38,121.73,119.53,116.46,104.6,78.88,72.65,76.41,89.99,89.72,86.18,94.83,95.71,97.07,98.9,101.02,100.08,91.59,99.32,97.44,97.57,98.64,101.76,103.53,103.89
"Congo (Kinshasa)",61.45,62.15,62.71,62.76,62.91,63.72,66.21,70.2,71.82,74.32,74.95,76.6,78.45,80.38,82.51,83.7,84.29,81.49,85.6,89.51,90.81,95.97,98.54,101.26,104.79,107.17,109.72,112.99,116.32,122.11,126.78,129.83,130.46,133.81,109.42,108.42,105.19,107.23,104.56,102.47,100.06,98.08,98.77,99.47,100.04,100.49,101.53,102.34,103.16,104.33,109.08,110.27,108.64,109.22
Denmark,58.72,59.94,62.08,67.96,61.53,60.3,61.21,66.17,63.48,64.35,66.25,65.4,64.37,71.06,62.72,58.45,73.89,72.89,74.96,71.1,75.23,85.73,69.48,100.62,94.59,95.29,85.33,94.51,103.75,115.66,108.61,90.19,103.35,92.14,101.4,101.56,105.8,104.85,100.71,103.51,100.33,95.71,99.4,102.53,101.97,95.49,96.71,104.76,112.92,100.51,102.53,105.06,104.29,112.78
Djibouti,2.61,2.61,2.61,2.88,3.56,3.74,3.97,4.2,4.2,4.47,4.47,4.93,5.24,5.83,5.96,6.58,7.12,7.82,11.14,38.72,39.83,42.97,43.18,49.14,52.02,56.61,56.07,51.04,56.33,77.11,77.22,80.19,80.95,83.29,85.41,86.44,89.04,90.41,93.54,96.19,99.44,103.41,96.5,100.8,102.08,97.12,103.22,106.83,111.95,112.76,118.56,133.28,127.36,125.91
Dominica,87.97,85.18,85.7,103.24,116.54,113.55,112.9,122.85,128.34,110.36,105.69,105.29,96.86,106.57,111.24,124.46,123.46,138.41,100.73,87.95,113.29,117.74,118.1,123.67,125.02,152.98,165.37,185.25,159.6,162.89,152.82,144.86,150.29,128.39,114.79,136.27,132.27,121.38,118.58,119.22,107.59,105.43,95.31,99.08,98.46,102.46,106.62,105.05,109.89,108.23,106.99,110.86,111.13,110.53
"Dominican Republic",70.65,72.21,70.73,72.88,64.4,68.84,67.85,65.26,76.86,80.37,84.99,86.31,92.65,93.06,88.77,98.49,97.26,100.38,95.8,94.23,96.24,102.78,105.96,104.5,98.76,99.04,102.99,100.45,103.22,82,86.13,84.98,84.96,81.74,82.64,86.62,90.17,88.03,83.5,88.18,100.4,102.88,109.76,101.08,96.03,102.89,103.91,96.29,114.07,129.72,129.17,137.37,148.88,154.14
Ecuador,43.03,43.65,43.96,53.21,56.41,51.37,49.24,52.18,51.24,50.6,49.58,46.57,46.69,52.03,52.29,52.04,53.74,48.68,47.82,52.03,51.48,50.22,41.59,46.58,52.31,54.17,56.05,61.54,62.44,66.28,69.53,76.43,79.94,89.98,87.17,94.39,104.72,82.47,99.43,96.33,95.37,92.38,97.11,101.48,100.47,98.05,101.72,105.72,114.86,120.93,115.78,110.45,100.98,112.55
Egypt,21.54,26.83,27.67,28.22,28.64,28.74,27.77,30.11,32.43,32.06,32.94,33.69,33.72,34,34.99,36.12,35.11,36.77,39.28,40.24,39.92,41.69,42.2,42.11,45.52,49.39,51.63,50.02,51.67,56.08,56.54,61.6,64,62.99,68.8,75.52,76.87,76.07,82.45,86.77,85.17,89.29,90.83,95.92,98.64,105.45,108.12,112.09,114.35,103.69,108.62,114.97,111.18,116.58
"El Salvador",60.32,64.67,72.55,73.81,77.1,74.32,74.77,71.6,77.68,79.45,89.47,90.7,93.1,101.31,108.14,94.49,101.33,114.08,114.64,108.71,99,94.11,96.73,100.91,97.17,91.49,86.9,85.56,84.29,93.42,98.24,111.87,100.61,99.06,101.38,105.31,102.01,101,110.91,100.9,99.82,92.19,89.52,97.21,97.8,104.99,105.32,120.04,112.71,105.97,103.28,120.5,110.82,112.85
"Equatorial Guinea",112.58,129.74,130.92,141.47,138.2,144.77,138.95,148.01,122.4,140.5,106.58,73.85,77.31,78.43,66.5,57.06,55.8,57.52,59.13,64.8,72.01,65.88,66.89,70.68,69.45,71.03,76.94,76.76,72.65,93.3,89.36,85.65,82.51,83,84.92,87.25,88.67,86.44,88.82,93.58,93.99,91.92,95.75,97.39,100.55,102.06,106.3,107.64,106.27,109.73,111.27,113.86,115.08,116.79
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.92,99.38,85.07,67.52,70.39,133.46,107.46,70.49,90.01,56.55,66.89,68.62,119.14,112.25,129.5,59.44,82.52,86.18,93.25,92.64,97.88,91.27
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.53,136.17,106.61,107.18,105.56,107.51,89.98,85.3,126.47,105.83,92.79,90.06,90.79,116.64,92.57,131.52,118.28,128.46,113.91,128.44,145.28,148.23,171.82
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.42,53.1,61.5,73.26,73.86,65.69,71.44,74.92,80.7,78.95,81.86,89.11,105.2,105.69,107.5,112.65,126.77,136.76,144.86,156.99,168,182.29
"Faroe Islands",120.59,114.62,128.85,106.15,99.21,112.05,99.14,102.96,85.18,113.58,90.32,81.64,73.45,73.94,69.84,94.07,90.25,90.25,90.25,90.25,90.25,90.25,92.33,93.72,97.19,97.19,97.19,97.19,97.19,100.66,102.76,105.6,104.67,104.96,105.03,104.92,104.64,104.24,103.74,103.17,102.54,101.7,101.05,100.48,99.97,99.55,97.19,99.28,99.5,98.19,101.32,104.14,111.08,111.18
