Country,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.407,0.3873,0.3677,0.348,0.3283,0.3087,0.289,0.2693,0.2497,0.23,0.2103,0.1907,0.171,0.1513,0.1317,0.112,0.0923,0.0727,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.144,0.144,0.144,0.144,0.143,0.075,0.077,0.077,0.077,0.077,0.077,0.076,0.063,0.104
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234,0.122,0.122,0.1196,0.1172,0.1148,0.1124,0.11,0.119,0.119,0.1192,0.1194,0.1196,0.1198,0.12,0.119,0.102,0.102,0.164,0.168,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.1625,0.169,0.1755,0.182,0.175,0.175,0.168,0.175,0.134,0.122,0.122,0.125,0.115,0.116
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.528,0.528,0.528,0.528,0.528,0.528,0.528,0.528,0.528,0.528,0.528,0.528,0.577,0.577,0.577,0.56,0.609,0.605,0.605,0.605,0.605,0.605,0.605,0.605,0.605,0.605,0.605,0.716,0.716,0.716,0.716,0.716,0.716,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.744,0.744,0.728,0.772,0.793
Bavaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.58,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,0.715,0.715,0.797,0.693,0.641,0.335,0.028,0.028,0.028,0.028,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.043,0.043,0.043,0.045,0.06,0.076,0.049
Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.7678,0.7687,0.7695,0.7703,0.7712,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.7454,0.7188,0.6922,0.6656,0.639,0.704,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.891,0.891,0.891,0.891,0.891,0.891,0.89,0.89,0.88,0.907,0.907,0.907,0.907,0.907,0.907,0.907,0.907,0.916,0.91,0.917,0.907,0.907,0.907,0.916,0.916,0.916,0.916,0.916,0.916,0.93
Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,0.214,0.214,0.214,0.214,0.288,0.288,0.288,0.519,0.519,0.519,0.519,0.519,0.4807,0.4423,0.404,0.3657,0.3273,0.289,0.2507,0.2123,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.514,0.854,0.897,0.897,0.897,0.897,0.894,0.852,0.852,0.852,0.897,0.897,0.897,0.897,0.897,0.895,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.841,0.841,0.894,0.868,0.812,0.713,0.64
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.324,0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.381,0.356,0.724,0.828,0.828,0.828,0.828,0.816,0.816,0.816,0.811,0.824,0.849,0.834
Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.215,0.246,0.246,0.246,0.246,0.246,0.246,0.246,0.246,0.246,0.246,0.246,0.246,0.246,0.246,0.246,0.246,0.246,0.2197,0.1933,0.167,0.167,0.181,0.21,0.21,0.2105,0.211,0.211,0.207,0.203,0.19,0.19,0.19,0.19,0.173,0.189,0.191,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.1397,0.1113,0.083,0.087,0.087,0.0855,0.0841,0.0826,0.0812,0.0797,0.0783,0.0768,0.0754,0.0739,0.0725,0.071,0.062,0.062,0.353,0.445,0.555,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.544,0.544,0.544,0.648,0.648,0.648,0.662,0.662,0.662,0.733,0.664,0.725,0.395,0.395,0.381,0.39,0.389,0.389,0.396,0.384,0.384,0.411,0.392,0.333,0.342,0.33
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,0.142,0.2058,0.2695,0.3333,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.457,0.457,0.457,0.407,0.407,0.407,0.407,0.407,0.443,0.443,0.443,0.354,0.378,0.423,0.465
Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.306,0.291,0.291,0.291,0.248,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.779,0.748,0.748,0.748,0.748,0.776,0.776,0.776,0.776,0.776,0.812,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.814,0.8,0.8,0.8,0.826,0.837,0.843,0.843,0.843,0.822,0.788,0.794
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284,0.284,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.239,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.209,0.209,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.2047,0.1763,0.148,0.1197,0.0913,0.063,0.063,0.1173,0.1716,0.2259,0.2802,0.3345,0.3888,0.4431,0.4974,0.5517,0.606,0.632,0.632,0.632,0.64,0.64,0.64,0.64,0.64,0.617,0.606,0.606,0.606,0.606,0.606,0.653,0.653,0.653,0.428,0.088,0.088,0.112,0.112,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.105,0.131,0.181,0.22,0.22,0.329,0.381,0.381,0.544,0.618,0.639,0.683,0.733,0.841,0.83,0.83,0.843,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.839,0.839,0.865,0.876,0.876,0.876,0.876,0.87,0.864,0.864,0.896,0.896,0.896,0.774,0.746,0.713,0.774
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.642,0.642,0.332,0.332,0.332,0.332,0.332,0.584,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.604,0.604,0.604,0.604,0.604,0.556,0.559,0.547,0.547,0.547,0.547,0.547,0.566,0.566,0.546,0.575,0.575,0.575,0.531,0.531,0.531,0.531,0.531,0.536,0.536,0.544,0.544,0.544,0.5395,0.535,0.535,0.553,0.553,0.553,0.553,0.601,0.583,0.583,0.606,0.5064,0.4068,0.3072,0.2076,0.108,0.3045,0.501,0.518,0.518,0.518,0.3015,0.085,0.088,0.084,0.073,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.853,0.851,0.881,0.881,0.881,0.881,0.881,0.881,0.881,0.881,0.881,0.863,0.832,0.856,0.888,0.888,0.888,0.888,0.888,0.871,0.879,0.879,0.897,0.829,0.835,0.853,0.853,0.84,0.853,0.882
