Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.51395,54.5388,56.5636,58.5885,60.6133,62.6381,64.66297,,,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,99.72644,99.7301,99.7339,99.7376,99.7413,99.745,99.7487,99.7524,99.7561,99.7598,99.7635,99.7672,99.778,99.7888,99.7995,99.8103,99.8211,99.8319,99.8427,99.8534,99.8642,99.875,99.88579,,,,,
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,27.01136,27.9002,28.7891,29.678,30.5668,31.4557,32.3445,33.2334,34.1223,35.0111,35.9,29.82034,34.4082,38.99598,,,,,,,,,
Gabon,,,,,,,,,,,,,,,,,,,,,,,,72.23367,72.7626,73.2916,73.8205,74.3495,74.8784,75.4074,75.9363,76.4653,76.9943,77.5232,78.0522,78.5811,79.1101,79.639,80.168,80.6969,81.2259,81.7548,82.2838,,,,
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.81773,37.2125,37.6073,38.0021,38.3969,38.7917,39.1865,39.5813,39.9761,40.3709,40.7657,41.1605,41.5553,41.95005,,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.65235,99.6468,99.6413,99.6358,99.6303,99.6248,99.6193,99.6138,99.6082,99.6027,99.5972,99.5917,99.58619,,
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.89747,59.2574,60.6174,61.9774,63.3373,64.6973,66.0572,67.4172,68.7772,70.1371,71.49707,,,,,,
Greece,,,,,,,,,,,,90.51232,90.7221,90.9319,91.1418,91.3516,91.5614,91.7712,91.981,92.1908,92.4006,92.61045,92.9488,93.2872,93.6256,93.964,94.3024,94.6408,94.9792,95.3176,95.656,95.99436,95.2568,94.5193,93.7818,93.04431,93.4879,93.93155,93.9183,93.90511,95.5169,97.12875,,,,,
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,
Grenada,97.79447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,64.21164,64.8229,65.4342,66.0454,66.6567,67.2679,67.8792,68.4905,69.10173,70.018,70.9344,71.8507,72.767,73.6833,74.5996,75.5159,76.4322,77.3485,78.26486,77.03867,81.2859,,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,20.55375,21.8609,23.1681,24.4753,25.7825,27.0897,28.3968,29.70402,29.076,28.4479,27.8199,27.1919,26.5638,25.9358,25.30774,26.9818,28.6558,30.3298,32.00386,,
"Guinea Bissau",,,,,,,,,,19.95825,20.9773,21.9963,23.0153,24.0343,25.0534,26.0724,27.0914,28.1104,29.1295,30.1485,31.1675,32.1865,33.2056,34.2246,35.2436,36.2626,37.2817,38.3007,39.3197,40.3387,41.35777,41.6594,41.9611,42.2628,42.5645,42.8661,43.1678,43.4695,43.7711,44.0728,44.3745,44.6761,44.9778,45.2795,45.58116,,
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.99401,85.1232,85.2523,85.3814,85.5106,85.63973,,
Haiti,,,,,,,,,,,,,34.73469,35.878,37.0213,38.1646,39.3079,40.4512,41.5945,42.7378,43.8811,45.0244,46.1676,47.3109,48.4542,49.5975,50.7408,51.8841,53.0274,54.1707,55.314,56.4573,57.6006,58.7439,55.3909,52.038,48.68502,,,,,,,,,,
Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.01103,80.6074,81.2037,81.8,82.3963,82.9927,83.58899,83.9778,84.3666,84.75536,85.1233,85.35555,85.46442,87.19753,87.90683,88.98748
Hungary,,,,,,,,,,,98.85829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
