Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,61.9328424,72.17528734,57.79633006,52.372459,55.6657898,58.9564668,56.19465248,55.99366638,93.81399864,53.96857898,52.52343971,52.56308515,54.45008602,53.18173948,53.68222808,53.53825091,50.0677407,47.30703245,42.08164597,39.33794835,39.43971085,36.35639874,35.68631219,35.02386286,35.54519796,33.33768653,32.49772328,32.14975405
Albania,17.4017088,21.22924836,20.03892605,19.87359907,19.78297473,20.72996646,21.50874783,21.8588942,21.86266092,21.64162619,20.68494557,18.31155485,16.71576293,14.84727648,13.25695454,11.12957368,10.25766795,10.36195556,11.08606372,9.750583767,10.38837717,10.28252567,10.5248859,10.41178009,10.55733556,10.59093304,10.65679831,10.85455366
Algeria,20.34364895,19.60171945,19.18766647,18.86553131,19.5886311,18.57869172,18.16580076,18.26436583,17.94493153,17.87191005,17.51658441,19.80466578,16.74422518,22.96096628,15.71184984,15.25607528,14.88976109,14.84182904,14.53270625,14.08557559,13.64936812,13.42448978,13.26292601,12.97993633,12.92209218,12.87525388,12.29166434,11.90005206
"American Samoa",25.81292923,25.44527145,25.03870996,24.65310399,24.35824021,24.0517631,23.7894024,23.46455099,22.98561386,22.48145274,23.10235599,23.59307626,24.02742824,34.49427077,24.66749818,24.58493223,24.57674198,24.6829347,24.65778352,84.5183036,24.44897032,24.04350055,23.8160884,25.38073341,23.62080874,23.60720131,23.74649012,23.86514295
Andorra,12.11641525,12.04081263,12.23619177,12.25088609,12.64137164,12.87290955,13.02587059,13.05853907,13.20038302,13.47854393,13.85754998,14.17659993,14.53998299,14.27509571,14.1376607,14.11217787,14.11723023,14.41041263,14.69990881,15.19792077,15.42845714,15.6144947,15.93868289,16.2104834,16.39192538,16.54627185,16.76450147,16.97856039
Angola,61.10998465,60.98417899,60.13236617,60.11930091,59.82065368,58.31417728,56.02377928,54.54916803,55.46436097,53.57759529,52.49086142,51.04768163,48.90894147,47.11214516,48.574518,45.68271763,43.51398356,41.82489963,38.80007817,35.80490826,33.58063021,31.5755203,29.16882773,27.11085403,25.00145423,24.13505072,22.6375879,21.0622854
"Antigua and Barbuda",26.87830455,26.7404873,26.68546942,26.72169883,26.03173872,28.62799756,25.11440145,24.40007132,26.22668089,25.48788993,22.23990992,21.96520093,21.82044115,21.82957137,22.02090993,22.17294399,22.47367711,22.57974851,22.74379451,22.27228542,22.08510471,21.91085452,21.64744152,21.54642681,21.51140045,21.24151248,21.35787723,22.48606078
Argentina,26.30841027,26.05727019,26.05476132,25.32736275,24.45250906,24.07004431,24.06220251,23.69796515,23.56440183,23.19590553,22.37545725,22.06180415,22.21296196,21.83167025,20.78932818,20.52328295,20.30409986,20.99456981,20.22817733,19.78996724,19.2959741,19.15725179,18.99469484,19.18819083,18.40120474,18.14175783,18.21669322,18.0997554
Armenia,37.27569358,38.52821776,42.18642154,44.1005463,43.46635922,38.9688414,34.20130775,30.9049882,27.99773293,25.24524604,23.72294166,22.92298222,22.00016595,21.40542289,20.70282819,20.40678929,20.17804205,19.2110145,19.38629718,19.10862041,18.68149675,17.95844625,16.32074763,15.31535598,14.74846,14.54336548,14.41472705,14.5934359
Australia,12.53317576,12.22512946,11.95829734,11.59298222,11.88063759,11.77401578,12.27646495,12.36774804,12.40195949,12.56950457,12.99382149,12.89660435,13.44379671,13.78452934,14.22356049,14.54102456,14.84682698,15.51137459,16.11477682,17.34324221,16.708606,17.50430651,17.39365739,17.60819436,18.45652521,19.07720695,18.97528974,19.15363456
Austria,27.07066143,26.28351712,24.79724497,23.6900797,22.59792167,21.84858139,21.17287949,20.13539414,19.77623371,20.44178928,20.19026457,20.1291734,20.80180414,21.66475305,21.59961202,22.8460443,22.51242419,23.0374116,23.66947334,24.49043343,24.68541934,24.63691465,25.07308734,25.00370471,24.76952018,25.08452292,24.49999629,24.16859384
Azerbaijan,26.41915318,26.44516166,26.87283686,26.44388699,25.83212704,24.71917414,23.67333809,22.80743581,21.6653331,20.47364174,19.91579794,18.12227576,17.83368208,17.76924893,18.00276438,18.33582118,17.84001533,17.83836088,17.5843912,17.40341505,17.43088391,17.34698096,17.15047941,16.89786114,16.63020568,16.67303025,15.93404407,15.79283675
Bahamas,25.65619189,25.23738306,26.7614609,25.78840964,25.26219797,24.8950109,24.28838335,23.60056094,22.74293256,22.49949616,21.11594801,20.43689979,20.23692616,19.01756682,22.694937,19.49624558,19.65479551,20.06051897,19.97084001,20.22478729,21.10775605,20.38547465,20.9679456,21.06867453,21.25348434,30.32257189,21.56088013,21.66856798
