Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,2.966148771,2.908305344,2.978582885,3.060621968,3.518890698,3.531041909,3.2401686,3.010267127,3.014810541,3.068900425
Algeria,3.523383399,3.178783331,2.648544121,2.914553646,2.689484061,2.385805646,2.792193291,3.046195249,3.063669182,3.087346329
Angola,,,,2.739995,2.793517039,2.735,2.676471,2.329585164,,
Argentina,3.908798779,3.879112234,3.838184413,3.501577061,3.466241105,3.474712081,3.346087023,3.337554009,3.442862673,3.462999223
Armenia,3.182193851,3.274725861,3.284624487,3.38131855,3.403607475,3.491563053,3.474953231,3.369781142,3.347847509,3.546122472
Australia,5.266061855,4.803582121,4.657716867,4.391757901,4.186430646,4.1153962,3.805122936,3.69717672,3.7729541,3.841282342
Austria,5.441529781,5.103552467,4.491047469,4.144232508,4.220408362,4.176358216,4.01974045,4.044050997,3.802806411,3.754876126
Azerbaijan,3.519607588,3.188853014,3.7973115,3.825700074,4.108658905,4.400411966,4.148606239,4.010438258,4.010438258,3.940552457
Bahrain,4.480170161,4.223467955,4.009982642,4.015529902,4.317696978,4.310379897,4.177495871,4.046542488,3.944465742,3.811082252
Bangladesh,3.175507385,3.167455335,3.153911238,2.974839,3.089968977,3.139698245,3.310351082,3.478235271,3.373141261,3.302678559
Barbados,4.319686804,4.088074758,3.98991386,3.893122808,3.937797179,3.885735928,3.688504693,3.405197527,3.4875,3.569813661
Belgium,5.382341625,4.825069665,4.590529956,4.411276344,4.422461486,4.530518838,4.352988873,4.251523667,4.345373062,4.469606402
Belize,,,,,2.641632,,,,,
Benin,2.860039236,2.932631373,2.864880426,3.104143364,2.817273096,2.387177577,2.21646539,2.2446,2.272727251,2.16377207
Bhutan,,,,,,,2.676518,2.781914454,2.882147757,2.957071231
Bolivia,2.472422239,2.503352437,2.541346803,2.530224602,2.880841701,3.575461497,3.709331482,3.597140046,3.289673773,2.764547701
"Bosnia and Herzegovina",2.879921766,2.718004188,2.518484657,2.762567643,3.004979,2.7059341,2.461261,2.26,2.058823586,2.112356978
Botswana,3.479912631,3.311259813,3.37452301,3.430711154,3.048471991,2.802563571,2.836514017,2.930048893,3.072586418,3.328543548
Brazil,3.829422752,3.622099893,3.622547887,3.62570655,3.745211392,3.761962673,3.568763031,3.509594473,3.396385876,3.444895337
Brunei,,3.057823,2.990068873,3.062590858,3.033670485,3.306734963,3.4335736,3.272,3.1103,2.948717833
Bulgaria,3.290106035,3.279205352,3.311885911,3.209550399,3.160267128,3.161609561,2.927245478,2.943135531,3.216247538,3.257780762
"Burkina Faso",2.527094998,2.960412808,2.540664064,1.8449556,1.75192818,1.936269736,1.962220058,1.853263485,,
Burundi,2.275242729,2.311216771,2.122811786,1.864191283,1.769271191,1.750833464,2.142419756,2.174764891,2.174764891,1.792620094
"Cape Verde",,,,3.044581,3.03176616,2.942068186,2.935392164,2.94511846,3.069408937,3.159401619
Cambodia,3.670094116,3.669490425,3.605546019,3.604012978,3.918003316,3.860787033,3.525048441,3.456720528,3.371780193,3.530691955
Cameroon,2.546674272,2.809677714,2.42721493,2.318728107,2.593124038,3.059429886,2.959826446,2.768716115,2.783903887,2.69305773
Canada,5.284741471,4.864818633,4.644515183,4.667169779,4.571298087,4.561746343,4.44572594,4.323612769,4.319565243,4.386178305
Chad,1.958376516,2.217224378,2.218680024,2.01218158,2.105506518,2.232788209,2.030269935,1.958005639,2.152573347,2.330816703
Chile,4.727475147,4.428519112,4.229941808,4.124987183,4.176329528,4.156754104,4.049657938,4.034969088,3.962273177,3.849649054
China,4.341373816,4.754552457,4.656340128,4.636334184,4.705408509,4.568863442,4.429238952,4.291289557,4.173154862,4.31779849
Colombia,3.641745018,3.690543374,3.481300235,3.412763163,3.679782894,3.673874629,3.511489259,3.347150714,3.216917646,3.290934507
"Congo (Kinshasa)",,,,,,,,,,2.010416746
"Costa Rica",4.498740804,4.248315311,3.933532526,3.80365825,3.790804651,3.862313403,3.829317736,3.673611278,3.42064655,3.500469602
"Ivory Coast",,2.722888,2.396230125,2.070804854,1.952609783,2.062400743,2.541864053,3.340714858,3.262886835,2.939016858
Croatia,3.692551893,3.374810561,3.175819316,2.862415315,2.81282055,2.878827821,2.86095312,2.655144428,2.568052922,2.699119837
Cyprus,4.456342443,4.558774529,4.458557315,4.33852624,4.088058023,3.841283565,3.769126458,3.844594435,3.668904274,3.697987108
"Czech Republic",4.157519116,4.10799067,4.115599251,3.907454612,3.612388649,3.461304447,3.407646394,3.372633483,3.109197383,2.979126631
Denmark,5.319303557,5.074580635,4.738574709,4.302668075,4.670921003,4.127961071,3.66737935,3.698530558,3.640351638,3.677864009
"Dominican Republic",3.743450844,3.479278275,3.22062155,3.044943043,2.686993222,3.081364021,3.270009786,3.11537856,2.921158681,2.871973185
Ecuador,2.916423408,2.781018697,3.033568148,3.090299705,3.166670483,3.365493,3.652967621,3.3613,3.069565296,3.055969932
Egypt,2.56406563,2.446375709,2.85614514,2.5626352,2.327863788,2.530825034,2.696894814,2.589467106,2.752534516,2.752534516
"El Salvador",3.906604651,3.56955545,3.406503828,3.388989058,3.268773236,3.249062531,3.7266701,3.860437307,3.117065279,2.794130282
Estonia,4.138499366,3.773580258,3.565972727,3.32012445,3.192207125,3.030616358,2.982082699,2.973102944,3.240713499,3.62558792
Ethiopia,2.52996933,2.573511885,2.821123987,3.015717095,2.831505627,2.845348587,2.515017471,2.737381904,3.441903092,3.505130287
Finland,5.377326656,4.92178521,4.538829545,4.371120281,4.588756212,4.86415433,4.832400253,4.648393829,4.546972601,4.517780556
France,5.251026156,4.823910958,4.428590388,4.13776505,3.936115561,3.805962638,3.956090278,3.871942922,3.936615368,4.07271891
Gabon,,,,,,2.744554,2.659859181,2.799532257,2.954978398,3.028273846
Gambia,3.047353072,3.037040518,2.852934022,3.128776607,3.143459335,3.181879476,3.075057485,3.115050821,3.165776462,2.739271388
Georgia,3.309000911,3.284341485,3.168965211,3.173781905,3.128111611,3.024334,3.162626521,3.134170202,3.013144896,3.090716508
Germany,5.30596843,4.830256629,4.394007498,4.363754819,4.322204178,4.507444232,4.4233632,4.338469452,4.095106256,4.148721497
Ghana,,2.579251,2.79106544,3.091723561,3.147998211,2.942821094,3.030287901,3.435033934,3.113034881,2.705050504
