Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,6669.305242,6514.331259,6219.805387,5993.068612,5918.52263,5857.899595,5804.876555,5759.637496,5723.876027,5726.800584,5725.31801,5710.562465,5644.532732,5581.723495,5558.784369,5524.490229,5541.946629,5583.547129,5614.845343,5653.316266,5666.334022,5658.983446,5649.628155,5627.550539,5606.887148,5588.702706,5560.097583,5520.271311
Albania,2689.777678,2671.923152,2656.768097,2645.271842,2638.225038,2636.805048,2638.252943,2636.599005,2598.477468,2604.480771,2653.547668,2663.803816,2672.614128,2681.708372,2695.157921,2715.408468,2752.31344,2804.649583,2859.668525,2905.679602,2933.18791,2947.887174,2961.053417,2971.483199,2983.28594,2991.497988,2994.335755,2997.681117
Algeria,5396.288896,5253.481782,5120.648939,5002.120097,4903.608151,4829.710339,4767.680953,4705.514065,4649.296432,4603.386757,4571.316414,4554.513408,4548.039432,4549.615444,4557.7181,4571.049875,4603.732432,4662.472454,4735.471021,4809.924413,4874.25073,4937.172572,5012.109683,5099.069565,5197.104892,5304.02076,5419.18022,5538.954664
"American Samoa",8489.757113,8487.481108,8489.920527,8497.03301,8505.991702,8512.905785,8524.028162,8541.514666,8566.006924,8598.535358,8639.005558,8739.593626,8918.587813,9133.059256,9340.686931,9497.862402,9616.997586,9730.863096,9836.802848,9932.425115,10014.30665,10092.47155,10169.55932,10244.91791,10317.28737,10384.07168,10453.75503,10523.87675
Andorra,6934.531408,6864.199048,6796.648762,6731.811074,6676.869028,6621.056514,6570.491876,6513.759296,6463.172725,6409.122527,6374.749913,6341.585487,6304.709402,6271.676015,6240.358698,6221.877958,6212.22029,6206.978009,6199.9853,6199.444736,6198.102725,6196.553876,6196.310487,6207.492352,6216.568463,6224.34407,6240.168714,6255.701893
Angola,5916.68168,5870.135768,5825.529119,5784.110498,5746.095971,5713.851019,5684.216489,5653.625488,5623.650667,5594.71669,5568.126385,5536.106132,5496.834218,5459.702007,5433.986525,5429.138365,5464.531683,5538.268825,5626.976414,5706.155816,5749.936728,5757.533441,5745.87292,5713.940096,5661.9196,5590.321162,5498.377272,5385.893848
"Antigua and Barbuda",6353.440845,6354.090301,6354.26544,6353.186388,6350.138287,6344.914492,6339.235655,6334.621438,6330.21659,6323.880649,6314.473432,6302.391882,6288.850513,6274.666421,6260.829787,6248.481354,6249.730324,6269.505368,6299.019546,6329.30809,6351.576719,6369.073937,6391.048893,6417.117746,6446.196234,6477.338967,6509.788274,6542.797093
Argentina,4243.438732,4249.712333,4259.179696,4270.33671,4279.065857,4286.917167,4296.157363,4307.38638,4319.286605,4329.512266,4334.64693,4331.888036,4324.938575,4318.727999,4316.801161,4322.061364,4342.323929,4375.946311,4411.65786,4439.640419,4450.026336,4447.380259,4443.435178,4436.859351,4426.788282,4416.323629,4405.495305,4390.674756
Armenia,2868.773309,2890.754717,2910.059712,2923.913493,2933.260237,2941.520952,2937.51819,2918.786604,2891.303862,2867.0986,2859.246592,2865.274297,2875.935617,2887.424546,2901.261666,2917.742523,2948.007578,2999.608109,3062.328507,3128.905963,3188.76347,3243.059688,3298.37849,3354.044372,3412.080995,3471.233115,3531.782506,3592.019303
Australia,9952.089162,10055.37984,10144.10979,10211.16649,10254.57389,10269.27242,10274.29483,10284.1193,10288.17738,10275.51116,10235.40079,10152.49805,10031.05027,9885.880613,9730.604659,9577.40991,9350.514532,9024.501034,8686.841169,8425.37162,8323.31085,8339.416817,8384.842678,8470.895319,8608.808821,8804.91375,9068.691454,9413.838825
