Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,3.30282926,3.813071395,4.073221315,4.603102319,4.86379438,4.398690528,4.06571575,4.00167289,3.947463068,4.108482917
Algeria,3.180931217,3.423711897,3.534969382,4.239237071,4.028772678,3.374170992,3.240896279,3.4003152,3.594226551,3.691198336
Angola,,,,3.420989,3.43759295,3.4541,3.470588,3.194547966,,
Argentina,3.745051707,3.882144399,4.41323541,4.709434459,4.758957947,4.338348162,3.973980394,3.829136129,3.72836431,3.923572749
Armenia,3.096085756,3.467164019,3.81776912,3.94344935,4.216596691,4.509782685,4.492386292,4.352687392,4.446869808,4.573333263
Australia,5.697314433,5.904924986,6.020289227,6.134431311,6.127420562,6.222100114,6.055687168,5.979946489,5.909468858,5.742606571
Austria,5.776590842,6.222303359,6.302414369,6.418905402,6.409870222,6.309393184,6.053180976,6.031202169,6.088309357,6.055019204
Azerbaijan,4.114379906,4.859017733,5.00999075,4.751653462,4.631509757,4.758219455,5.045562747,5.003559657,5.003559657,4.995773411
Bahrain,5.261428097,5.743893048,5.859830569,6.007038728,6.146004961,6.1709598,5.970156283,5.924797033,5.738904409,5.557476875
Bangladesh,3.146624424,3.790236039,3.929201047,4.2238347,4.551053351,4.419474503,4.439032441,4.341082347,4.048630145,3.986074997
Barbados,5.085583524,5.559498445,5.840925638,6.007840984,6.054395161,6.038736843,5.921142346,5.807649397,5.6626,5.51756047
Belgium,5.70271552,6.053341182,6.215331782,6.367645194,6.465826581,6.466509208,6.324520125,6.266111319,6.192943169,6.258508813
Belize,,,,,4.561672,,,,,
Benin,3.211830231,3.784196825,3.786229426,4.234478275,4.357801911,4.236100146,3.783591798,3.6231,3.462686539,3.574875653
Bhutan,,,,,,,3.660625,3.826087126,4.101004128,4.142451813
Bolivia,2.80459141,2.690154304,3.308190245,3.773080709,3.684213759,3.644960442,3.795138077,3.759841371,3.801212184,3.894052346
"Bosnia and Herzegovina",2.881198095,3.298668994,3.660774933,4.201320096,4.390081,4.64434325,4.852376,4.5039,4.155339718,4.388041376
Botswana,4.156555475,4.683592454,4.800817283,4.79090458,4.695588758,4.603092739,4.583837114,4.444035458,4.246529381,4.422601499
Brazil,4.307252642,4.831951056,5.293157078,5.482373709,5.390267436,5.319828744,5.054831311,4.711750371,4.469284327,4.407676134
Brunei,,4.828495,5.221465412,5.181534232,5.007059754,5.04732287,5.228411821,4.9899,4.7514,4.512820721
Bulgaria,3.61778152,3.816169025,4.027719062,4.320255039,4.380787512,4.525510171,4.449690552,4.444629288,4.639760504,4.907931773
"Burkina Faso",3.165832989,3.478527265,3.832729273,4.2171397,3.821665233,3.551436247,3.196508248,3.53874727,,
Burundi,2.269925117,2.708815212,3.27445369,3.453450117,3.119952661,3.206868472,3.24868378,3.072023376,3.072023376,2.872552508
"Cape Verde",,,,4.984571,5.081731847,5.00556501,4.805843191,4.742403803,4.628675764,4.521435189
Cambodia,3.217264253,3.71131603,4.129226077,4.302076424,4.537245859,4.781942421,4.714031015,4.479177061,4.19059884,4.210482392
Cameroon,3.203046045,4.137773979,4.3003279,4.208213036,3.945573869,4.009315248,4.187180523,4.124039811,3.819315758,3.763386316
Canada,6.02416802,6.233689673,6.348277684,6.360998053,6.33687912,6.254519957,6.120898832,6.195849173,6.244370575,6.143946455
Chad,2.28247711,2.695730321,3.20576581,3.343770032,3.165430484,3.263875186,2.89219791,2.857956623,2.938235879,2.724463385
Chile,5.108126354,5.209185279,5.75289576,6.0491065,5.970957913,5.943542853,5.803260337,5.716814724,5.594440768,5.598198205
China,3.929022987,4.197678821,4.331552193,4.403678432,4.452308353,4.377741825,4.360406048,4.347941705,4.30146015,4.490410267
Colombia,3.717881619,3.695432625,4.223709734,4.650417519,4.807618722,4.628721663,4.507047927,4.52517037,4.487097907,4.434362806
"Congo (Kinshasa)",,,,,,,,,,3.371134043
"Costa Rica",4.093320325,4.322765996,4.659402989,4.99429435,5.035465932,5.220762388,5.25579997,5.012456739,4.880269186,4.920713969
"Ivory Coast",,4.452947,4.685317124,4.785722247,4.796529996,4.793625736,4.51621561,4.470376381,4.830195607,4.923872561
Croatia,4.027252747,4.553950009,4.980101966,5.392404985,5.43560385,5.243086693,5.14649602,5.061282911,4.96519535,4.876394856
Cyprus,4.6993577,5.454077442,5.778721381,5.665269893,5.613659588,5.533687786,5.520723861,5.407740061,5.173792494,4.827327148
"Czech Republic",4.856227351,5.083053259,5.296485603,5.522769438,5.632821597,5.476729935,5.208824937,5.210203607,5.628666317,5.726786681
Denmark,6.353729544,6.510109236,6.427814362,6.364340075,6.464757297,6.216151889,5.898845603,5.811519498,5.966593765,5.996674732
"Dominican Republic",4.276221676,4.133165804,4.8086477,5.319799185,5.190373551,5.194308366,5.220098548,5.04534051,4.903928707,4.900125633
Ecuador,3.076313131,2.941571556,3.655944543,4.285038276,4.397644037,4.493404,4.604227337,4.5607,4.517241478,4.400626536
Egypt,4.256305573,4.819442805,4.838190852,4.58515125,4.302774914,4.20470707,4.095046247,3.792049203,3.875959778,3.875959778
"El Salvador",4.030013072,3.81222875,4.59696189,5.058374424,4.924976979,4.678572327,4.144618818,4.23039862,4.320983907,4.311085626
Estonia,5.419892648,5.841033523,5.885743,5.81033,5.890277692,5.837781026,5.760141104,5.83317261,5.774152389,5.749520342
Ethiopia,2.67026837,3.125688905,3.573567513,3.922903079,3.841096562,3.8273878,3.919592197,3.956122459,3.906366164,3.721166461
Finland,6.542089249,6.565484189,6.61981832,6.645868201,6.608536097,6.591495991,6.548220063,6.613310492,6.600815677,6.612082013
France,5.834365907,6.230034081,6.263466095,6.35749175,6.409429797,6.286225161,6.144427282,6.092567597,6.048346841,6.100078513
Gabon,,,,,,4.070092,3.878989802,3.985452279,3.945476143,3.975605394
Gambia,3.840511353,4.442388927,4.650554709,4.885530855,4.832369905,4.941142704,4.892893669,4.754893773,4.494346879,4.251232424
Georgia,3.380268199,4.041950048,4.25188381,4.346052011,4.483742629,4.568638,4.441861682,4.457341783,4.256051289,3.990199131
Germany,6.261527539,6.243369274,6.268510186,6.299530195,6.175046683,6.267531014,6.287858137,6.189649178,6.2233155,6.139057189
Ghana,,3.851738,4.136018636,4.363257738,4.554859117,4.726247758,4.732723076,4.264439096,3.856493876,3.914571464
Greece,4.218108397,4.705229109,4.900404607,5.176879323,5.347322894,5.21803611,5.023520773,5.034397811,4.986033775,4.925836998
Guatemala,4.300798154,4.544357417,5.087693852,5.524642965,5.481857038,5.303012344,5.286965055,5.297663253,5.333505405,5.210053426
Guinea,,,,,,3.63827,3.469226476,3.257759645,3.257759645,
Guyana,3.000483404,3.757321254,4.011755139,4.283973354,4.657844141,4.959237432,4.896927204,4.699266916,4.464615765,
Haiti,,,,,3.697703,3.839878649,3.892867603,3.646605314,3.442623593,
Honduras,3.471981514,3.840570192,4.2532378,4.695952449,4.793171862,4.782161165,4.544513593,4.797505304,4.919760051,4.580102112
"Hong Kong",5.590235217,6.00915489,6.34207175,6.403277559,6.383359348,6.488335037,6.33371707,6.116145565,6.011261075,6.011261075
Hungary,4.466249192,4.669669227,5.120036274,5.504334695,5.519553555,5.2313336,5.18270966,5.335752465,5.146779381,5.516609411
Iceland,6.431609378,6.688115404,6.7717484,6.767907277,6.613484801,6.497460995,6.398395901,6.43166427,6.417461007,6.358260837
India,5.16025641,5.199438397,5.501942936,5.583959078,5.48651602,5.345820557,5.174796265,4.137836679,4.025092342,4.522275278
Indonesia,4.660946991,4.719326871,4.734579025,4.822241677,4.89556755,4.932057993,5.139768823,5.154673052,4.807845137,4.672528426
Iran,,,,4.130884,4.181289923,4.217114456,4.00988096,3.856321198,4.001732289,4.047417868
Ireland,5.127662338,5.487622584,5.682078924,5.751573438,5.92529048,6.033438582,5.895242043,6.031209757,6.105410475,5.912608761
Israel,6.354143272,6.128783602,6.269394683,6.446368499,6.339466272,6.196104806,6.189484459,6.275188525,6.358249864,6.434518016
Italy,4.506926407,4.695626083,4.894713611,4.950575234,4.95270483,5.000712451,5.005781206,4.964370242,5.104676012,5.153001452
Jamaica,4.916146067,5.189813541,5.30677,5.480623553,5.51105106,5.460367866,5.468603698,5.406986997,5.18550655,5.297830254
Japan,6.231982042,6.210650299,6.333102819,6.283930001,6.332943854,6.340666178,6.278092174,6.217873884,6.156989125,6.232696095
Jordan,5.054505814,5.555515123,5.616781561,5.482626208,5.527496813,5.687032495,5.716335,5.410003218,5.121847431,5.424514416
Kazakhstan,3.638235394,3.950368675,4.122825691,4.355583163,4.414761,4.641376138,4.620807098,4.387999792,4.408805902,4.324998426
Kenya,3.703056791,4.188709179,4.437963061,4.728068977,4.945209317,4.901347307,4.953068849,5.113266607,5.053435554,5.175458716
"South Korea",5.667926619,5.790094534,5.930103464,6.114869381,6.111193389,6.103227733,5.934427152,5.741376475,5.641414094,5.63668189
Kuwait,4.882067549,5.373298656,5.090003633,5.108311308,5.197833943,5.046559177,5.048340289,4.898778977,4.819227828,4.987164776
Kyrgyzstan,2.620965671,3.258561573,3.494205054,3.54306525,3.493830349,3.62047675,3.57031149,3.747436117,3.580476403,3.443375814
Laos,,,,,,,4.150925,4.086619909,3.944013115,3.791000842
Latvia,4.312932793,4.65284293,4.744969988,5.060187439,5.010077643,5.078000999,5.342917944,5.661453586,5.771973193,5.505932934
Lebanon,,,,4.886996,4.800391232,4.859191116,4.634480104,4.336619403,4.385038289,4.319977061
Lesotho,2.912956042,3.624553949,3.7563267,4.058949696,3.942897652,3.903070832,3.740738769,3.452203274,3.596108755,3.376072688
Liberia,,,,,,3.950641,3.586901522,3.4074,3.227848053,3.044202269
Libya,3.755813953,4.143967161,4.761600197,4.36297417,4.1345,3.906066,3.407664933,3.137670116,,
Lithuania,4.329823997,5.040991958,5.24707174,5.639653844,5.714050343,5.739474883,5.684648556,5.716795359,5.764338634,5.690489583
Luxembourg,4.9666363,5.743283272,6.073751615,6.203684733,6.28148173,6.44612385,6.340091162,6.231332431,6.197122256,6.192160046
"Macedonia (F.Y.R.O.M.)",3.09525152,3.579976782,4.087356573,4.777327415,4.617752667,4.557029473,4.744289146,4.857229607,5.044756432,4.918659377
Madagascar,3.620725698,4.293117611,4.37942193,4.296670757,3.874615195,3.880266711,4.289142349,4.274547458,3.966650872,3.761169977
Malawi,,3.551207,3.83584517,4.250966845,4.26102702,4.119445504,3.897686745,3.752054996,3.572263527,3.330462541
Malaysia,5.611305813,5.616529357,5.608322219,5.677651353,5.821643506,5.846292658,5.690413035,5.715279369,5.712771482,5.569164896
Mali,3.550046659,3.932505966,4.056703038,4.120871734,4.12785817,4.522769597,4.640059371,4.248369933,3.993644799,4.036620112
Malta,5.256454656,5.731487232,5.811045301,5.98473305,6.154405789,6.212635945,6.07465007,5.711865685,5.353846173,5.564862265
Mauritania,3.500569594,4.639273909,4.480026908,4.1895464,3.964758015,4.177032854,4.4582105,4.498831647,4.380942017,3.282630644
Mauritius,4.53510101,5.103931923,5.158297643,5.438863814,5.37294854,5.333591173,5.317578788,5.248666296,5.010247171,4.935314638
Mexico,4.053890855,3.965111305,4.579864372,4.936022102,5.164314603,5.26363913,5.106569344,4.910559546,4.954325776,5.014223822
Moldova,,,,4.219631,4.256023354,4.142779964,4.106782991,4.34829967,4.353276101,4.29988285
Mongolia,3.215124067,4.027845818,4.246679916,4.18516203,4.090504536,4.348842304,4.59849507,4.73127107,4.432098722,4.291398918
Montenegro,3.847222222,4.264550473,4.653279375,4.693353717,4.602399398,4.551509392,4.65842647,4.845062752,4.630756954,4.387199227
Morocco,4.274838923,4.849487063,4.909845609,5.036325778,5.126655,5.254063807,5.04138758,5.08654398,5.051487909,5.041705361
Mozambique,3.207254267,3.873296631,4.076523645,4.299666979,4.252017985,4.268823,4.383494489,4.280295465,3.93819157,3.718700612
"Burma (Myanmar)",,,,,,,2.518319,2.654874629,2.747951203,
Namibia,4.035971305,4.912270617,5.32387314,5.541582791,5.375946385,5.155280396,5.217048563,5.121724099,5.118207611,5.030525268
Nepal,3.058987224,3.368806695,3.484249955,3.94327416,4.23905505,4.259687308,4.04312935,4.023231054,3.730169752,3.536886774
Netherlands,5.867760418,6.160308643,6.343509056,6.407816006,6.50136734,6.526106412,6.35491653,6.288430852,6.299597351,6.321809906
"New Zealand",5.208762963,5.471330133,5.869366939,6.012211889,5.973655115,6.100685694,6.079288398,6.06009863,5.894715795,5.939266121
Nicaragua,3.050161049,3.063458911,3.541947971,3.8697166,3.934964572,3.769860706,3.716939878,3.944184105,4.002275093,4.002275093
Nigeria,3.330860871,4.217924316,4.411283614,4.206783186,4.360541632,4.733245844,4.621220236,4.369085856,4.227606531,4.289792844
Norway,6.233291202,6.420369032,6.588133128,6.689589146,6.636344934,6.524958123,6.478507554,6.490976851,6.512482097,6.5224449
Oman,4.763636364,4.882370129,5.016657039,5.262944323,5.500880923,5.357135801,5.184649,5.091046379,4.841368385,4.858812765
Pakistan,3.931022099,4.056416499,4.259555253,4.634699738,4.559667898,4.735646967,4.768050242,4.520198293,4.575817327,4.229146641
Panama,4.719258939,4.613972351,4.826582361,5.559306067,6.021920012,6.029537918,5.876224686,5.613621709,5.515214644,5.615315621
Paraguay,2.716709019,3.055002148,3.762525025,4.179426325,4.305649425,4.51821327,4.139453588,3.978113681,4.008251754,3.873205588
Peru,3.817179487,3.555729496,4.235800038,5.059835354,5.136880956,4.863956456,4.637388862,4.629280101,4.473190877,4.304792716
Philippines,4.317221067,4.939876393,5.06467393,5.13748565,5.158828171,5.221640587,5.309298358,5.062737213,4.601312675,4.539128336
Poland,3.918243658,4.376969558,4.544184042,4.654875749,4.619870469,4.560371115,4.426993312,4.45074412,4.644978433,4.814490011
Portugal,5.099837662,5.656186353,5.932533873,6.258824591,6.324278942,6.301531648,6.243267109,6.272306091,6.104219376,5.970598093
"Puerto Rico",5.440677966,5.69039657,6.01181077,6.087609417,6.065867704,5.969145429,6.009763245,6.07814278,,
Qatar,5.227129887,5.528157455,5.902802298,6.074086,5.966663,6.117303179,6.107220028,5.94421877,6.060407568,5.988960128
Romania,3.59578143,3.926880565,4.288979992,4.321999452,4.235317825,4.161121032,4.299717428,4.629005214,4.648728276,4.752894158
Russia,3.393520384,3.912192155,4.097408798,4.172793659,4.063732375,3.867372765,3.97098463,4.222738332,4.222738332,4.422963639
Rwanda,,,,4.985152,4.835028892,4.723601,5.092117231,5.304206,5.165721169,5.121755962
"Saudi Arabia",4.833333333,5.236741874,5.377059859,5.588524169,5.816884,5.901524,5.83498736,5.514579238,5.395080244,5.425537523
Senegal,5.1625,5.264199878,5.441738359,5.463753786,5.449169641,5.330384466,5.200697732,4.876052147,4.612882187,4.76978703
Serbia,3.418604651,3.368319596,3.832694663,4.198895089,3.991762467,3.8898537,4.067023336,4.242059526,4.039726601,4.136363697
Seychelles,,,,,,5.035696,5.016204851,4.949594621,4.949594621,
"Sierra Leone",,,,,,3.475356,3.574213,3.505111872,3.030390343,2.981897641
Singapore,6.061648977,6.208293499,6.274061343,6.258476774,6.297864137,6.321084273,6.224519844,6.206083337,6.201924144,6.145808579
Slovakia,4.627594628,5.125438143,5.360733528,5.584053358,5.455157964,5.199364452,4.978795868,5.215597136,5.471927451,5.480268144
Slovenia,4.670460316,5.088949303,5.506096492,5.595475892,5.494574,5.630175515,5.644942537,5.489218506,5.466363774,5.575854001
"South Africa",4.944701945,5.412406123,5.514778201,5.481747749,5.6851819,5.677372168,5.579873658,5.497833351,5.34080712,5.38887176
Spain,5.025808862,5.247221726,5.46527775,5.776851321,5.908429313,5.912406522,5.80657802,5.603986325,5.519715428,5.505836153
"Sri Lanka",4.210868862,4.899119295,5.059742038,5.152046384,5.147592972,5.135173,4.94368562,4.850896569,4.925372289,4.74750011
Suriname,,,,,4.449628,4.272594797,4.277043014,4.185320319,,
Swaziland,,,,3.564136,3.646261305,3.83609178,3.993142645,3.8949315,3.850833368,
Sweden,6.545979021,6.620031526,6.704790358,6.83546624,6.874652667,6.685718352,6.53375494,6.352411695,6.481922953,6.575018317
Switzerland,6.26193172,6.416857721,6.556542477,6.632044818,6.653660561,6.632910463,6.44206191,6.403578478,6.416862759,6.442907219
Syria,4.302083333,4.259231411,4.131756084,4.005812046,4.098812412,,,,,
Tajikistan,2.844861242,3.215220174,3.7067483,4.180740179,4.421525448,4.734374314,4.4349,4.135416508,4.318544226,4.331403686
Tanzania,3.751881588,3.933093943,3.85736755,3.768911194,3.884326557,4.066984652,3.935857151,3.817939546,3.696875036,3.732784397
Thailand,4.934879227,5.055595663,5.124612325,5.105051621,4.771260461,4.904683923,4.864813278,4.747610555,4.73398622,4.764043622
"Timor Leste",2.45044519,2.956476607,2.985276741,3.535419595,3.714707623,3.49734838,3.075497752,3.026659419,,
"Trinidad and Tobago",4.156361974,4.575350842,4.929455764,5.160356597,5.189824252,5.10910934,5.19964744,5.184211326,4.952122541,4.938585705
Tunisia,5.147562294,5.441329427,5.476008157,5.566391033,5.279528661,5.0431,4.806705891,4.669880359,4.480662846,4.569786924
Turkey,4.734804825,5.131109002,5.301387773,5.495411548,5.433518693,5.381303726,5.419176879,5.31277244,5.000385265,4.913988288
Uganda,3.290237066,3.313989316,3.810117897,4.428619331,4.567983635,4.454141274,4.291483354,4.346879554,4.190205916,4.071338681
Ukraine,3.445145408,4.204436172,4.259894613,4.456656522,4.55079725,4.763994474,4.337563236,4.113993656,4.277101326,4.308215093
