Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Belarus,,,3.4378,3.4306,3.4082,3.3515,3.3445,3.3074,3.2832,3.2816,3.2721,3.2693,3.2477,3.2507,3.2747,3.2774,3.2773,3.2792,3.2806,3.2815,3.0208,3.0232,3.0187,3.016,3.0283,3.0202,3.0012
Belgium,2.965,2.9759,2.9625,2.9608,2.7175,2.7015,2.6515,2.629,2.5267,2.5201,2.5116,2.4651,2.4633,2.472,2.488,2.2971,2.2457,2.242,2.2151,2.1547,2.2701,2.2615,2.2261,2.2439,2.2233,2.2226,2.4782
Belize,1.4003,1.3928,1.6625,1.6558,1.6477,1.6374,1.6246,1.6101,1.5948,,,,,,,,,,,,,,,,,,
Benin,1.6346,1.6959,1.6811,1.6662,1.6652,1.6642,1.6633,1.6623,1.6613,1.6603,1.6482,1.6354,1.5985,1.327,1.3138,1.301,1.2884,1.2762,1.2642,1.4514,1.4399,1.4288,1.4179,1.4072,1.3967,1.4518,1.4639
Bolivia,2.1028,2.095,2.1072,2.1201,2.1123,2.1551,2.1472,2.1164,2.1345,2.0379,2.0519,2.0098,2.0025,2.0047,1.9977,1.9598,2.0882,2.0814,2.0748,2.0683,2.0922,2.0937,2.0874,2.0812,2.0737,2.0623,2.0807
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,3.1551,2.7541,3.1295,3.1196,3.1234,3.1187,3.119,3.1147,2.3184,2.321,2.2893,2.3537
Botswana,2.3258,2.3143,2.3338,2.3561,2.3414,2.4763,2.4377,2.4429,2.5878,2.5062,2.5157,2.5727,2.5762,2.5043,2.5014,2.5414,2.7127,2.7055,2.6978,2.6899,2.6819,2.6724,2.6686,2.6886,2.6808,2.6732,2.6699
Brazil,1.8404,1.8283,1.8341,1.8129,1.7945,1.7819,1.7305,1.7165,1.7118,1.729,1.7221,1.7244,1.7124,1.7475,1.74,1.7382,1.6798,1.7062,1.6889,1.7051,1.695,1.6777,1.7083,1.7072,1.7116,1.7021,1.7235
Brunei,2.9958,2.9949,2.9836,2.9724,2.9457,2.7459,2.7182,2.9159,2.9069,2.8982,2.8846,2.8244,2.817,2.8099,2.8029,2.796,2.7892,2.7824,2.7758,2.7368,2.8042,2.7629,2.7569,2.751,2.7453,2.7399,2.775
Bulgaria,3.339,3.3558,3.4448,3.3606,3.3434,3.3339,3.3209,3.3187,3.3016,3.291,3.2881,3.2857,3.291,3.2876,3.3096,3.3103,3.3074,3.2683,3.1051,2.9297,2.8415,2.9971,2.4294,2.4316,2.4339,2.4365,2.4235
"Burkina Faso",1.7807,1.77,1.7593,1.7485,1.7106,1.7201,1.6921,1.681,1.6698,1.6586,1.6473,1.6495,1.6245,1.15,1.1383,1.1265,1.1144,1.1238,1.1115,1.0431,1.031,1.0426,1.0635,1.1011,1.1575,1.2944,1.2826
"Burma (Myanmar)",1.3986,1.4089,1.5723,1.5743,1.6698,1.7839,1.8234,1.8321,1.8404,1.7997,1.8131,1.8251,1.8211,1.8406,1.8851,1.8836,1.8802,1.8775,1.8749,1.8916,1.9082,1.9249,1.9415,1.9626,1.9691,1.9743,1.9832
Burundi,1.6356,1.5526,1.5434,1.6292,1.6355,1.6287,1.636,1.624,1.8879,1.9715,1.9629,1.9525,1.9862,1.973,1.6732,1.6592,1.6452,1.6311,1.617,1.6493,1.6355,1.6175,1.6041,1.5908,1.6391,1.7112,1.7352
Cambodia,2.1624,2.0964,2.2321,2.2218,2.2081,2.527,2.4475,2.4362,2.4183,2.4106,2.3813,2.3731,2.3761,2.3842,2.3778,2.4045,2.3984,2.3924,2.3865,2.3805,2.3744,2.3681,2.3925,2.388,2.3814,2.375,2.3703
Cameroon,1.5954,1.6023,1.5907,1.5793,1.6221,1.5815,1.5158,1.5698,1.5387,1.5282,1.5177,1.5073,1.5368,1.5714,1.5611,1.5729,1.5627,1.5525,1.5878,1.5776,1.5675,1.5526,1.5425,1.505,1.5153,1.5293,1.5567
Canada,2.4239,2.4713,2.467,2.4619,2.4566,2.5135,2.4959,2.4861,2.482,2.462,2.4662,2.4237,2.3976,2.4104,2.3483,2.3441,2.3925,2.336,2.3125,2.2755,2.2894,2.2899,2.2903,2.2841,2.2736,2.2638,2.2389
"Cape Verde",1.9906,1.9813,1.971,2.049,2.038,2.0522,2.0665,2.0807,2.095,2.1092,2.1234,2.1377,2.1519,2.1662,2.1804,2.1947,2.2089,2.2231,2.2374,2.2516,2.2659,2.2801,2.2755,,,,
"Central African Republic",,1.8764,1.8662,1.8558,1.8455,1.7522,1.7426,1.7333,1.7244,1.716,1.7056,1.6951,1.6847,1.6782,1.6717,1.6649,1.658,1.6508,1.7856,1.7781,1.7706,1.7629,1.7552,1.7474,,,
Chad,1.7265,1.7137,1.7011,1.6883,1.6754,1.9037,1.8903,1.8675,1.8627,1.8485,1.8339,1.8097,1.7944,1.712,1.6971,1.6483,1.6501,1.6367,1.6159,1.9146,1.8997,1.8918,1.8785,1.9466,1.9378,1.9402,1.9313
Chile,2.558,2.5463,2.5169,2.511,2.3688,2.3621,2.3753,2.373,2.3792,2.4347,2.4319,2.444,2.5449,2.5635,2.6062,2.6023,2.5949,2.5809,2.5648,2.5421,2.4789,2.4725,2.4646,2.4663,2.4868,2.4887,2.4936
China,2.1368,2.131,2.1255,2.121,2.1165,2.1119,2.0935,2.1017,2.0992,2.0901,2.0432,2.0599,2.0562,2.0353,2.0316,2.0348,2.0367,2.0253,2.0162,2.0022,1.904,1.9086,1.9134,1.9524,1.9634,1.9631,1.9607
Colombia,1.6148,1.6333,1.7211,1.7448,1.7318,1.7269,1.7205,1.7178,1.7074,1.705,1.6868,1.6134,1.6579,1.6467,1.6022,1.5949,1.7687,1.7025,1.6554,1.6264,1.593,1.4366,1.5379,1.5407,1.5607,1.5643,1.5818
"Congo (Brazzaville)",2.5744,2.5385,2.5026,2.4922,2.3627,2.3521,2.3438,2.3392,2.3347,2.3301,2.3256,2.321,2.312,2.303,2.2934,2.2829,2.2762,2.2641,2.2517,2.2396,2.2462,2.1887,2.1834,2.2745,2.2665,2.2601,2.2188
"Congo (Kinshasa)",,,,1.5677,1.5529,1.4535,1.413,1.3642,1.3546,1.3556,0.8217,1.2697,1.2577,1.2615,1.2528,1.2632,1.3192,1.5212,1.5082,1.5008,1.4879,1.5891,1.5554,1.5471,1.5352,1.5213,1.5138
Croatia,,,2.7241,3.0882,3.282,3.3351,3.3637,3.325,2.9448,2.9496,2.963,2.9553,2.9411,2.938,2.9327,2.941,2.9415,2.9275,2.9176,2.9181,2.8439,2.8587,2.8153,2.5794,2.5801,2.7534,2.7566
Cuba,,,,,,,,,,,,,,,,,,,,2.8693,2.8689,2.8684,2.8677,2.867,2.8341,2.8661,2.863
Cyprus,3.1897,3.1678,3.2717,3.3048,3.247,3.1896,3.3323,3.3689,3.3552,3.3524,3.3448,3.3584,3.2977,3.3217,3.3147,3.3171,3.3111,3.3056,3.2992,3.281,3.2762,3.277,3.2737,3.2694,3.248,3.2465,3.2321
"Czech Republic",,,,3.1871,3.1669,3.0634,3.0209,3.0152,3.0104,2.9609,2.9683,2.9343,2.9154,2.9801,2.8939,2.8016,2.625,2.5866,2.5493,2.557,2.5162,2.5017,2.5016,2.4533,2.3108,2.427,2.4048
Denmark,2.9749,3.0206,3.031,3.0149,3.0052,2.9802,2.9356,2.9605,2.9444,2.9107,2.925,2.8961,2.9168,2.9037,2.7572,2.7542,2.7464,2.7598,2.6961,2.625,2.6338,2.7853,2.7855,2.7528,2.7395,2.7417,2.6658
Djibouti,,2.5271,2.6069,2.643,2.4875,2.4654,2.417,2.3229,2.3157,2.3086,2.302,2.2957,2.2896,2.2836,1.9907,1.9851,1.9798,1.9746,2.0115,2.1405,2.1353,2.1155,,,,,
"Dominican Republic",1.6291,1.6094,1.6017,1.5942,1.5868,1.6359,1.6291,1.6225,1.6161,1.6097,1.6035,1.6076,1.6214,1.585,1.5791,1.5626,1.5232,1.2294,1.2585,1.3331,1.3278,1.3969,1.3918,1.3869,1.3079,1.3032,1.2987
Ecuador,2.2009,2.1915,2.1882,2.1772,2.1693,2.2117,2.1858,2.1908,2.1715,2.1796,2.1723,2.1885,2.1817,2.1855,2.2106,2.2126,2.0582,1.9953,1.9886,2.0126,2.0017,1.963,1.9519,1.9457,1.9322,1.9262,1.9349
Egypt,2.7305,2.7417,2.7222,2.7486,2.7406,2.7816,2.7669,2.7685,2.7595,2.7661,2.7626,2.7602,2.7527,2.7598,2.7511,2.7512,2.7425,2.7158,2.7075,2.7081,2.7026,2.6823,2.6719,2.6622,2.6656,2.6676,2.6684
"El Salvador",2.1919,2.2239,2.1445,2.0917,2.082,2.0627,2.0834,2.08,2.0887,2.0906,2.0522,2.0499,2.0479,2.0359,1.9549,1.9534,1.952,1.9077,1.9135,1.9124,1.8753,1.8816,1.8805,1.8794,1.9101,1.9089,1.8949
"Equatorial Guinea",,,,,2.1718,1.9708,1.9572,1.9437,1.9302,1.9172,1.9042,1.8912,1.8782,1.8651,1.8521,1.8391,1.8261,1.8131,1.9352,2.3106,2.2986,2.3177,2.3253,2.3135,2.3017,2.3903,2.2434
Eritrea,,,,,,2.0306,2.1127,2.2593,2.4472,2.5006,2.5837,2.5183,2.5052,2.5428,2.5302,2.4051,2.396,,,,,,,,,,
Estonia,,,,,,1.9702,2.065,2.1076,2.1702,2.1718,2.1671,2.1697,2.1722,2.1747,2.1182,2.1634,2.5756,2.5006,2.6199,2.7159,2.7147,2.7159,2.7858,2.727,2.7555,2.7812,2.8015
Ethiopia,2.4534,1.8079,1.8069,1.7821,1.7661,1.7458,1.7658,1.7538,1.7339,1.8829,1.7445,1.7765,1.7897,1.8545,1.8353,1.8242,1.8133,1.8177,1.8035,1.793,1.7819,1.7663,1.8175,1.8252,1.8152,1.8084,1.7609
Fiji,,,,,,,,,,,,,,,,,,,,,,,,,1.3338,1.3313,1.3283
Finland,2.9168,2.9913,3.0073,3.0914,3.1075,3.2081,3.1855,3.2033,3.16,3.1618,3.1477,3.1613,3.181,3.2068,3.2795,3.0962,3.0401,3.0384,3.0099,3.0552,2.9625,2.9573,2.9604,2.9496,2.948,2.9523,2.9466
France,2.7029,2.6841,2.6955,2.6798,2.6717,2.6786,2.6493,2.6224,2.5611,2.5544,2.5732,2.5599,2.5428,2.5303,2.5559,2.6228,2.6218,2.6223,2.5628,2.5686,2.4876,2.4898,2.4937,2.4443,2.4426,2.398,2.356
Gabon,,,,,,,,,,,2.2822,2.2729,2.2639,2.2551,2.2463,2.2374,2.2665,2.2695,2.2363,2.2687,2.2652,2.2215,2.2125,2.29,2.327,2.3593,2.2844
Gambia,,,,,,,,,,,,,,,,,0.5749,0.562,0.5492,0.5363,0.5233,,,,,,
Georgia,,,,,,,2.2859,2.3301,2.3822,2.3853,2.4937,2.5084,2.5111,2.512,2.5172,2.5171,2.5222,2.6094,2.5114,2.4681,2.6276,2.6549,2.6593,2.7446,2.7499,2.7509,2.75
Germany,,3.026,3.0288,2.7671,2.6988,2.7079,2.7031,2.6938,2.5672,2.5564,2.5445,2.5061,2.5319,2.5245,2.6256,2.6292,2.5592,2.5599,2.5631,2.5134,2.4755,2.1945,2.1835,2.1979,2.1854,2.1311,2.2194
Ghana,1.3794,1.3682,1.357,1.346,1.3353,1.2914,1.2699,1.2547,1.292,1.2936,1.2842,1.2744,1.2643,1.254,1.2436,1.2333,1.2229,1.2578,1.2475,1.3301,1.32,1.3176,1.3079,1.3233,1.314,1.3048,1.2934
Greece,3.2614,3.2542,3.2512,3.3051,3.3458,3.2854,3.236,3.2485,3.2146,3.2174,3.2162,3.2132,3.1874,3.1997,3.2186,3.2067,3.156,3.1963,3.1968,3.1985,3.1707,3.1819,3.1848,3.1872,3.216,3.2444,3.2461
Guatemala,1.8173,1.793,1.836,1.8235,1.7949,1.7851,1.8171,1.8075,1.7802,1.7731,1.7369,1.7272,1.7175,1.7078,1.6983,1.7025,1.6933,1.6735,1.6647,1.6533,1.6447,1.6136,1.6052,1.5969,1.5739,1.5807,1.6002
Guinea,,1.9899,1.9665,1.9407,1.92,1.8128,1.7997,1.7897,1.7819,1.7749,1.768,1.7437,1.7367,1.7294,1.7216,1.7166,1.7073,1.6937,1.6922,1.6907,1.6891,1.6876,1.6861,1.7113,1.6829,1.6812,1.6879
"Guinea Bissau",2.6062,2.5972,2.5883,2.5794,2.5705,2.5257,2.517,2.5084,2.4998,2.4912,2.4827,2.455,2.4466,2.4382,2.4297,2.4212,2.4126,2.4039,2.3912,2.3822,2.373,2.3555,2.3458,2.3361,2.3263,2.3168,2.323
Guyana,1.5782,1.5797,1.5796,1.5784,1.5765,1.5746,1.5727,1.5707,1.5689,1.5673,1.5662,1.5657,1.5657,1.566,1.5662,1.5661,1.5654,1.5644,1.5631,1.5617,1.5603,1.5589,1.5576,1.5562,1.5547,1.5531,1.5499
Haiti,1.0313,1.0234,1.0654,1.0577,1.115,0.9653,,,,,,,,,,,,,,,,,,,,,
Honduras,1.8931,1.8731,1.8668,2.0696,2.0594,2.0895,1.7844,1.7875,1.7906,1.7937,1.7968,1.7842,1.7763,1.5979,1.5903,1.5829,1.5756,1.5545,1.5475,1.5408,1.5343,1.549,1.5293,1.5235,1.5178,1.5122,1.464
Hungary,3.1834,3.1308,3.1194,3.1042,3.1066,3.0377,3.0139,2.9921,2.9292,2.9332,2.9191,2.9083,2.9051,2.9063,2.8862,2.7246,2.7265,2.7295,2.3806,2.2762,2.3089,2.3108,2.3121,2.3132,2.3143,2.3144,2.3155
India,1.6118,1.5922,1.6225,1.6062,1.5847,1.5863,1.5904,1.6202,1.6198,1.6132,1.6057,1.5996,1.6189,1.6182,1.61,1.6885,1.6417,1.6657,1.6531,1.6225,1.6201,1.5895,1.5698,1.5492,1.5453,1.564,1.5968
Indonesia,1.4682,1.5136,1.5377,1.5876,1.5812,1.5659,1.5383,1.465,1.4229,1.4258,1.4067,1.4081,1.3962,1.4045,1.4211,1.4211,1.4187,1.41,1.4057,1.4014,1.3902,1.3844,1.4387,1.444,1.4653,1.4684,1.4864
Iran,2.2457,2.3191,2.3578,2.4085,2.4919,2.5552,2.5487,2.5372,2.5233,2.5121,2.4679,2.5193,2.5132,2.5133,2.5438,2.5372,2.533,2.5306,2.5261,2.5211,2.5189,2.5517,2.5468,2.5416,2.5365,2.5316,2.5169
Iraq,,,,,,,,,,,,,,,,,,1.8151,2.3204,2.4209,2.4211,2.6009,2.5875,2.6713,2.6563,2.5123,2.4596
Ireland,2.1304,2.1282,2.1581,2.1561,2.1546,2.1709,2.1063,2.0808,2.0577,2.0902,2.0884,2.075,1.9189,1.9276,1.9203,1.9215,2.0093,2.051,2.0429,1.9856,1.9834,1.982,1.9811,2.0713,2.0697,2.0674,2.0504
Israel,4,3.9893,3.8971,3.9297,3.9137,3.9139,3.8985,3.8889,3.8879,3.8675,3.8576,3.849,3.8486,3.8752,3.8696,3.8171,3.81,3.7988,3.793,3.7835,3.7778,3.6053,3.5914,3.5858,3.5147,3.5294,3.5236
Italy,2.7156,2.6504,2.6499,2.6354,2.5757,2.5873,2.5733,2.5779,2.5351,2.5541,2.4922,2.5123,2.5085,2.5246,2.5598,2.3451,2.3676,2.3207,2.3918,2.3897,2.3874,2.4488,2.4397,2.1626,2.1554,2.1553,2.1567
"Ivory Coast",,,,,,,,,,,,,,,1.2846,1.3044,1.2639,1.319,1.3202,1.2769,1.2881,1.2789,1.2491,1.184,1.1743,1.1763,1.1817
Jamaica,1.5807,1.4631,1.4599,1.4289,1.4252,1.4216,1.4179,1.3847,1.3812,1.3778,1.3747,1.3719,1.3694,1.3671,0.8952,0.8931,0.8911,0.8892,0.8873,0.8855,0.8838,0.8822,0.8807,0.8792,0.8778,1.0994,1.3019
Japan,2.0695,2.0719,2.0954,2.0937,2.0963,2.1011,2.0798,2.0803,2.0646,2.0529,2.0419,2.032,2.0375,2.0332,2.0222,2.0118,2.0205,2.0065,1.9981,2.0109,2.0099,1.9929,2.0256,2.0213,1.998,1.9997,1.9979
Jordan,3.4121,3.4119,3.3827,3.3652,3.3452,3.3258,3.3001,3.3076,3.3098,3.3153,3.319,3.2952,3.2814,3.2776,3.3088,3.3054,3.2875,3.2746,3.2688,3.2601,3.2286,3.1413,3.1283,3.1733,3.1618,3.1873,3.0502
Kazakhstan,,,,3.1338,3.0281,2.9018,2.7792,2.7813,2.7897,2.7947,2.8763,2.881,2.881,2.8799,2.8786,2.8733,2.874,2.9734,2.9684,2.9662,2.9606,2.9607,2.7208,2.7318,2.6764,2.7197,2.7143
Kenya,1.7073,1.6941,1.7846,1.7365,1.7245,1.6117,1.6042,1.594,1.5842,1.5743,1.5644,1.5559,1.5457,1.5353,1.5249,1.49,1.4795,1.4691,1.4799,1.6603,1.6304,1.4623,1.4563,1.5771,1.5554,1.5627,1.5358
Kuwait,3.2346,2.805,2.8877,2.9704,3.0531,3.1358,3.1188,3.1874,3.096,3.1025,3.0898,3.0982,3.1075,3.1042,3.3054,3.311,3.2634,3.2653,3.2424,3.2132,3.2001,3.1327,3.1111,3.0913,3.0907,3.0875,3.1101
Kyrgyzstan,,,2.589,2.9218,2.8773,2.9481,2.8649,2.729,2.7229,2.7013,2.7633,2.8193,2.8143,2.8062,2.7975,2.793,2.7887,2.7074,2.7036,2.6988,2.6367,2.6751,2.6685,2.6605,2.6525,2.6337,2.6208
Laos,,,2.3033,2.2924,2.2821,2.2725,2.2637,2.2538,2.2393,2.2324,2.1947,2.1691,2.0789,2.0734,2.0918,2.0811,2.0746,2.0678,2.0608,2.0537,2.0515,1.9845,1.9779,1.9714,1.9648,1.9582,1.9607
Latvia,,,,,,1.9888,1.8351,1.8181,1.8219,1.8461,1.8795,1.8846,1.8893,1.8931,1.8975,1.7541,1.7578,1.7611,1.7652,1.7718,1.7801,1.7874,1.8894,1.86,1.8637,1.9007,1.8705
Lebanon,3.148,3.1032,2.9158,3.1826,3.2089,3.1929,3.2202,3.1942,3.2327,3.2535,3.2691,3.2541,3.2371,3.2123,3.1965,3.1712,3.1642,3.166,3.1637,3.1567,3.1205,3.1082,3.1047,3.0768,3.0654,3.0715,3.0686
Lesotho,1.4643,1.4568,1.7252,1.7173,1.7099,1.7034,1.6976,1.6506,1.6462,1.6423,1.6387,1.7501,1.7472,1.7444,0.7511,0.7483,0.7453,0.7421,0.7388,0.7351,0.7311,0.7267,0.7219,0.717,0.8736,0.8688,0.8561
Liberia,1.589,1.62,1.651,1.682,1.713,1.744,1.775,1.7457,,,,,,,,,,,,,,,,,,,
Libya,,,,,,,,3.5053,3.498,3.4909,3.4845,3.4545,3.5227,3.5242,3.5103,3.5217,3.5141,3.5052,3.4983,3.5039,3.4903,0.4382,0.4385,1.6532,1.0541,0.5535,
Lithuania,,,,1.0894,1.3457,1.6366,1.6039,1.524,1.5705,1.5733,1.6732,1.9888,2.2608,2.3731,2.3775,2.3878,2.5397,2.4882,2.4862,2.4907,2.4975,2.5065,2.2834,2.2819,2.2853,2.5121,2.5198
Luxembourg,1.7585,1.7531,1.7478,1.7425,1.737,1.7314,1.726,1.721,1.7161,1.7793,1.8426,1.9058,1.9691,2.0323,2.0955,2.1588,2.222,2.2852,2.3485,2.4117,2.475,2.5382,2.5286,2.5194,2.51,2.5006,2.4913
"Macedonia (F.Y.R.O.M.)",,,,,,,2.8424,2.8502,2.832,2.801,2.9908,2.9345,2.9583,2.9241,2.8906,2.888,2.8871,2.8863,2.8856,2.7711,2.7727,2.772,2.7702,2.7788,2.7782,2.7685,2.7679
Madagascar,1.5242,1.6161,1.604,1.6888,1.6765,1.6249,1.5794,1.5308,1.3294,1.3168,1.3044,1.3213,1.3092,1.2973,1.2855,1.2,1.1885,1.1771,1.1659,1.1546,1.1434,1.1323,1.1211,1.11,1.0989,1.0878,1.0771
Malawi,1.3827,1.3908,1.4327,1.4321,1.4165,0.7403,0.6909,0.681,0.6694,0.6575,0.6463,0.6358,0.6256,0.6155,0.6052,0.5944,0.5832,0.5716,0.5598,0.5478,0.5358,0.5236,0.5114,0.797,0.7847,0.9126,0.8928
Malaysia,2.3198,2.3195,2.4408,2.4346,2.4302,2.345,2.2984,2.2861,2.2773,2.2681,2.2779,2.262,2.2693,2.3034,2.3439,2.3449,2.3668,2.3627,2.303,2.2954,2.2836,2.2598,2.1995,2.1962,2.2426,2.2505,2.2397
Mali,1.8809,1.8447,1.8348,1.8242,1.8133,1.7416,1.7309,1.7203,1.7096,1.6987,1.6873,1.7133,1.7013,1.6707,1.6765,1.6637,1.6507,1.6375,1.609,1.6484,1.6988,1.6576,1.6457,0.8966,1.1992,1.1874,1.1997
Malta,,,,,,,,,,,,,,,,,,1.6444,,,,,,,,,
Mauritania,,,,,,2.2188,2.2071,2.1952,2.1833,2.246,2.2338,2.2215,2.2125,2.2002,2.1883,2.245,2.2341,2.2236,2.2134,2.2033,2.1989,2.1832,2.1732,2.196,2.1862,2.1764,2.1893
Mauritius,,,,,,1.605,1.6009,1.5959,1.5917,1.5866,1.5827,1.7911,1.7883,1.8082,1.8057,1.8033,1.8015,1.7997,1.7982,1.7972,1.7962,1.7956,1.7945,1.7936,1.7929,1.7923,1.7921
Mexico,1.4103,1.4023,1.4027,1.4215,1.4559,1.51,1.5186,1.6692,1.7171,1.7431,1.7244,1.7186,1.7135,1.7143,1.7086,1.6899,1.6056,1.6042,1.5934,1.5866,1.5805,1.5596,1.5651,1.5597,1.5475,1.548,1.5348
Moldova,,,,2.3615,2.4456,2.5247,2.5206,2.65,2.5696,2.5788,2.5796,2.5942,2.593,2.5972,2.4624,2.6012,2.6023,2.6504,2.6512,2.4837,2.4841,2.4966,2.4966,2.4967,2.4749,2.485,2.4838
Mongolia,3.4471,3.441,3.4338,3.4307,3.4276,3.4246,3.3926,3.2829,3.25,3.2403,3.2107,3.1901,3.1146,3.1113,3.2181,3.2128,3.2077,3.2024,3.1968,3.1908,3.1844,3.1742,3.1734,3.1933,3.1863,3.1796,3.1705
Montenegro,,,,,,,,,,,,,,,,,2.4353,2.4348,2.386,2.5501,2.5426,2.3941,2.3937,2.3729,2.3725,2.3723,2.3719
Morocco,2.4198,2.4253,2.4027,2.4028,2.4557,2.4504,2.4472,2.4423,2.4141,2.4272,2.4459,2.4483,2.4435,2.4416,2.4532,2.3751,2.3907,2.394,2.3896,2.4012,2.395,2.3994,2.398,2.4023,2.3969,2.3947,2.3786
Mozambique,2.1662,2.1392,2.1884,2.1712,2.1853,2.1431,2.1309,2.0958,2.0154,2.005,1.9923,1.9491,1.9211,1.8955,1.9532,1.9416,1.9302,1.919,1.8977,1.9048,1.8936,1.8823,1.8711,1.85,1.9674,1.9564,1.8721
Namibia,,,,2.1947,2.183,2.1711,2.1719,2.1722,2.1727,2.2281,2.2669,2.2601,2.2546,2.2588,2.263,2.2582,2.253,2.2473,2.1659,2.2257,2.3114,2.303,2.2577,2.2704,2.261,2.2518,2.2484
Nepal,0.2792,0.1961,0.258,0.2471,0.5743,0.5642,0.5548,0.5459,0.5376,0.5299,0.5227,0.516,0.9663,1.0423,1.037,1.0322,1.0277,1.0236,1.0616,1.1074,1.1032,1.2192,1.6749,1.6462,1.6413,1.6366,1.6301
Netherlands,3.0336,3.0318,3.0271,2.9715,2.8825,2.8398,2.7269,2.7271,2.7287,2.6707,2.6771,2.66,2.6411,2.6176,2.5245,2.5111,2.3816,2.4881,2.2261,2.2506,2.1223,2.132,2.1808,2.1859,2.2339,2.2255,2.1996
"New Zealand",2.3981,2.3423,2.3381,2.3255,2.3202,2.3123,2.2955,2.2966,2.2909,2.2025,2.1532,2.145,2.0484,2.0479,1.8876,2.1286,2.1237,2.12,2.1166,2.1038,2.1082,2.1052,2.103,2.0999,2.0637,2.0562,2.0478
Nicaragua,,2.6084,2.5902,2.5771,2.5553,2.5855,2.5074,2.5716,2.5639,2.5574,2.5512,2.5454,2.564,2.5587,2.5535,2.5483,2.5431,2.5379,2.5327,2.5276,2.5226,2.5027,2.4979,2.4933,2.4888,2.4843,2.517
Niger,0.9607,0.9925,1.0242,1.056,1.0877,1.0738,1.0595,1.0451,1.0306,1.016,1.0014,0.9869,0.9723,0.9577,0.943,0.9283,0.9135,0.8986,0.8836,0.9031,0.8876,0.8372,0.856,0.8719,0.8558,1.0758,1.0772
Nigeria,1.7911,1.8076,1.7976,1.8069,1.8047,1.8063,1.705,1.6951,1.6922,1.6823,1.6765,1.6497,1.6428,1.6632,1.6474,1.6293,1.6668,1.569,1.5598,1.5682,1.5544,1.5128,1.5018,1.4911,1.5045,1.5143,1.5203
