Country,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"South Korea",,,3.3,3.2,3.1,3,2.9,2.8,2.7,
"North Korea",,,20.4,19.14,17.88,16.62,15.36,14.1,13.4,
Kiribati,,,43.2,42.36,41.52,40.68,39.84,39,38,
Kenya,,,38.3,37.2,36.1,35,33.9,32.8,32,
Kazakhstan,,,16.1,14.78,13.46,12.14,10.82,9.5,8.6,
Jordan,,,16.9,16.44,15.98,15.52,15.06,14.6,14.2,
Japan,,,2.2,2.14,2.08,2.02,1.96,1.9,1.9,
Jamaica,,,13.5,13.16,12.82,12.48,12.14,11.8,11.5,
Italy,,,3.1,3,2.9,2.8,2.7,2.6,2.5,
Israel,,,3.4,3.28,3.16,3.04,2.92,2.8,2.6,
Ireland,,,3.2,3.12,3.04,2.96,2.88,2.8,2.8,
Iraq,,,27.3,26.64,25.98,25.32,24.66,24,23.3,
Iran,,,15.6,15.02,14.44,13.86,13.28,12.7,12.3,
Indonesia,,,24.1,23.3,22.5,21.7,20.9,20.1,19.4,
India,,,46.3,44.3,42.3,40.3,38.3,36.3,34.6,
Iceland,,,1.8,1.74,1.68,1.62,1.56,1.5,1.5,
Hungary,,,4.7,4.6,4.5,4.4,4.3,4.2,4.1,
Honduras,,,17.6,17.02,16.44,15.86,15.28,14.7,14.2,
Haiti,,,79.4,72.9,66.4,59.9,53.4,46.9,45.7,
Guyana,,,26.5,25.96,25.42,24.88,24.34,23.8,23.2,
"Guinea Bissau",,,64.2,61.9,59.6,57.3,55,52.7,51.1,
Guinea,,,63.5,61.68,59.86,58.04,56.22,54.4,52.9,
Guatemala,,,25.8,25,24.2,23.4,22.6,21.8,21.1,
Grenada,,,11.9,12.12,12.34,12.56,12.78,13,13.2,
Greece,,,3,2.98,2.96,2.94,2.92,2.9,2.9,
Ghana,,,45.1,43.68,42.26,40.84,39.42,38,36.8,
Germany,,,3.2,3.16,3.12,3.08,3.04,3,2.9,
Georgia,,,12.7,11.94,11.18,10.42,9.66,8.9,8.3,
Gambia,,,43.8,42.8,41.8,40.8,39.8,38.8,37.9,
Gabon,,,36.8,35.74,34.68,33.62,32.56,31.5,30.1,
France,,,3.1,3.06,3.02,2.98,2.94,2.9,2.9,
Finland,,,2.2,2.12,2.04,1.96,1.88,1.8,1.7,
Fiji,,,18.8,18.54,18.28,18.02,17.76,17.5,17.1,
Ethiopia,,,47.4,45.4,43.4,41.4,39.4,37.4,36,
Estonia,,,3.2,3,2.8,2.6,2.4,2.2,2.1,
Eritrea,,,34.2,33.26,32.32,31.38,30.44,29.5,28.7,
"Equatorial Guinea",,,71.5,69.54,67.58,65.62,63.66,61.7,59.9,
"El Salvador",,,14.7,14.14,13.58,13.02,12.46,11.9,11.5,
Egypt,,,22.8,21.98,21.16,20.34,19.52,18.7,18.1,
Ecuador,,,18.5,17.98,17.46,16.94,16.42,15.9,15.4,
"Dominican Republic",,,25.4,25.02,24.64,24.26,23.88,23.5,22.9,
Dominica,,,18.4,20.3,22.2,24.1,26,27.9,28.8,
Djibouti,,,56.6,55.18,53.76,52.34,50.92,49.5,48.2,
Denmark,,,3.1,3.14,3.18,3.22,3.26,3.3,3.4,
"Czech Republic",,,2.4,2.36,2.32,2.28,2.24,2.2,2.2,
Cyprus,,,2.7,2.56,2.42,2.28,2.14,2,1.9,
Cuba,,,4.2,4.12,4.04,3.96,3.88,3.8,3.7,
Croatia,,,4.3,4.2,4.1,4,3.9,3.8,3.7,
"Ivory Coast",,,68.2,66.4,64.6,62.8,61,59.2,57.5,
"Costa Rica",,,8,7.84,7.68,7.52,7.36,7.2,7,
"Congo (Brazzaville)",,,39.6,38.7,37.8,36.9,36,35.1,34.4,
"Congo (Kinshasa)",,,77.2,75.28,73.36,71.44,69.52,67.6,65.7,
Comoros,,,58.8,57.34,55.88,54.42,52.96,51.5,50,
Colombia,,,14,13.6,13.2,12.8,12.4,12,11.6,
China,,,12.6,11.8,11,10.2,9.4,8.6,8,
Chile,,,6.8,6.78,6.76,6.74,6.72,6.7,6.6,
Chad,,,77.9,76.34,74.78,73.22,71.66,70.1,68.6,
"Central African Republic",,,93.3,91.38,89.46,87.54,85.62,83.7,81.2,
Canada,,,4.5,4.42,4.34,4.26,4.18,4.1,4,
Cameroon,,,61.9,59.34,56.78,54.22,51.66,49.1,47.6,
Cambodia,,,33.3,31.46,29.62,27.78,25.94,24.1,23,
"Cape Verde",,,20.1,19.46,18.82,18.18,17.54,16.9,16.4,
Burundi,,,54.1,52.14,50.18,48.22,46.26,44.3,42.8,
"Burkina Faso",,,60.8,58.56,56.32,54.08,51.84,49.6,48.1,
Bulgaria,,,8,7.64,7.28,6.92,6.56,6.2,5.7,
Brunei,,,8,7.96,7.92,7.88,7.84,7.8,7.8,
Brazil,,,15.9,15.26,14.62,13.98,13.34,12.7,12.2,
Botswana,,,36.5,35.32,34.14,32.96,31.78,30.6,29.5,
"Bosnia and Herzegovina",,,5.4,5.28,5.16,5.04,4.92,4.8,4.7,
Bolivia,,,32.7,31.6,30.5,29.4,28.3,27.2,26.3,
Bhutan,,,30.9,29.68,28.46,27.24,26.02,24.8,23.9,
Benin,,,65.6,64.4,63.2,62,60.8,59.6,58.2,
Belize,,,14.3,13.84,13.38,12.92,12.46,12,11.4,
Belgium,,,3.2,3.12,3.04,2.96,2.88,2.8,2.8,
Belarus,,,3.6,3.4,3.2,3,2.8,2.6,2.6,
Barbados,,,11.9,11.64,11.38,11.12,10.86,10.6,10.4,
Bangladesh,,,36.2,34.42,32.64,30.86,29.08,27.3,25.8,
Bahrain,,,7.1,6.96,6.82,6.68,6.54,6.4,6.3,
Bahamas,,,10.6,10.16,9.72,9.28,8.84,8.4,8.1,
Azerbaijan,,,32,30.84,29.68,28.52,27.36,26.2,25.2,
Austria,,,3.2,3.1,3,2.9,2.8,2.7,2.6,
Australia,,,3.6,3.46,3.32,3.18,3.04,2.9,2.9,
Armenia,,,14.3,13.66,13.02,12.38,11.74,11.1,10.6,
Argentina,,,11.5,11.06,10.62,10.18,9.74,9.3,8.9,
"Antigua and Barbuda",,,6.8,6.46,6.12,5.78,5.44,5.1,5,
Angola,,,68,64.6,61.2,57.8,54.4,51,49,
Andorra,,,2.7,2.62,2.54,2.46,2.38,2.3,2.3,
Algeria,,,22,21.7,21.4,21.1,20.8,20.5,20.2,
Albania,,,13.2,12.78,12.36,11.94,11.52,11.1,10.7,
Afghanistan,,,61.2,59.12,57.04,54.96,52.88,50.8,49.2,
