Country,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Nigeria,,,,14.7,14.3,16.354,17.856,17.762,19.36,10.501
Norway,49,41.3,82.67528096,55.73962003,49.2,54.257,49.608,34.118,29.516,30.124
Oman,,3.4,3.8,2.7,4.5,5.925,5.055,6.122,7.034,5.136
Pakistan,53.5,51.2,53.9,57.4,46.2,56.822,60.124,62.079,63.091,64.219
Panama,64.6,59,52.778,45.318,45.1,40.919,37.828,38.796,41.28,45.581
Paraguay,37,34,30.7,25.4,20,15.006,13.658,11.358,15.165,21.422
Peru,37.8,32.676,29.2,24,26.6,24.325,21.635,19.759,19.596,20.708
Philippines,71.8,64.189,55.816,56.297,57.3,47.337,40.471,41.919,38.272,37.228
Poland,47.1,47.8,45.2,54.08953019,51,55.655,55.388,55.166,57.476,48.814
Portugal,63.6,64.7,71.79161344,75.25683715,87,83.316,106.785,122.985,128.842,130.183
"Puerto Rico",,46.2,47.7,48.16332086,55.4,59,59,64.13,62.98271776,
Qatar,34.1,26.8,11.7,4.8,15.7,17.771,31.477,37.812,34.247,31.488
Russia,16.5,9,9.5,6.7,8.51565,9.871,9.601,10.877,13.408,17.92
Rwanda,,,,,22.1,23.926,23.426,28.04,29.42,27.997
"Saudi Arabia",,32.4,25.65,18.9,22.866,10.835,7.524,3.622,2.684,1.57
Senegal,,16.6,19.4,16.4,32.1,37.951,40.616,45.002,45.898,50.708
Serbia,,45.9,40,38,31.62479,44.049,47.887,63.65,65.751,72.414
Seychelles,,,,,,,83.015,82.528,62.035,64.569
"Sierra Leone",,,,,,,59.956,44.471,32.625,38.838
Singapore,103,98.308,96.268,99.241,113.1430678,97.179,100.792,111.017,103.764,98.751
Slovakia,34.5,30.7,29.4,30.28190134,35.7,42.046,44.626,52.333,54.867,54.024
Slovenia,28.4,27.8,24.062863,29.58842859,35.9,37.158,47.313,52.61,73.024,82.873
"South Africa",35.4,33.293,31.3,31.6,29.5,35.736,38.766,42.282,45.231,45.866
Spain,43.2,39.9,42.63291725,46.75123612,62.6,60.114,68.471,84.082,93.905,97.675
"Sri Lanka",93.9,90.3,83.9,74.1,86.7,81.935,79,79.1,78.3,75.876
Suriname,,,,,,21.554,20.565,20.464,29.193,
Swaziland,,,,,17.3,18.474,17.533,19.041,18.813,16.235
Sweden,52.2,46.9,46.90438515,47.43251329,51.8,39.607,37.441,38.02,41.4,41.501
Switzerland,59.6,59.1,56.83522879,45.61661393,41.6,54.956,48.645,49.099,49.427,46.093
Syria,,44.3,39.2,26.1,31.9,27.459,,,,
Tajikistan,38.4,29.8,34.3,29.13623142,41.00912,36.661,35.349,32.272,29.195,28.182
Tanzania,58,27.1,19.7,23.6,21.4,43.839,44.394,41.391,41.013,33.227
Thailand,47.6,41.227,37.9,38.1,49,44.066,41.692,44.252,45.265,47.168
"Trinidad and Tobago",21.5,18.1,28.3,27.2,26,39.848,32.35,39.723,30.619,37.645
Tunisia,59,56.9,55.4,48.4,53,40.434,42.45,44.466,44.38,47.465
Turkey,68,59.835,39.4,40.6665542,45.22175,41.681,39.437,36.383,35.849,33.489
Uganda,63.9,52.4,20.6,17.4,19.7,25.363,29.22,34.532,33.916,30.381
Ukraine,19.7,16.5,13.4,19.94111724,31.29595,40.481,36.5,37.422,41.025,71.213
"United Arab Emirates",,,10.9,42.3,56.3,21.004,16.889,17.617,12.321,12.071
"United Kingdom",42.7,43.2,42.973,51.922,68.167,77.242,82.495,90.314,90.095,89.54
"United States",60.3,59.6,60.834,70.517,83.214,91.552,102.937,106.525,104.517,104.77
Uruguay,116.51499,70.1,70.7,53,68.9,55.285,54.185,53.686,59.439,62.78
Venezuela,33.3,24.3,25.3,20.4,17.3,38.7,45.502,57.287,49.76,45.624
Vietnam,44,44.2,42.8,44.4,53.7,52.847,37.972,52.099,54.978,58.734
Yemen,,,,,,40.609,42.522,46.743,49.945,
Zambia,68.5,60.9,28,29.5,22.8,26.932,26.072,26.875,35.114,31.058
Zimbabwe,,,,189,162.5,56.262,70.328,60.451,54.716,54.021
