Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.506668435642,198.398531879592,190.876050019999,185.352636163906,182.592449234146,192.356261049948,180.567293685261,181.930143236968,198.498526190484,212.196913796499,202.325826866537,202.541650758936,196.606122387382,189.823679553594,198.275444453537,199.702192139229,213.925121866022,215.13586027898,204.177402612057,194.430472243831,188.639542683205,189.155930653765,188.828809723162
Belgium,,,,,,,,,,,10495.4148451435,10991.6616634368,11596.7962461184,12502.5277338804,12812.7760259313,12885.1293253533,13516.0482725812,13854.5728994226,14187.1854677255,14901.7921681051,14764.3901109355,14826.4867576569,15192.1605356779,15170.547505778,15226.7590766323,15634.5095713768,16053.8727010899,16318.5420390466,16806.4790280233,17299.4378021242,17795.4617360285,18264.9399191923,18538.0999163462,18383.0343748152,18765.3730696092,19021.2445182331,19356.8326377174,19606.0982462009,20178.4035325302,20557.5279203849,21085.4078083872,21211.2150576551,21245.4921275859,21308.6084319124,21442.3681962484,21632.735778381,21871.9515470612,22166.202721846,22294.1646580893,22244.7757380351,22705.7351815022,22606.2079857958,22796.1314126568,23067.6709035989,23092.2647633875,23322.7657457661,23642.7439123068,23983.3713826294,24224.56561377,24361.6980695937
Benin,616.06140289332,617.584170315636,601.338659148452,641.461163166351,687.049254096508,723.63779036072,782.561991367792,785.900262098884,796.666827410999,782.005285255339,777.262933469348,767.685056731727,780.167748267637,791.895583105781,777.939254095325,744.344830751083,725.331681685179,792.969758454653,793.611122759864,813.215444569081,834.557099507345,886.108080613759,761.29419104844,727.726329810384,764.780535211726,826.417003561131,789.886543682027,750.956315344025,812.205064889208,729.972418723205,668.371922511427,707.474107277862,723.101178699055,735.163112280817,672.657807197504,678.381436119871,695.049794170712,708.162851900788,724.986625378132,741.329791047809,773.733624900184,783.619012201458,792.965863009221,790.062195342842,797.662065705166,790.562058084981,801.494961712585,808.24069824976,819.822243363043,819.690781311284,813.335016153642,820.469757640864,813.105619411194,822.737815205135,829.648121310925,849.343010113721,842.190631871654,848.022580228315,854.024660343676,860.239159284877
"Burkina Faso",,,,,,270.772343929454,270.010085655667,302.322807950262,302.819728050015,304.666219091714,281.842576605055,282.535618959213,265.601275391389,258.586812241573,269.281983335217,281.447346170067,294.546596338417,321.443322007913,312.544934965283,313.744736017568,329.393150458498,335.036085606038,332.490298482601,325.584868971544,297.146253696306,302.998165688798,336.97925778732,311.37780440529,320.367379713908,306.287043424865,289.379042043045,296.568292031262,290.740191563856,301.802480429103,234.880709737962,267.245551349807,307.63460771785,306.515643601802,337.504949967244,383.571239637924,372.062795734155,378.42851433747,390.12421482212,396.450515261269,409.497643976347,430.486444689096,434.383894220408,427.062960509048,460.226604876285,454.379718237464,463.808867314792,480.858716347633,514.376933467334,527.848076031995,520.367694215172,522.056343317299,528.548514065598,516.917448584868,520.779976964677,542.435625890396
Bangladesh,619.807131163818,656.816627131298,627.695615267814,640.233407340411,687.770885683531,670.577718454344,660.804674707406,636.750588842862,635.948020122981,643.068901604481,682.376376074357,645.309294901118,595.535000453564,504.381801583552,472.27586740635,442.000744173827,431.525872056356,368.271300446098,414.85494077793,416.333968174392,421.740100996166,396.814775068533,374.327428233392,374.280119462512,390.916051171275,385.831242597762,386.536676940422,386.80757924725,391.522518575798,385.213838550953,404.686603196826,394.131955601342,400.636242164282,405.392051058174,411.340918893769,417.738277773493,408.538502250099,404.203254131736,402.58073344731,410.263974536923,422.348290706308,431.58426163879,428.280534626449,437.984501858318,456.693407898843,480.253351206935,507.220764346606,538.283679595635,553.333173924764,559.728012174704,578.949254276307,609.518238261851,627.308322244625,651.888749815671,670.298012417935,701.409441578078,714.626115465802,759.522077512664,834.435116261601,858.195061437506
Bulgaria,,,,,,,,,,,,,,,,,,,,,2375.39214226091,2474.67153746551,2597.60768207034,2650.93034186401,2781.07936296342,2778.10989539542,2831.75305480652,2989.18992229774,3181.70166662696,3096.28862971282,3332.22942251017,2522.36863023895,2488.41070598862,2435.59743418025,2336.35162854664,2782.54777905813,2889.31653151793,1964.92474869465,1938.6329354278,2091.86614658064,2297.66133711344,2523.39203824629,2728.37453392334,2926.04116407539,3224.0827326934,3489.90290025686,3815.53873164016,4279.19049367737,4456.61618210509,4288.71666825328,4330.48351612785,4471.43583059255,4647.39639198115,4552.56340886312,4711.70259814036,4922.20966777791,5130.45352244095,5364.7027357722,5639.48406670424,6010.11722572044
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8131.57637532779,8324.36952515685,7953.29785700117,7755.00313175594,7382.95646851646,7079.17535161165,6645.17609537668,6444.4525595764,7497.50034010569,7824.52735053961,8534.14635902828,8833.48830841866,8783.58889091062,9541.79669170956,9327.55558616637,9317.50900247417,8945.68758749623,8648.47575552312,8077.06624211419,
Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19037.4803734462,18322.0289619912,17207.8823145002,16040.1117918034,15693.3097376884,15759.634416546,16649.7983357681,17484.8953283631,17472.3274625844,19261.3368735667,20564.4089833014,20757.5494556941,20596.0847355863,20983.2460843052,20435.211573011,19748.0376404389,20949.4960258531,21163.6303140699,21016.6141274061,19911.2071383213,17633.7228250636,17544.5565754405,16963.6486729012,17418.6522876277,16894.9518649111,17518.8534743524,17472.204025218,17269.7220497817,18252.6427597991,18422.4075057326,
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3768.11145719001,4039.60090459875,4053.41730016393,3893.43530921243,3928.82214419563,3968.89493082108,4005.02185777674,4077.62345673241,4228.88387729262,4370.71867899461,4526.89528938643,4605.26439205075,4752.23486636757,4898.31082847899
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.86112657978,1032.62518774425,973.92451671241,924.148658992877,795.852132903249,705.368397145889,745.469749094055,830.023557698447,944.461972732912,1034.70739984779,1119.93467600429,1320.51063239803,1475.6617379786,1592.90777240385,1754.58218509414,2025.2727999083,2296.58939901938,2615.59672600993,3053.28506304653,3060.10638568854,3355.0615839966,3435.43644835392,3806.06574386362,4210.81659878238,4387.15350213471,4278.55775621266,4136.90198733687,4332.06239739392,4682.19580729204,4905.89956873105
Belize,,,,,,,,,,,,,,,,,,,,,1819.95375399721,1407.86919526846,1554.99475131161,1395.93740438928,1155.83281450307,1055.50493318091,949.936362977597,1099.85606985507,1256.49731603816,1371.21105024387,1440.12830666242,1565.47033913365,2702.30784131964,2696.29618766775,2789.61608825324,2844.82002028747,2798.61309001697,2760.39938505894,2836.10250035115,2970.60894182882,3103.71027833958,3301.51043249592,3424.59652022786,3458.36060436268,3361.81311806996,3209.02626898149,3049.69569273079,3070.41343430248,2935.40119114002,2981.82408632044,3005.08196263769,3070.89383953714,3037.64866188564,3117.76128178955,3072.001620209,3150.56272940753,3251.62904536555,3051.87806592358,2905.14207663883,2858.54619503651
Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48546.5726920951,,,,,,,,,
Bolivia,694.537345631545,730.661712957596,717.584798681524,743.006433864056,734.252954159214,771.445427934635,813.125011060111,844.743526745065,851.686937323754,888.27658557394,926.554820189639,939.151392705416,928.068609012822,983.089925214116,992.193071369357,1010.43855167583,1065.5780949316,1095.96113776614,1041.96517526851,1028.27690132132,1025.22903905843,1008.28842959483,948.373488704104,886.83357475573,868.885682256574,885.128605662204,910.06877255717,918.887044553174,907.696688741343,904.54196580879,915.508734999465,926.154916587814,939.06617202402,950.130856927352,957.840664774852,965.946375181552,977.37091244137,1009.89617163714,1042.03486653232,1050.03087596482,1053.64496172636,1046.87591182739,1048.4155133216,1048.61545371545,1059.70898132275,1075.62639229012,1099.98027130762,1126.30663423469,1168.13897125855,1191.03617260237,1218.22277363262,1260.98597018154,1298.1241725637,1353.5845943786,1405.07395514144,1455.93634712722,1483.28328571374,1531.10324369649,1574.41417322219,1609.6094781897
Brazil,1934.99864562461,2053.09249556548,2120.99809408735,2045.82121090152,2055.59951681139,2019.1176576967,2047.61903530346,2168.31693013515,2359.68819924248,2203.16851272722,2542.77394517796,2802.97480036767,3051.83073170128,3252.91433926598,3558.3220664474,3291.629320279,3776.62662796258,4111.99364178803,4091.94959444238,4416.99707284634,4698.99004676511,4482.43516383655,4520.79448474223,4644.85337399831,4972.53930738726,4806.21099979468,4747.94168641077,4471.53672292236,4444.559327871,4192.86424234392,4237.80168208121,4508.5176223703,4403.5841835206,4527.42687980553,4785.59022708411,5115.18343685805,5188.80889121488,5263.2347459943,5146.05287481168,5089.57488554957,5219.94606938349,5188.79229482182,5188.66163220004,5095.85301449884,5232.55110407649,5401.67535880009,5625.47340886461,5922.38258666498,6242.8382081272,6458.61550820798,6796.8919451424,7059.42562874747,7241.47559159949,7427.66709315159,7530.09198360278,7227.00374846683,6889.36455511249,6972.51567936579,7060.24284109698,7136.04307581622
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12486.1099985468,,,,,,,,,
Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3859.84495462946,3932.25985319233,3757.40872842172,4469.09140255469,5093.56946048267,4571.08522806984,4241.66108447689,4607.61927880186,5081.22120726295,4479.89863329563,4257.98787368996,3877.72441491234,3959.47233429934,3909.93192307577,4444.63632299502,4904.40386687929,4800.80200983369,4910.61700995123,4946.14026138357,4973.9395532355,5161.05303908597,5189.47410626127,5400.21327614687,5790.04289364702,6056.87248669602,5756.02029585519,5981.95984739336,5834.35323095412,6042.66701014678,6109.63679362033,6407.73429855951
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.247365794473,517.888682234063,609.046730619559,698.150362312433,746.305260254526,899.211061520361,574.555804428178,981.999469306722,889.151238046044,977.898011775059,1022.93118053058,1071.92728182043,1032.01547557209,1634.29049681658,1551.65905162731,1744.90604229491,1639.55745133741,1703.3315120019,1934.04279088685,
Botswana,,,,,,,,,,,,,,,,864.186587351556,920.262172181826,962.868943681323,1043.74157157512,1129.59520143041,1109.77484978692,1050.6299699667,966.516898831107,871.952420517288,903.44146364462,1021.45282414968,1051.53436088663,1013.45855677691,1062.86489161084,1282.78648011184,1518.52166178643,1620.01595417649,1555.57706783822,1480.41581079843,1478.30411273685,1687.42093689286,1736.95335210662,1924.92462292752,1920.94886442797,1880.60295278695,1818.80945054125,1705.12477607685,1758.12538977115,1750.97825956234,1773.01308926378,1927.43588557644,2214.54615945495,2492.88135938054,2861.80480824503,2961.61416854312,3162.46967170099,3363.67243838669,3278.81833312877,3569.60156419258,3554.98530400198,3641.55075020428,3655.53196936358,3815.11745524373,3884.30447663162,3932.72024630828
"Central African Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.302875286715,401.922961230126,399.196908660557,431.93404416503,232.950106849737,237.888732808377,240.754776551191,259.593132342825,258.037812450449,288.031506372374,284.399063911622
Canada,,,,,,,,,,,12512.804724013,12850.526819105,13573.3930240181,14311.1329397697,14817.9260127663,15160.9273564131,15730.0240834345,15979.0903312861,16292.8062360915,16501.5708353298,16568.2651867575,16561.1024491869,15945.5169284436,16182.8237796873,16646.0917151344,17302.9686694386,17718.1198966733,18163.7732658949,18669.2481529225,18962.7364718375,18935.0901082897,18492.9012216503,18557.2480108828,18695.4615554806,19026.3941675628,19253.1403834747,19618.655392524,20374.3198064338,20759.0020764196,21401.3469959023,22064.6525487302,22351.1337491589,22993.4176820911,23412.3945147695,23904.9790376675,24610.2999128177,25385.6149811137,26249.6793676644,26743.6665470132,26462.5005336303,27108.2934292241,27455.7377494323,27674.1580651183,28102.8511499183,28539.029510706,28984.3019109752,29260.9411750249,29944.1455338906,30160.2985507644,30221.3585566114
Switzerland,,,,,,,,,,,26689.2994100456,27813.6333236131,29103.2450671401,29686.7053395646,29383.7052681491,28537.2534074862,29006.8694971512,29987.2793674096,30650.2561243466,30978.5444118824,31666.4252937575,31796.949564184,31691.4019534663,31952.9171386339,32354.0416747121,32899.4806234586,33645.6172135261,34435.8228759521,34913.3024349614,35507.5690787558,35699.0902483336,35897.5116225793,35670.4195656012,35215.7144993734,35362.1305132841,35436.6463497403,35696.9186555576,36177.3558266909,36846.4819883885,37418.6103961279,37876.6554135111,38417.2873173038,38297.524512459,38178.619424404,38567.7986308215,38932.1885303248,39235.3993833363,39812.5543648032,39884.2737608765,39904.4302064133,40179.2123098353,40030.8640226112,40534.1645092605,41121.2722004021,41139.5287558066,41384.1458190505,41516.7823855529,41636.292930128,41728.0171325125,41852.637315286
Chile,2261.45170236648,2342.08218569021,2387.97016662189,2438.69602228805,2376.76050151638,2330.13962741325,2546.85941445652,2588.0688795111,2642.45702640301,2736.33670091904,2676.46641811074,2980.0568740416,3158.88013899441,2904.64881649152,2336.79531330606,2037.94112954112,2011.8422548059,2298.4752823268,2434.4245018104,2554.24252353702,2691.71437199785,3009.23734279048,2529.98998142693,2352.10720650901,2333.53183836161,2276.87051722282,2357.14396435387,2488.11728425727,2620.56280227017,2839.78912170179,2854.84181649594,3057.25807916305,3421.91637319318,3616.75609503167,3851.32707997484,4166.30691391823,4494.71409058425,4771.71739438019,4939.63714233943,4830.82921716279,4971.79912233851,5016.88815955609,5069.31156857107,5243.26262286049,5618.71683470871,5988.94014226948,6368.04685475371,6746.0981656646,6951.40622997351,6818.84851631994,7470.25593778269,8002.60240568455,8405.4732930761,8704.48801596094,8842.67105886013,8924.67689521949,9045.54511193382,9221.59866678042,9433.38333417354,9420.73963269901
China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.21730484693,499.309433569685,523.599696064588,553.687363549548,600.17003035382,664.475157994056,705.743218204097,765.014899227671,807.089364126323,867.188555459997,957.147008511869,1049.06555006488,1187.36896347694,1285.05492382199,1406.43761318569,1562.00405486019,1788.44774670659,1943.58654474624,2105.42627795118,2287.39913465129,2473.87206072101,2680.40844860041,2919.61726301739,3148.18510388968,
"Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.056888065248,796.236648119015,813.750234871461,760.947173852839,814.039382299653,827.655610475569,889.681308588117,986.645460625168,1069.07092589097,1117.94364918818,1176.85720242284,
Cameroon,699.866088311528,694.830695990632,701.428510620438,705.63523837362,709.195699816309,689.194430288951,691.602156426639,584.266716274292,632.605051838381,627.717169685606,619.881653269981,659.961434034284,632.902242449283,612.718808101025,652.012130587488,742.264380462947,669.359983568419,778.700748921581,840.361988015197,877.06894413056,729.722377052573,839.323153148523,927.83417972134,892.748259533037,870.503116341526,892.547778056155,1073.00396756117,1087.03155041742,928.986374673015,780.400155582911,740.850753696531,701.656141467069,614.182660449055,692.673529488245,703.401738997235,699.412767587713,708.436485627043,751.709271278503,759.125523901004,785.683075989429,810.111605657323,819.434586364527,821.006353220588,853.128786468584,866.859364074152,886.27198971164,890.41816718718,904.356855303697,909.768059819237,900.618769522117,902.931614474318,904.857123440282,921.003299395001,951.742902478847,975.29969727206,999.907783954571,1006.21627928907,1022.05439998424,1042.54030631853,1069.82469882637
"Congo (Brazzaville)",707.205348694011,683.358005348751,610.397567840414,541.949058279792,537.840899201115,525.435022647437,469.419662567265,436.650335422547,481.890237294752,525.913433294426,537.763788182081,516.15251928113,497.134037040996,473.661923124531,443.968417499607,438.059139957844,502.359581136589,425.073070446516,464.999539863857,399.075053804086,465.70212316388,540.291812084196,772.418840292452,622.264995856851,648.104848616742,654.001283966651,592.742307506518,584.303825689346,570.573507604258,557.49236161057,506.273941119958,568.287281377069,428.339626616416,474.332674659464,550.230221670592,635.485240403927,705.996922441048,677.976410086628,370.10418412274,692.146847790856,655.462774541049,780.512017919264,560.89548522922,608.105767461512,634.008043291715,713.073178898953,720.087834184705,766.480737028054,902.652446273047,931.312797424566,1086.01992603773,968.215609402362,695.693964608288,888.389552353606,787.807173359134,825.34140644659,897.844205225455,632.700142734038,497.402005835621,488.285905732984
Colombia,1705.14344099449,1765.85132605594,1844.48454556284,1875.03902059992,1997.60722276843,1897.5753666187,1973.88925903706,1959.10447824553,2032.70511096373,2128.5392773458,2206.53193539153,2318.55374122462,2397.41280324474,2458.23378199114,2549.65798745944,2567.60004099878,2686.11449732938,2732.79535623948,2896.7841681759,2955.13819142087,3018.15782258001,3038.78289713583,3017.26634507655,2966.24434845229,2986.99227690942,2980.04874292084,3013.94662290984,3065.24829879127,3117.18978419061,3154.93845388869,3186.7707861636,3173.96839264682,3207.18422666605,3337.97703200939,3469.66479260504,3591.99619982205,3565.34534394642,3588.49262681358,3500.10676655631,3257.30422624674,3269.49939189605,3268.48801374285,3283.34237331845,3330.36957427042,3410.36573514678,3513.79000695441,3689.7315257059,3883.27810672504,3995.80073810913,4019.09851669797,4178.03979180834,4365.35139073245,4569.88219544849,4738.09415940757,4889.78885324827,4982.50749969706,4993.03965146695,5019.55394885082,5092.68533448947,5255.29081388238
Comoros,,,,,,,,,,,,,,,,,,,,,1288.60212214918,1297.20490377099,1340.59013860614,1366.96415248728,1384.55016066194,1376.78422463473,1362.52515697217,1344.78921467624,1340.67699824041,1260.1326180635,1285.80354440558,1181.19137089507,1245.01901692395,1245.83195322338,1146.89951120417,1155.51656077083,1109.70162098965,1123.77824948326,1108.52894381815,1101.09535697896,1190.14185528527,1188.26164563249,1186.86823648693,1183.30775501824,1177.71708164673,1182.62097225694,1185.24736162706,1157.84648360095,1182.34396839642,1203.83569015569,1197.46785092337,1222.63311954517,1244.72629974703,1256.43926115954,1245.25057535674,1225.40705241733,1236.03189080777,1258.96386971001,1253.85009151044,
"Cape Verde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2073.93071717134,2082.04283553377,2182.20752052212,2129.03271896361,2148.04528451268,2191.97061025795,2203.00215055601,2201.14150521483,2243.1379158651,2270.39584911757,2403.7798744887,2411.54057792411,2524.6572092418
"Costa Rica",2231.21211015968,2528.2908385752,2457.01242944721,2547.69728701298,2587.25690631547,2983.89477592189,2894.12485755652,2954.71676190228,3043.64446016259,3089.7753740278,3302.32077916729,3254.12035221142,3320.19649323406,3373.6677230633,3458.8151892717,3446.25483282525,3498.8415707874,3873.35997524108,4087.08801588888,4074.31010426425,3894.06057905148,3466.60600766521,3049.67957163639,3133.91069752727,3271.23916337126,3321.58987782472,3404.56634848847,3440.22174562328,3423.88298202671,3506.94977187872,3558.10811730206,3433.27881689843,3665.72393353884,3908.72635232682,4005.13227752026,3990.67299232585,3966.278148389,4060.53756401284,4149.30780503112,4120.35273182609,4077.94495833584,4101.4375727684,4196.4216199033,4296.59261351447,4342.36823721722,4486.73870589152,4650.33099144611,4938.01878042857,5157.52678533988,5139.96005957208,5324.70027774867,5588.47329500558,5862.17875046269,5964.67857856473,6143.19498125586,6357.6207644445,6539.86887061536,6707.82953016715,6771.36269591807,6813.08689999382
Cuba,,,,,,,,,,,1367.86942792562,1459.07043422676,1502.82136784694,1528.634506257,1520.62271484137,1641.99042625881,1710.55392016369,1842.67205730114,1950.061410551,1960.33578439065,1847.08031236224,2195.80089936365,2395.64959110289,2521.26595958387,2717.29762350512,2662.6248177557,2665.72015103772,2690.3635055597,2722.60478532335,2737.56474804023,2534.88911862639,2259.02044518069,1844.98034471937,1628.04097340903,1712.45583012965,1729.69961717974,1789.08780887254,1822.05856828327,1848.04972742696,1934.47577470247,1967.50825622907,2035.71202416223,2072.61183377588,2195.33055261538,2224.9386799189,2231.12944104539,2648.66235797465,2691.25995881318,2647.07432121939,2673.25130922522,2883.43883998977,2921.0036936955,3010.58991865909,3158.75539404601,3296.50308995257,3533.31605842271,3676.29144450717,3736.56906720311,3820.78153063935,
Cyprus,,,,,,,,,,,,,,,,3630.98675139295,4265.85800023098,5043.7826062311,5581.87196957911,5866.93436218413,6132.65703268545,6134.70115099822,6759.15413416137,7190.8883141548,7418.13263008449,7761.80741918543,7806.35234976986,8142.446602513,8903.03212065574,9382.92095067993,10007.3970827413,10718.7006548006,10768.8674545087,10024.3081359414,10490.0304039862,13295.6973537379,13571.1432799494,13713.023219455,14522.5123256787,14960.7522722041,15989.9775226817,16695.4788561983,17014.1769416974,17541.4566940059,18553.3998784087,19003.1634230559,19420.5855592058,20864.7279577319,22018.6205299383,20036.5626919304,20412.3826149424,19722.8305537859,18889.325662512,17607.0961798782,17843.0731860765,18453.0028115643,19181.2600532178,19850.0858248273,20254.389932555,20578.8937594661
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6827.60979771259,5377.50519431961,5845.34999226768,5911.909959905,6156.92305805449,6446.83437254997,6940.64376178956,7148.84283440096,7111.81043606451,7337.46250906787,7475.90969351599,7718.24817834824,7961.90878013471,8345.0032173716,8633.03087189762,8904.62233942978,9215.9372882528,9545.84826925762,9740.40726024623,9624.56297506399,9697.44985906396,9701.8954061168,9570.84773142234,9616.86581203264,9779.43473246425,10120.7940689673,10468.7721770774,10884.7730006721,11193.6957184345,11491.609016463
Germany,,,,,,,,,,,11191.1716650807,11783.0568624397,12358.4358304612,12673.3165978877,12645.3811406578,13165.9427380851,13789.4793068609,14408.3985092554,14938.2193914781,15418.6968135888,15619.0331816687,15537.1606077208,15395.5236750397,15653.0890653261,16013.9707119298,16347.0563144974,16964.1345670258,17541.5130431864,17937.4840909526,18339.8836209016,18949.8055017649,19632.8928606713,20054.6915427678,19935.6072234882,20148.9841217562,20400.8103264123,20666.5482975472,20789.9164719541,21086.5775930394,21621.0297268991,21949.3602852093,22174.7462681517,21829.5925276205,21909.5877423722,22054.9145556304,22234.7651330217,22560.8981038436,22535.1738048536,22656.0029664713,22691.5063231035,22887.7008781655,23749.4138289143,24057.9702900016,24079.1996955594,24230.9188269433,24482.3241844758,24836.7746048592,25075.5967967864,25318.765407677,25656.1792343141
