Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Azerbaijan,92.807,93.54,94.272,95.001,95.73,96.459,97.188,97.916,98.643,99.369,100.095,100.821,101.547,102.27,102.993,103.715,104.438,105.161,105.881,106.601,107.321,108.041,108.761,109.479,110.197,110.914,111.632,112.349,112.913,113.476,114.039,114.603,115.166,115.005,114.844,114.682,114.521,114.36,115.618,116.875,118.133,119.39,120.648,114.889,109.131,103.372,97.613,91.855,91.028,90.202,89.375,88.549,87.723,88.155,88.587,89.019,89.452,89.884,89.073
Burundi,407.843,404.56,401.276,398.058,394.839,391.621,388.403,385.185,383.697,382.209,380.721,379.233,377.745,373.269,368.793,364.317,359.841,355.365,352.128,348.891,345.654,342.417,339.18,337.022,334.863,332.705,330.546,328.388,332.267,336.147,340.026,343.905,347.785,343.315,338.846,334.376,329.906,325.437,326.343,327.248,328.154,329.06,329.966,327,324.034,321.068,318.103,315.137,307.511,299.885,292.259,284.633,277.007,273.074,269.141,265.208,261.275,257.341,253.135
Belgium,109.843,104.955,109.121,108.219,106.876,108.532,107.567,105.054,106.533,107.028,105.605,103.068,102.407,100.927,99.508,101.292,98.744,96.147,96.154,93.27,90.931,88.329,88.539,88.413,83.768,81.82,82.06,78.65,76.679,76.563,75.087,72.279,73.418,71.674,73.275,71.387,70.658,70.724,70.916,67.493,68.703,67.722,66.905,65.357,62.807,62.164,61.11,63.062,61.626,61.099,59.259,59.442,57.003,57.458,53.212,53.933,51.237,49.29,49.245
Benin,463.376,457.518,451.66,443.165,434.671,426.176,417.682,409.187,399.013,388.839,378.664,368.49,358.315,350.637,342.959,335.281,327.603,319.925,315.611,311.296,306.981,302.666,298.352,290.38,282.407,274.435,266.463,258.491,253.919,249.346,244.773,240.201,235.628,239.82,244.013,248.205,252.398,256.59,256.818,257.046,257.273,257.501,257.729,253.713,249.696,245.68,241.664,237.648,235.644,233.641,231.638,229.635,227.631,224.952,222.272,219.592,216.912,214.232,211.008
"Burkina Faso",463.647,457.826,452.005,446.67,441.335,436,430.666,425.331,419.361,413.392,407.422,401.452,395.482,387.634,379.786,371.938,364.09,356.242,342.565,328.887,315.209,301.532,287.854,287.98,288.106,288.232,288.358,288.484,291.052,293.621,296.19,298.758,301.327,301.388,301.45,301.511,301.572,301.633,300.614,299.594,298.574,297.554,296.534,293.009,289.484,285.958,282.433,278.907,274.547,270.186,265.826,261.466,257.105,252.233,247.36,242.487,237.615,232.742,228.16
Bangladesh,289.549,285.068,280.588,276.528,272.468,268.409,264.349,260.289,259.216,258.142,257.068,255.994,254.921,249.315,243.71,238.104,232.499,226.893,224.202,221.511,218.82,216.128,213.437,211.109,208.782,206.454,204.127,201.799,199.789,197.78,195.77,193.76,191.751,189.789,187.827,185.865,183.903,181.942,176.149,170.357,164.565,158.773,152.98,148.699,144.418,140.137,135.856,131.575,128.84,126.106,123.372,120.637,117.903,115.091,112.278,109.465,106.653,103.84,114.505
Bulgaria,114.354,111.422,113.224,108.682,102.054,101.499,100.656,100.919,100.27,103.5,100.101,101.463,99.366,95.813,97.322,96.048,96.178,97.285,99.534,99.359,98.918,97.092,98.338,95.449,98.231,98.506,95.566,94.902,97.567,95.634,98.081,96.629,99.086,94.867,98.232,100.065,99.791,106.49,98.497,99.048,98.817,95.108,93.926,91.42,92.267,92.247,93.389,91.31,88.735,87.304,87.933,85.702,82.257,82.085,88.291,86.607,86.466,86.496,
Bahrain,233.715,223.843,213.97,206.793,199.616,192.439,185.261,178.084,172.796,167.507,162.219,156.93,151.642,147.657,143.673,139.688,135.704,131.719,128.662,125.604,122.547,119.489,116.432,114.024,111.616,109.207,106.799,104.391,102.296,100.2,98.105,96.009,93.914,91.936,89.957,87.979,86.001,84.023,82.133,80.243,78.353,76.463,74.573,72.824,71.075,69.326,67.578,65.829,64.95,64.072,63.193,62.315,61.436,60.59,59.743,58.897,58.05,57.204,56.217
Bahamas,217.017,214.075,211.132,208.403,205.673,202.944,200.214,197.485,194.951,192.417,189.883,187.349,184.815,182.461,180.107,177.753,175.399,173.044,170.856,168.667,166.479,164.291,162.102,160.066,158.03,155.994,153.958,151.922,150.848,149.774,148.7,147.626,146.551,146.406,146.26,146.114,145.968,145.822,144.428,143.034,141.64,140.247,138.853,137.558,136.264,134.97,133.676,132.382,130.391,128.401,126.411,124.421,122.431,121.208,119.986,118.763,117.541,116.318,116.813
"Bosnia and Herzegovina",175.124,171.976,168.829,165.163,161.498,157.832,154.166,150.5,146.607,142.715,138.822,134.929,131.036,127.778,124.519,121.26,118.001,114.742,113.709,112.676,111.644,110.611,109.578,108.531,107.484,106.436,105.389,104.342,104.614,104.886,105.158,105.43,105.702,102.253,98.805,95.356,91.907,88.459,86.101,83.742,81.384,79.026,76.668,75.798,74.928,74.058,73.188,72.318,71.406,70.493,69.581,68.668,67.756,66.767,65.777,64.788,63.799,62.81,59.775
Belarus,104.51,104.839,109.123,104.974,97.26,99.011,96.901,100.424,96.192,98.185,101.532,98.006,100.313,99.886,98.295,102.077,103.145,103.427,106.936,106.095,109.577,107.347,107.551,108.219,112.708,109.451,97.996,99.568,98.918,101.846,107.204,110,115.421,125.075,125.783,131.093,128.347,130.648,130.858,134.812,125.338,130.326,137.368,130.887,128.963,127.967,122.46,115.608,111.707,113.28,112.143,114.383,97.548,95.272,89.986,82.36,82.559,,
Belize,222.28,215.95,209.619,203.711,197.802,191.894,185.985,180.077,174.464,168.851,163.238,157.626,152.013,147.234,142.456,137.677,132.899,128.121,125.452,122.784,120.116,117.448,114.78,112.538,110.295,108.053,105.811,103.569,109.037,114.506,119.975,125.444,130.913,133.848,136.784,139.719,142.655,145.59,145.916,146.242,146.568,146.894,147.22,145.414,143.608,141.802,139.996,138.19,137.806,137.422,137.038,136.654,136.27,133.726,131.183,128.639,126.096,123.552,117.655
Bolivia,378.542,376.429,374.317,372.104,369.89,367.677,365.464,363.251,360.912,358.573,356.235,353.896,351.557,347.221,342.884,338.548,334.211,329.875,324.247,318.619,312.991,307.363,301.735,296.132,290.528,284.924,279.32,273.717,268.304,262.891,257.478,252.065,246.652,241.612,236.572,231.533,226.493,221.453,216.963,212.472,207.982,203.491,199,195.201,191.401,187.602,183.802,180.002,176.339,172.675,169.011,165.347,161.683,158.56,155.437,152.314,149.191,146.068,138.315
Brazil,289.255,281.873,274.491,266.778,259.064,251.351,243.637,235.924,229.233,222.542,215.851,209.161,202.47,200.612,198.755,196.897,195.039,193.182,190.912,188.643,186.374,184.104,181.835,179.143,176.451,173.759,171.067,168.375,165.193,162.012,158.83,155.648,152.466,149.222,145.977,142.733,139.489,136.245,132.65,129.055,125.46,121.864,118.269,115.955,113.64,111.325,109.011,106.696,105.214,103.733,102.251,100.77,99.288,97.893,96.498,95.103,93.708,92.313,91.421
Barbados,225.231,220.622,216.012,211.825,207.638,203.451,199.263,195.076,191.28,187.485,183.689,179.893,176.098,172.663,169.228,165.793,162.358,158.924,155.82,152.716,149.612,146.508,143.404,140.602,137.8,134.999,132.197,129.395,126.868,124.341,121.814,119.287,116.76,114.483,112.205,109.928,107.65,105.372,103.32,101.268,99.216,97.164,95.113,93.264,91.416,89.568,87.72,85.872,84.128,82.384,80.64,78.897,77.153,76.158,75.163,74.168,73.173,72.178,91.939
Brunei,215.399,211.242,207.085,202.77,198.455,194.139,189.824,185.509,181.624,177.738,173.853,169.968,166.082,162.591,159.1,155.609,152.117,148.626,145.494,142.362,139.23,136.098,132.966,130.16,127.354,124.548,121.742,118.936,116.424,113.913,111.401,108.89,106.378,104.132,101.886,99.64,97.394,95.148,93.14,91.133,89.125,87.117,85.11,83.316,81.523,79.729,77.935,76.142,76.142,76.142,76.142,76.142,76.142,75.114,74.085,73.057,72.029,71,98.803
Bhutan,556.943,554.498,552.052,546.911,541.77,536.63,531.489,526.348,520.974,515.6,510.226,504.852,499.478,494.722,489.966,485.209,480.453,475.697,468.268,460.839,453.411,445.982,438.554,431.175,423.796,416.417,409.038,401.659,393.414,385.169,376.925,368.68,360.435,352.095,343.754,335.413,327.073,318.732,310.772,302.812,294.852,286.892,278.932,271.314,263.697,256.079,248.462,240.844,237.613,234.382,231.151,227.921,224.69,219.577,214.465,209.353,204.241,199.129,194.721
Botswana,333.543,329.999,326.454,322.924,319.394,315.863,312.333,308.803,302.962,297.121,291.281,285.44,279.6,272.488,265.377,258.266,251.154,244.043,238.85,233.658,228.465,223.272,218.08,216.522,214.965,213.407,211.85,210.293,221.634,232.976,244.318,255.66,267.002,305.437,343.872,382.307,420.743,459.178,475.186,491.194,507.203,523.211,539.22,509.391,479.562,449.733,419.904,390.075,360.343,330.611,300.88,271.148,241.416,225.82,210.225,194.629,179.033,163.438,161.962
"Central African Republic",459.198,454.304,449.41,443.438,437.466,431.494,425.522,419.55,411.105,402.661,394.216,385.772,377.327,369.735,362.143,354.551,346.959,339.367,335.41,331.452,327.495,323.538,319.581,322.049,324.518,326.986,329.455,331.923,343.938,355.954,367.969,379.984,392,411.212,430.425,449.638,468.85,488.063,499.608,511.153,522.699,534.244,545.789,536.029,526.269,516.509,506.749,496.99,485.963,474.936,463.91,452.883,441.856,426.381,410.905,395.429,379.954,364.478,371.323
Canada,109.671,106.471,108.087,106.692,104.377,105.284,104.174,103.892,103.251,103.714,102.565,98.61,100.848,100.432,97.852,96.673,91.669,92.53,88.565,89.153,86.248,84.326,82.064,78.562,76.412,77.346,75.365,74.392,72.201,71.749,69.678,69.012,68.42,67.366,67.584,66.92,66.074,63.241,62.681,61.623,61.045,59.333,59.461,58.285,57.038,57.101,55.857,55.455,55.879,54.772,52.65,52.682,52.491,51.077,51.522,50.907,51.763,,
Switzerland,98.977,100.078,99.614,97.679,92.991,91.239,90.661,85.962,90.407,89.831,86.999,88.192,83.818,80.168,77.26,77.065,73.821,72.863,74.863,76.037,73.258,70.25,70.902,67.396,67.019,66.303,64.265,62.766,63.843,63.479,62.312,62.39,61.222,60.83,61.027,61.514,57.374,57.52,55.17,53.69,53.915,51.67,51.977,50.145,47.738,46.004,46.738,45.549,42.969,42.165,42.675,40.045,39.904,38.848,36.652,36.484,35.896,,
"Channel Islands",112.482,111.134,109.786,108.129,106.472,104.815,103.158,101.5,100.55,99.6,98.65,97.7,96.75,95.415,94.08,92.746,91.411,90.076,88.203,86.33,84.457,82.584,80.711,79.45,78.189,76.928,75.667,74.407,72.925,71.443,69.962,68.48,66.999,66.014,65.028,64.043,63.058,62.072,60.729,59.386,58.043,56.7,55.357,53.938,52.519,51.099,49.68,48.261,47.502,46.744,45.985,45.227,44.468,43.822,43.176,42.53,41.885,41.239,32.505
Chile,232.055,227.468,222.882,219.377,215.871,212.366,208.86,205.355,199.869,194.383,188.896,183.41,177.924,171.876,165.828,159.78,153.732,147.684,142.471,137.258,132.045,126.832,121.62,118.393,115.167,111.94,108.714,105.488,102.736,99.985,97.234,94.483,91.732,89.424,87.116,84.809,82.501,80.193,78.641,77.088,75.536,73.983,72.431,72.181,71.93,71.68,71.43,71.179,70.921,70.663,70.405,70.146,69.888,68.985,68.082,67.179,66.276,65.373,59.035
China,397.316,396.271,395.226,371.219,347.213,323.206,299.2,275.193,257.75,240.308,222.865,205.422,187.979,179.878,171.778,163.677,155.577,147.476,144.034,140.592,137.15,133.709,130.267,127.03,123.793,120.556,117.319,114.083,112.916,111.749,110.583,109.416,108.249,106.486,104.722,102.958,101.194,99.431,97.72,96.01,94.3,92.589,90.879,89.132,87.384,85.637,83.889,82.142,79.626,77.109,74.593,72.077,69.561,67.867,66.173,64.479,62.785,61.091,60.272
"Ivory Coast",431.064,426.953,422.842,419.893,416.944,413.995,411.046,408.097,398.08,388.062,378.044,368.027,358.009,351.432,344.855,338.277,331.7,325.123,320.496,315.869,311.242,306.615,301.989,299.748,297.508,295.267,293.027,290.786,297.031,303.276,309.52,315.765,322.01,343.424,364.838,386.252,407.666,429.08,433.278,437.476,441.673,445.871,450.069,443.194,436.319,429.445,422.57,415.695,411.779,407.864,403.948,400.032,396.117,389.765,383.414,377.062,370.711,364.359,325.098
Cameroon,406.593,401.794,396.995,392.417,387.838,383.26,378.681,374.103,368.647,363.192,357.737,352.281,346.826,341.924,337.023,332.121,327.22,322.318,318.578,314.837,311.096,307.356,303.615,303.786,303.956,304.127,304.297,304.468,312.074,319.68,327.286,334.892,342.498,353.034,363.569,374.105,384.64,395.176,395.723,396.27,396.817,397.364,397.911,390.25,382.59,374.929,367.269,359.608,354.788,349.967,345.146,340.325,335.504,331.877,328.25,324.623,320.996,317.369,281.332
"Congo (Kinshasa)",412.563,410.212,407.86,404.932,402.004,399.075,396.147,393.219,389.444,385.67,381.895,378.121,374.346,372.546,370.746,368.947,367.147,365.347,362.438,359.529,356.62,353.712,350.803,348.689,346.574,344.46,342.346,340.232,337.731,335.23,332.729,330.229,327.728,328.994,330.26,331.526,332.792,334.059,328.605,323.151,317.698,312.244,306.79,299.976,293.161,286.347,279.532,272.718,267.802,262.887,257.971,253.056,248.14,243.991,239.841,235.692,231.543,227.393,224.637
"Congo (Brazzaville)",336.223,329.647,323.07,318.392,313.715,309.038,304.36,299.683,296.843,294.003,291.164,288.324,285.484,282.988,280.491,277.994,275.498,273.001,271.088,269.176,267.263,265.35,263.437,266.122,268.806,271.49,274.175,276.859,287.516,298.172,308.829,319.486,330.142,343.86,357.579,371.297,385.015,398.733,401.818,404.903,407.987,411.072,414.157,397.815,381.473,365.131,348.789,332.447,319.263,306.078,292.894,279.709,266.525,259.175,251.826,244.476,237.127,229.777,240.201
Colombia,243.11,238.792,234.475,231.238,228.002,224.765,221.529,218.292,215.374,212.456,209.538,206.619,203.701,200.026,196.352,192.677,189.002,185.328,177.359,169.39,161.421,153.453,145.484,143.21,140.937,138.664,136.39,134.117,132.356,130.594,128.833,127.072,125.31,123.541,121.772,120.003,118.234,116.465,114.705,112.946,111.186,109.426,107.666,105.776,103.887,101.997,100.107,98.218,97.063,95.907,94.752,93.597,92.442,91.395,90.347,89.3,88.252,87.205,77.999
Comoros,434.152,429.564,424.976,420.452,415.929,411.405,406.882,402.358,396.63,390.901,385.173,379.445,373.716,369.207,364.697,360.187,355.677,351.167,344.966,338.765,332.564,326.363,320.162,313.952,307.741,301.531,295.321,289.11,283.862,278.614,273.366,268.117,262.869,259.834,256.799,253.764,250.73,247.695,246.887,246.08,245.272,244.465,243.657,240.993,238.329,235.665,233.001,230.336,226.214,222.091,217.968,213.845,209.722,207.13,204.538,201.945,199.353,196.761,194.435
"Cape Verde",355.242,353.785,352.327,346.271,340.214,334.158,328.101,322.045,315.962,309.878,303.794,297.711,291.627,280.435,269.242,258.05,246.857,235.664,231.81,227.956,224.102,220.248,216.393,212.793,209.192,205.592,201.991,198.391,195.034,191.677,188.32,184.963,181.606,176.931,172.256,167.581,162.906,158.23,150.84,143.449,136.058,128.667,121.276,119.991,118.707,117.422,116.138,114.853,113.696,112.539,111.383,110.226,109.069,106.861,104.653,102.445,100.238,98.03,85.514
"Costa Rica",198.808,190.352,181.895,176.85,171.805,166.761,161.716,156.671,152.23,147.789,143.348,138.907,134.465,130.724,126.982,123.24,119.498,115.756,111.967,108.178,104.389,100.6,96.811,94.749,92.688,90.626,88.565,86.503,85.291,84.078,82.866,81.653,80.441,79.2,77.96,76.719,75.479,74.238,73.296,72.354,71.411,70.469,69.526,68.902,68.277,67.653,67.028,66.404,65.508,64.612,63.716,62.82,61.924,61.128,60.331,59.535,58.738,57.942,56.969
Cuba,178.88,173.201,167.522,161.772,156.021,150.271,144.521,138.77,135.281,131.791,128.301,124.811,121.321,120.078,118.834,117.591,116.347,115.104,113.546,111.989,110.432,108.874,107.317,106.931,106.546,106.161,105.775,105.39,105.535,105.68,105.825,105.97,106.115,103.471,100.826,98.182,95.538,92.894,91.461,90.028,88.595,87.162,85.729,84.022,82.314,80.607,78.899,77.192,76.435,75.678,74.922,74.165,73.408,72.579,71.75,70.921,70.092,69.263,73.993
Curacao,194.37,188.145,181.919,178.019,174.119,170.219,166.319,162.419,156.95,151.48,146.011,140.542,135.073,129.174,123.275,117.376,111.477,105.579,103.269,100.96,98.65,96.341,94.032,92.616,91.201,89.785,88.37,86.955,86.717,86.479,86.241,86.003,85.764,85.699,85.633,85.568,85.502,85.436,84.544,83.652,82.76,81.868,80.976,79.762,78.549,77.335,76.122,74.908,73.493,72.077,70.661,69.246,67.83,67.083,66.336,65.589,64.842,64.096,63.365
Cyprus,98.653,96.828,95.003,93.338,91.672,90.007,88.341,86.676,85.157,83.638,82.12,80.601,79.082,77.697,76.311,74.926,73.54,72.155,70.888,69.622,68.356,67.09,65.823,64.673,63.524,62.374,61.224,60.074,59.022,57.969,56.917,55.865,54.812,53.856,52.9,51.943,50.987,50.031,49.157,48.283,47.408,46.534,45.66,44.866,44.071,43.277,42.483,41.688,40.495,39.302,38.109,36.915,35.722,35.255,34.788,34.322,33.855,33.388,32.883
"Czech Republic",112.225,108.838,107.874,104.567,105.788,105.897,103.857,103.912,107.248,110.211,111.705,109.232,106.788,105.413,105.837,102.028,100.425,101.402,102.586,102.914,103.491,101.341,99.342,101.205,99.723,97.089,99.324,95.941,94.815,95.581,95.017,94.837,91.241,87.543,84.664,87.578,80.073,81.553,76.781,75.214,76.137,75.735,72.549,74.23,68.716,69.669,66.353,64.729,65.342,62.774,60.281,59.481,58.327,56.719,53.382,52.944,53.283,51.325,
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.112,76.351,73.864,73.332,71.241,70.337,69.158,66.885,64.675,64.134,63.354,62.08,61.736,60.737,58.657,57.71,56.008,55.294,54.726,54.228,53.275,52.91,51.099,51.743,49.597,50.173,49.545,48.026,
Djibouti,380.002,375.33,370.658,366.4,362.142,357.884,353.627,349.369,342.391,335.414,328.437,321.46,314.483,311.413,308.344,305.274,302.204,299.135,295.132,291.13,287.128,283.125,279.123,276.427,273.731,271.035,268.339,265.643,264.958,264.274,263.589,262.904,262.22,266.521,270.823,275.125,279.427,283.728,286.648,289.568,292.488,295.408,298.328,292.686,287.043,281.401,275.758,270.116,263.179,256.243,249.306,242.369,235.433,233.057,230.682,228.307,225.931,223.556,178.345
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.320444611404,112.4884,111.6564,110.8243,109.9923,109.1602,108.3282,107.4961,106.6641,105.832,105,,,,,,,,,,,,,,,,,,
Denmark,106.075,102.56,100.598,104.122,98.527,102.975,101.496,102.468,102.061,103.538,104.323,105.249,103.259,102.789,101.336,101.304,104.969,97.98,99.663,99.869,105.928,103.916,100.643,102.025,102.054,104.488,103.239,103.829,101.435,101.793,101.117,95.335,94.805,94.326,92.219,93.451,87.663,87.251,80.569,82.145,78.859,78.517,75.793,71.845,73.652,69.267,68.409,69.511,67.182,64.924,63.005,59.047,57.616,54.62,51.817,51.397,51.652,,
"Dominican Republic",261.91,254.728,247.547,241.623,235.7,229.776,223.853,217.929,215.015,212.101,209.187,206.273,203.359,202.539,201.72,200.901,200.081,199.262,197.402,195.542,193.683,191.823,189.963,186.355,182.747,179.139,175.531,171.923,169.245,166.567,163.889,161.211,158.533,156.532,154.531,152.53,150.529,148.527,146.646,144.764,142.882,141,139.118,137.428,135.737,134.046,132.356,130.665,129.108,127.55,125.992,124.435,122.877,121.656,120.435,119.214,117.993,116.772,114.55
Algeria,323.28,319.799,316.317,313.06,309.802,306.545,303.288,300.031,297.249,294.468,291.686,288.905,286.123,280.45,274.777,269.104,263.431,257.758,244.985,232.212,219.439,206.666,193.893,186.738,179.584,172.429,165.274,158.119,156.069,154.019,151.969,149.919,147.869,144.879,141.89,138.9,135.911,132.921,129.367,125.812,122.258,118.703,115.149,111.533,107.917,104.301,100.685,97.069,95.34,93.611,91.882,90.153,88.423,87.096,85.768,84.44,83.113,81.785,80.672
Ecuador,270.393,262.054,253.714,250.074,246.434,242.793,239.153,235.513,231.765,228.017,224.27,220.522,216.774,211.029,205.285,199.54,193.795,188.05,182.457,176.864,171.271,165.677,160.084,155.555,151.026,146.497,141.968,137.44,134.877,132.314,129.75,127.187,124.624,123.823,123.022,122.221,121.42,120.619,118.773,116.926,115.08,113.234,111.388,108.771,106.154,103.537,100.92,98.303,96.592,94.881,93.17,91.459,89.748,88.508,87.269,86.029,84.789,83.55,88.072
Egypt,183.905,182.195,180.485,178.777,177.07,175.362,173.655,171.947,170.468,168.99,167.511,166.032,164.553,163.281,162.009,160.737,159.464,158.192,157.022,155.851,154.681,153.511,152.34,151.224,150.108,148.992,147.876,146.759,145.725,144.69,143.655,142.621,141.586,140.747,139.908,139.07,138.231,137.392,136.592,135.791,134.99,134.19,133.389,132.622,131.856,131.089,130.322,129.555,127.104,124.653,122.203,119.752,117.301,115.207,113.113,111.018,108.924,106.83,105.456
Eritrea,438.5,430.615,422.729,418.245,413.761,409.277,404.793,400.31,398.248,396.186,394.124,392.062,390,387.907,385.814,383.722,381.629,379.536,378.029,376.522,375.015,373.508,372,370.477,368.954,367.431,365.907,364.384,362.259,360.134,358.009,355.884,353.759,351.468,349.176,346.885,344.594,342.302,340.496,338.691,336.885,335.08,333.274,322.235,311.196,300.157,289.118,278.079,269.93,261.781,253.632,245.483,237.334,231.207,225.08,218.953,212.826,206.699,202.445
Spain,113.682,109.335,111.637,109.065,104.08,100.454,99.058,98.012,95.718,100.624,92.227,95.24,88.797,88.875,85.591,83.456,81.737,76.821,75.151,72.751,69.034,66.509,63.835,64.545,61.98,61.22,61.44,61.99,61.574,60.076,59.548,59.367,57.036,56.131,55.474,54.575,53.898,50.421,48.787,48.721,47.685,47.367,46.403,47.562,45.381,44.35,43.231,43.05,43.44,42.183,40.911,41.086,39.432,39.35,38.499,38.807,37.537,,
Estonia,111.092,112.987,110.664,109.574,104.991,100.903,106.479,96.724,105.548,104.424,105.302,104.137,109.156,105.336,102.558,105.486,108.53,114.843,112.151,118.493,112.733,117.613,111.841,110.451,115.991,113.728,101.529,96.537,100.898,113.343,106.786,114.493,111.714,127.048,156.201,132.01,116.079,114.198,121.533,115.216,118.066,121.666,110.566,107.107,99.418,99.322,96.011,92.312,84.723,77.471,67.753,70.866,67.859,67.015,65.288,62.825,67.212,56.077,
