Country,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Equatorial Guinea",,18.75,18.75,18.75,18.75,18.75,18.75,37.5,37.5,37.5,40,40,40
Eritrea,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,,,
Estonia,68.75,68.75,68.75,68.75,68.75,68.75,75,75,75,75,70,70,70
Ethiopia,25,25,25,25,25,25,25,25,25,25,15,15,15
Fiji,62.5,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,50,50,25
Finland,75,75,75,75,75,75,75,75,75,75,65,65,65
France,43.75,43.75,50,56.25,56.25,56.25,56.25,56.25,56.25,56.25,50,50,50
Gabon,,18.75,18.75,18.75,18.75,18.75,31.25,50,50,50,40,40,40
Gambia,,31.25,31.25,31.25,31.25,31.25,31.25,31.25,31.25,31.25,20,20,40
Georgia,31.25,31.25,31.25,31.25,37.5,75,81.25,87.5,93.75,93.75,85,85,85
Germany,81.25,81.25,81.25,87.5,81.25,81.25,81.25,81.25,81.25,81.25,70,70,70
Ghana,37.5,37.5,37.5,43.75,43.75,43.75,50,50,81.25,81.25,65,65,65
Greece,50,50,50,50,50,56.25,56.25,56.25,56.25,56.25,50,50,50
Grenada,,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,30,30,30
Guatemala,56.25,56.25,56.25,56.25,75,87.5,87.5,87.5,87.5,87.5,80,80,80
Guinea,18.75,18.75,18.75,18.75,18.75,18.75,18.75,37.5,37.5,37.5,30,30,30
"Guinea Bissau",,18.75,18.75,18.75,18.75,18.75,18.75,37.5,37.5,37.5,30,30,30
Guyana,25,25,25,25,25,25,25,25,25,25,15,15,50
Haiti,12.5,12.5,12.5,12.5,12.5,18.75,18.75,18.75,18.75,18.75,10,10,10
Honduras,56.25,62.5,68.75,75,75,75,75,87.5,87.5,87.5,85,85,85
"Hong Kong",93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,70,75,75
Hungary,43.75,43.75,75,75,75,75,75,68.75,68.75,68.75,75,75,75
Iceland,75,75,75,75,75,75,75,75,75,75,60,60,60
India,37.5,37.5,68.75,81.25,81.25,81.25,81.25,81.25,81.25,68,65,65,65
Indonesia,31.25,31.25,43.75,50,62.5,62.5,62.5,62.5,62.5,59.75,50,55,60
Iran,43.75,50,50,50,50,56.25,56.25,56.25,62.5,62.5,45,45,45
Iraq,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,5,5,5
Ireland,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,70,70,70
Israel,75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,65,65,65
Italy,56.25,56.25,50,50,50,50,50,50,50,50,45,45,45
Jamaica,50,50,50,50,50,50,50,50,50,50,80,80,80
Japan,68.75,75,75,75,75,75,68.75,68.75,68.75,62.19,50,50,50
Jordan,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,,,
Kazakhstan,12.5,12.5,37.5,37.5,43.75,43.75,43.75,43.75,50,50,50,55,55
Kenya,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,35,70,70
Kiribati,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,20,20,20
"South Korea",68.75,68.75,68.75,68.75,75,75,75,75,75,75,65,65,65
Kosovo,,,,,,81.25,81.25,81.25,81.25,81.25,75,75,75
Kuwait,43.75,43.75,43.75,50,50,50,50,50,50,50,40,40,40
Kyrgyzstan,37.5,37.5,43.75,43.75,43.75,87.5,87.5,87.5,87.5,87.5,65,70,70
Laos,12.5,12.5,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,30,55,55
Latvia,62.5,62.5,62.5,62.5,62.5,93.75,93.75,93.75,93.75,93.75,75,75,85
Lebanon,18.75,18.75,18.75,18.75,50,50,50,50,50,50,40,40,40
Lesotho,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,25,25,50
Liberia,,,25,25,25,25,31.25,50,50,50,25,45,45
Libya,,,,,,,,,6.25,6.25,,,
Lithuania,31.25,56.25,56.25,68.75,68.75,68.75,68.75,68.75,68.75,81.25,70,70,70
Luxembourg,,,25,25,25,25,25,25,25,25,15,15,15
"Macedonia (F.Y.R.O.M.)",37.5,37.5,37.5,37.5,56.25,56.25,56.25,68.75,68.75,87.5,65,65,80
Madagascar,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,5,15,15
Malawi,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,25,25,45
Malaysia,87.5,87.5,93.75,93.75,93.75,100,100,100,100,100,70,70,75
Maldives,25,25,25,25,25,25,25,50,50,50,35,35,35
Mali,18.75,18.75,18.75,18.75,18.75,18.75,18.75,37.5,37.5,37.5,30,30,30
Malta,,,,,,,,18.75,18.75,18.75,10,10,30
"Marshall Islands",31.25,31.25,31.25,31.25,31.25,31.25,56.25,56.25,56.25,56.25,50,50,50
Mauritania,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,10,20,25
Mauritius,37.5,37.5,50,50,56.25,56.25,56.25,56.25,68.75,75,65,65,65
Mexico,68.75,68.75,68.75,68.75,68.75,68.75,68.75,75,75,70.75,80,90,90
Micronesia,31.25,31.25,31.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,55,55,55
Moldova,50,50,50,50,50,50,50,50,50,56.25,70,70,70
Mongolia,37.5,37.5,56.25,56.25,56.25,56.25,56.25,62.5,68.75,68.75,55,60,60
Montenegro,,,62.5,62.5,81.25,81.25,81.25,81.25,87.5,87.5,85,85,85
Morocco,18.75,18.75,18.75,18.75,18.75,50,50,50,50,50,40,40,45
Mozambique,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,25,25,25
"Burma (Myanmar)",,,,,,,,,25,25,10,10,10
Namibia,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,55,60,60
Nepal,50,50,50,50,50,50,50,50,50,50,30,30,30
Netherlands,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,62.5,50,50,50
"New Zealand",93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,100,100,100
Nicaragua,43.75,43.75,43.75,56.25,56.25,56.25,56.25,56.25,56.25,56.25,45,45,45
Niger,18.75,18.75,18.75,18.75,18.75,18.75,18.75,37.5,37.5,37.5,30,30,30
Nigeria,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,50.5,60,60,65
Norway,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,55,55,55
Oman,25,25,37.5,37.5,37.5,37.5,37.5,50,56.25,56.25,35,35,35
Pakistan,37.5,37.5,37.5,37.5,37.5,50,50,50,50,43.44,30,30,50
Palau,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,50,50,50,50
Panama,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,75,75,75
"Papua New Guinea",31.25,31.25,31.25,31.25,31.25,31.25,31.25,31.25,31.25,31.25,15,40,70
Paraguay,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,50,50,45
Peru,56.25,56.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,80,80,80
Philippines,25,25,25,37.5,37.5,37.5,37.5,37.5,37.5,50,40,40,40
Poland,75,75,81.25,81.25,81.25,93.75,93.75,93.75,93.75,93.75,75,75,75
Portugal,50,50,50,50,50,50,50,50,50,50,45,45,45
"Puerto Rico",87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,85,85,85
Qatar,,,,18.75,18.75,18.75,18.75,31.25,43.75,43.75,30,30,30
Romania,50,50,75,81.25,81.25,87.5,87.5,87.5,87.5,87.5,85,85,85
Russia,31.25,31.25,31.25,31.25,56.25,62.5,62.5,62.5,62.5,58.75,55,65,65
Rwanda,12.5,12.5,12.5,12.5,12.5,43.75,43.75,43.75,81.25,87.5,90,95,95
"Saint Thomas and Principe",12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,,,
Samoa,37.5,37.5,37.5,37.5,37.5,43.75,43.75,43.75,43.75,43.75,25,25,25
"San Marino",,,,,,,,,12.5,12.5,5,5,5
"Saudi Arabia",18.75,37.5,43.75,56.25,56.25,56.25,68.75,68.75,68.75,68.75,50,50,50
Senegal,18.75,18.75,18.75,18.75,18.75,18.75,18.75,37.5,37.5,37.5,30,30,30
Serbia,37.5,37.5,68.75,68.75,68.75,75,75,81.25,81.25,81.25,65,65,65
Seychelles,,25,25,25,25,25,25,25,25,25,10,40,40
"Sierra Leone",31.25,31.25,31.25,31.25,31.25,43.75,43.75,43.75,43.75,43.75,25,25,25
Singapore,81.25,81.25,81.25,81.25,81.25,81.25,87.5,87.5,87.5,93.75,75,75,75
Slovakia,50,68.75,68.75,75,75,75,75,75,75,75,65,65,65
Slovenia,31.25,31.25,31.25,31.25,25,25,25,37.5,43.75,43.75,35,35,35
"Solomon Islands",25,25,25,25,25,25,56.25,56.25,56.25,56.25,50,50,50
"South Africa",75,75,75,81.25,81.25,81.25,81.25,81.25,81.25,81.25,60,60,60
"South Sudan",,,,,,,,,18.75,18.75,10,10,10
Spain,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,60,60,60
"Sri Lanka",18.75,18.75,18.75,18.75,56.25,56.25,56.25,56.25,62.5,62.5,40,40,40
"Saint Kitts and Nevis",,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,37.5,25,25,25
"Saint Lucia",,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,25,25,25
"Saint Vincent and Grenadines",,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,25,25,25
Sudan,25,25,25,25,25,25,25,25,25,25,15,15,15
Suriname,,25,25,25,25,25,25,25,25,25,10,10,10
Swaziland,,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,50,50,50
Sweden,62.5,68.75,68.75,68.75,68.75,75,75,75,75,75,55,55,55
Switzerland,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,60,60,60
Syria,6.25,6.25,6.25,6.25,12.5,12.5,12.5,12.5,12.5,25,15,15,15
Taiwan,56.25,56.25,56.25,56.25,62.5,62.5,62.5,62.5,62.5,62.5,60,60,60
Tajikistan,,18.75,18.75,18.75,18.75,18.75,18.75,12.5,12.5,12.5,35,40,40
Tanzania,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,25,25,65
Thailand,56.25,56.25,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,45,45,50
"Timor Leste",12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,31.25,20,20,20
Togo,18.75,18.75,18.75,18.75,18.75,18.75,18.75,37.5,37.5,37.5,30,30,30
Tonga,43.75,43.75,43.75,43.75,43.75,43.75,43.75,56.25,56.25,68.75,65,65,65
"Trinidad and Tobago",,75,75,81.25,81.25,81.25,81.25,81.25,81.25,81.25,65,65,65
Tunisia,25,25,25,37.5,43.75,43.75,43.75,43.75,43.75,43.75,35,35,45
Turkey,56.25,56.25,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,50,50,50
Uganda,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,30,65,65
Ukraine,31.25,56.25,56.25,56.25,56.25,56.25,81.25,81.25,81.25,87.5,75,75,75
"United Arab Emirates",25,25,25,25,56.25,56.25,56.25,56.25,56.25,56.25,45,45,45
"United Kingdom",100,100,100,100,100,100,100,100,100,100,75,75,75
"United States",93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,86.25,95,95,95
Uruguay,43.75,56.25,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,60,60,60
Uzbekistan,12.5,12.5,12.5,12.5,12.5,12.5,12.5,31.25,37.5,43.75,40,65,65
Vanuatu,31.25,31.25,31.25,31.25,50,56.25,56.25,56.25,56.25,68.75,65,70,75
Venezuela,37.5,37.5,12.5,12.5,12.5,12.5,31.25,31.25,37.5,43.75,40,40,40
Vietnam,31.25,31.25,31.25,62.5,68.75,68.75,68.75,68.75,68.75,68.75,65,70,70
"West Bank and Gaza",6.25,6.25,6.25,6.25,25,25,25,25,31.25,37.5,35,40,40
Yemen,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,,,
Zambia,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,87.5,87.5,70,75,75
Zimbabwe,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,45,50,50
