Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,2.377609587,2.408067488,2.936733311,3.259334995,2.974478612,2.581759003,2.33217275,2.479277131,2.635420443,2.647628139
Algeria,3.653506494,3.116054614,2.810004003,2.802418144,2.521658557,2.520971862,3.214113127,3.461253583,3.337147603,3.443314835
Angola,,,,2.953741,2.4179383,2.4296,2.441176,2.105877498,,
Argentina,2.173863543,2.211150152,2.409345555,2.562682542,2.579641579,2.274042405,2.376334898,2.29284509,2.438000054,2.818347003
Armenia,2.310227565,2.277225709,2.257588326,2.62444025,2.803489651,2.800492411,2.950677267,2.91979074,2.961280282,3.162570152
Australia,6.398781006,6.449972476,6.444120613,6.275162929,6.118569346,6.003805143,5.740950592,5.887924419,6.150157912,6.237814501
Austria,6.061823971,6.109235743,6.077247187,5.774338417,5.541322241,5.191630396,5.10270339,5.174291651,5.15879914,5.374597936
Azerbaijan,2.683015821,3.433826752,3.8732256,3.317020312,3.429659066,3.404693931,3.282282739,3.160504742,3.160504742,3.661001762
Bahrain,4.094402799,4.597462516,4.964783792,5.03767667,5.305135797,5.071452855,4.514540443,4.411623168,4.743940696,5.093537942
Bangladesh,2.558458647,3.173467105,3.479601701,3.38793305,3.221379489,2.84446859,2.43513613,2.229771282,2.376671151,2.905164116
Barbados,5.83256917,5.799866824,5.702466835,5.736770317,5.917069062,5.732965043,5.506903302,5.270948723,5.0645,4.858098178
Belgium,5.365141361,5.740886403,5.364136473,5.204527047,5.268546353,5.234368281,5.426477791,5.670113062,5.816298345,5.73012817
Belize,,,,,3.056608,,,,,
Benin,3.795294337,3.674352077,3.627176521,3.252864648,3.0827122,2.900186108,2.737839191,3.0962,3.454545498,3.360515559
Bhutan,,,,,,,4.802536,4.81084422,4.872247755,4.817595033
Bolivia,2.43613375,2.220356763,2.062930517,2.314803101,3.019795972,3.143792287,3.104329504,3.293844938,2.561425511,1.573753636
"Bosnia and Herzegovina",3.14016014,2.636799478,2.07866439,2.57154498,3.066617,3.51044225,3.873572,3.3688,2.864077568,2.909588425
Botswana,5.250852481,5.338568465,5.338565897,5.199006742,5.364514264,5.514790355,5.304983357,4.874695806,4.836199544,4.663865485
Brazil,3.143146231,3.813907153,3.588299931,3.521275938,3.736585823,3.750625836,3.867225803,3.553158413,3.380492387,3.767329822
Brunei,,4.356519,4.67055981,4.710871194,4.765758436,5.064509093,5.039534959,4.7126,4.3857,4.058823586
Bulgaria,2.751628013,2.908282445,2.896593319,2.957859587,2.936405961,2.882965205,2.60091631,2.329072031,2.685916732,3.022391079
"Burkina Faso",2.954167859,3.278437889,3.109749056,2.4594285,2.550858908,2.462678047,2.096449434,2.112388114,,
Burundi,2.02068287,2.090679363,2.09180302,1.933667966,1.686008861,1.650666622,1.66729922,1.627548068,1.627548068,1.724977038
"Cape Verde",,,,4.063591,4.161796715,4.182685205,4.121485826,4.15221279,4.30095807,4.312629819
Cambodia,2.406483992,2.6269246,2.813618255,2.871292549,3.076651196,3.254893942,2.767222132,2.269234991,2.493287245,2.781106544
Cameroon,2.196207792,2.193389528,2.414037452,2.648426036,2.71895981,2.460952379,2.280744355,2.82924051,3.058204007,3.018057767
Canada,6.013533018,6.273262044,6.206638732,6.243602042,6.329994561,6.303860588,6.150102375,6.152688102,6.201250992,6.126212487
Chad,1.897165821,1.78973986,2.144681625,2.676784608,2.603304272,2.173725863,2.024432667,2.184391194,2.364675072,2.202548811
Chile,4.247003922,4.499321883,4.709189032,5.363317383,5.46739003,5.318310318,5.28876435,5.21278802,5.032412825,4.829622894
China,3.429930544,3.810303828,3.94865019,3.970351841,3.933325129,3.874742663,4.007587643,3.986425932,3.887984756,4.161751933
Colombia,3.811204013,4.081209284,3.63795641,3.483026938,3.503792674,3.166026425,3.043661392,2.841077308,2.690909088,2.92735387
"Congo (Kinshasa)",,,,,,,,,,2.202127695
"Costa Rica",5.076788816,5.218960169,5.316338684,5.2772804,4.875363723,4.665924288,4.818670572,5.039774776,5.077033326,5.177433761
"Ivory Coast",,1.688884,1.877017207,1.927359694,1.795494713,2.103301979,2.438700872,3.226028405,4.014622103,3.574726366
Croatia,3.295421127,3.216898546,3.092064935,3.116720562,3.05420005,2.830332625,2.968559108,3.155481512,3.220639444,3.124821958
Cyprus,5.168366593,5.39740754,5.416318772,5.493914517,5.288901998,4.770605087,4.47449183,4.464500121,4.728631886,4.660468572
"Czech Republic",4.099204134,4.175017794,4.006375951,3.974305391,3.704699335,3.676838542,3.789230066,3.867883948,4.282207665,4.427629276
Denmark,6.443567132,6.523224936,6.502498505,6.40154105,6.553018556,6.015897468,6.157060175,6.51416972,6.280212218,6.169771941
"Dominican Republic",3.265097232,3.033896277,3.2952831,3.065356012,2.692465328,2.584656876,2.379313738,2.486411501,2.591311081,2.498526048
Ecuador,2.042814188,1.990268448,1.975092366,1.99428747,2.304140996,2.45071,3.158918048,2.6321,2.105263233,1.918684668
Egypt,4.860668441,4.952168658,3.879045535,3.9127441,4.766123817,4.143635119,3.455756113,4.005754508,4.546790869,4.546790869
"El Salvador",3.106737542,3.154151929,3.049963875,2.986016611,2.8814839,2.665721176,3.047684613,3.613887002,3.418147907,3.242878046
Estonia,5.263310008,5.323942428,5.494526,5.45533183,5.508270275,5.540285379,5.515407567,5.668405767,5.682240156,5.713697548
