Country,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Belgium,,,,,,,,,87,86.1429,85.2857,84.4286,83.5714,82.7143,81.8571,81,80.7111,80.4222,80.1333,79.8444,79.5556,79.2667,78.9778,78.6889,78.4,74.02,69.64,65.26,60.88,56.5,61.275,66.05,70.825,75.6,75.2667,74.9333,74.6,73.9,73.2,72.5,71.8,71.1,70.4,,,,,,
Belize,,,,,,,,,,,,,,,,,,,,,,,,46.7,47.875,49.05,50.225,51.4,52.575,53.75,54.925,56.1,52.9857,49.8714,46.7571,43.6429,40.5286,37.4143,34.3,38.48,42.66,46.84,51.02,55.2,,,,,
Benin,,,,,,,,,,,,,,,6.6,7.3,8,8.7,9.4,10.1,10.8,11.5,12.2,12.9,13.6,14.3,15,15.7,16.4,16.84,17.28,17.72,18.16,18.6,18.26,17.92,17.58,17.24,16.9,16.2333,15.5667,14.9,14.2333,13.5667,12.9,15.4,17.9,,
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,20.7833,22.7667,24.75,26.7333,28.7167,30.7,31.3714,32.0429,32.7143,33.3857,34.0571,34.7286,35.4,45.4667,55.5333,65.6,,,,,,
Bolivia,,,,,,,,,,,,,,,,23.6,24.7167,25.8333,26.95,28.0667,29.1833,30.3,33.3,36.3,39.3,42.3,45.3,46.05,46.8,47.55,48.3,50.85,53.4,55.0667,56.7333,58.4,58.82,59.24,59.66,60.08,60.5,,,,,,,,
"Bosnia and Herzegovina",,,42.9,43.0533,43.2067,43.36,43.5133,43.6667,43.82,43.9733,44.1267,44.28,44.4333,44.5867,44.74,44.8933,45.0467,45.2,45.3533,45.5067,45.66,45.8133,45.9667,46.12,46.2733,46.4267,46.58,46.7333,46.8867,47.04,47.1933,47.3467,47.5,45.5333,43.5667,41.6,39.6333,37.6667,35.7,37.3833,39.0667,40.75,42.4333,44.1167,45.8,,,,
Botswana,,,,,,,,,,,,,,,,,27.8,29.1,30.4,31.7,33,34.0875,35.175,36.2625,37.35,38.4375,39.525,40.6125,41.7,42.375,43.05,43.725,44.4,45.45,46.5,47.55,48.6,49.65,50.7,51.75,52.8,,,,,,,,
Brazil,,,,,,,,,,,,,,,,,,,66.2,64.8,63.4,62,60.6,59.2,62.7,66.2,69.7,73.2,76.7,77.06,77.42,77.78,78.14,78.5,78.86,79.22,79.58,79.94,80.3,,,,,,,,,,
Bulgaria,,,,,,,,,75,75.5737,76.1474,76.7211,77.2947,77.8684,78.4421,79.0158,79.5895,80.1632,80.7368,81.3105,81.8842,82.4579,83.0316,83.6053,84.1789,84.7526,85.3263,85.9,78.4,70.9,63.4,63.5429,63.6857,63.8286,63.9714,64.1143,64.2571,64.4,66.8,69.2,,,,,,,,,
"Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,24.9,22.7333,20.5667,18.4,16.2333,14.0667,11.9,12.375,12.85,13.325,13.8,15,16.2,17.4,17.1,16.8,16.5,16.2,16.4,16.6,16.8,17,,
Burundi,,,,,,,,,,,,,,,,,,,,8.7,9.2385,9.7769,10.3154,10.8538,11.3923,11.9308,12.4692,13.0077,13.5462,14.0846,14.6231,15.1615,15.7,17.7,19.7,16.1667,12.6333,9.1,11.66,14.22,16.78,19.34,21.9,,,,,,
"Cape Verde",,,,,,,,,,,,,,,,,,,,,23.8,26.71,29.62,32.53,35.44,38.35,41.26,44.17,47.08,49.99,52.9,54.1,55.3,56.5,57.7,58.9,60.1,61.3,,,,,,,,,,,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,15.6667,18.7333,21.8,22.8,23.8,27.04,30.28,33.52,36.76,40,42.1,44.2,46.3,48.4,50.5,51.95,53.4,54.85,56.3,,
Cameroon,,,,,,,,,,,2.4,3.4538,4.5077,5.5615,6.6154,7.6692,8.7231,9.7769,10.8308,11.8846,12.9385,13.9923,15.0462,16.1,16.5571,17.0143,17.4714,17.9286,18.3857,18.8429,19.3,22.45,25.6,25.7,25.8,25.9,26,27.6,29.2,28.04,26.88,25.72,24.56,23.4,27.0667,30.7333,34.4,,
Canada,,,,,,,,,,,,,,,,,73.1,73.2455,73.3909,73.5364,73.6818,73.8273,73.9727,74.1182,74.2636,74.4091,74.5545,74.7,76.4667,78.2333,80,78.5,77,75.5,74,,,,,,,,,,,,,,
"Central African Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,17.42,20.04,22.66,25.28,27.9,26.4167,24.9333,23.45,21.9667,20.4833,19,18.24,17.48,16.72,15.96,15.2,,,,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,5.3667,6.6333,7.9,8.7,9.5,10.3,11.1,10.05,9,7.95,6.9,5.85,4.8,4.98,5.16,5.34,5.52,5.7,
Chile,,,,,,,,,,,43,44.0833,45.1667,46.25,47.3333,48.4167,49.5,50.5833,51.6667,52.75,53.8333,54.9167,56,56.4273,56.8545,57.2818,57.7091,58.1364,58.5636,58.9909,59.4182,59.8455,60.2727,60.7,61.4,62.1,62.8,63.5,64.2,,,,,,,,,,
China,,,,,,,,,,,,,,,69.5,71,72.5,74,73.0333,72.0667,71.09999847,74.475,77.85,81.225,84.6,87.65,90.69999695,90.40000153,91.09999847,83.8,83.4,83,83.8,86.9,86.44,85.98,85.52,85.06,84.6,86.95,89.3,89,89.1,88.6,87.9,,,,
Colombia,,,,,,,,,42.5,44.3,46.1,47.3,48.5,51.2167,53.9333,56.65,59.3667,62.0833,64.8,65.125,65.45,65.775,66.1,67.32,68.54,69.76,70.98,72.2,73.14,74.08,75.02,75.96,76.9,77.16,77.42,77.68,77.94,78.2,78.38,78.56,78.74,78.92,79.1,,,,,,
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,22.175,23.35,24.525,25.7,25.175,24.65,24.125,23.6,23.075,22.55,22.025,21.5,20.975,20.45,19.925,19.4,,,,
"Congo (Kinshasa)",,,,,,,,,,,,,,,,,25.8,23.2143,20.6286,18.0429,15.4571,12.8714,10.2857,7.7,10.07,12.44,14.81,17.18,19.55,21.92,24.29,26.66,29.03,31.4,29.6,27.8,26,24.2,22.4,20.6,19.6333,18.6667,17.7,18.375,19.05,19.725,20.4,,
"Congo (Brazzaville)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3,44.3571,44.4143,44.4714,44.5286,44.5857,44.6429,44.7,,,,
"Costa Rica",,,,,,,,,,64.4,63.8,64.2667,64.7333,65.2,66.06,66.92,67.78,68.64,69.5,70.2857,71.0714,71.8571,72.6429,73.4286,74.2143,75,75.8333,76.6667,77.5,78.3333,79.1667,80,82.6667,85.3333,88,90.6667,93.3333,96,96,96,80,81.1,82.2,76.2,,,,,
"Ivory Coast",,,,,,,,,,,,,,2.9,3.5538,4.2077,4.8615,5.5154,6.1692,6.8231,7.4769,8.1308,8.7846,9.4385,10.0923,10.7462,11.4,12.12,12.84,13.56,14.28,15,14.7,14.4,14.1,13.8,13.5,13.2,12.9,13.7833,14.6667,15.55,16.4333,17.3167,18.2,,,,
Croatia,,,58,58.3667,58.7333,59.1,59.4667,59.8333,60.2,60.5667,60.9333,61.3,61.6667,62.0333,62.4,62.7667,63.1333,63.5,63.8667,64.2333,64.6,64.9667,65.3333,65.7,66.0667,66.4333,66.8,67.1667,67.5333,67.9,68.2667,68.6333,69,,,,,,,,,,,,,,,,
Cuba,,,,,,,,,,,,,60,60,60,62,64,66,68,70,70.2538,70.5077,70.7615,71.0154,71.2692,71.5231,71.7769,72.0308,72.2846,72.5385,72.7923,73.0462,73.3,73.1833,73.0667,72.95,72.8333,72.7167,72.6,77.1,77.45,77.8,77.8,74.3,74.1,73.9,73.7,,
"Czech Republic",,,66,70.1429,74.2857,78.4286,82.5714,86.7143,90.8571,95,93.7857,92.5714,91.3571,90.1429,88.9286,87.7143,86.5,85.2857,84.0714,82.8571,81.6429,80.4286,79.2143,78,73.45,68.9,69.675,70.45,71.225,72,72.775,73.55,74.325,75.1,75.875,76.65,77.425,78.2,80.9,83.6,86.3,,,,,,,,
Denmark,,,67,66.2,65.4,64.6,63.8,63,64.1538,65.3077,66.4615,67.6154,68.7692,69.9231,71.0769,72.2308,73.3846,74.5385,75.6923,76.8462,78,77.7,77.4,77.1,76.8,76.5,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,11.2,13.4,15.6,17.8,20.15,22.5,21.625,20.75,19.875,19,,,,
Dominica,,,,,,,,,,,,,,62.3,62,59.56,57.12,54.68,52.24,49.8,49.8182,49.8364,49.8545,49.8727,49.8909,49.9091,49.9273,49.9455,49.9636,49.9818,50,,,,,,,,,,,,,,,,,,
"Dominican Republic",,,,,,,,31.8,33.84,35.88,37.92,39.96,42,43.2667,44.5333,45.8,47.1333,48.4667,49.8,51.12,52.44,53.76,55.08,56.4,57.86,59.32,60.78,62.24,63.7,65.5333,67.3667,69.2,64.7,67.25,69.8,67.675,65.55,63.425,61.3,72.9,72.9333,72.9667,73,72.6333,72.2667,71.9,69.6,,
Ecuador,,,,,,,,,,,,,33.6,36.75,39.9,40.78,41.66,42.54,43.42,44.3,48.6,52.9,53.68,54.46,55.24,56.02,56.8,58.6,60.4,62.2,64,65.8,67.18,68.56,69.94,71.32,72.7,73.625,74.55,75.475,76.4,77.325,78.25,79.175,80.1,,,,
Egypt,,,,,,,,24.9,26.2,27.5,28.8,30.1,31.4,31.125,30.85,30.575,30.3,32.175,34.05,35.925,37.8,41.0667,44.3333,47.6,47.1,47.3667,47.6333,47.9,51.2,54.5,51.7,53.9,56.1,57.4,58.7,60,59.6,59.2,59.5667,59.9333,60.3,60,59.7,59.4,59.1,58.8,58.5,,
"El Salvador",,,,,,,,21.6,25.8667,30.1333,34.4,36.2429,38.0857,39.9286,41.7714,43.6143,45.4571,47.3,47.2333,47.1667,47.1,48.34,49.58,50.82,52.06,53.3,54.64,55.98,57.32,58.66,60,61.38,62.76,64.14,65.52,66.9,67.98,69.06,70.14,71.22,72.3,72.25,72.2,72.15,72.1,72.05,72,,
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,10.3273,10.5545,10.7818,11.0091,11.2364,11.4636,11.6909,11.9182,12.1455,12.3727,12.6,,,,,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,8,8,8.05,8.1,8.15,8.2,8.25,8.3,8.35,8.4,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,70.3,69.6727,69.0455,68.4182,67.7909,67.1636,66.5364,65.9091,65.2818,64.6545,64.0273,63.4,,,,,,,,,,,
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,4.8,4.5857,4.3714,4.1571,3.9429,3.7286,3.5143,3.3,4.9,6.5,8.1,9.42,10.74,12.06,13.38,14.7,17.0167,19.3333,21.65,23.9667,26.2833,28.6,30.4667,32.3333,34.2,,
Fiji,,,,,,,40.9,40.175,39.45,38.725,38,38.3105,38.6211,38.9316,39.2421,39.5526,39.8632,40.1737,40.4842,40.7947,41.1053,41.4158,41.7263,42.0368,42.3474,42.6579,42.9684,43.2789,43.5895,43.9,43.9333,43.9667,44,39.5,35,36.62,38.24,39.86,41.48,43.1,39.3233,35.5467,31.77,38.035,44.3,,,,
Finland,,,,77,77.5,78,78.5,79,79.5,80,79.7833,79.5667,79.35,79.1333,78.9167,78.7,78.4833,78.2667,78.05,77.8333,77.6167,77.4,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,
France,,,,,64,65.4,66.8,68.2,69.6,71,78.7,78.95,79.2,79.45,79.7,79.95,80.2,80.45,80.7,80.95,81.2,80.0833,78.9667,77.85,76.7333,75.6167,74.5,75.7167,76.9333,78.15,79.3667,80.5833,81.8,80.5,79.2,77.9,76.6,74.8,75.3333,75.8667,76.4,,,,,,,,
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,32.5667,32.4333,32.3,32.1667,32.0333,31.9,31.7667,31.6333,31.5,31.3667,31.2333,31.1,,,,
Gambia,,,,,,,,,,,,,,,,,,,,,,,11.8,11.57,11.34,11.11,10.88,10.65,10.42,10.19,9.96,9.73,9.5,17.5,17.0333,16.5667,16.1,15.6333,15.1667,14.7,14.2333,13.7667,13.3,11.8667,10.4333,9,,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,41.86,43.22,44.58,45.94,47.3,45.6,42.2333,38.8667,35.5,53.4,,,,,,
Germany,,,,,,,,,,,,,,,,,,77.9,76.7857,75.6714,74.5571,73.4429,72.3286,71.2143,70.1,69.8,69.5,69.2,68.9,68.6,68.3,68,67.7,67.4,67.1,66.8,66.5,66.2,,,,,,,,,,,
Ghana,,,,,,,,,,,,,9.5,9.925,10.35,10.775,11.2,11.625,12.05,12.475,12.9,13.975,15.05,16.125,17.2,20.3,20.64,20.98,21.32,21.66,22,22,22.8,23.6,24.4,25.2,24.8667,24.5333,24.2,23.85,23.5,27.2333,30.9667,34.7,27.1,19.5,26.7,,
Greece,,,,,,,,,,,,,,,,77.2,76.2063,75.2125,74.2188,73.225,72.2313,71.2375,70.2438,69.25,68.2563,67.2625,66.2688,65.275,64.2813,63.2875,62.2938,61.3,68.75,76.2,,,,,,,,,,,,,,,
Grenada,,,,,,,,,,,,,,,,,,31,35.66,40.32,44.98,49.64,54.3,54.2625,54.225,54.1875,54.15,54.1125,54.075,54.0375,54,54,54,54,54,54,54,54,54,,,,,,,,,,
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6,,,,,,,,,,,,,,
Guatemala,,,,,,,,,,,18.1,19.48,20.86,22.24,23.62,25,24.55,24.1,23.65,23.2,24.225,25.25,26.275,27.3,28.325,29.35,30.375,31.4,33.1,34.8,36.5,38.2,39.9,41.6,43.3,44.8429,46.3857,47.9286,49.4714,51.0143,52.5571,54.1,55.1833,56.2667,57.35,58.4333,59.5167,60.6,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,2.45,3.2,3.95,4.7,5.45,6.2,6.275,6.35,6.425,6.5,7.8,9.1,8.6,8.1,7.6,7.1,6.6,6.1,5.6,,,,
"Guinea Bissau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,8.05,8.5,8.95,9.4,9.85,10.3,11.275,12.25,13.225,14.2,14.65,15.1,15.55,16,,
Guyana,,,,,,,,29.5,30.0118,30.5235,31.0353,31.5471,32.0588,32.5706,33.0824,33.5941,34.1059,34.6176,35.1294,35.6412,36.1529,36.6647,37.1765,37.6882,38.2,38.0875,37.975,37.8625,37.75,37.6375,37.525,37.4125,37.3,36.76,36.22,35.68,35.14,34.6,34.4,34.2,38.35,42.5,40.82,39.14,37.46,35.78,34.1,,
Haiti,,,,,,,,,,18.9,16.9,14.9,12.9,10.9,8.9,6.9,6.85,6.8,6.75,6.7,8.45,10.2,11.5,12.8,14.1,15.4,16.7,18,20.02,22.04,24.06,26.08,28.1,28.75,29.4,30.05,30.7,31.35,32,32.4167,32.8333,33.25,33.6667,34.0833,34.5,,,,
Honduras,,,,,,,,,,,,,,26.9,29.5667,32.2333,34.9,36.8,38.7,40.6,41.82,43.04,44.26,45.48,46.7,47.325,47.95,48.575,49.2,51.68,54.16,56.64,59.12,61.6,62.3,63,63.7,64.4,65.1,66.45,67.8,69.15,70.5,71.85,73.2,,,,
"Hong Kong",,,,,49.6,54.06,58.52,62.98,67.44,71.9,71.98,72.06,72.14,72.22,72.3,74,75.7,77.4,79.1,80.8,81.88,82.96,84.04,85.12,86.2,86.16,86.12,86.08,86.04,86,86.04,86.08,86.12,86.16,86.2,84.86,83.52,82.18,80.84,79.5,,,,,,,,,
Hungary,,,,,73,73.5,74,76,74.55,73.1,73.1,73.1,73.1,73.1,73.1,73.1,73.1,73.1,73.1,74.1714,75.2429,76.3143,77.3857,78.4571,79.5286,80.6,,,,,,,,,,,,,,,,,,,,,,,
India,,,13.6,15.77,17.94,20.11,22.28,24.45,26.62,28.79,30.96,33.13,35.3,36.5,37.7,38.9,40.1,41.3,42.5,43.7,44.9,44.06,43.22,42.38,41.54,40.7,41.95,43.2,44.45,45.7,46.95,48.2,46.9,48.425,49.95,51.475,53,54.65,56.3,55.55,54.8,,,,,,,,
Indonesia,,,,,,8.6,14.5,20.4,26.3,27.9333,29.5667,31.2,32.4167,33.6333,34.85,36.0667,37.2833,38.5,43.1,47.7,48.2,48.7,49.2,49.7,51.4,53.1,54.7,54.2,54.2,57.4,55.4,55.4,54.8,52.5,56.4,60.3,56.7,57.9,59.65,61.4,56.6,60.63,60.9,61.4,61.9,62.5,,,
Iran,,,,,,,,,,36,23,25.3545,27.7091,30.0636,32.4182,34.7727,37.1273,39.4818,41.8364,44.1909,46.5455,48.9,48.95,49,64.6,67.8,70,72.8,73.7,72.9,73.2,73.5,73.8,73.55,73.3,75.1667,77.0333,78.9,78.65,78.4,78.15,77.9,77.65,77.4,,,,,
Iraq,,,,,,,14.5,14.4467,14.3933,14.34,14.2867,14.2333,14.18,14.1267,14.0733,14.02,13.9667,13.9133,13.86,13.8067,13.7533,13.7,16.4091,19.1182,21.8273,24.5364,27.2455,29.9545,32.6636,35.3727,38.0818,40.7909,43.5,44.55,45.6,46.65,47.7,48.75,49.8,50.34,50.88,51.42,51.96,52.5,,,,,
Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,76.5,76,75.5,75,82,89,64.8,,,,,,,,,,,
Israel,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,,,,,,,,,,,,78,77.1,76.2,75.3,74.4,73.5,72.6,71.7,70.8,69.9,69,68.1,67.2,66.3,65.4,64.5,63.6,62.7,,,,,,,,,,,,,,,,,,,,
Jamaica,,,,,,,,,38.3,43.8333,49.3667,54.9,54.025,53.15,52.275,51.4,51.9333,52.4667,53,53.5333,54.0667,54.6,56.45,58.3,60.15,62,62.975,63.95,64.925,65.9,66.54,67.18,67.82,68.46,69.1,69,69.5833,70.1667,70.75,71.3333,71.9167,72.5,,,,,,,
Japan,,,,52.6,55.95,59.3,59.9,60.5,60.45,60.4,61.3,62.2,61.22,60.24,59.26,58.28,57.3,60.05,62.8,64.5,56.3,57.1,57.9,60.95,64,61.3,58.6,57.6,56.6,60.4,54.1,55,55.9,54.925,53.95,52.975,52,54.3,,,,,,,,,,,
Jordan,,,,,26.1,25.875,25.65,25.425,25.2,25.3444,25.4889,25.6333,25.7778,25.9222,26.0667,26.2111,26.3556,26.5,29.2,31.9,34.6,37.3,40,41.8,43.6,45.4,47.2,49,50.8,52.6,53.24,53.88,54.52,55.16,55.8,56.06,56.32,56.58,56.84,57.1,58.2,59.3,59.9333,60.5667,61.2,,,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1,60.85,62.6,64.35,66.1,63.9,61.7,59.5,57.3,55.1,52.9,50.7,50.76,50.82,50.88,50.94,51,,,,,
Kenya,,,,,,,,,,,7,8.6667,10.3333,12,13.6667,15.3333,17,18.98,20.96,22.94,24.92,26.9,28.35,29.8,31.25,32.7,33.96,35.22,36.48,37.74,39,39.06,39.12,39.18,39.24,39.3,40.3333,41.3667,42.4,43.4333,44.4667,45.5,48,50.5,53,55.5,58,,
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,28.5,36.1,32.45,28.8,25.15,21.5,21.66,21.82,21.98,22.14,22.3,,,,,,,
"North Korea",,,,,,,,,,,,,,,,,,,,,,,,,61.9,61.925,61.95,61.975,62,67.3,67.56,67.82,68.08,68.34,68.6,68.85,69.1,69.35,69.6,69.85,70.1,70.35,70.6,,,,,,
"South Korea",,,,24.5,27.9667,31.4333,34.9,39.55,44.2,47.6333,51.0667,54.5,55.5667,56.6333,57.7,61.9333,66.1667,70.4,72.6333,74.8667,77.1,77.8667,78.6333,79.4,78.7333,78.0667,77.4,78.4333,79.4667,80.5,80.1,79.7,79.3,81.0333,82.7667,84.5,82.35,80.2,79.6,79.7333,79.8667,80,,,,,,,
Kuwait,,,,,,,,,,,,,,,,,,39,36.8,34.6,36.7714,38.9429,41.1143,43.2857,45.4571,47.6286,49.8,50,50.2,50.8,51.4,52,,,,,,,,,,,,,,,,,
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,58.2,56.9,55.6,54.3,53,51.7,50.4,49.1,47.8,45.8833,43.9667,42.05,40.1333,38.2167,36.3,39.15,42,,
Laos,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,19.3,20,22.44,24.88,27.32,29.76,32.2,33.44,34.68,35.92,37.16,38.4,40.0286,41.6571,43.2857,44.9143,46.5429,48.1714,49.8,,,,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8,,,,,,,,,,,,,,,,,,,,,
Lebanon,,,,53,53.324,53.648,53.972,54.296,54.62,54.944,55.268,55.592,55.916,56.24,56.564,56.888,57.212,57.536,57.86,58.184,58.508,58.832,59.156,59.48,59.804,60.128,60.452,60.776,61.1,61.5,61.9,62.3,62.7,60.35,58,58,58,57.14,56.28,55.42,54.56,53.7,,,,,,,
Lesotho,,,,,,,,,,7.2,8.2667,9.3333,10.4,11.4667,12.5333,13.6,14.6667,15.7333,16.8,17.8667,18.9333,20,21.0667,22.1333,23.2,25.1667,27.1333,29.1,29.36,29.62,29.88,30.14,30.4,40.6,38,37.65,37.3,39.24,41.18,43.12,45.06,47,48.85,50.7,53.8667,57.0333,60.2,,
Liberia,,,,,,,,,,,,,,,,,,,6.4,6.6571,6.9143,7.1714,7.4286,7.6857,7.9429,8.2,8.4571,8.7143,8.9714,9.2286,9.4857,9.7429,10,10.2,10.4,10.6,10.8,11,11.2,11.4,12.8667,14.3333,15.8,17.2667,18.7333,20.2,,,
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2,44.925,44.65,44.375,44.1,43.825,43.55,43.275,43,42.725,42.45,42.175,41.9,,,,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7,51.8091,52.9182,54.0273,55.1364,56.2455,57.3545,58.4636,59.5727,60.6818,61.7909,62.9,,,,,,,,,,
"Macedonia (F.Y.R.O.M.)",,,43.2,42.3514,41.5029,40.6543,39.8057,38.9571,38.1086,37.26,36.4114,35.5629,34.7143,33.8657,33.0171,32.1686,31.32,30.4714,29.6229,28.7743,27.9257,27.0771,26.2286,25.38,24.5314,23.6829,22.8343,21.9857,21.1371,20.2886,19.44,18.5914,17.7429,16.8943,16.0457,15.1971,14.3486,13.5,17.95,22.4,26.85,31.3,35.75,40.2,,,,,
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,16.7,17.24,17.78,18.32,18.86,19.4,22.2,25,18.8,20.875,22.95,25.025,27.1,29.66,32.22,34.78,37.34,39.9,39.875,39.85,39.825,39.8,,,
Malawi,,,,,,,,,,,,,,,,,6.9,7.6625,8.425,9.1875,9.95,10.7125,11.475,12.2375,13,15.225,17.45,19.675,21.9,24.075,26.25,28.425,30.6,31.075,31.55,32.025,32.5,36.75,41,42.275,43.55,44.825,46.1,49.225,52.35,55.475,58.6,58.9,59.2
Malaysia,,,,,,,33,34.84,36.68,38.52,40.36,42.2,44.04,45.88,47.72,49.56,51.4,50.625,49.85,49.075,48.3,50.1,51.1,52.1,53.1,54.1,55.1,54.49,53.88,53.27,52.66,52.05,51.44,50.83,50.22,49.61,49,,,,,,,,,,,,
