Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,2.125887214,2.12016679,2.273790498,2.740513238,3.238839773,2.950440484,2.97913395,3.079390004,2.853566725,2.912024887
Algeria,2.847813541,2.552135985,2.663844001,2.627951975,1.979865557,1.754101104,1.965641323,2.204660293,2.571006978,2.794167422
Angola,,,,2.744939,2.210169709,2.1202,2.030303,2.112372009,,
Argentina,2.913068229,2.90642691,2.927031944,2.969572659,3.031188,2.885617297,2.794766811,2.80366901,2.886038537,3.030685612
Armenia,2.629390244,2.698874083,2.542945696,2.37907795,2.582013975,2.689069113,2.772532256,2.80778011,2.82024642,3.030161111
Australia,4.209206988,4.269329956,4.184113777,4.121059778,3.904224485,3.8239858,3.809521112,3.570499283,4.066511579,4.466182249
Austria,4.864094198,4.833310535,4.422303769,4.317895735,4.620136959,4.79457984,4.699006626,4.802343673,4.917547169,4.904888094
Azerbaijan,3.413432355,3.018008885,3.0301765,2.753326285,2.900240986,3.388938685,3.257460367,3.184202766,3.184202766,3.784595935
Bahrain,2.643160471,2.900494111,2.76504813,2.662914932,2.740460686,2.675848393,2.853568265,2.968854404,3.029432641,3.427106355
Bangladesh,2.428934837,2.302356041,2.199284916,2.36452005,2.409091787,2.397841268,2.376101438,2.276750164,2.512428712,2.72196626
Barbados,3.279580745,3.218007539,3.014611785,2.679683216,2.717807907,3.084316126,3.018294854,2.995969786,3.0111,3.026154455
Belgium,4.841206145,4.878651819,4.628485522,4.291725986,4.421653019,4.651180885,4.621944271,4.839856382,5.081946666,5.117079548
Belize,,,,,1.943079,,,,,
Benin,2.702667891,2.792616422,2.870618489,3.405976292,3.270139218,3.032081254,2.660768331,2.9871,3.313432932,2.997198641
Bhutan,,,,,,,2.79153,2.924355778,3.104634895,3.177354811
Bolivia,2.351708169,2.219988843,2.170953659,2.663682819,2.993254869,3.093690135,3.495511523,3.544903356,2.88275253,2.26622171
"Bosnia and Herzegovina",2.77202858,2.49247646,2.408490962,2.649078142,2.802439,2.88589875,2.954184,2.7392,2.524271727,2.698811971
Botswana,2.797232579,2.71992598,2.93415548,2.977482339,3.017585978,3.215143492,2.909965218,2.603917667,2.761258716,3.095454362
Brazil,3.844547848,3.865890809,3.788181986,3.834590693,3.80581072,3.613945147,3.603380513,3.529726066,3.286111935,3.23042571
Brunei,,2.78718,2.954604139,2.874894832,2.900196685,3.216132222,3.114769241,3.053,2.9913,2.929577351
Bulgaria,2.711561685,2.676836291,2.704363674,2.695118975,2.746290388,2.881550005,2.781570427,2.825842837,3.136485451,3.51212729
"Burkina Faso",2.761319444,2.59687539,2.720031373,2.61785105,2.701564205,2.706017733,2.589152164,2.340232554,,
